,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-ZF-AA4T-01A,0.000,0.000,0.004,0.016,0.000,0.000,0.008,0.006,0.000,0.005,0.003,0.002,0.000,0.000,0.000,0.955,0.955
TCGA-FD-A5BV-01A,0.000,0.000,0.005,0.007,0.000,0.000,0.001,0.046,0.029,0.013,0.006,0.001,0.000,0.000,0.000,0.892,0.892
TCGA-YF-AA3L-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.004,0.048,0.000,0.019,0.012,0.002,0.000,0.000,0.000,0.907,0.907
TCGA-FJ-A871-01A,0.000,0.000,0.003,0.020,0.000,0.000,0.004,0.004,0.125,0.007,0.007,0.003,0.000,0.000,0.000,0.827,0.827
TCGA-FD-A6TF-01A,0.001,0.000,0.013,0.013,0.000,0.000,0.002,0.054,0.147,0.057,0.048,0.007,0.000,0.000,0.000,0.658,0.658
TCGA-ZF-A9RN-01A,0.000,0.000,0.051,0.003,0.032,0.000,0.030,0.014,0.000,0.008,0.020,0.001,0.000,0.000,0.000,0.839,0.839
TCGA-GV-A3QF-01A,0.000,0.000,0.001,0.004,0.000,0.000,0.000,0.032,0.000,0.019,0.003,0.001,0.000,0.000,0.000,0.940,0.940
TCGA-FD-A3N5-01A,0.000,0.000,0.019,0.022,0.001,0.000,0.009,0.053,0.005,0.021,0.018,0.004,0.000,0.001,0.002,0.845,0.845
TCGA-XF-A8HG-01A,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.003,0.000,0.005,0.020,0.000,0.000,0.000,0.000,0.969,0.969
TCGA-XF-A9SM-01A,0.001,0.000,0.053,0.056,0.030,0.000,0.011,0.027,0.109,0.007,0.186,0.003,0.000,0.001,0.000,0.515,0.515
TCGA-XF-AAME-01A,0.024,0.018,0.039,0.001,0.017,0.000,0.034,0.121,0.281,0.079,0.093,0.007,0.000,0.002,0.014,0.270,0.270
TCGA-GC-A3YS-01A,0.000,0.000,0.015,0.020,0.000,0.000,0.001,0.043,0.201,0.001,0.060,0.002,0.000,0.001,0.000,0.657,0.657
TCGA-HQ-A2OF-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.003,0.033,0.000,0.011,0.006,0.000,0.000,0.000,0.000,0.942,0.942
TCGA-FD-A5BX-01A,0.000,0.000,0.012,0.008,0.011,0.000,0.017,0.042,0.257,0.051,0.207,0.009,0.000,0.000,0.000,0.386,0.386
TCGA-CU-A3KJ-01A,0.000,0.000,0.003,0.029,0.003,0.000,0.000,0.068,0.001,0.003,0.024,0.000,0.000,0.001,0.001,0.867,0.867
TCGA-G2-A2ES-01A,0.000,0.000,0.009,0.012,0.000,0.000,0.001,0.043,0.063,0.005,0.026,0.005,0.000,0.000,0.012,0.824,0.824
TCGA-FD-A6TI-01A,0.000,0.000,0.002,0.002,0.000,0.000,0.003,0.067,0.029,0.021,0.041,0.008,0.000,0.000,0.000,0.827,0.827
TCGA-XF-A9SL-01A,0.004,0.035,0.031,0.004,0.000,0.005,0.068,0.082,0.230,0.109,0.053,0.015,0.000,0.000,0.001,0.363,0.363
TCGA-E5-A2PC-01A,0.000,0.000,0.001,0.012,0.000,0.000,0.001,0.018,0.000,0.009,0.040,0.002,0.000,0.000,0.000,0.917,0.917
TCGA-FD-A3B7-01A,0.022,0.000,0.044,0.028,0.043,0.000,0.012,0.079,0.212,0.017,0.082,0.006,0.000,0.001,0.012,0.442,0.442
