"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.CK.5912.01A",0,0,0.00597091850605401,0.199319515125986,0,8.90344877090199e-05,0.585429772539085,0.209190759341166
"TCGA.AA.3538.01A",0,0,0.0441826425248777,0.161674471833765,0,0.000264408511062732,0.416773205807195,0.377105271323099
"TCGA.AA.3930.01A",0.0669499749825706,0.0133674803487575,0.0757073700498148,0.314641388067888,0,0.000349017538790362,0.354913710524389,0.17407105848779
"TCGA.AA.A00W.01A",0.00109348328850105,0.00157815319374584,0.0291401808095932,0.358703758423327,0,0,0.557004578865059,0.0524798454197738
"TCGA.AA.3555.01A",0,0,0.0197108677856945,0.186699062257944,0,0,0.398624988921351,0.394965081035011
"TCGA.AA.3655.01A",0,0,0.0190219486564336,0.185522343923684,0,0.000292577299106476,0.440595405024294,0.354567725096482
"TCGA.AA.3989.01A",0.0107964296389005,0.00439803271868142,0.0864006210545263,0.291268174929925,0,0,0.319811749302685,0.287324992355282
"TCGA.5M.AATA.01A",0.0194694429378715,0,0.0102624713459452,0.269253175373671,0,0.000110860432483825,0.502270795784115,0.198633254125913
"TCGA.5M.AAT4.01A",0.0238643337543156,0.00282366925574418,0.00240321578832561,0.33033866806283,0.211559879969699,0,0.317008593378741,0.112001639790345
"TCGA.AA.A02R.01A",0.0614677030350493,0.069792597558308,0.146718192428523,0.212835669608745,0,0,0.278579166955069,0.230606670414305
"TCGA.A6.6649.01A",0,0,0.0564810839598267,0.0759446472677503,0,0.00107641932486635,0.424580268045167,0.44191758140239
"TCGA.A6.3809.01B",0,0.00807621278091916,0.0622835013302888,0.00175001878072482,0,0.000369862907942317,0.484283355857515,0.44323704834261
"TCGA.AY.4070.01A",0,0,0.0431985369445282,0.137036069273093,0,0.000568647334497456,0.459481637252718,0.359715109195164
"TCGA.G4.6299.01A",0.0136861877519534,0.00840815193158178,0.108738052332265,0.0939512628552807,0,0,0.402661507968598,0.372554837160321
"TCGA.AA.A02O.01A",0.0744613488112356,0.0340703813001812,0.0395722610916326,0.374862711946742,0.0544109159275616,3.53067360964748e-05,0.263225784064905,0.159361290121646
"TCGA.AA.3972.01A",0.000597943364316498,0,0.0276060409982571,0.364424597317693,0,0.000101038285918274,0.401024581617207,0.206245798416609
"TCGA.NH.A50T.01A",0.0355226470570327,0.0115723384618594,0,0.449105379278031,0.000724125424876414,1.66901359516447e-05,0.391117684487719,0.11194113515453
"TCGA.DM.A0XD.01A",0,0,0.0315712620253374,0.402872206916199,0,0.00095228207862304,0.320302483244468,0.244301765735372
"TCGA.AU.6004.01A",0,0.00180649212624667,0.118793895729328,0.0610919740899589,0,0,0.437677016345445,0.380630621709022
"TCGA.AA.3841.01A",0,0.0184175438729948,0.0741758392851058,0.212490901975779,0,0.000897660226696936,0.391063139810094,0.30295491482933
"TCGA.DM.A28E.01A",0.0306839229919343,0.0189507308588055,0,0.389338625310271,0.152179344335367,9.59206445176807e-06,0.379474362467757,0.029363421971413
"TCGA.AA.A00E.01A",0,0,0.153570455997189,0.177892551170349,0,0.00023696839957415,0.408363529406539,0.259936495026349
"TCGA.AA.3514.01A",0,0.0502937516662395,0.0320909377979439,0.219871737027163,0,0.000140386330954411,0.399919882188324,0.297683304989375
"TCGA.AA.A01F.01A",0.0196855470295533,0.00652566653134217,0.0191888832860529,0.484102320223609,0,0,0.423588755457299,0.0469088274721435
"TCGA.A6.5665.01B",0.00331516806211976,0.00151361076628374,0.027913505108131,0.0192497925956241,0,0.000799188541058344,0.552003688574535,0.395205046352248
"TCGA.G4.6315.01A",0,0,0.0121714355113157,0.410326144795199,0,0.000146210712952015,0.502080613697425,0.0752755952831083
"TCGA.F4.6459.01A",0,0,0.0315398302233291,0.0340775577092984,0,0.000955118287964429,0.325037521291589,0.608389972487819
"TCGA.D5.6926.01A",0,0,0.0284449976733966,0.0391854905676048,0,0,0.27712355634696,0.655245955412039
"TCGA.CK.6747.01A",0,0,0.0602954954095065,0.221046352080143,0,0,0.453494403793557,0.265163748716793
"TCGA.DM.A1D8.01A",0.0946005920563776,0.0354152842943724,9.91010844535144e-05,0.35712448029384,0.0453964445398636,0,0.355021402710877,0.112342695020216
"TCGA.AA.3858.01A",0,0.00241562809802252,0.0672022687854785,0.319736011805515,0,0.000504396566555233,0.322989158593342,0.287152536151087
"TCGA.AA.3522.01A",0.0301626391101835,0.053023377691353,0.0371538392192547,0.384411714696211,0,0.000281789069423815,0.399855942464758,0.0951106977488159
"TCGA.G4.6314.01A",0,0,0.0189256995069405,0.0302875597504866,0,0.000221916400712254,0.343205673622806,0.607359150719055
"TCGA.AA.3544.01A",0.00234451387491776,0.0108493037834431,0.200300755260848,0.270424970111768,0.112800267764228,0.00123826797433916,0.222857412224717,0.17918450900574
"TCGA.NH.A6GA.01A",0.0583108340847569,0.0164044804906424,0.0158986673538912,0.236552776055445,0,0.000262253991022716,0.460433579101716,0.212137408922525
"TCGA.D5.6537.01A",0.0033837135143911,0,0.0217133959091582,0.466648812608505,0,6.01332233904584e-05,0.366609174058987,0.141584770685567
"TCGA.AZ.4684.01A",0,0.00989822743464589,0.0718512652196761,0.242782572168889,0,0.000403747165337621,0.342561797383424,0.332502390628027
"TCGA.G4.6302.01A",0,0,0.0177581622426804,0,0,0,0.2445108657754,0.737730971981919
"TCGA.AA.3862.01A",0,0.0692469866828216,0.0996127303014862,0.383736123529291,0,0.00183167319861391,0.297181051660251,0.148391434627537
"TCGA.A6.2685.01A",0,0,0.134462682695097,0.038892742854278,0,0.000666515597266688,0.288294759083284,0.537683299770074
"TCGA.AA.3712.01A",0,0.00227363030837408,0.0397595162351368,0.0943082799347699,0,3.89186602834687e-05,0.409570507771616,0.454049147089819
"TCGA.AA.3562.01A",0,0.00037521084470582,0.0576720417675337,0.25995159600571,0,0.00080482934541534,0.354806203307598,0.326390118729038
"TCGA.AA.3846.01A",0,0.0449170840007737,0.0767800402486429,0.226657360191496,0,0.000331774170494472,0.461193833406049,0.190119907982544
"TCGA.A6.A565.01A",0,0,0.0670076514232962,0.00687845848597655,0,0.0011827561690565,0.46747908923658,0.457452044685091
"TCGA.AU.3779.01A",0,0,0.0575573362808682,0.220807368562888,0,0,0.351176004605192,0.370459290551052
"TCGA.A6.2684.01A",0,0.0522428790003217,0.0661636048129901,0.149827529258972,0,0.000430960051642141,0.349403655868449,0.381931371007626
"TCGA.AA.3561.01A",0.013485442695409,0.00687543333835953,0.027477070431204,0.464180639012271,0.148681641002,0,0.253601765308992,0.0856980082117641
"TCGA.CM.5341.01A",0,0,0.086690560247863,0.243810480972174,0.272806334895481,4.41298301628584e-05,0.191951798590724,0.204696695463596
"TCGA.A6.2683.01A",0,0.0164187159010032,0.0232415184821598,0.311923915681662,0.200035170730779,0,0.357131612013986,0.0912490671904099
"TCGA.AA.A004.01A",0,0.0226375068079762,0.0321675000113399,0.12658767450781,0,0,0.565515379110115,0.253091939562759
"TCGA.AA.3529.01A",0,0.00671703082360381,0.036477847575223,0.344358268617827,0,0.00076611803009095,0.406672930575728,0.205007804377526
"TCGA.AA.3861.01A",0.0257529696505605,0.000936822179070184,0.0996198687395457,0.408427268978833,0,0.000268424764893028,0.418402914041561,0.0465917316455371
"TCGA.AA.3844.01A",0.0142602665604558,0.0258096049340092,0.0353714133245397,0.356567455256332,0,9.08770554390406e-05,0.432676928101026,0.135223454768198
"TCGA.AA.3952.01A",0,0,0.0581292128386408,0.23325360305632,0,0.00017358125928861,0.293360552824018,0.415083050021733
"TCGA.D5.5537.01A",0,0,0.0245086611397827,0.263063516810907,0,1.9326553440271e-05,0.371144250029096,0.341264245466774
"TCGA.AA.3837.01A",0.00407535566628822,0.00512942282446732,0.0338891096428943,0.327278663749756,0,0.000174206114857757,0.273352164269547,0.35610107773219
"TCGA.AA.3511.01A",0,0,0.022887080700556,0.127054497728956,0,0.000316230289125595,0.411311766572957,0.438430424708406
"TCGA.D5.6922.01A",0,0,0.0530347309958345,0.056858747232048,0,0,0.34045611275665,0.549650409015468
"TCGA.AA.3556.01A",0,0,0.0634532506103608,0.173514905658302,0,0.000395018250180722,0.517151045908197,0.245485779572959
"TCGA.CM.6674.01A",0,0.00159997381255904,0.0681552701867924,0.129208855359566,0,4.49924123095943e-05,0.393854341530518,0.407136566698255
"TCGA.AA.3939.01A",0.0913564090840702,0.053760378702834,0.0403090669022326,0.245039640448092,0.0182749551811387,0.000524063312223762,0.406366636961334,0.144368849408075
"TCGA.AA.A00K.01A",0,0,0.0480843214028092,0.317552209044625,0,0.000659151064729467,0.366066403681451,0.267637914806385
"TCGA.DM.A28A.01A",0.00308670294783408,0,0.0340833631760507,0.213993399467361,0,4.7160409836839e-06,0.32147003565484,0.427361782712931
"TCGA.CK.5914.01A",0.0114304640608927,0.00908281864648711,0.0286436602271781,0.255613445613406,0,0,0.442312623079493,0.252916988372543
"TCGA.G4.6320.01A",0.109502611059896,0.0518930692255047,0.0128939462938139,0.351790470957785,0.0426891549246629,0,0.352713039653591,0.078517707884746
"TCGA.A6.A5ZU.01A",0,0,0.073164612413315,0.0939597954212333,0,0.00112091588007364,0.403250187549431,0.428504488735947
"TCGA.AA.3495.01A",0.00144053520772553,0.00754258059978765,0.0312058178132382,0.382036310128851,0,0.000644644173649695,0.403161305448319,0.17396880662843
"TCGA.QL.A97D.01A",0.0225875247916547,0.00551623046189833,0.0701960381551264,0.250049858023399,0,0.000133807979728328,0.557157099214283,0.0943594413739104
"TCGA.CM.5868.01A",0,0,0.0198261989729911,0.249962892199911,0,8.00087675539372e-05,0.346407819719106,0.383723080340438
"TCGA.AA.3534.01A",0.051459880785467,0.0415157797839995,0.0104793788278763,0.292189328360155,0.0101928375965418,9.38264149954562e-05,0.390702897989835,0.203366070241129
"TCGA.AA.3693.01A",0.0167875454033132,0.0344806899490057,0.0245288390538678,0.43047034585393,0.048616639695303,1.12895017539691e-05,0.375820660109171,0.0692839904336554
"TCGA.AA.A02J.01A",0.00214263250935975,0.0069340413089528,0.00826958748543768,0.573050166472372,0,0,0.330474836412453,0.0791287358114252
"TCGA.D5.5541.01A",0,0,0.0777409673342573,0.233572622130674,0,0,0.380832978111812,0.307853432423256
"TCGA.AA.3860.01A",0,0,0.0721184915851422,0.25614878991503,0,0.000751829275139534,0.299246912689459,0.371733976535229
"TCGA.A6.5657.01A",0.0140341731782415,0.011163316284652,0.0264633312477223,0.0757059550080297,0,0.000421493153832902,0.378286054854131,0.493925676273391
"TCGA.AA.3812.01A",0.0127842249725343,0.0309737208229329,0.0762973884216342,0.187708140254757,0.021555311258658,0.000606089830837021,0.268805248302111,0.401269876136535
"TCGA.DM.A1D4.01A",0.0729990510498551,0.00542206058426496,0.0102153662963431,0.450384886138518,0,0,0.410704339229542,0.0502742967014772
"TCGA.AA.3854.01A",0,0,0.0638099686806331,0.360077575886691,0,0.000389065702906552,0.424919386119663,0.150804003610106
"TCGA.CK.4950.01A",0,0,0.0853500701937608,0.202479093823154,0,0.00112274114529102,0.423343953733685,0.287704141104109
"TCGA.D5.6541.01A",0,0,0.109641154924309,0.131612598110185,0,3.92820907692594e-05,0.308902534871337,0.4498044300034
"TCGA.QG.A5YV.01A",0.0275503503688644,0.00853993067986001,0.0139979990169781,0.344912885997828,0,0,0.491478855019317,0.113519978917152
"TCGA.AD.6901.01A",0,0.00227347916981859,0.070898708004439,0.0257390052962037,0,0.000452509740123353,0.321958295402331,0.578678002387084
"TCGA.AA.3526.01A",0,0.0150987861630728,0.0994377516480976,0.287162505254152,0,1.10679509087746e-05,0.341500183524816,0.256789705458952
"TCGA.DM.A1HA.01A",0.000693161019164697,0,0.0571590850366228,0.43774315913188,0,0,0.4592084959048,0.0451960989075324
"TCGA.AA.A02W.01A",0.10625493124284,0.0463303766102811,0.00352950365408916,0.263471147384843,0.00175177959181846,0.000193321574822303,0.418395998856974,0.160072941084332
"TCGA.AA.A00F.01A",0,0,0.034737700371832,0.143194365521392,0,0.000520269561658955,0.409028241847073,0.412519422698045
"TCGA.AA.A02Y.01A",0.0078983000695674,0.0336242718210177,0.0824366857440739,0.426525824558016,0,1.61625597688122e-05,0.430854056143868,0.0186446991036882
"TCGA.A6.6780.01B",0,0.000202969810453303,0.174413021528387,0.000203954733801632,0,1.87277548510141e-05,0.523335620414262,0.301825705758245
"TCGA.AA.3525.01A",0,0.107573415228854,0.0513949679691757,0.296426554788232,0,0.000885679885216173,0.420013643993076,0.123705738135447
"TCGA.A6.6650.01A.1",0,0,0.00814734048570447,0.385632489253924,0,0,0.517326078250065,0.0888940920103057
"TCGA.CM.4752.01A",0.00129387130454725,0.0244313928589613,0.109469134996279,0.264394705332765,0,0.000413258370843427,0.338461829861153,0.261535807275451
"TCGA.A6.3809.01A",0.0681245330552352,0.0339531842360722,0.142324866329085,0.316483486860612,0,0.000128872697928203,0.194050706759183,0.244934350061884
"TCGA.CM.6680.01A",0,0.0077130756806104,0.0770327812720152,0.0673133434501798,0,0.000375552799645817,0.433911905416544,0.413653341381004
"TCGA.AD.A5EK.01A",0.0875237747831818,0.0288907374553087,0.000756189470846576,0.200687018080281,0.103256341006198,2.86834708409523e-05,0.424130263587277,0.154726992146066
"TCGA.A6.2682.01A",0,0,0.0452342295746653,0.247156135368127,0,0.00112368406214945,0.254636313295622,0.451849637699437
"TCGA.CM.6164.01A",0,0.017530822949172,0.0319269476124393,0.132017762253209,0,0.000257966229582216,0.509682879070798,0.3085836218848
"TCGA.DM.A28H.01A",0.0280558501026894,0,0.00393894653531234,0.515048213044385,0,0.000188390664517648,0.347453838174624,0.105314761478472
"TCGA.D5.6898.01A",0,0,0.0568361425883218,0.0911035302352055,0,0,0.407300123053846,0.444760204122627
"TCGA.A6.3808.01A",0,0,0.0860711042175661,0.0482140350781449,0,0.00106254776722536,0.350948150308774,0.513704162628289
"TCGA.A6.6780.01A",0.0456693657416174,0,0.322017989832867,0.243302916303595,0,0,0.282097698028298,0.106912030093622
"TCGA.AA.3662.01A",0.0560376004076969,0.00634141521276194,0.0644796061231289,0.24830014654401,0,0.000358159312289878,0.408493251687724,0.215989820712388
"TCGA.CM.5864.01A",0.0344497913021318,0.00353894816031645,0.0110344192194458,0.376650367524569,0.195783737476735,9.6757075479899e-05,0.311245511116671,0.0672004681246507
"TCGA.NH.A6GB.01A",0,3.94091657557843e-05,0.0899567128210437,0.323921217321452,0,0,0.40243423544354,0.183648425248208
"TCGA.NH.A8F8.01A",0.0285425920384636,0,0.0471333536793473,0.140227289906659,0,0.000254975899595648,0.391350585306602,0.392491203169333
"TCGA.CM.6677.01A",0.0141443686726009,0.00264346346281026,0.0182240437873313,0.252691277828329,0,0.000393882576790367,0.387006430767433,0.324896532904705
"TCGA.AA.3949.01A",0.118852765059504,0.0151357379196677,0.171522682342095,0.0843669082817364,0,0.000129659231965134,0.294337133203513,0.315655113961518
"TCGA.DM.A1D9.01A",0.000464308606178992,0.0193644732830792,0.0112635024379472,0.360593054320458,0,4.97974143805345e-05,0.388284278419931,0.219980585518025
"TCGA.D5.6930.01A",0.0206928947293278,0.0426733081626608,0.0529958117097416,0.0816948235320999,0,0.000556441926171321,0.388284459677212,0.413102260262787
"TCGA.AA.3980.01A",0.0325918583672122,0.000204191292408437,0.103405038680431,0.289926815381594,0,0,0.422152188027015,0.151719908251339
"TCGA.CA.5797.01A",0,0,0.0392656289472306,0.225683961587585,0,0.000232944198324918,0.390904159539328,0.343913305727532
