,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-G3-A5SL-01A,0.000,0.000,0.010,0.000,0.000,0.000,0.072,0.000,0.268,0.033,0.213,0.398,0.001,0.000,0.004,0.000
TCGA-2Y-A9H6-01A,0.018,0.000,0.022,0.000,0.000,0.000,0.045,0.000,0.240,0.266,0.061,0.343,0.001,0.000,0.003,0.000
TCGA-WX-AA47-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.841,0.000,0.075,0.001,0.039,0.030,0.008,0.000,0.003,0.000
TCGA-MR-A520-01A,0.013,0.000,0.005,0.000,0.000,0.000,0.044,0.000,0.353,0.065,0.072,0.421,0.016,0.001,0.009,0.000
TCGA-DD-A3A1-01A,0.002,0.000,0.008,0.000,0.000,0.000,0.341,0.000,0.068,0.005,0.009,0.556,0.005,0.000,0.008,0.000
TCGA-DD-AADF-01A,0.230,0.000,0.009,0.000,0.001,0.000,0.045,0.000,0.214,0.005,0.158,0.304,0.023,0.000,0.010,0.001
TCGA-G3-A7M7-01A,0.000,0.000,0.006,0.000,0.000,0.000,0.539,0.000,0.161,0.007,0.075,0.207,0.001,0.000,0.003,0.000
TCGA-DD-AADQ-01A,0.003,0.000,0.006,0.000,0.000,0.000,0.375,0.000,0.200,0.003,0.003,0.402,0.004,0.000,0.004,0.000
TCGA-DD-AAVX-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.564,0.000,0.139,0.012,0.029,0.253,0.000,0.000,0.001,0.000
TCGA-MI-A75E-01A,0.010,0.000,0.024,0.000,0.000,0.000,0.092,0.000,0.230,0.217,0.022,0.387,0.010,0.000,0.009,0.000
TCGA-GJ-A3OU-01A,0.021,0.000,0.045,0.000,0.001,0.000,0.205,0.000,0.122,0.116,0.044,0.444,0.001,0.000,0.000,0.000
TCGA-DD-A11B-01A,0.000,0.000,0.012,0.000,0.000,0.000,0.434,0.000,0.212,0.110,0.004,0.227,0.001,0.000,0.000,0.000
TCGA-LG-A6GG-01A,0.004,0.000,0.009,0.000,0.000,0.000,0.704,0.000,0.088,0.011,0.010,0.173,0.001,0.000,0.000,0.000
TCGA-CC-A7IJ-01A,0.001,0.000,0.018,0.000,0.062,0.000,0.430,0.009,0.067,0.174,0.019,0.218,0.000,0.000,0.000,0.000
TCGA-DD-AACA-01A,0.022,0.000,0.002,0.000,0.000,0.000,0.075,0.000,0.344,0.022,0.230,0.295,0.006,0.000,0.003,0.000
TCGA-DD-A39V-01A,0.000,0.000,0.012,0.000,0.001,0.000,0.615,0.000,0.101,0.006,0.027,0.236,0.001,0.000,0.001,0.000
TCGA-2Y-A9GS-01A,0.003,0.000,0.020,0.000,0.000,0.000,0.537,0.000,0.076,0.063,0.043,0.256,0.001,0.000,0.001,0.000
TCGA-DD-AACW-01A,0.000,0.000,0.021,0.000,0.000,0.000,0.582,0.000,0.165,0.001,0.000,0.228,0.000,0.000,0.002,0.000
TCGA-FV-A3R2-01A,0.001,0.000,0.018,0.000,0.000,0.000,0.169,0.000,0.241,0.011,0.057,0.495,0.002,0.000,0.006,0.000
TCGA-ZP-A9CY-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.138,0.000,0.186,0.177,0.030,0.459,0.002,0.000,0.001,0.000
TCGA-NI-A8LF-01A,0.008,0.000,0.004,0.000,0.000,0.000,0.103,0.000,0.366,0.077,0.143,0.287,0.007,0.000,0.004,0.000
TCGA-DD-AAE2-01A,0.038,0.000,0.033,0.000,0.002,0.000,0.045,0.000,0.318,0.150,0.107,0.300,0.004,0.000,0.002,0.000
TCGA-5C-A9VG-01A,0.010,0.000,0.000,0.000,0.000,0.000,0.494,0.000,0.142,0.103,0.110,0.134,0.004,0.000,0.002,0.000
TCGA-KR-A7K8-01A,0.046,0.000,0.032,0.001,0.009,0.000,0.121,0.000,0.166,0.028,0.224,0.367,0.003,0.000,0.002,0.000
TCGA-ZP-A9CZ-01A,0.082,0.000,0.023,0.008,0.003,0.000,0.139,0.000,0.164,0.069,0.077,0.426,0.004,0.001,0.005,0.000
TCGA-EP-A12J-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.485,0.000,0.190,0.016,0.063,0.235,0.000,0.003,0.003,0.000
TCGA-DD-A4NV-01A,0.015,0.000,0.005,0.000,0.000,0.000,0.553,0.000,0.124,0.112,0.044,0.146,0.001,0.000,0.000,0.000
TCGA-BC-A3KF-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.387,0.000,0.211,0.009,0.017,0.363,0.001,0.000,0.004,0.000
TCGA-XR-A8TD-01A,0.071,0.000,0.007,0.019,0.009,0.000,0.140,0.000,0.147,0.098,0.075,0.431,0.001,0.000,0.002,0.000
TCGA-DD-A4NK-01A,0.000,0.000,0.015,0.000,0.000,0.000,0.464,0.000,0.167,0.053,0.065,0.233,0.000,0.000,0.003,0.000
TCGA-DD-AACP-01A,0.006,0.000,0.023,0.000,0.000,0.000,0.716,0.000,0.054,0.037,0.022,0.137,0.003,0.000,0.002,0.000
TCGA-G3-A7M5-01A,0.003,0.000,0.018,0.000,0.000,0.000,0.139,0.000,0.248,0.010,0.119,0.448,0.004,0.000,0.011,0.000
TCGA-DD-A4NS-01A,0.005,0.000,0.003,0.001,0.020,0.000,0.466,0.000,0.114,0.197,0.049,0.142,0.000,0.000,0.001,0.000
TCGA-WX-AA46-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.039,0.000,0.356,0.209,0.005,0.385,0.001,0.000,0.004,0.000
TCGA-O8-A75V-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.407,0.000,0.144,0.061,0.005,0.372,0.003,0.000,0.003,0.000
TCGA-DD-AACH-01A,0.000,0.000,0.013,0.000,0.000,0.000,0.640,0.000,0.067,0.030,0.073,0.174,0.000,0.000,0.001,0.000
TCGA-DD-AAVQ-01A,0.066,0.020,0.034,0.002,0.003,0.000,0.510,0.022,0.090,0.088,0.013,0.144,0.005,0.000,0.002,0.000
