Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-43-A475-01A,0.0272371659980942,0.064424618791304,0.190367454269386,0.00768196925558875,0.215047252029563,0,0.0306035526586799,0.109857592731188,0.353096128764664,0.00101547158280357,0.000668793918729604,0,0,0,0.267897599504124,0.970441148145748
TCGA-63-A5MV-01A,0.0253615175207054,0.00436350818692859,0,0.0381366059012417,0.144005158623904,0.0386982311507432,0.00738802427037353,0.449558162500527,0.291583631490672,0.000905160354905105,0,0,0,0,0.415126058746453,0.924411687354436
TCGA-22-1016-01A,0,0,0,0,0.0899222095787148,0.0526638043943401,0.0631330791165565,0.379064271599844,0.332858632247888,0.00502006413225153,0.0773379389304051,0,0,0,0.371617663785711,0.949830300494474
TCGA-85-8288-01A,0.0292020467481802,0.0418197158614231,0,0,0.0910092199832951,0,0.0255002076677311,0.671326501670005,0.141142308069365,0,0,0,0,0,0.528660744383305,0.890060858556438
TCGA-22-4613-01A,0.0944230151037557,0.0218603942250065,0.0192372644377198,0.0642635228691772,0.247808735501822,0,0.0105862944312799,0.193576790191272,0.322451627491057,0,0.025792355748911,0,0,0,0.247794016084417,0.979992602557372
TCGA-56-A62T-01A,0.0058595628115095,0,0,0.107204607196827,0.275419431186305,0,0.0213491718118372,0.450534605533788,0.137676412340296,0,0.00195620911943824,0,0,0,0.281524818654447,1.00233123153539
TCGA-18-3411-01A,0.0581797818038834,0.0126879445419179,0.0173899548212491,0.0767022307803198,0.185053082276523,0,0.0234021283863612,0.285321061599477,0.246403126806928,0.00291498953423931,0.0919456994491011,0,0,0,0.244545494016681,0.996613698959052
TCGA-60-2721-01A,0.0573026195679156,0.0528668710446737,0.0815809946913702,0,0.16534883708904,0,0,0.386067745911817,0.20129399180569,0.0176755030228375,0.0378634368666562,0,0,0,0.405351827157931,0.920019246145489
TCGA-66-2771-01A,0.117330293177991,0.00232843195024887,0.0935049762851524,0.00185258779583575,0.149697349464615,0,0.0137632420588318,0.142918418090059,0.230075960461617,0,0.24852874071565,0,0,0,0.314955161930963,0.983811943056851
TCGA-58-8387-01A,0.354800758148454,0.0308917190284135,0.069703031860259,0.0244052567248436,0.186524240389256,0,0.0109977162029131,0.125758984809412,0.0741415227977553,0.00187847307815678,0.120898296960537,0,0,0,0.345188057425111,0.942509164250327
TCGA-77-8148-01A,0.0597418477214225,0.00967027088837825,0,0.100996851665767,0.127565107173519,0,0.0106640956080139,0.541088209265181,0.150273617677719,0,0,0,0,0,0.42447536721691,0.935808669379298
TCGA-46-3768-01A,0.07577754644155,0,0,0.0791366370587471,0.143147583925833,0.0111590518443266,0.0299691837230422,0.287211447536804,0.354049499035693,0,0.0195490504340037,0,0,0,0.158426825219285,1.03438377123571
