"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.C5.A1BI.01B",0.063673331528171,0,0.00196517917729849,0,0,0.0544970560621338,0,0,0,0,0,0.750681648059117,0.12918278517328
"TCGA.EK.A3GK.01A",0.134569016254558,0,0.000422891393950744,0,0.00187219361386246,0.0269232360742194,0,0,3.92290902305667e-05,0,0,0.693702345861513,0.142471087711666
"TCGA.EA.A3HT.01A",0.0126061819187085,0,0.000520269565331079,0,0,0.132687837921367,0,0,0,0,0,0.746209986667702,0.107975723926892
"TCGA.C5.A2M1.01A",0.161983270458598,0,0.00244050973586232,0,0,0.0423117695084915,0,0.0044536596660091,0,0.000947111073053707,0,0.674240130887588,0.113623548670398
"TCGA.VS.AA62.01A",0.0365907438966707,0,0.00918955806773392,0,0,0.0895013518719437,0.000565760450411891,0.016734023033947,0.00295740839444586,0,0,0.721112256092907,0.12334889819194
"TCGA.JW.A5VL.01A",0.0772818096108336,0,0,0,0,0.0447125597832665,0,0,0,0,0,0.773294914970825,0.104710715635075
"TCGA.EK.A2IR.01A",0.366075901672339,0,0,0,0,0.0298585861004766,0,0,0,0,0,0.449549778892968,0.154515733334217
"TCGA.VS.A9UD.01A",0.208426461200036,0,0.0189011931297502,0.0301105810851388,0.000633363471996253,0.0257024367195065,0,0,0.00176352786369063,0,0,0.640827626326209,0.0736348102036721
"TCGA.VS.A9UR.01A",0.198051901826624,0,0.000981805654172357,0,0,0.0261762923709271,0,0,0,0,0.000118254030617844,0.593454106890604,0.181217639227055
"TCGA.FU.A3EO.01A",0.258005734549644,0,0,0.00103016787448148,0.000895510875853463,0.245471094247414,0.0189690244608606,0.105578231655524,0.129676090811788,0.190390475909209,0.00130427258082478,0,0.0486793970344004
"TCGA.JX.A3Q0.01A",0.0851156190408231,0,0.00682121942169868,0,0.00633468307096577,0.0456011801211137,0,0.0024996758511705,0.00117117553305044,0,0,0.756421000210678,0.0960354467505002
"TCGA.VS.A8QH.01A",0.20900013803375,0,0.00270998726387069,0,0,0.0275641845928972,0,0.0118366272072202,0,0,3.13729732871441e-06,0.545013708374934,0.20387221723
"TCGA.EK.A2RM.01A",0.0820531866538625,0,0,0,0,0.148385013177675,0,0,0,0,0,0.693647725520681,0.0759140746477818
"TCGA.ZJ.AAX8.01A",0.0269406060289561,0,0,0,0,0.100439766243921,0,0,0,0,0,0.740582949972736,0.132036677754386
"TCGA.DR.A0ZL.01A",0.258282615201544,0,5.06484209436462e-05,0,0,0.00691776280540336,0,0,0,0,0,0.539211874064812,0.195537099507296
"TCGA.2W.A8YY.01A",0.205533948927611,0,0.00073961590261021,0,0,0.0669992571992931,0,0,0.000337869120481932,0,0,0.601995721212564,0.12439358763744
"TCGA.BI.A0VR.01A",0.0718558385831009,0,0.00411081730500778,0,0.00126988058003803,0.0681312671483811,0,0,0.000271309166885371,0,0,0.757550835379993,0.0968100518365941
"TCGA.FU.A23L.01A",0.148039273384349,0,0.0106211200803941,0,0,0.0327599938170164,0,0,0.000213149192313611,0,0.00010535297846577,0.643263219890416,0.164997890657045
"TCGA.VS.A8EJ.01A",0.41699048352126,0,0.00105657347494063,0,0,0.079796830583538,0,0.00806844930883991,0,0.0735019403828659,0,0.282665926549723,0.137919796178833
"TCGA.DS.A0VK.01A",0.0821958116763331,0,5.41739309626667e-05,0,0.000564041063454915,0.0682066286989998,0,0,0.000152485701939681,0,0.000184713021953089,0.733122472821165,0.115519673085192
"TCGA.LP.A4AX.01A",0.0600006381929583,0,0.00206757741463821,0,0,0.120774279381654,0,0,0,0,0,0.685066952019756,0.132090552990994
"TCGA.EK.A2RJ.01A",0.0894897205996625,0,0.016556030743938,0,0,0.0437999272014856,0,0.0298297341695954,0.000535473435935736,0,1.88500403273954e-05,0.655273611329293,0.164496652479762
"TCGA.JW.A852.01A",0.406437372498025,0,0,0.0874003726695894,0.105247208949028,0.201284587339568,0.0225433117956463,0.0429386911159501,0.0674458040149359,0.00626040342194812,0.00391431720225698,0.000858307113695312,0.0556696238793562
"TCGA.Q1.A73S.01A",0.388952538847474,0,0,0,0,0.210494686193576,0.000544622373284658,0.0413208540007101,0,0,0,0.321809153206411,0.0368781453785451
"TCGA.ZJ.AAXU.01A",0.134848206283653,0,0,0,0.0781811979869641,0.13802856184827,9.52532439998813e-05,0.112444226349397,0.0444664527951609,0.0189614312491704,0.000167866225991741,0.398807256487226,0.0739995475301672
"TCGA.C5.A1MI.01A",0.0997368861320142,0,0.000451232826192913,0,0.00139947000192765,0.0640160890812578,0,0,0.0011631646505137,0,0,0.724797412579934,0.108435744728159
"TCGA.VS.A8QA.01A",0.177164375599512,0,0,0,0,0.025896250274953,0,0,0,0,0,0.663785782771864,0.13315359135367
"TCGA.EA.A5ZD.01A",0.0705352196125587,0,0.000802898775881973,0,0.0023168934517646,0.0532806726467435,0,0,0.0139771006107708,0,0,0.700020175631918,0.159067039270363
"TCGA.XS.A8TJ.01A",0.1225174721804,0,0.00202732323828418,0,0,0.0278571819495629,0,0,0.000672855161025054,0,0,0.701028182218992,0.145896985251736
"TCGA.C5.A7CO.01A",0.3242314936418,0,0,0,0.0139083194884024,0.0269034878732392,0,0,0,0,0,0.467587921926653,0.167368777069905
"TCGA.MY.A5BF.01A",0.139774285324195,0,0,0,0.0115820809194042,0.0491636520664373,0,0,0,0,0,0.693396933899186,0.106083047790778
"TCGA.C5.A1BL.01A",0.0904790678114012,0,0.00156620291162702,0,0,0.00535210868398315,0,0,0.000352659921130162,0,0,0.766544249547866,0.135705711123992
