Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-EI-6882-01A,0.0887481858625027,0,0,0,0.256236907229821,0.0389343972768839,0.157354811661316,0.24293293659998,0.0369395464323873,0,0.178853214937108,0,0,0,0.172772362967479,1.05007975917539
TCGA-F5-6812-01A,0.0194120928072891,0.017338465231212,0,0,0.110456368624025,0,0.0866918963084866,0.613994534099578,0.143090007011853,0,0.00901663591755522,0,0,0,0.488138402947827,0.914873703390593
TCGA-AG-3726-01A,0.0406560276104834,0.0268510674791452,0,0,0.0199275176549211,0,0.0447483643902189,0.658819533124295,0.12808278363124,0,0.0799384930125839,0.000976213097112109,0,0,0.236079015791432,1.12798452746533
TCGA-EI-6917-01A,0.000359952894422669,0.0366661434046816,0.000458699482828784,0,0.218284100348236,0,0.00313150646774494,0.501807229265588,0.20896772666217,0,0.0303246414743283,0,0,0,0.477758655576004,0.890523371840859
TCGA-AG-A02X-01A,0.169503550805717,0.146221761768252,0,0,0.204222934424598,0,0.122251442605597,0.223267515995535,0.00166680792573508,8.81484678094323e-06,0.131856676134366,0.00100049549341863,0,0.02,0.081701339047968,1.0658771586668
TCGA-AG-A015-01A,0.18144144824981,0,0,0,0.243612611449024,0,0.212088737063841,0.261301852847794,0.040963241830987,0,0.0605921085585441,0,0,0.01,0.0920270466680403,1.0762035520581
TCGA-AF-2693-01A,0.147937763193722,0.0918888576408497,0,0,0.169243713566798,0,0.0929973602695601,0.31730239965981,0.0993097328473471,0.000115014547497899,0.0812051582744153,0,0,0,0.219683092750772,1.0119234514981
TCGA-AG-4022-01A,0.070891029958916,0,0,0,0.240512866493819,0.0425531776403093,0.140479024548788,0.345590649845038,0.0801508185229073,0,0.0798224329902226,0,0,0,0.348792075237792,0.955310770602192
TCGA-AG-A008-01A,0.2243788735721,0,0,0.0121487618373865,0.29172717400387,0,0.211023208348013,0.0683194683557515,0.0946907372024475,0,0.0977117766804316,0,0,0.01,0.115910390643683,1.03957527466154
TCGA-AG-3582-01A,0.0922805021567401,0.10712846170764,0.000332966463883316,0,0.156682121181386,0,0.0460494239600014,0.374705783238948,0.067780115502514,0,0.155040625788886,0,0,0,0.241371965399978,1.02375453887063
TCGA-G5-6233-01A,0.117019949708959,0.00895753740736702,0,0,0.160500531042625,0,0.237016590010504,0.308598192502193,0.10756970263246,0.00917627799699526,0.0511612186988977,0,0,0,0.238141863163579,1.02044622731332
TCGA-AG-3742-01A,0.136074427141883,0,0,0,0.0544144635731625,0.000142982522281672,0.142753475256058,0.511844528389984,0.106097978621419,0,0.0486721444952118,0,0,0,0.270416280666311,1.05050935857355
TCGA-EI-6509-01A,0.0818796614541734,0.027121166849812,0.00143686368164324,0,0.116841941847615,0,0.0674558332111124,0.643449649143822,0.0618148838118218,0,0,0,0,0,0.301227974254887,1.06654848917978
TCGA-AG-3602-01A,0.126689268125022,0.00637409777403661,0,0,0.221277126385324,0,0.0462103846176028,0.298268038669531,0.104559439864185,0,0.196621644564299,0,0,0,0.345543384360366,0.963654201808787
TCGA-EI-6506-01A,0.0802673858290438,0.120283455033727,0,0,0.197152134999451,0,0.12132688454098,0.276429911266393,0.0962774123500628,0.00440780379455212,0.10385501218579,0,0,0,0.20253995975831,1.01702849417951
TCGA-CI-6622-01A,0.114713337375105,0,0,0,0.243270052514204,0.0539574323440358,0.121362064863205,0.34881600003719,0.0712776577839414,0,0.0466034550823184,0,0,0,0.143748337264069,1.05563351443645
TCGA-AG-3901-01A,0.0168317984898493,0.00964381988300151,0,0,0.0823940521417658,0,0.0288759915245883,0.581127664042995,0.164502481781606,0.0064875410811183,0.110136651055076,0,0,0,0.526613232893973,0.877015139824256
TCGA-AG-3894-01A,0.123537634947672,0.116783935198133,0,0,0.143986669001438,0,0.0502256490057272,0.397916800140529,0.092713956888515,8.82365547832556e-05,0.0667958552657017,0.00795126299750084,0,0.01,0.107115252193128,1.08206195014021
TCGA-AG-4015-01A,0.154994189256327,0.0580378746990678,0,0,0.172593025660486,0,0.11347103304369,0.311463381249764,0.12234081545245,0,0.067099680638216,0,0,0,0.153253837370672,1.04388888459457
TCGA-AG-3727-01A,0.0685815201658681,0.0138792774680306,0,0,0,0.00497909284480837,0.094459160371223,0.526985330480035,0.17064762665068,0,0.118010251240805,0.00245774077854974,0,0,0.263425037735466,1.06527726055022
TCGA-CI-6623-01B,0.0860011955824388,0.0784008158578192,0,0,0.173976315711321,0,0.0555568618761464,0.373643409653156,0.0552288804471928,0,0.177192520871925,0,0,0,0.195985023815752,1.05671472266713
TCGA-AG-A02G-01A,0.237776877872671,0.110440849837107,0,0,0.129239841791584,0.0247410509458707,0.107157837186524,0.120225115991426,0.185073611894432,0,0.0853448144803854,0,0,0.01,0.1022859558512,1.03684384029592
TCGA-AG-3578-01A,0.0621562768766704,0.114668690936621,0.0109242576736901,0,0.129999306483506,0,0.140693895817606,0.292019042023953,0.130245903235339,0,0.119292626952615,0,0,0,0.231880135542898,1.01276000204883
TCGA-DC-6681-01A,0.0275911826678315,0,0,0,0.148100232982358,0.0238986188953807,0.0863267121652009,0.638375652509097,0.0757076007801327,0,0,0,0,0,0.366274551149919,1.01922475907042
TCGA-AG-3732-01A,0.111599766164868,0.130657909075595,0.0635688742193332,0,0.292891973159084,0,0.144517325388401,0.164972054394004,0.0832622594283949,0.00822722142411023,0.000302616746209398,0,0,0.01,0.142245045394678,1.01366844310571
TCGA-EI-6885-01A,0,0.00552342072848256,0,0,0.166638739171369,0.0308328204269785,0.0413773901296048,0.57649423527,0.0522588527257725,0,0.126874541547793,0,0,0,0.388248576139163,0.986468440979713
TCGA-DC-5337-01A,0.141024312853913,0.0215822213552177,0,0,0.262854246721301,0,0.0983924658956879,0.28057885536764,0.0835782897936801,0,0.111989608012561,0,0,0,0.152386029073248,1.04297829333978
TCGA-F5-6863-01A,0.0567553109321,0,0.000723575373872713,0,0.107084495129743,0,0.234885298003811,0.547240729133864,0.039393648834926,0,0.0139169425916826,0,0,0,0.303743135015722,1.06044662889458
TCGA-EI-6510-01A,0.274774860918394,0.156763407565082,0.128397096560549,0,0.184536561546266,0,0.164977642927508,0.0274397761932665,0.0412890734636664,0,0.0218215808252678,0,0,0.05,0.056583090238872,1.04421737244864
TCGA-AG-3587-01A,0.105424871689129,0.116262939187431,0,0,0.120468382222887,0,0.0547759208560173,0.472459298049116,0.0752862771664632,0,0.0553223108289566,0,0,0,0.254703338567531,1.02759042536002
TCGA-F5-6464-01A,0.00227713415906348,0.0234175023622778,0.00153543762993455,0,0.120678616971704,0,0.0224599308161334,0.682979051322303,0.13537818285927,0,0.0112741438793139,0,0,0,0.611122773561769,0.816529569109606
TCGA-DC-6156-01A,0.0035489845366203,0.027769850198621,0.038496544066454,0,0.118593062347325,0,0.0437438735264662,0.564009257764317,0.186779244852463,0,0.0170591827077328,0,0,0,0.561093507797567,0.838860695432469
TCGA-AG-A016-01A,0.133669230622489,0.0189281750764377,0,0,0.182230490559921,0,0.273700843709725,0.29147595268416,0.0592895644335601,0,0.0301325338144932,0.0105732090992151,0,0.01,0.100049230746548,1.09347722366044
TCGA-F5-6810-01A,0.0155614790891481,0,0,0,0.115247382307999,0,0.0479735708403932,0.76620706979482,0.0444723616742922,0,0.0105381362933473,0,0,0,0.519828991135539,0.938868353613536
TCGA-F5-6811-01A,0.0504617371821361,0.074048902157001,0,0,0.062937352457281,0,0.014103128317984,0.616037304344937,0.150614505600845,0,0.0317970699398162,0,0,0,0.47118613163687,0.921209297268873
TCGA-AG-3584-01A,0.0956439652008639,0.0791682786141859,0,0,0.22528657551376,0,0.09577438455626,0.372054958673495,0.102254021219569,0,0.0298178162218664,0,0,0,0.197408029981842,1.03025561620057
TCGA-AG-3898-01A,0.0535139584233346,0.0106732155636215,0,0,0.252532426487424,0,0.0604449220388814,0.424001111902899,0.0828345857317404,0,0.115999779852099,0,0,0,0.328387756491816,0.981355545689203
TCGA-EI-6884-01A,0.0463113554506598,0.0891281811420034,0.0193507103037787,0,0.188744526094705,0,0.113190676426962,0.369673503829117,0.121318834619084,0.00118644414671886,0.0510957679869718,0,0,0,0.30522134620685,0.97808359625451
TCGA-AG-A002-01A,0.173700544523828,0.0359705068505431,0,0,0.0524973056581942,0,0.292823933280945,0.277492060953602,0,0,0.157741950356199,0.00977369837668956,0,0.01,0.10985967597864,1.11743480684759
TCGA-AG-3725-01A,0.178155595214008,0.155818154932213,0.0882829395496911,0,0.173155227547642,0,0.178711863152672,0.162031420491059,0.0380435882023753,0,0.0258012109103391,0,0,0.02,0.0817652392191224,1.04409722096477
TCGA-CI-6619-01B,0.0690086353709762,0.129450052302804,0,0,0.208519197270115,0,0.114610006061582,0.326157860575111,0.0970596355229156,0.00387801867327481,0.050397919206977,0.000918675016243681,0,0,0.226884167255689,1.00754180197657
TCGA-AG-A00C-01A,0.318000604301322,0.13844620777366,0.0137181450020974,0,0.235483701825001,0,0.0930777654704887,0.114184484811336,0.012331928795678,0,0.0604654090543932,0.0142917529660247,0,0.02,0.0826551212501162,1.03957477313281
TCGA-DY-A0XA-01A,0.188946869038292,0.0690357839884001,0,0,0.131806300052204,0,0.0421577794871497,0.46253894248981,0.0767207017340805,0,0.0248608110496203,0.00393281216044321,0,0,0.228430373767482,1.03756959728454
TCGA-F5-6814-01A,0.0840888681901412,0,0,0,0.2725612804489,0,0.121797108479827,0.462710919615435,0.0313196807273045,0,0.0275221425383917,0,0,0,0.241655294100491,1.04011592466241
TCGA-AG-3893-01A,0.0702789197877074,0.0622857875171954,0,0,0.128629115354528,0,0.119922580471281,0.435139257546125,0.156965268987356,0,0.0267790703358072,0,0,0,0.338614911410513,0.974690982779862
TCGA-AG-3583-01A,0.215077155212438,0.00981045837848768,0,0,0.198317349127149,0,0.166946599961321,0.159789906265092,0.0961252514559661,0,0.153933279599546,0,0,0,0.200472748691434,1.02006047184468
TCGA-AG-A01W-01A,0.15258828459502,0.122464596531837,0.0223415957028367,0,0.26904893503567,0,0.132089977861839,0.210378421341574,0.0553574863254482,0,0.0357307026057738,0,0,0,0.144289215749956,1.02093267573208
TCGA-AG-A025-01A,0.114343141319075,0.0731387864222672,0,0,0.129750317551959,0,0.161863609913316,0.435796821955008,0.067847444951834,0,0.0172598778865403,0,0,0,0.164314421733314,1.08182332398649
TCGA-DC-6155-01A,0.205238275335154,0.0173857232966822,0,0.0667508102204313,0.186025917621565,0,0.0558090091049571,0.246504102186662,0.134415180830365,0.00989023015098415,0.0749255510310914,0.00305520022210837,0,0.01,0.130959239647092,1.03611140643746
TCGA-F5-6813-01A,0.0976129812066614,0.0421198089350743,0.0425897641298729,0,0.100249579653301,0,0.0481839909605575,0.533379174296864,0.128756841471165,0,0.00710785934650452,0,0,0,0.270851196416204,1.0367567294291
TCGA-AG-A020-01A,0.301850933823571,0,0,0.00113525058761667,0.23928704410567,0.0291224742295411,0.198877682021631,0.11787547704551,0.0484768251055702,0,0.0633743130808908,0,0,0.01,0.0922145588789755,1.05009168850797
TCGA-EI-6511-01A,0.189311352203979,0.0884846778870942,0.0654658496203783,0,0.10037399683446,0,0.0372424846135923,0.275681653887852,0.157788502665154,0,0.0856514822874897,0,0,0,0.344193986653241,0.945022191260347
TCGA-AG-3608-01A,0.12091920306986,0.131953273245256,0.00655752329161711,0,0.184343147798004,0,0.0580852343347915,0.195668860411172,0.180681041862624,0.00131053206069146,0.120481183925984,0,0,0,0.156864116296953,1.02453361732979
