,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-FG-A70Y-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.739,0.000,0.059,0.000,0.027,0.165,0.001,0.003,0.005,0.000
TCGA-FG-8185-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.863,0.001,0.042,0.000,0.022,0.069,0.001,0.000,0.001,0.000
TCGA-QH-A6CY-01A,0.000,0.001,0.004,0.000,0.008,0.000,0.862,0.001,0.039,0.000,0.022,0.055,0.001,0.001,0.005,0.000
TCGA-S9-A6WE-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.837,0.002,0.057,0.000,0.042,0.058,0.000,0.001,0.002,0.000
TCGA-HT-7875-01A,0.000,0.001,0.001,0.000,0.000,0.000,0.898,0.003,0.040,0.000,0.021,0.031,0.000,0.000,0.003,0.000
TCGA-DU-A5TS-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.840,0.001,0.042,0.000,0.016,0.097,0.000,0.000,0.003,0.000
TCGA-CS-6668-01A,0.000,0.005,0.001,0.000,0.000,0.000,0.919,0.008,0.034,0.000,0.012,0.018,0.000,0.000,0.002,0.000
TCGA-DB-A4XA-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.777,0.002,0.074,0.000,0.031,0.109,0.000,0.002,0.003,0.000
TCGA-P5-A5EZ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.812,0.001,0.054,0.000,0.011,0.114,0.000,0.005,0.003,0.000
TCGA-DU-5855-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.685,0.011,0.046,0.000,0.042,0.207,0.002,0.002,0.003,0.000
TCGA-HW-A5KJ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.815,0.000,0.093,0.000,0.087,0.000,0.000,0.000,0.005,0.000
TCGA-R8-A6MK-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.869,0.003,0.042,0.000,0.009,0.074,0.001,0.000,0.002,0.000
TCGA-DH-A7UR-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.826,0.000,0.121,0.000,0.032,0.013,0.001,0.002,0.004,0.000
TCGA-HT-7680-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.757,0.003,0.052,0.000,0.009,0.169,0.001,0.000,0.006,0.000
TCGA-WY-A85D-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.805,0.000,0.028,0.000,0.010,0.148,0.001,0.004,0.004,0.000
TCGA-FG-A4MU-01B,0.000,0.000,0.002,0.000,0.000,0.000,0.696,0.000,0.075,0.026,0.006,0.194,0.000,0.000,0.000,0.000
TCGA-S9-A6TY-01A,0.000,0.005,0.001,0.000,0.001,0.000,0.934,0.001,0.029,0.000,0.014,0.007,0.000,0.000,0.004,0.003
TCGA-DU-7309-01A,0.000,0.000,0.002,0.000,0.005,0.000,0.784,0.004,0.058,0.000,0.055,0.079,0.001,0.001,0.010,0.001
TCGA-TQ-A7RN-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.872,0.002,0.046,0.000,0.028,0.049,0.000,0.000,0.002,0.000
TCGA-HT-A615-01A,0.000,0.002,0.004,0.000,0.001,0.000,0.752,0.005,0.045,0.000,0.017,0.163,0.002,0.005,0.005,0.000
TCGA-E1-A7YL-01A,0.001,0.000,0.009,0.001,0.001,0.000,0.732,0.000,0.050,0.009,0.012,0.177,0.000,0.003,0.003,0.000
TCGA-DH-A66B-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.685,0.007,0.040,0.000,0.010,0.248,0.001,0.004,0.004,0.000
TCGA-TQ-A7RW-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.014,0.039,0.000,0.025,0.219,0.000,0.000,0.002,0.000
TCGA-QH-A86X-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.854,0.001,0.042,0.000,0.040,0.057,0.000,0.000,0.004,0.001
TCGA-DB-A4XF-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.749,0.012,0.066,0.000,0.040,0.129,0.001,0.000,0.002,0.000
TCGA-HT-7605-01A,0.000,0.001,0.006,0.000,0.007,0.000,0.839,0.001,0.061,0.000,0.019,0.057,0.001,0.003,0.005,0.000
TCGA-TQ-A7RK-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.893,0.000,0.027,0.000,0.004,0.072,0.000,0.000,0.002,0.000
TCGA-E1-A7YK-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.611,0.000,0.059,0.000,0.017,0.294,0.001,0.014,0.004,0.000
TCGA-CS-5397-01A,0.000,0.001,0.003,0.000,0.001,0.000,0.800,0.005,0.044,0.003,0.009,0.128,0.002,0.001,0.004,0.000
TCGA-DU-5853-01A,0.000,0.000,0.001,0.000,0.008,0.000,0.736,0.024,0.047,0.000,0.024,0.151,0.001,0.001,0.006,0.001
TCGA-HT-7902-01A,0.000,0.001,0.002,0.000,0.000,0.000,0.849,0.000,0.039,0.000,0.030,0.063,0.000,0.008,0.008,0.000
TCGA-HT-7479-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.739,0.000,0.063,0.000,0.021,0.167,0.001,0.004,0.005,0.000
TCGA-HT-7477-01B,0.000,0.000,0.000,0.001,0.000,0.000,0.850,0.000,0.063,0.000,0.017,0.062,0.000,0.001,0.004,0.000
TCGA-TM-A84O-01A,0.000,0.002,0.001,0.000,0.000,0.000,0.794,0.009,0.091,0.000,0.014,0.079,0.002,0.004,0.003,0.000
TCGA-DH-5141-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.783,0.000,0.065,0.000,0.066,0.082,0.000,0.000,0.003,0.000
TCGA-FG-8186-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.764,0.007,0.051,0.000,0.015,0.149,0.003,0.004,0.006,0.000
TCGA-HT-8012-01A,0.000,0.001,0.001,0.000,0.000,0.000,0.823,0.001,0.072,0.000,0.029,0.067,0.000,0.000,0.003,0.001
TCGA-HT-7686-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.579,0.002,0.082,0.000,0.024,0.298,0.001,0.005,0.007,0.000
TCGA-HT-7475-01A,0.000,0.000,0.001,0.001,0.002,0.000,0.919,0.002,0.039,0.000,0.013,0.010,0.000,0.000,0.009,0.004
TCGA-FG-A87Q-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.693,0.003,0.051,0.001,0.012,0.230,0.000,0.004,0.005,0.000
TCGA-S9-A6TX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.826,0.002,0.058,0.000,0.046,0.065,0.000,0.001,0.003,0.000
TCGA-HT-8013-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.631,0.000,0.055,0.000,0.007,0.299,0.002,0.002,0.005,0.000
TCGA-TM-A7C4-01A,0.000,0.001,0.002,0.000,0.007,0.000,0.875,0.003,0.045,0.000,0.011,0.049,0.001,0.000,0.005,0.000
TCGA-DH-5143-01A,0.000,0.002,0.001,0.000,0.001,0.000,0.789,0.001,0.042,0.000,0.021,0.136,0.001,0.001,0.005,0.000
TCGA-HT-7606-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.886,0.002,0.052,0.000,0.003,0.055,0.001,0.000,0.001,0.000
TCGA-WY-A859-01A,0.000,0.001,0.004,0.001,0.009,0.000,0.850,0.005,0.047,0.000,0.019,0.053,0.001,0.001,0.009,0.000
TCGA-HT-7483-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.792,0.000,0.084,0.000,0.037,0.079,0.002,0.003,0.003,0.000
