,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-GL-8500-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.922,0.000,0.028,0.000,0.009,0.037,0.002,0.000,0.000,0.000
TCGA-A4-8517-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.044,0.000,0.003,0.203,0.000,0.000,0.000,0.000
TCGA-2Z-A9JR-01A,0.001,0.001,0.001,0.000,0.007,0.002,0.776,0.000,0.013,0.008,0.000,0.189,0.002,0.000,0.000,0.000
TCGA-A4-A6HP-01A,0.000,0.000,0.008,0.000,0.007,0.000,0.762,0.000,0.019,0.000,0.000,0.197,0.007,0.000,0.000,0.000
TCGA-F9-A97G-01A,0.006,0.000,0.000,0.000,0.002,0.000,0.619,0.000,0.060,0.001,0.033,0.278,0.000,0.001,0.000,0.000
TCGA-2Z-A9J9-01A,0.001,0.000,0.000,0.000,0.000,0.002,0.640,0.011,0.212,0.024,0.087,0.017,0.004,0.002,0.001,0.000
TCGA-A4-A5Y0-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.950,0.000,0.018,0.000,0.010,0.019,0.000,0.000,0.000,0.000
TCGA-2Z-A9JD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.906,0.000,0.041,0.000,0.000,0.052,0.000,0.000,0.000,0.000
TCGA-A4-7828-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.399,0.005,0.270,0.051,0.216,0.036,0.005,0.003,0.010,0.000
TCGA-MH-A857-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.769,0.000,0.088,0.000,0.023,0.106,0.010,0.000,0.000,0.000
TCGA-2Z-A9J2-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.856,0.000,0.015,0.000,0.014,0.114,0.000,0.000,0.000,0.000
TCGA-A4-8518-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.883,0.000,0.019,0.000,0.005,0.092,0.000,0.000,0.000,0.000
TCGA-A4-7585-01A,0.012,0.000,0.021,0.022,0.001,0.000,0.516,0.000,0.067,0.027,0.036,0.295,0.000,0.000,0.000,0.000
TCGA-BQ-7046-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.672,0.000,0.047,0.000,0.000,0.278,0.000,0.000,0.000,0.000
TCGA-BQ-5886-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.855,0.000,0.010,0.000,0.001,0.134,0.000,0.000,0.000,0.000
TCGA-4A-A93X-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.920,0.000,0.011,0.000,0.001,0.068,0.000,0.000,0.000,0.000
TCGA-IA-A40X-01A,0.000,0.000,0.000,0.003,0.011,0.000,0.750,0.000,0.086,0.000,0.017,0.132,0.000,0.000,0.000,0.000
TCGA-BQ-5888-01A,0.024,0.005,0.014,0.000,0.000,0.000,0.835,0.000,0.008,0.009,0.012,0.092,0.001,0.000,0.000,0.000
TCGA-A4-7915-01A,0.000,0.000,0.004,0.009,0.000,0.000,0.719,0.000,0.106,0.042,0.053,0.064,0.001,0.000,0.000,0.000
TCGA-SX-A7SQ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.932,0.000,0.020,0.000,0.002,0.040,0.005,0.000,0.000,0.000
TCGA-F9-A8NY-01A,0.000,0.000,0.003,0.015,0.002,0.000,0.844,0.000,0.069,0.000,0.038,0.028,0.001,0.000,0.000,0.000
TCGA-2Z-A9JE-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.917,0.000,0.020,0.000,0.002,0.058,0.001,0.000,0.000,0.000
TCGA-IA-A83V-01A,0.008,0.000,0.003,0.000,0.018,0.000,0.475,0.000,0.035,0.101,0.006,0.349,0.003,0.001,0.000,0.000
TCGA-2Z-A9JP-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.737,0.000,0.032,0.000,0.001,0.229,0.000,0.000,0.000,0.000
TCGA-2Z-A9J5-01A,0.000,0.000,0.000,0.000,0.010,0.000,0.622,0.001,0.017,0.000,0.001,0.345,0.001,0.002,0.000,0.000
TCGA-B9-4617-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.823,0.011,0.076,0.000,0.007,0.071,0.010,0.000,0.000,0.000
TCGA-A4-7288-01A,0.000,0.002,0.000,0.000,0.000,0.000,0.897,0.000,0.013,0.004,0.009,0.074,0.000,0.000,0.000,0.000
TCGA-GL-7773-01A,0.007,0.000,0.011,0.000,0.000,0.001,0.851,0.012,0.006,0.050,0.000,0.051,0.000,0.003,0.007,0.000
