sample_id,Cell fraction,labels,Cell type
TCGA-G2-A2EC,0.07975460122699386,c2,Macrophages
TCGA-XF-A9SZ,0.2822085889570552,c2,Macrophages
TCGA-XF-AAN4,0.1901840490797546,c2,Macrophages
TCGA-FD-A3SM,0.2361963190184049,c2,Macrophages
TCGA-XF-AAMJ,0.12269938650306748,c2,Macrophages
TCGA-E7-A6MD,0.11042944785276072,c2,Macrophages
TCGA-K4-A3WU,0.1196319018404908,c2,Macrophages
TCGA-FD-A3SL,0.2423312883435583,c2,Macrophages
TCGA-ZF-AA52,0.19938650306748468,c2,Macrophages
TCGA-E7-A541,0.13803680981595093,c2,Macrophages
TCGA-ZF-AA5P,0.03067484662576687,c2,Macrophages
TCGA-BL-A5ZZ,0.2423312883435583,c2,Macrophages
TCGA-BT-A20W,0.015337423312883436,c2,Macrophages
TCGA-XF-A9T3,0.07668711656441718,c2,Macrophages
TCGA-FD-A6TG,0.27607361963190186,c2,Macrophages
TCGA-ZF-AA56,0.15644171779141103,c2,Macrophages
TCGA-FD-A5BR,0.06748466257668712,c2,Macrophages
TCGA-FT-A61P,0.20858895705521474,c2,Macrophages
TCGA-K4-AAQO,0.07668711656441718,c2,Macrophages
TCGA-G2-A2EK,0.006134969325153374,c2,Macrophages
TCGA-BT-A20Q,0.22392638036809814,c2,Macrophages
TCGA-DK-AA74,0.3558282208588957,c2,Macrophages
TCGA-DK-A1AB,0.18711656441717792,c2,Macrophages
TCGA-SY-A9G0,0.06134969325153374,c2,Macrophages
TCGA-ZF-AA54,0.598159509202454,c2,Macrophages
TCGA-DK-A1A5,0.0705521472392638,c2,Macrophages
TCGA-4Z-AA7N,0.13190184049079753,c2,Macrophages
TCGA-DK-AA6M,0.22699386503067484,c2,Macrophages
TCGA-BT-A3PK,0.08588957055214724,c2,Macrophages
TCGA-FD-A62P,0.1656441717791411,c2,Macrophages
TCGA-DK-A1AC,0.27607361963190186,c2,Macrophages
TCGA-FD-A43U,0.5061349693251534,c2,Macrophages
TCGA-FD-A3B8,0.37423312883435583,c2,Macrophages
TCGA-FD-A6TD,0.17484662576687118,c2,Macrophages
TCGA-FD-A62S,0.21779141104294478,c2,Macrophages
TCGA-FD-A3B4,0.052147239263803685,c2,Macrophages
TCGA-XF-A9SK,0.29141104294478526,c2,Macrophages
TCGA-UY-A9PF,0.046012269938650305,c2,Macrophages
TCGA-FD-A3SQ,0.1656441717791411,c2,Macrophages
TCGA-DK-AA6S,0.1503067484662577,c2,Macrophages
TCGA-S5-A6DX,0.34969325153374237,c2,Macrophages
TCGA-CU-A0YO,0.024539877300613498,c2,Macrophages
TCGA-E7-A8O7,0.015337423312883436,c2,Macrophages
TCGA-K4-A83P,0.30368098159509205,c2,Macrophages
TCGA-DK-A6B2,0.25766871165644173,c2,Macrophages
TCGA-UY-A78P,0.37423312883435583,c2,Macrophages
TCGA-GC-A3OO,0.13190184049079753,c2,Macrophages
TCGA-DK-A1AF,0.21165644171779144,c2,Macrophages
TCGA-DK-A2I2,0.13190184049079753,c2,Macrophages
TCGA-XF-A9SP,0.1656441717791411,c2,Macrophages
TCGA-DK-A3IT,0.13190184049079753,c2,Macrophages
TCGA-BT-A2LB,0.16257668711656442,c2,Macrophages
TCGA-BT-A20R,0.26993865030674846,c2,Macrophages
TCGA-GD-A3OP,0.09815950920245399,c2,Macrophages
TCGA-DK-AA6Q,0.13043478260869565,c0,Mast Cells
TCGA-BT-A3PJ,0.0,c0,Mast Cells
TCGA-XF-A8HE,0.043478260869565216,c0,Mast Cells
TCGA-ZF-A9RD,0.17391304347826086,c0,Mast Cells
TCGA-G2-A2EO,0.0,c0,Mast Cells
TCGA-4Z-AA86,0.08695652173913043,c0,Mast Cells
TCGA-4Z-AA7W,0.0,c0,Mast Cells
TCGA-GC-A3RC,0.043478260869565216,c0,Mast Cells
TCGA-XF-AAN5,0.13043478260869565,c0,Mast Cells
TCGA-FD-A3B6,0.08695652173913043,c0,Mast Cells
TCGA-ZF-AA58,0.043478260869565216,c0,Mast Cells
TCGA-XF-A9T8,0.0,c0,Mast Cells
TCGA-E7-A7XN,0.043478260869565216,c0,Mast Cells
TCGA-UY-A9PH,0.043478260869565216,c0,Mast Cells
TCGA-GU-A762,0.043478260869565216,c0,Mast Cells
TCGA-XF-A9SJ,0.08695652173913043,c0,Mast Cells
TCGA-DK-A3WW,0.0,c0,Mast Cells
TCGA-E7-A97P,0.043478260869565216,c0,Mast Cells
TCGA-XF-A9SI,0.13043478260869565,c0,Mast Cells
TCGA-E7-A7DV,0.13043478260869565,c0,Mast Cells
TCGA-ZF-A9R7,0.08695652173913043,c0,Mast Cells
TCGA-K4-A5RJ,0.0,c0,Mast Cells
TCGA-LC-A66R,0.08695652173913043,c0,Mast Cells
TCGA-2F-A9KO,0.043478260869565216,c0,Mast Cells
TCGA-DK-A3WX,0.08695652173913043,c0,Mast Cells
TCGA-DK-A3IU,0.17391304347826086,c0,Mast Cells
TCGA-G2-AA3C,0.043478260869565216,c0,Mast Cells
TCGA-GU-A766,0.13043478260869565,c0,Mast Cells
TCGA-ZF-A9RN,0.0,c0,Mast Cells
TCGA-G2-A2EF,0.0,c0,Mast Cells
TCGA-4Z-AA7Q,0.043478260869565216,c0,Mast Cells
TCGA-XF-A9T5,0.0,c0,Mast Cells
TCGA-ZF-A9RF,0.08695652173913043,c0,Mast Cells
TCGA-BT-A20J,0.0,c0,Mast Cells
TCGA-XF-A9SM,0.0,c0,Mast Cells
TCGA-XF-A8HD,0.0,c0,Mast Cells
TCGA-GC-A3WC,0.08695652173913043,c0,Mast Cells
TCGA-GC-A6I1,0.0,c0,Mast Cells
TCGA-GC-A6I3,0.043478260869565216,c0,Mast Cells
TCGA-ZF-AA4V,0.13043478260869565,c0,Mast Cells
TCGA-FD-A5C1,0.13043478260869565,c0,Mast Cells
TCGA-XF-AAN2,0.043478260869565216,c0,Mast Cells
TCGA-K4-A54R,0.13043478260869565,c0,Mast Cells
TCGA-DK-A2I4,0.13043478260869565,c0,Mast Cells
TCGA-BT-A20O,0.2173913043478261,c0,Mast Cells
TCGA-K4-A5RH,0.08695652173913043,c0,Mast Cells
TCGA-FD-A5BT,0.043478260869565216,c0,Mast Cells
TCGA-FD-A62N,0.13043478260869565,c0,Mast Cells
TCGA-DK-A6B5,0.13043478260869565,c0,Mast Cells
TCGA-FD-A43P,0.13043478260869565,c0,Mast Cells
TCGA-XF-A9SY,0.043478260869565216,c0,Mast Cells
TCGA-E7-A3X6,0.043478260869565216,c0,Mast Cells
TCGA-BT-A42F,0.043478260869565216,c0,Mast Cells
TCGA-BT-A42E,0.0,c0,Mast Cells
TCGA-FD-A5BU,0.08695652173913043,c0,Mast Cells
TCGA-FD-A3B3,0.13043478260869565,c0,Mast Cells
TCGA-FD-A5BS,0.0,c0,Mast Cells
TCGA-DK-A3IV,0.13043478260869565,c0,Mast Cells
TCGA-SY-A9G5,0.13043478260869565,c0,Mast Cells
TCGA-UY-A9PB,0.043478260869565216,c0,Mast Cells
TCGA-ZF-AA53,0.08695652173913043,c0,Mast Cells
TCGA-UY-A78K,0.0,c0,Mast Cells
TCGA-G2-A3IB,0.043478260869565216,c1,Mast Cells
TCGA-FD-A3N6,0.043478260869565216,c1,Mast Cells
TCGA-FJ-A3ZE,0.13043478260869565,c1,Mast Cells
TCGA-CF-A7I0,0.4347826086956522,c1,Mast Cells
TCGA-GC-A3RB,0.0,c1,Mast Cells
TCGA-DK-A6AW,0.0,c1,Mast Cells
TCGA-GV-A3QK,0.13043478260869565,c1,Mast Cells
TCGA-CU-A3QU,0.08695652173913043,c1,Mast Cells
TCGA-DK-A6B6,0.13043478260869565,c1,Mast Cells
TCGA-FD-A3B5,0.08695652173913043,c1,Mast Cells
TCGA-4Z-AA82,0.2173913043478261,c1,Mast Cells
TCGA-FD-A6TH,0.08695652173913043,c1,Mast Cells
TCGA-CF-A5U8,0.6086956521739131,c1,Mast Cells
TCGA-E7-A8O8,0.13043478260869565,c1,Mast Cells
TCGA-K4-A6MB,0.2608695652173913,c1,Mast Cells
TCGA-ZF-AA4U,0.2173913043478261,c1,Mast Cells
TCGA-4Z-AA7O,0.17391304347826086,c1,Mast Cells
TCGA-FD-A62O,0.34782608695652173,c1,Mast Cells
TCGA-DK-A6AV,0.043478260869565216,c1,Mast Cells
TCGA-YC-A89H,0.043478260869565216,c1,Mast Cells
TCGA-FD-A43Y,0.043478260869565216,c1,Mast Cells
TCGA-XF-AAML,0.0,c1,Mast Cells
TCGA-FD-A5BY,0.2173913043478261,c1,Mast Cells
TCGA-CU-A3YL,0.13043478260869565,c1,Mast Cells
TCGA-2F-A9KT,0.17391304347826086,c1,Mast Cells
TCGA-XF-A8HF,0.2608695652173913,c1,Mast Cells
TCGA-XF-AAN1,0.4347826086956522,c1,Mast Cells
TCGA-FJ-A3ZF,0.17391304347826086,c1,Mast Cells
TCGA-DK-A2I6,0.0,c1,Mast Cells
TCGA-DK-A1AG,0.30434782608695654,c1,Mast Cells
TCGA-G2-A2EL,0.043478260869565216,c1,Mast Cells
TCGA-GU-A763,0.17391304347826086,c1,Mast Cells
TCGA-E7-A4IJ,0.08695652173913043,c1,Mast Cells
TCGA-XF-A8HH,0.17391304347826086,c1,Mast Cells
TCGA-ZF-A9RC,0.2608695652173913,c1,Mast Cells
TCGA-DK-A1AA,0.5652173913043478,c1,Mast Cells
TCGA-DK-A3IS,0.043478260869565216,c1,Mast Cells
TCGA-UY-A78L,0.043478260869565216,c1,Mast Cells
TCGA-4Z-AA7S,0.2173913043478261,c1,Mast Cells
TCGA-DK-A1A6,0.0,c1,Mast Cells
TCGA-XF-A9T6,0.043478260869565216,c1,Mast Cells
TCGA-GV-A40G,0.30434782608695654,c1,Mast Cells
TCGA-CF-A47X,0.0,c1,Mast Cells
TCGA-XF-A9T0,0.17391304347826086,c1,Mast Cells
TCGA-GV-A6ZA,0.13043478260869565,c1,Mast Cells
TCGA-PQ-A6FN,0.043478260869565216,c1,Mast Cells
TCGA-GU-AATQ,0.043478260869565216,c1,Mast Cells
TCGA-K4-A5RI,0.13043478260869565,c1,Mast Cells
TCGA-GC-A3I6,0.13043478260869565,c1,Mast Cells
TCGA-DK-A6B1,0.30434782608695654,c1,Mast Cells
TCGA-XF-AAMZ,0.13043478260869565,c1,Mast Cells
TCGA-GU-AATO,0.2173913043478261,c1,Mast Cells
TCGA-XF-A9SV,0.17391304347826086,c1,Mast Cells
TCGA-FD-A6TE,0.13043478260869565,c1,Mast Cells
TCGA-K4-A3WV,0.043478260869565216,c1,Mast Cells
TCGA-CF-A3MG,0.5217391304347826,c1,Mast Cells
TCGA-XF-A9SH,0.6521739130434783,c1,Mast Cells
TCGA-4Z-AA87,0.0,c1,Mast Cells
TCGA-CF-A47S,1.0,c1,Mast Cells
TCGA-KQ-A41Q,0.13043478260869565,c1,Mast Cells
TCGA-XF-A9T2,0.47826086956521735,c1,Mast Cells
TCGA-E7-A3Y1,0.13043478260869565,c1,Mast Cells
TCGA-BT-A42C,0.2608695652173913,c1,Mast Cells
TCGA-FD-A43X,0.47826086956521735,c1,Mast Cells
TCGA-FJ-A3Z7,0.043478260869565216,c1,Mast Cells
TCGA-CF-A9FF,0.3913043478260869,c1,Mast Cells
TCGA-GU-AATP,0.13043478260869565,c1,Mast Cells
TCGA-FD-A3SJ,0.2608695652173913,c1,Mast Cells
TCGA-CF-A47Y,0.4347826086956522,c1,Mast Cells
TCGA-CU-A5W6,0.34782608695652173,c1,Mast Cells
TCGA-XF-A8HC,0.4347826086956522,c1,Mast Cells
TCGA-E7-A678,0.2173913043478261,c1,Mast Cells
TCGA-4Z-AA80,0.17391304347826086,c1,Mast Cells
TCGA-FD-A6TC,0.2173913043478261,c1,Mast Cells
TCGA-E7-A7DU,0.2608695652173913,c1,Mast Cells
TCGA-UY-A78O,0.17391304347826086,c1,Mast Cells
TCGA-CF-A1HS,0.13043478260869565,c1,Mast Cells
TCGA-GU-A42P,0.08695652173913043,c1,Mast Cells
TCGA-XF-AAN0,0.17391304347826086,c1,Mast Cells
TCGA-DK-A3IL,0.2608695652173913,c1,Mast Cells
TCGA-2F-A9KP,0.5217391304347826,c1,Mast Cells
TCGA-UY-A78N,0.08695652173913043,c1,Mast Cells
TCGA-FJ-A3Z9,0.4347826086956522,c1,Mast Cells
TCGA-BT-A20U,0.13043478260869565,c1,Mast Cells
TCGA-ZF-AA5N,0.2608695652173913,c1,Mast Cells
TCGA-DK-A6B0,0.6086956521739131,c1,Mast Cells
TCGA-XF-A9SU,0.13043478260869565,c1,Mast Cells
TCGA-GC-A4ZW,0.043478260869565216,c1,Mast Cells
TCGA-CU-A72E,0.2608695652173913,c1,Mast Cells
TCGA-DK-A3X2,0.08695652173913043,c1,Mast Cells
TCGA-G2-AA3F,0.3913043478260869,c1,Mast Cells
TCGA-G2-A3VY,0.2608695652173913,c1,Mast Cells
TCGA-YC-A9TC,0.0,c1,Mast Cells
TCGA-G2-A2EJ,0.043478260869565216,c1,Mast Cells
TCGA-C4-A0F6,0.13043478260869565,c1,Mast Cells
TCGA-GV-A40E,0.08695652173913043,c1,Mast Cells
TCGA-XF-A8HI,0.3913043478260869,c1,Mast Cells
TCGA-DK-AA6U,0.13043478260869565,c1,Mast Cells
TCGA-DK-AA77,0.13043478260869565,c1,Mast Cells
TCGA-UY-A78M,0.08695652173913043,c1,Mast Cells
TCGA-4Z-AA89,0.34782608695652173,c1,Mast Cells
TCGA-E7-A6MF,0.17391304347826086,c1,Mast Cells
TCGA-CF-A47T,0.17391304347826086,c1,Mast Cells
TCGA-UY-A8OC,0.043478260869565216,c1,Mast Cells
TCGA-CF-A3MH,0.34782608695652173,c1,Mast Cells
TCGA-E7-A677,0.5652173913043478,c1,Mast Cells
TCGA-4Z-AA84,0.13043478260869565,c1,Mast Cells
TCGA-4Z-AA7M,0.3913043478260869,c1,Mast Cells
TCGA-DK-AA6P,0.34782608695652173,c1,Mast Cells
TCGA-KQ-A41R,0.08695652173913043,c1,Mast Cells
TCGA-PQ-A6FI,0.0,c1,Mast Cells
TCGA-2F-A9KQ,0.47826086956521735,c1,Mast Cells
TCGA-GU-A767,0.2608695652173913,c1,Mast Cells
TCGA-5N-A9KM,0.043478260869565216,c1,Mast Cells
TCGA-DK-A1AE,0.0,c1,Mast Cells
TCGA-GV-A3JX,0.13043478260869565,c1,Mast Cells
TCGA-BT-A20N,0.17391304347826086,c1,Mast Cells
TCGA-S5-AA26,0.3913043478260869,c1,Mast Cells
TCGA-UY-A9PD,0.34782608695652173,c1,Mast Cells
TCGA-CF-A27C,0.3913043478260869,c1,Mast Cells
TCGA-ZF-AA4N,0.0,c1,Mast Cells
TCGA-ZF-AA4R,0.13043478260869565,c1,Mast Cells
TCGA-4Z-AA7R,0.08695652173913043,c1,Mast Cells
TCGA-DK-AA6W,0.08695652173913043,c1,Mast Cells
TCGA-2F-A9KR,0.08695652173913043,c1,Mast Cells
TCGA-GV-A3QH,0.08695652173913043,c1,Mast Cells
TCGA-BT-A20X,0.0,c1,Mast Cells
TCGA-DK-AA75,0.08695652173913043,c1,Mast Cells
TCGA-FD-A43N,0.2608695652173913,c1,Mast Cells
TCGA-YF-AA3M,0.2173913043478261,c1,Mast Cells
TCGA-C4-A0F0,0.08695652173913043,c1,Mast Cells
TCGA-H4-A2HO,0.0,c1,Mast Cells
TCGA-CF-A47V,0.6956521739130435,c1,Mast Cells
TCGA-HQ-A5NE,0.30434782608695654,c1,Mast Cells
TCGA-FD-A3NA,0.17391304347826086,c1,Mast Cells
TCGA-ZF-A9RL,0.2608695652173913,c1,Mast Cells
TCGA-DK-A3IM,0.043478260869565216,c1,Mast Cells
TCGA-LT-A5Z6,0.4347826086956522,c1,Mast Cells
TCGA-BL-A0C8,0.6086956521739131,c1,Mast Cells
TCGA-E7-A85H,0.08695652173913043,c1,Mast Cells
TCGA-FT-A3EE,0.2608695652173913,c1,Mast Cells
TCGA-KQ-A41S,0.2173913043478261,c1,Mast Cells
TCGA-BT-A0YX,0.043478260869565216,c1,Mast Cells
TCGA-CF-A8HX,0.30434782608695654,c1,Mast Cells
TCGA-DK-AA6L,0.17391304347826086,c1,Mast Cells
TCGA-E7-A4XJ,0.2608695652173913,c1,Mast Cells
TCGA-XF-A8HB,0.0,c1,Mast Cells
TCGA-XF-AAMX,0.043478260869565216,c1,Mast Cells
TCGA-XF-AAMG,0.043478260869565216,c1,Mast Cells
TCGA-ZF-AA4T,0.043478260869565216,c1,Mast Cells
TCGA-FD-A5BV,0.13043478260869565,c1,Mast Cells
TCGA-YF-AA3L,0.17391304347826086,c1,Mast Cells
TCGA-FJ-A871,0.17391304347826086,c1,Mast Cells
TCGA-FD-A6TF,0.13043478260869565,c1,Mast Cells
TCGA-GV-A3QF,0.4347826086956522,c1,Mast Cells
TCGA-FD-A3N5,0.08695652173913043,c1,Mast Cells
TCGA-C4-A0F7,0.043478260869565216,c1,Mast Cells
TCGA-GC-A3RD,0.2608695652173913,c1,Mast Cells
TCGA-GC-A3YS,0.13043478260869565,c1,Mast Cells
TCGA-HQ-A2OF,0.08695652173913043,c1,Mast Cells
TCGA-C4-A0EZ,0.08695652173913043,c1,Mast Cells
TCGA-CU-A3KJ,0.0,c1,Mast Cells
TCGA-BT-A2LD,0.08695652173913043,c1,Mast Cells
TCGA-KQ-A41O,0.3913043478260869,c1,Mast Cells
TCGA-LT-A8JT,0.47826086956521735,c1,Mast Cells
TCGA-GD-A6C6,0.043478260869565216,c1,Mast Cells
TCGA-E7-A5KE,0.17391304347826086,c1,Mast Cells
TCGA-FD-A5C0,0.30434782608695654,c1,Mast Cells
TCGA-K4-A4AB,0.0,c1,Mast Cells
TCGA-GU-A42R,0.2608695652173913,c1,Mast Cells
TCGA-E7-A5KF,0.7826086956521738,c1,Mast Cells
TCGA-GC-A3BM,0.0,c1,Mast Cells
TCGA-CF-A3MF,0.8260869565217391,c1,Mast Cells
TCGA-BT-A20V,0.0,c1,Mast Cells
TCGA-E7-A6ME,0.2608695652173913,c1,Mast Cells
TCGA-XF-AAMY,0.30434782608695654,c1,Mast Cells
TCGA-CF-A47W,0.30434782608695654,c1,Mast Cells
TCGA-XF-A9ST,0.043478260869565216,c1,Mast Cells
TCGA-FD-A3SN,0.08695652173913043,c1,Mast Cells
TCGA-G2-A2ES,0.0,c1,Mast Cells
TCGA-XF-AAN3,0.043478260869565216,c1,Mast Cells
TCGA-DK-AA76,0.2608695652173913,c1,Mast Cells
TCGA-DK-AA6T,0.08695652173913043,c1,Mast Cells
TCGA-DK-A3X1,0.2173913043478261,c1,Mast Cells
TCGA-XF-AAMH,0.0,c1,Mast Cells
TCGA-ZF-A9R5,0.043478260869565216,c1,Mast Cells
TCGA-GV-A3JZ,0.17391304347826086,c1,Mast Cells
TCGA-ZF-A9R2,0.13043478260869565,c1,Mast Cells
TCGA-BL-A3JM,0.08695652173913043,c1,Mast Cells
TCGA-G2-AA3D,0.08695652173913043,c1,Mast Cells
TCGA-BT-A0S7,0.08695652173913043,c1,Mast Cells
TCGA-CF-A8HY,0.30434782608695654,c1,Mast Cells
TCGA-UY-A9PE,0.08695652173913043,c1,Mast Cells
TCGA-GV-A3QI,0.2608695652173913,c1,Mast Cells
TCGA-E5-A4TZ,0.2608695652173913,c1,Mast Cells
TCGA-FD-A6TI,0.3913043478260869,c1,Mast Cells
TCGA-XF-A8HG,0.043478260869565216,c1,Mast Cells
TCGA-E5-A2PC,0.0,c1,Mast Cells
TCGA-UY-A9PA,0.34782608695652173,c1,Mast Cells
TCGA-4Z-AA7Y,0.7826086956521738,c1,Mast Cells
TCGA-G2-A3IE,0.34782608695652173,c1,Mast Cells
TCGA-BT-A3PH,0.30434782608695654,c1,Mast Cells
TCGA-G2-AA3B,0.0,c1,Mast Cells
TCGA-MV-A51V,0.34782608695652173,c1,Mast Cells
TCGA-HQ-A2OE,0.17391304347826086,c1,Mast Cells
TCGA-BT-A20P,0.2173913043478261,c1,Mast Cells
TCGA-ZF-A9R0,0.08695652173913043,c1,Mast Cells
TCGA-DK-AA6R,0.13043478260869565,c1,Mast Cells
TCGA-CF-A9FH,0.4347826086956522,c1,Mast Cells
TCGA-KQ-A41N,0.13043478260869565,c1,Mast Cells
TCGA-5N-A9KI,0.043478260869565216,c1,Mast Cells
TCGA-GD-A2C5,0.4347826086956522,c1,Mast Cells
TCGA-CU-A0YR,0.2173913043478261,c1,Mast Cells
TCGA-ZF-A9R4,0.0,c1,Mast Cells
TCGA-DK-AA71,0.08695652173913043,c1,Mast Cells
TCGA-ZF-AA4W,0.0,c1,Mast Cells
TCGA-ZF-A9RE,0.0,c1,Mast Cells
TCGA-DK-A1AD,0.043478260869565216,c1,Mast Cells
TCGA-GU-A42Q,0.0,c1,Mast Cells
TCGA-CF-A5UA,0.043478260869565216,c1,Mast Cells
TCGA-FD-A3SS,0.08695652173913043,c1,Mast Cells
TCGA-DK-A1A7,0.08695652173913043,c1,Mast Cells
TCGA-CF-A9FM,0.6521739130434783,c1,Mast Cells
TCGA-GD-A3OQ,0.2608695652173913,c1,Mast Cells
TCGA-E7-A519,0.30434782608695654,c1,Mast Cells
TCGA-C4-A0F1,0.043478260869565216,c1,Mast Cells
TCGA-ZF-AA4X,0.2173913043478261,c1,Mast Cells
TCGA-E5-A4U1,0.30434782608695654,c1,Mast Cells
TCGA-4Z-AA83,0.30434782608695654,c1,Mast Cells
TCGA-E7-A97Q,0.13043478260869565,c1,Mast Cells
TCGA-CF-A1HR,0.30434782608695654,c1,Mast Cells
TCGA-2F-A9KW,0.0,c1,Mast Cells
TCGA-DK-A3IK,0.34782608695652173,c1,Mast Cells
TCGA-4Z-AA81,0.08695652173913043,c1,Mast Cells
TCGA-UY-A8OB,0.043478260869565216,c1,Mast Cells
TCGA-HQ-A5ND,0.0,c1,Mast Cells
TCGA-ZF-A9RM,0.34782608695652173,c1,Mast Cells
TCGA-CF-A9FL,0.2173913043478261,c1,Mast Cells
TCGA-GV-A3JW,0.2173913043478261,c1,Mast Cells
TCGA-E7-A7PW,0.30434782608695654,c1,Mast Cells
TCGA-XF-A9T4,0.13043478260869565,c1,Mast Cells
TCGA-H4-A2HQ,0.08695652173913043,c1,Mast Cells
TCGA-BT-A2LA,0.17391304347826086,c1,Mast Cells
TCGA-ZF-A9R1,0.2173913043478261,c1,Mast Cells
TCGA-DK-A1A3,0.2173913043478261,c1,Mast Cells
TCGA-CF-A3MI,0.30434782608695654,c1,Mast Cells
TCGA-K4-A4AC,0.043478260869565216,c1,Mast Cells
TCGA-ZF-AA5H,0.08695652173913043,c1,Mast Cells
TCGA-KQ-A41P,0.043478260869565216,c1,Mast Cells
TCGA-ZF-AA51,0.30434782608695654,c2,Mast Cells
TCGA-GD-A76B,0.0,c2,Mast Cells
TCGA-FD-A3SR,0.34782608695652173,c2,Mast Cells
TCGA-FD-A5BZ,0.3913043478260869,c2,Mast Cells
TCGA-K4-A3WS,0.30434782608695654,c2,Mast Cells
TCGA-GD-A3OS,0.13043478260869565,c2,Mast Cells
TCGA-DK-A3IQ,0.30434782608695654,c2,Mast Cells
TCGA-DK-AA6X,0.2173913043478261,c2,Mast Cells
TCGA-XF-AAN8,0.30434782608695654,c2,Mast Cells
TCGA-XF-AAMR,0.6086956521739131,c2,Mast Cells
TCGA-ZF-A9R3,0.2608695652173913,c2,Mast Cells
TCGA-BL-A13J,0.7391304347826088,c2,Mast Cells
TCGA-BT-A20T,0.13043478260869565,c2,Mast Cells
TCGA-XF-AAMW,0.08695652173913043,c2,Mast Cells
TCGA-DK-A2HX,0.30434782608695654,c2,Mast Cells
TCGA-FD-A3SP,0.17391304347826086,c2,Mast Cells
TCGA-XF-AAMT,0.08695652173913043,c2,Mast Cells
TCGA-XF-A9SX,0.13043478260869565,c2,Mast Cells
TCGA-YC-A8S6,0.7826086956521738,c2,Mast Cells
TCGA-R3-A69X,0.34782608695652173,c2,Mast Cells
TCGA-XF-A9SW,0.47826086956521735,c2,Mast Cells
TCGA-GV-A3QG,0.17391304347826086,c2,Mast Cells
TCGA-XF-AAMQ,0.043478260869565216,c2,Mast Cells
TCGA-UY-A8OD,0.30434782608695654,c2,Mast Cells
TCGA-GU-A764,0.13043478260869565,c2,Mast Cells
TCGA-XF-AAN7,0.043478260869565216,c2,Mast Cells
TCGA-K4-A6FZ,0.2608695652173913,c2,Mast Cells
TCGA-FD-A6TK,0.2173913043478261,c2,Mast Cells
TCGA-GV-A3JV,0.34782608695652173,c2,Mast Cells
TCGA-BL-A13I,0.7391304347826088,c2,Mast Cells
TCGA-ZF-A9R9,0.2608695652173913,c2,Mast Cells
TCGA-XF-AAME,0.34782608695652173,c2,Mast Cells
TCGA-FD-A5BX,0.3913043478260869,c2,Mast Cells
TCGA-DK-A2I1,0.2608695652173913,c2,Mast Cells
TCGA-XF-A9SL,0.6086956521739131,c2,Mast Cells
TCGA-FD-A3B7,0.13043478260869565,c2,Mast Cells
TCGA-DK-A3IN,0.13043478260869565,c2,Mast Cells
TCGA-FD-A3SO,0.08695652173913043,c2,Mast Cells
TCGA-DK-A3WY,0.17391304347826086,c2,Mast Cells
TCGA-CU-A0YN,0.2173913043478261,c2,Mast Cells
TCGA-FD-A6TB,0.13043478260869565,c2,Mast Cells
TCGA-FD-A6TA,0.34782608695652173,c2,Mast Cells
TCGA-FD-A43S,0.4347826086956522,c2,Mast Cells
TCGA-G2-A2EC,0.3913043478260869,c2,Mast Cells
TCGA-XF-A9SZ,0.3913043478260869,c2,Mast Cells
TCGA-XF-AAN4,0.6521739130434783,c2,Mast Cells
TCGA-FD-A3SM,0.6521739130434783,c2,Mast Cells
TCGA-XF-AAMJ,0.2173913043478261,c2,Mast Cells
TCGA-E7-A6MD,0.13043478260869565,c2,Mast Cells
TCGA-K4-A3WU,0.4347826086956522,c2,Mast Cells
TCGA-FD-A3SL,0.2608695652173913,c2,Mast Cells
TCGA-ZF-AA52,0.08695652173913043,c2,Mast Cells
TCGA-E7-A541,0.2173913043478261,c2,Mast Cells
TCGA-ZF-AA5P,0.5217391304347826,c2,Mast Cells
TCGA-BL-A5ZZ,0.13043478260869565,c2,Mast Cells
TCGA-BT-A20W,0.2608695652173913,c2,Mast Cells
TCGA-XF-A9T3,0.13043478260869565,c2,Mast Cells
TCGA-FD-A6TG,0.3913043478260869,c2,Mast Cells
TCGA-ZF-AA56,0.2608695652173913,c2,Mast Cells
TCGA-FD-A5BR,0.30434782608695654,c2,Mast Cells
TCGA-FT-A61P,0.17391304347826086,c2,Mast Cells
TCGA-K4-AAQO,0.3913043478260869,c2,Mast Cells
TCGA-G2-A2EK,0.3913043478260869,c2,Mast Cells
TCGA-BT-A20Q,0.08695652173913043,c2,Mast Cells
TCGA-DK-AA74,0.13043478260869565,c2,Mast Cells
TCGA-DK-A1AB,0.17391304347826086,c2,Mast Cells
TCGA-SY-A9G0,0.5652173913043478,c2,Mast Cells
TCGA-ZF-AA54,0.2173913043478261,c2,Mast Cells
TCGA-DK-A1A5,0.2608695652173913,c2,Mast Cells
TCGA-4Z-AA7N,0.2173913043478261,c2,Mast Cells
TCGA-DK-AA6M,0.13043478260869565,c2,Mast Cells
TCGA-BT-A3PK,0.17391304347826086,c2,Mast Cells
TCGA-FD-A62P,0.2608695652173913,c2,Mast Cells
TCGA-DK-A1AC,0.2173913043478261,c2,Mast Cells
TCGA-FD-A43U,0.13043478260869565,c2,Mast Cells
TCGA-FD-A3B8,0.2173913043478261,c2,Mast Cells
TCGA-FD-A6TD,0.08695652173913043,c2,Mast Cells
TCGA-FD-A62S,0.2173913043478261,c2,Mast Cells
TCGA-FD-A3B4,0.2173913043478261,c2,Mast Cells
TCGA-XF-A9SK,0.2173913043478261,c2,Mast Cells
