,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-HM-A4S6-01A,0.000,0.000,0.023,0.050,0.001,0.000,0.723,0.037,0.045,0.026,0.014,0.074,0.000,0.000,0.007,0.000
TCGA-EA-A5ZF-01A,0.001,0.000,0.000,0.006,0.001,0.000,0.836,0.002,0.030,0.084,0.010,0.027,0.001,0.000,0.001,0.000
TCGA-C5-A1M6-01A,0.000,0.000,0.000,0.007,0.022,0.000,0.896,0.009,0.012,0.035,0.006,0.009,0.001,0.000,0.002,0.000
TCGA-DG-A2KK-01A,0.001,0.000,0.001,0.018,0.016,0.000,0.862,0.031,0.011,0.012,0.002,0.040,0.000,0.000,0.004,0.001
TCGA-HG-A2PA-01A,0.015,0.000,0.008,0.027,0.000,0.000,0.829,0.008,0.028,0.053,0.001,0.016,0.004,0.000,0.002,0.011
TCGA-VS-A8EH-01A,0.000,0.000,0.003,0.005,0.000,0.000,0.932,0.008,0.026,0.000,0.000,0.023,0.000,0.000,0.003,0.000
TCGA-FU-A5XV-01A,0.002,0.000,0.008,0.008,0.003,0.000,0.902,0.006,0.033,0.013,0.001,0.010,0.005,0.000,0.003,0.006
TCGA-C5-A1MF-01A,0.005,0.000,0.001,0.013,0.000,0.000,0.918,0.002,0.013,0.015,0.003,0.029,0.000,0.000,0.001,0.000
TCGA-EX-A449-01A,0.061,0.000,0.000,0.014,0.000,0.000,0.881,0.007,0.011,0.002,0.001,0.022,0.000,0.000,0.000,0.000
TCGA-C5-A2LX-01A,0.027,0.000,0.046,0.026,0.041,0.000,0.680,0.074,0.015,0.037,0.005,0.044,0.001,0.000,0.002,0.000
TCGA-HM-A3JJ-01A,0.005,0.000,0.011,0.017,0.000,0.000,0.687,0.046,0.051,0.116,0.012,0.048,0.002,0.000,0.004,0.000
TCGA-LP-A4AW-01A,0.002,0.000,0.007,0.000,0.003,0.000,0.633,0.013,0.114,0.120,0.073,0.023,0.003,0.000,0.006,0.001
TCGA-C5-A8XH-01A,0.000,0.000,0.031,0.025,0.000,0.000,0.830,0.016,0.029,0.012,0.002,0.054,0.000,0.000,0.001,0.000
TCGA-EK-A2RE-01A,0.000,0.000,0.003,0.000,0.001,0.000,0.932,0.004,0.033,0.007,0.002,0.001,0.000,0.000,0.002,0.013
TCGA-EK-A2RC-01A,0.007,0.000,0.014,0.044,0.001,0.000,0.783,0.018,0.027,0.056,0.001,0.045,0.000,0.000,0.003,0.001
TCGA-EA-A3HU-01A,0.018,0.000,0.017,0.202,0.000,0.000,0.608,0.018,0.042,0.015,0.002,0.072,0.000,0.003,0.001,0.001
TCGA-EK-A2PI-01A,0.000,0.000,0.008,0.003,0.000,0.000,0.891,0.001,0.012,0.068,0.001,0.015,0.000,0.000,0.001,0.000
TCGA-EX-A8YF-01A,0.042,0.000,0.006,0.053,0.024,0.000,0.763,0.019,0.018,0.006,0.003,0.059,0.000,0.000,0.004,0.000
TCGA-C5-A7UC-01A,0.000,0.000,0.001,0.006,0.000,0.000,0.966,0.000,0.025,0.001,0.002,0.000,0.000,0.000,0.001,0.000
TCGA-EA-A3QE-01A,0.011,0.000,0.022,0.100,0.000,0.000,0.744,0.023,0.032,0.012,0.002,0.037,0.000,0.000,0.011,0.004
TCGA-EA-A4BA-01A,0.000,0.000,0.003,0.000,0.000,0.001,0.888,0.000,0.033,0.058,0.014,0.003,0.000,0.000,0.000,0.000
TCGA-EA-A411-01A,0.020,0.000,0.013,0.003,0.004,0.000,0.688,0.021,0.061,0.137,0.023,0.029,0.001,0.000,0.001,0.001
TCGA-IR-A3LL-01A,0.000,0.000,0.012,0.108,0.000,0.000,0.670,0.040,0.015,0.000,0.001,0.150,0.000,0.000,0.001,0.000
TCGA-IR-A3LF-01A,0.001,0.002,0.006,0.048,0.004,0.000,0.796,0.038,0.026,0.040,0.006,0.021,0.010,0.000,0.002,0.000
TCGA-EK-A3GJ-01A,0.000,0.000,0.012,0.110,0.000,0.000,0.778,0.007,0.009,0.000,0.001,0.080,0.000,0.000,0.001,0.000
TCGA-ZJ-AAXI-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.973,0.015,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TCGA-C5-A1BI-01B,0.019,0.000,0.029,0.038,0.000,0.000,0.736,0.017,0.040,0.035,0.007,0.037,0.001,0.000,0.014,0.026
TCGA-EK-A3GK-01A,0.000,0.000,0.000,0.060,0.000,0.000,0.874,0.006,0.007,0.003,0.002,0.047,0.000,0.000,0.000,0.000
TCGA-EA-A3HT-01A,0.000,0.000,0.025,0.002,0.000,0.000,0.724,0.019,0.035,0.143,0.001,0.041,0.003,0.000,0.003,0.002
TCGA-C5-A2M1-01A,0.004,0.000,0.014,0.052,0.001,0.000,0.811,0.019,0.010,0.002,0.001,0.085,0.000,0.000,0.001,0.000
