,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-CJ-6033-01A,0.011,0.000,0.010,0.000,0.000,0.000,0.000,0.224,0.015,0.252,0.102,0.000,0.006,0.001,0.001,0.377,0.377
TCGA-BP-4756-01A,0.012,0.001,0.007,0.004,0.008,0.000,0.006,0.050,0.001,0.065,0.133,0.000,0.000,0.006,0.000,0.707,0.707
TCGA-A3-3362-01A,0.004,0.000,0.003,0.011,0.001,0.000,0.000,0.271,0.034,0.200,0.109,0.000,0.000,0.009,0.000,0.358,0.358
TCGA-BP-4355-01A,0.004,0.000,0.001,0.003,0.000,0.003,0.000,0.435,0.003,0.378,0.061,0.001,0.000,0.008,0.000,0.102,0.102
TCGA-B0-4852-01A,0.009,0.001,0.004,0.008,0.003,0.000,0.001,0.273,0.007,0.160,0.092,0.003,0.005,0.011,0.000,0.423,0.423
TCGA-A3-A6NL-01A,0.006,0.001,0.016,0.012,0.011,0.000,0.005,0.370,0.001,0.192,0.136,0.000,0.010,0.010,0.001,0.231,0.231
TCGA-BP-4801-01A,0.001,0.000,0.002,0.007,0.002,0.001,0.000,0.256,0.106,0.141,0.263,0.006,0.001,0.007,0.000,0.206,0.206
TCGA-A3-3347-01A,0.010,0.001,0.017,0.030,0.014,0.000,0.008,0.137,0.251,0.071,0.223,0.000,0.005,0.012,0.001,0.219,0.219
TCGA-B2-3924-01B,0.006,0.032,0.008,0.090,0.028,0.001,0.004,0.270,0.002,0.145,0.122,0.014,0.001,0.035,0.001,0.242,0.242
TCGA-G6-A8L8-01A,0.010,0.000,0.000,0.000,0.000,0.000,0.012,0.271,0.001,0.144,0.026,0.000,0.006,0.004,0.000,0.524,0.524
TCGA-MM-A564-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.062,0.236,0.026,0.000,0.020,0.000,0.002,0.336,0.336
TCGA-BP-4775-01A,0.012,0.001,0.012,0.013,0.007,0.002,0.009,0.230,0.000,0.161,0.120,0.005,0.000,0.013,0.001,0.413,0.413
TCGA-B0-5703-01A,0.002,0.000,0.001,0.000,0.016,0.000,0.000,0.159,0.000,0.298,0.032,0.000,0.023,0.002,0.000,0.465,0.465
