"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.K4.A3WU.01B",0.221928046585809,0.00145777294717115,0,0,0,0.339896429622959,0.43671775084406
"TCGA.FD.A3SL.01A",0.19771039087579,0,0,0.0131363867551502,0.000354697640470988,0.419281231127327,0.369517293601263
"TCGA.BT.A42E.01A",0.600807597940606,0,0,0.0229977040280097,0,0.0787973517400736,0.297397346291311
"TCGA.ZF.A9R0.01A",0.831074717671335,0,0,0,0,0.0554323152209239,0.113492967107741
"TCGA.DK.AA6R.01A",0.301963707227257,0,0,0,0,0.15891532545368,0.539120967319063
"TCGA.CF.A9FH.01A",0.481703145488254,0,0,0,0,0.00514440894714572,0.5131524455646
"TCGA.KQ.A41N.01A",0.906230304259179,0,0,0,0,0.0324094306929793,0.0613602650478412
"TCGA.5N.A9KI.01A",0.303122040067586,0,0,0.00441528571726036,0,0.283219360685836,0.409243313529318
"TCGA.GD.A2C5.01A",0.601494276777172,0,0,0,0,0.23806212820827,0.160443595014559
"TCGA.ZF.AA52.01A",0.344891864027062,0,0,0.0145450208303172,0,0.486009941600672,0.154553173541949
"TCGA.E7.A541.01A",0.566277407252093,0,0,0.00332593276920402,0,0.0506119892737188,0.379784670704985
"TCGA.ZF.AA5P.01A",0.121245571580691,0,0,0,0.000240096776519897,0.475461655516988,0.403052676125802
"TCGA.ZF.AA4W.01A",0.335292747593546,0,0,0,0,0.0947514719174385,0.569955780489016
"TCGA.ZF.A9RE.01A",0.51321416509187,0,0,0,0,0.0498750083570423,0.436910826551088
"TCGA.DK.A1AD.01A",0.533734728682916,0,0,0,0,0.164751693160866,0.301513578156217
"TCGA.GU.A42Q.01A",0.327085698499786,0,0,0.0541146062526373,0,0.340740184770392,0.278059510477185
"TCGA.CF.A5UA.01A",0.629096179544504,0,0,0,0,0.0765677180359871,0.294336102419509
"TCGA.BT.A20W.01A",0.293647339944197,0,0,0,0,0.186142807564912,0.52020985249089
"TCGA.DK.A1A7.01A",0.93464284002236,0,0,0,0,0.021385583841062,0.0439715761365777
"TCGA.CF.A9FM.01A",0.416393863437115,0,0,0,0,0.0608020668290747,0.52280406973381
"TCGA.XF.A9T3.01A",0.289740725181561,0,0,0.00404330627601617,0,0.416724671251363,0.28949129729106
"TCGA.E7.A519.01A",0.715150744500603,0,0,0,0,0.100208932226676,0.18464032327272
