"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.EO.A22Y.01A",0.160304504837057,0,0,0,0,0.394678614765451,0.445016880397492
"TCGA.B5.A1MX.01A",0.593159099983047,0,0,0,0,0.137983356473309,0.268857543543644
"TCGA.SJ.A6ZJ.01A",0.243846428741735,0.0195437724530293,0,0,0,0.325008211026471,0.411601587778765
"TCGA.AX.A06D.01A",0.287591013246538,0,0,0.00437233869418997,0,0.0610006571514861,0.647035990907786
"TCGA.BG.A0MS.01A",0.334113641453852,0,0,0,0,0.220165467594623,0.445720890951525
"TCGA.AX.A2IO.01A",0.330944462589559,0,0,0,0,0.268108293601588,0.400947243808853
"TCGA.BG.A0M3.01A",0.72514114457699,0,0,0,0,0.0303616239795923,0.244497231443418
"TCGA.AX.A06J.01A",0.649438879692993,0,0,0,0,0.0302666017438516,0.320294518563156
"TCGA.AX.A3G6.01A",0.341218203666488,0,0,0.0193666140202179,0,0.0434582948607058,0.595956887452588
"TCGA.AX.A3FZ.01A",0.260599232961249,0,0,0,0,0.339282073839797,0.400118693198954
"TCGA.D1.A16Q.01A",0.449224934355528,0,0,0,0,0.244153174852391,0.306621890792081
"TCGA.D1.A16J.01A",0.296209616805601,0,0,0.0383425622463725,0,0.150729655024604,0.514718165923423
"TCGA.B5.A0K1.01A",0.376837416547509,0,0,0,0,0.128602980238311,0.49455960321418
"TCGA.AP.A1E4.01A",0.302557938186057,0,0,0,0,0.435109805145514,0.262332256668429
"TCGA.B5.A0KB.01B",0.548278631557866,0,0,9.30082282191326e-05,0,0.0751913178179432,0.376437042395972
"TCGA.B5.A0K6.01A",0.423138151461691,0,0,0.0045510774208432,0,0.187318555880498,0.384992215236969
"TCGA.FI.A2F9.01A",0.0881738419840035,0,0,0,0,0.469672963514897,0.442153194501099
