,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-D5-6530-01A,0.016,0.001,0.008,0.018,0.016,0.000,0.010,0.017,0.035,0.000,0.051,0.000,0.000,0.006,0.000,0.822,0.822
TCGA-A6-6137-01A,0.019,0.000,0.021,0.000,0.000,0.005,0.037,0.043,0.006,0.005,0.027,0.004,0.000,0.000,0.000,0.832,0.832
TCGA-DM-A1D6-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.005,0.002,0.003,0.000,0.002,0.000,0.000,0.000,0.000,0.987,0.987
TCGA-D5-6923-01A,0.000,0.000,0.008,0.001,0.000,0.000,0.011,0.043,0.137,0.001,0.025,0.004,0.000,0.001,0.000,0.768,0.768
TCGA-A6-2681-01A,0.001,0.001,0.016,0.001,0.003,0.000,0.009,0.041,0.070,0.021,0.053,0.002,0.000,0.000,0.000,0.781,0.781
TCGA-F4-6463-01A,0.006,0.001,0.005,0.008,0.006,0.000,0.012,0.042,0.090,0.021,0.032,0.003,0.000,0.000,0.000,0.774,0.774
TCGA-AZ-6599-01A,0.012,0.000,0.001,0.006,0.007,0.001,0.006,0.010,0.002,0.002,0.003,0.002,0.000,0.000,0.000,0.950,0.950
TCGA-D5-6532-01A,0.005,0.000,0.006,0.003,0.000,0.000,0.004,0.020,0.011,0.007,0.012,0.002,0.000,0.000,0.000,0.929,0.929
TCGA-AA-3489-01A,0.030,0.060,0.020,0.003,0.014,0.001,0.020,0.080,0.196,0.022,0.083,0.006,0.000,0.007,0.004,0.454,0.454
TCGA-CM-6171-01A,0.001,0.000,0.005,0.004,0.002,0.000,0.006,0.035,0.012,0.001,0.015,0.002,0.000,0.002,0.000,0.916,0.916
TCGA-AA-A00R-01A,0.008,0.000,0.031,0.094,0.002,0.000,0.024,0.023,0.017,0.007,0.071,0.000,0.000,0.001,0.000,0.722,0.722
TCGA-DM-A28C-01A,0.000,0.000,0.002,0.000,0.000,0.002,0.007,0.008,0.006,0.000,0.003,0.000,0.000,0.000,0.000,0.971,0.971
TCGA-AA-A01T-01A,0.001,0.000,0.003,0.009,0.000,0.000,0.008,0.013,0.001,0.002,0.003,0.000,0.000,0.000,0.000,0.962,0.962
TCGA-AA-A02E-01A,0.000,0.000,0.010,0.001,0.000,0.000,0.012,0.017,0.026,0.000,0.012,0.000,0.000,0.000,0.000,0.920,0.920
TCGA-CM-5860-01A,0.000,0.000,0.020,0.002,0.000,0.000,0.001,0.042,0.143,0.006,0.051,0.003,0.000,0.000,0.000,0.733,0.733
TCGA-A6-6141-01A,0.021,0.001,0.014,0.017,0.007,0.000,0.026,0.022,0.038,0.001,0.031,0.001,0.000,0.000,0.000,0.820,0.820
TCGA-AA-A00D-01A,0.028,0.001,0.040,0.032,0.000,0.000,0.016,0.037,0.053,0.003,0.085,0.001,0.000,0.005,0.000,0.699,0.699
TCGA-G4-6628-01A,0.005,0.001,0.031,0.066,0.035,0.000,0.034,0.047,0.029,0.016,0.066,0.001,0.000,0.000,0.000,0.668,0.668
TCGA-AA-3688-01A,0.012,0.000,0.013,0.002,0.000,0.000,0.012,0.027,0.015,0.011,0.026,0.001,0.000,0.000,0.000,0.879,0.879
TCGA-AA-3492-01A,0.000,0.000,0.017,0.009,0.000,0.000,0.001,0.021,0.026,0.007,0.047,0.001,0.000,0.001,0.000,0.871,0.871
TCGA-AA-3819-01A,0.012,0.000,0.008,0.000,0.000,0.000,0.021,0.023,0.027,0.015,0.013,0.002,0.000,0.000,0.000,0.880,0.880
TCGA-A6-2678-01A,0.005,0.000,0.009,0.017,0.000,0.000,0.009,0.031,0.027,0.007,0.050,0.003,0.000,0.000,0.000,0.841,0.841
TCGA-AA-3521-01A,0.009,0.000,0.012,0.001,0.000,0.001,0.012,0.024,0.041,0.014,0.029,0.003,0.000,0.001,0.000,0.853,0.853
TCGA-DM-A1DA-01A,0.000,0.000,0.001,0.006,0.000,0.000,0.000,0.012,0.001,0.001,0.008,0.001,0.000,0.000,0.000,0.970,0.970
TCGA-AA-3864-01A,0.008,0.000,0.004,0.005,0.007,0.000,0.002,0.018,0.033,0.010,0.023,0.002,0.000,0.000,0.000,0.887,0.887
TCGA-F4-6855-01A,0.000,0.000,0.011,0.001,0.000,0.001,0.003,0.034,0.210,0.002,0.056,0.004,0.000,0.000,0.000,0.679,0.679
