Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-AA-3664-01A,0.0115891805670641,0.805348034224318,0.0706748382975315,0.0195540949602497,0.0928338519508369,0,0,0,0.33455414559943,0.943451026545391
TCGA-AZ-4313-01A,0,0.879752469817211,0.052443275996332,0.0331766622217994,0.0307955172024916,0.00383207476216619,0,0,0.371902695123235,0.928481851392278
TCGA-AA-3530-01A,0.0210546901538605,0.907484640825765,0.0282658540749612,0.0114696632076364,0.0317251517377767,0,0,0,0.424275330666895,0.905525370238433
TCGA-AA-3877-01A,0,0.58710464126371,0.0979523521415884,0.130725495143499,0.184217511451203,0,0,0,0.361153681809486,0.9327650815823
TCGA-D5-6535-01A,0,0.791472506477194,0.0492152206020349,0.0964551168676745,0.0628571560530967,0,0,0,0.396813194906788,0.917717373630973
TCGA-CM-6678-01A,0,0.807260054451427,0.073285033050326,0.116187051896962,0.00326786060128467,0,0,0,0.406611216154199,0.9133728859303
TCGA-CM-4746-01A,0.00640720919932194,0.887441313967858,0.0505586472942348,0.0128701570420416,0.0232754576198804,0.019447214876663,0,0,0.285671527553026,0.964977761068058
TCGA-A6-6652-01A,0,0.90226363150127,0.0516801332728175,0.0460562352259129,0,0,0,0,0.379763226023707,0.925376716911853
TCGA-A6-6781-01A.1,0,0.206090740396435,0.0569068653332052,0.550616295693366,0.186386098576994,0,0,0,0.656791271667184,0.754236048676868
TCGA-AA-A01Q-01A,0,0.869516638898153,0.0420357304875799,0,0.073246237986367,0.0152013926278998,0,0,0.414727158700711,0.909955232129969
TCGA-A6-5661-01A,0,0.796377653483604,0.0556624900029775,0.0652274226778008,0.0609974295486051,0,0.021735004287013,0,0.242375992051948,0.980053507950408
TCGA-5M-AATE-01A,0,0.892506132804637,0.0438459172540301,0.0636479499413334,0,0,0,0,0.404640600209899,0.914245193534108
TCGA-DM-A1D0-01A,0,0.987971872237784,0.0120281277622163,0,0,0,0,0,0.403085237387587,0.9153517651699
TCGA-AA-3681-01A,0.00741613256315945,0.748464273639802,0.0685541331516352,0.028306697137171,0.138965860361901,0.00829290314633219,0,0,0.3975110286598,0.917691456790692
TCGA-D5-5538-01A,0,0.547561716727613,0.0683748964799025,0.177291744370762,0.206771642421722,0,0,0,0.486823457498779,0.878373140042827
TCGA-AA-3870-01A,0,0.468258219266367,0.0812325884905534,0.288127046146119,0.16106387922705,0.00131826686991109,0,0,0.313714070364278,0.959911286758032
TCGA-CM-6679-01A,0.00831339798008559,0.474394308379026,0.109527536361639,0.391331254135177,0.0164335031440725,0,0,0,0.538078587717933,0.843005417127954
TCGA-T9-A92H-01A,0,0.956278719682772,0.0235211205222904,0.0202001597949374,0,0,0,0,0.424404444684969,0.905248735364287
TCGA-A6-3809-01A.1,0,0.599345849262597,0.0481032623784188,0.0745893697347376,0.277961518624247,0,0,0,0.464492460245715,0.889989057785647
TCGA-AA-3818-01A,0,0.868959958207474,0.0462579935367404,0.0432520821709944,0.0344078456829872,0.0071221204018036,0,0,0.386767391888987,0.921990520076781
TCGA-CA-5254-01A,0.00507171647223034,0.760510956152548,0.0346004428223226,0.195286148630856,0.00453073592204247,0,0,0.01,0.148287330725539,1.0242669029373
TCGA-AA-3672-01A,0.0217595476833815,0.571946145560123,0.0949088841232914,0.0956626793167162,0.162294486605136,0.053428256711352,0,0,0.325662123512973,0.94648877735517
TCGA-AD-5900-01A,0,0.740152057200936,0.0367704154003455,0.127264537848722,0.061519095504213,0.0342938940457833,0,0,0.291224218459489,0.960423822570505
TCGA-CA-6719-01A,0,0.614983146781472,0.110540613416451,0.202600447390411,0.0718757924116662,0,0,0,0.501357830885566,0.868066354078296
TCGA-A6-6654-01A,0,0.199910633059172,0.105404553132338,0.464866031338467,0.216387002833454,0.00121924504883899,0.0122125345877304,0,0.643221315139991,0.766316568627138
TCGA-CM-6161-01A,0,0.789739710725573,0.045270422271503,0.1189306270744,0.034098354896058,0,0.0119608850324663,0,0.374155856389383,0.927305179281374
TCGA-AA-3814-01A,0,0.532738228755827,0.026541027236368,0.274451265183214,0.164023536646826,0.002245942177765,0,0,0.496988237706598,0.870647284175748
TCGA-AA-3697-01A,0,0.807894991084828,0.0739761009724183,0.0168615306780132,0.0945251500059228,0.00674222725881779,0,0,0.469381320535238,0.886753796855808
TCGA-AA-3532-01A,0,0.686485686929345,0.0383854971679147,0.147455010636359,0.11900287353415,0.00867093173223142,0,0,0.514954134432025,0.867933306790281
TCGA-AZ-6606-01A,0,0.943223913561196,0.0446002289596981,0,0.0121758574791059,0,0,0,0.380082047533873,0.925508557972805
TCGA-CK-4947-01B,0,0.720153983386185,0.0640177251145791,0.141774767089366,0.0740535244098696,0,0,0,0.436085674425496,0.900806978039798
TCGA-A6-2674-01A,0,0.248700939098295,0.0661728825298432,0.399556708716742,0.28556946965512,0,0,0,0.564290761947872,0.825844018138912
TCGA-CA-6716-01A,0,0.723341160248111,0.0957686537001094,0.18089018605178,0,0,0,0,0.380146831575359,0.926105596592091
TCGA-NH-A6GC-01A,0.0340011002551368,0.591923418864542,0.0294842085747864,0.344591272305535,0,0,0,0,0.4409805797988,0.898291628341973
TCGA-AA-3848-01A,0,0.812949024780513,0.114351971244446,0.0572663486612776,0.0154326553137633,0,0,0,0.258242881818499,0.978157457362398
TCGA-AA-3684-01A,0.00253423037626182,0.351264839670347,0.137956962888268,0.397475072511691,0.108846783693188,0.00192211086024408,0,0,0.425630470895639,0.917038093777881
TCGA-F4-6807-01A,0,0.343220206844555,0.151286251698973,0.396659631118401,0.088383941492327,0.0204499688457443,0,0,0.627582240508084,0.77997887041434
TCGA-AA-3875-01A,0.00528874958901866,0.766430951309112,0.0247871604742587,0.0818429714569579,0.120702901998587,0.000947265172065572,0,0,0.439472208418931,0.900467157845171
TCGA-G4-6297-01A,0,0.437826090767806,0.0949858758371067,0.374243299354614,0.0929447340404726,0,0,0,0.56049129392603,0.82883178744451
TCGA-A6-5660-01A,0,0.76930489101475,0.0401461989549969,0.145277251062529,0.0452716589677251,0,0,0,0.460511955298319,0.889843431890979
TCGA-AZ-6607-01A,0,0.217576321122328,0.00501076054198241,0.672567701846332,0.0978642352341649,0.0069809812551921,0,0,0.648197267811104,0.76774350789706
TCGA-AZ-4308-01A,0,0.596857761384776,0.066039775401445,0.271009165717347,0.0635007974239821,0.00259250007245025,0,0,0.456962377623873,0.889413926936376
TCGA-AA-3524-01A,0,0.873853602051454,0.0107969835141971,0.0444327291453879,0.0619257546043033,0.00899093068465743,0,0,0.418018333452636,0.908555900499583
