Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-VS-A953-01A,0,0.838736752444744,0.0358500366242489,0,0.117168748361825,0.00824446256918167,0,0,0.121332704827834,1.02712150068898
TCGA-FU-A770-01A,0,0.943172076525446,0.0247102401961987,0.00265443763773745,0.0289089959562994,0,0.000554249684318816,0,0.330205951663468,0.947478186771691
TCGA-C5-A7CM-01A,0.0263641524913398,0.851655426445141,0.033429666604084,0.0836977688469958,0,0.00485298561243973,0,0,0.27202782085516,0.970300596841001
TCGA-ZJ-AAXT-01A,0,0.76096883513737,0.0370231259513826,0.0681931522343648,0.0966710006280765,0.00803065449632916,0.0291132315524767,0.01,0.101383572010238,1.03038285396755
TCGA-EK-A2R8-01A,0,0.753475451310258,0.0323128406544317,0.130552976039899,0.05333023834119,0,0.0303284936542217,0,0.146228998927775,1.0170452537503
TCGA-C5-A1BJ-01A,0,0.650439565741013,0.0291820968193588,0.18240739706964,0.104779314718583,0.020203563484708,0.012988062166697,0.01,0.0939125364781429,1.03646949977202
TCGA-VS-A9UJ-01A,0,0.893999519883243,0.0253274069835468,0.0806730731332106,0,0,0,0,0.318884594268557,0.951771090047646
TCGA-EA-A3HQ-01A,0,0.649387530892225,0.00271717457089939,0.0817108869442043,0.215438479748078,0,0.0507459278445936,0,0.16137913719425,1.00721342688345
TCGA-JX-A5QV-01A,0,0.776128311294591,0,0,0.185531789447729,0.03833989925768,0,0,0.106266257390548,1.03100656174879
TCGA-C5-A1M8-01A,0,0.935737614864409,0,0.0563566401969383,0.0079057449386525,0,0,0.05,0.0416866409912815,1.06608492534935
TCGA-ZJ-AB0I-01A,0,0.762727973428589,0.0680294627735556,0.067125823871137,0.0922081030604079,0,0.00990863686631098,0.01,0.0775044354766173,1.04144873062175
TCGA-C5-A0TN-01A,0,0.796047186414938,0.0630384422133264,0.0386953637852131,0.0949253470574163,0,0.00729366052910644,0,0.123332068023712,1.02511815000517
TCGA-VS-A9UB-01A,0,0.611723314928023,0.0354143607482167,0,0.239436794425569,0.113425529898191,0,0,0.254214236007151,0.975280901965169
TCGA-LP-A4AU-01A,0,0.748459814341551,0.0750947070821446,0.0440287844038008,0.0692972563351937,0.0631194378373096,0,0.02,0.0561938115582109,1.04819093190728
TCGA-ZJ-AAXN-01A,0,0.65052978112885,0.0756417306272392,0.104348678556121,0.112833125040157,0.0566466846476327,0,0,0.147606134032432,1.01394304973236
TCGA-C5-A2LY-01A,0,0.584254328558859,0.00915370168141295,0.0227189590105386,0.253177507954307,0.130695502794882,0,0,0.138386380602822,1.02120760953025
