,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-BP-4776-01A,0.046,0.000,0.003,0.016,0.001,0.000,0.183,0.002,0.327,0.006,0.345,0.063,0.001,0.006,0.000,0.000
TCGA-AK-3431-01A,0.001,0.000,0.021,0.000,0.001,0.000,0.140,0.007,0.369,0.127,0.220,0.095,0.003,0.009,0.001,0.005
TCGA-BP-4974-01A,0.008,0.000,0.020,0.013,0.009,0.003,0.047,0.009,0.468,0.033,0.292,0.084,0.002,0.007,0.002,0.000
TCGA-BP-4976-01A,0.001,0.000,0.029,0.007,0.000,0.000,0.350,0.000,0.314,0.006,0.119,0.171,0.001,0.002,0.000,0.000
TCGA-CZ-5452-01A,0.022,0.001,0.059,0.015,0.079,0.000,0.335,0.042,0.106,0.009,0.016,0.313,0.000,0.001,0.000,0.001
TCGA-CZ-4863-01A,0.004,0.000,0.027,0.026,0.060,0.000,0.250,0.039,0.240,0.021,0.105,0.223,0.003,0.000,0.002,0.001
TCGA-B8-A54I-01A,0.178,0.000,0.025,0.001,0.000,0.000,0.379,0.021,0.100,0.030,0.029,0.225,0.002,0.008,0.001,0.000
TCGA-A3-A8OX-01A,0.012,0.000,0.029,0.007,0.015,0.000,0.343,0.022,0.188,0.107,0.106,0.161,0.001,0.005,0.004,0.000
TCGA-B0-5109-01A,0.061,0.001,0.019,0.046,0.011,0.000,0.543,0.009,0.091,0.071,0.061,0.072,0.003,0.001,0.005,0.008
TCGA-BP-5001-01A,0.002,0.000,0.010,0.032,0.013,0.000,0.352,0.028,0.228,0.003,0.180,0.140,0.001,0.010,0.002,0.000
TCGA-BP-5183-01A,0.011,0.000,0.025,0.025,0.012,0.000,0.396,0.015,0.230,0.012,0.021,0.241,0.003,0.006,0.002,0.000
TCGA-B0-4694-01A,0.016,0.000,0.031,0.001,0.027,0.000,0.315,0.011,0.117,0.091,0.058,0.326,0.002,0.003,0.001,0.000
TCGA-BP-4335-01A,0.077,0.000,0.016,0.031,0.012,0.000,0.151,0.030,0.302,0.011,0.211,0.157,0.001,0.000,0.001,0.000
TCGA-B0-5695-01A,0.002,0.000,0.014,0.001,0.000,0.000,0.338,0.001,0.371,0.035,0.137,0.084,0.006,0.009,0.001,0.000
TCGA-CJ-4868-01A,0.006,0.000,0.029,0.003,0.022,0.000,0.222,0.008,0.230,0.125,0.104,0.238,0.005,0.004,0.002,0.001
TCGA-B0-4690-01A,0.011,0.000,0.033,0.020,0.014,0.000,0.337,0.010,0.096,0.119,0.047,0.303,0.001,0.000,0.007,0.001
TCGA-B8-5158-01A,0.022,0.000,0.033,0.008,0.010,0.000,0.428,0.024,0.145,0.049,0.046,0.226,0.001,0.002,0.004,0.001
TCGA-CZ-4862-01A,0.006,0.001,0.034,0.042,0.057,0.000,0.270,0.055,0.213,0.055,0.050,0.208,0.004,0.004,0.002,0.001
TCGA-BP-4799-01A,0.027,0.000,0.001,0.000,0.027,0.000,0.139,0.000,0.208,0.001,0.431,0.161,0.000,0.002,0.000,0.001
TCGA-CZ-5455-01A,0.003,0.000,0.030,0.041,0.023,0.000,0.198,0.012,0.255,0.018,0.098,0.317,0.001,0.001,0.002,0.001
TCGA-B0-5116-01A,0.000,0.000,0.014,0.005,0.000,0.000,0.414,0.000,0.258,0.028,0.169,0.103,0.004,0.004,0.000,0.000
TCGA-CJ-4902-01A,0.009,0.000,0.028,0.014,0.008,0.000,0.130,0.023,0.301,0.091,0.185,0.193,0.005,0.011,0.002,0.000
TCGA-B0-5690-01A,0.006,0.001,0.019,0.001,0.000,0.000,0.097,0.026,0.537,0.021,0.174,0.074,0.005,0.014,0.002,0.023
TCGA-A3-3378-01A,0.034,0.001,0.051,0.019,0.015,0.000,0.204,0.010,0.126,0.029,0.055,0.427,0.001,0.000,0.026,0.001
TCGA-CJ-4900-01A,0.120,0.000,0.019,0.028,0.023,0.000,0.270,0.015,0.122,0.016,0.094,0.289,0.002,0.001,0.001,0.001
TCGA-DV-5574-01A,0.021,0.001,0.014,0.010,0.022,0.000,0.060,0.018,0.319,0.093,0.155,0.276,0.006,0.003,0.001,0.001
TCGA-BP-4962-01A,0.011,0.000,0.018,0.013,0.031,0.000,0.304,0.013,0.100,0.068,0.112,0.323,0.003,0.003,0.000,0.000
TCGA-BP-4961-01A,0.001,0.000,0.024,0.005,0.001,0.002,0.119,0.000,0.432,0.044,0.234,0.125,0.007,0.006,0.000,0.000
TCGA-CJ-5676-01A,0.011,0.000,0.026,0.012,0.010,0.000,0.192,0.013,0.262,0.037,0.189,0.244,0.001,0.003,0.001,0.001
TCGA-B0-5097-01A,0.002,0.000,0.030,0.003,0.021,0.000,0.204,0.007,0.267,0.144,0.106,0.206,0.006,0.000,0.002,0.001
TCGA-A3-3329-01A,0.004,0.000,0.023,0.014,0.011,0.000,0.332,0.023,0.245,0.003,0.116,0.222,0.001,0.004,0.002,0.000
TCGA-B2-4101-01A,0.032,0.000,0.027,0.015,0.027,0.000,0.216,0.039,0.304,0.070,0.085,0.154,0.007,0.019,0.003,0.001
TCGA-BP-4761-01A,0.061,0.000,0.014,0.008,0.006,0.000,0.746,0.014,0.013,0.007,0.023,0.104,0.002,0.000,0.001,0.000
TCGA-EU-5904-01A,0.009,0.000,0.022,0.007,0.006,0.000,0.097,0.011,0.519,0.031,0.200,0.090,0.003,0.002,0.004,0.001
TCGA-B0-5706-01A,0.138,0.001,0.054,0.007,0.028,0.000,0.240,0.019,0.220,0.054,0.103,0.127,0.006,0.001,0.003,0.001
TCGA-BP-4161-01A,0.026,0.000,0.026,0.025,0.028,0.000,0.331,0.032,0.190,0.022,0.048,0.261,0.001,0.008,0.002,0.001
TCGA-B0-4706-01A,0.003,0.000,0.002,0.018,0.000,0.000,0.338,0.000,0.125,0.014,0.435,0.033,0.003,0.027,0.000,0.000
TCGA-CW-6090-01A,0.008,0.001,0.018,0.000,0.020,0.000,0.132,0.005,0.261,0.031,0.170,0.333,0.014,0.004,0.002,0.001
TCGA-BP-4334-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.855,0.000,0.019,0.000,0.026,0.098,0.001,0.000,0.000,0.000
TCGA-CJ-4897-01A,0.013,0.000,0.018,0.010,0.002,0.000,0.266,0.000,0.313,0.028,0.196,0.150,0.001,0.002,0.000,0.000
TCGA-CZ-5982-01A,0.000,0.000,0.009,0.009,0.004,0.000,0.362,0.003,0.385,0.005,0.139,0.076,0.004,0.002,0.002,0.001
TCGA-BP-4346-01A,0.011,0.001,0.028,0.102,0.119,0.000,0.072,0.060,0.174,0.039,0.089,0.296,0.006,0.002,0.001,0.001
TCGA-BP-4971-01A,0.001,0.000,0.034,0.033,0.011,0.000,0.000,0.042,0.096,0.065,0.491,0.222,0.001,0.002,0.000,0.000
TCGA-B0-4846-01A,0.003,0.000,0.023,0.031,0.023,0.000,0.290,0.048,0.248,0.018,0.114,0.198,0.002,0.000,0.001,0.001
TCGA-B0-4828-01A,0.003,0.000,0.006,0.030,0.008,0.000,0.563,0.015,0.104,0.000,0.178,0.071,0.001,0.011,0.001,0.010
TCGA-BP-4759-01A,0.001,0.000,0.001,0.012,0.000,0.000,0.288,0.000,0.240,0.006,0.286,0.156,0.000,0.009,0.000,0.000
