,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-AC-A2B8-01A,0.000,0.000,0.009,0.000,0.021,0.000,0.432,0.040,0.099,0.246,0.029,0.110,0.010,0.000,0.004,0.000
TCGA-C8-A133-01A,0.001,0.000,0.004,0.000,0.003,0.000,0.918,0.000,0.018,0.000,0.010,0.046,0.000,0.000,0.000,0.000
TCGA-A7-A2KD-01A,0.001,0.000,0.019,0.015,0.019,0.000,0.603,0.042,0.034,0.180,0.014,0.065,0.002,0.000,0.005,0.001
TCGA-AO-A1KO-01A,0.012,0.000,0.001,0.000,0.012,0.006,0.628,0.014,0.078,0.131,0.065,0.041,0.006,0.000,0.004,0.000
TCGA-V7-A7HQ-01A,0.007,0.000,0.002,0.000,0.009,0.000,0.773,0.010,0.017,0.121,0.015,0.042,0.001,0.000,0.001,0.000
TCGA-BH-A0E0-01A,0.000,0.000,0.019,0.000,0.001,0.000,0.863,0.028,0.019,0.008,0.019,0.038,0.000,0.000,0.004,0.000
TCGA-BH-A1F8-01A,0.003,0.000,0.006,0.004,0.016,0.000,0.752,0.007,0.035,0.139,0.001,0.035,0.000,0.000,0.003,0.000
TCGA-AN-A0AK-01A,0.007,0.000,0.003,0.000,0.024,0.000,0.839,0.003,0.015,0.031,0.006,0.069,0.000,0.000,0.001,0.000
TCGA-5L-AAT0-01A,0.006,0.001,0.007,0.000,0.031,0.000,0.476,0.038,0.048,0.297,0.007,0.078,0.008,0.000,0.002,0.000
TCGA-E2-A1IK-01A,0.020,0.000,0.010,0.000,0.023,0.000,0.737,0.020,0.055,0.039,0.028,0.066,0.001,0.000,0.000,0.000
TCGA-EW-A2FR-01A,0.004,0.000,0.004,0.002,0.011,0.000,0.383,0.015,0.056,0.432,0.013,0.071,0.005,0.000,0.002,0.000
TCGA-AN-A049-01A,0.000,0.000,0.006,0.002,0.014,0.000,0.614,0.022,0.041,0.182,0.016,0.099,0.001,0.000,0.003,0.000
TCGA-OL-A6VO-01A,0.001,0.000,0.012,0.000,0.029,0.000,0.821,0.006,0.029,0.036,0.011,0.053,0.000,0.000,0.001,0.000
TCGA-AC-A3W7-01A,0.000,0.000,0.003,0.000,0.013,0.000,0.540,0.025,0.081,0.243,0.045,0.041,0.007,0.000,0.001,0.000
TCGA-A2-A4RY-01A,0.008,0.010,0.012,0.002,0.015,0.000,0.471,0.042,0.106,0.226,0.057,0.037,0.010,0.000,0.003,0.000
TCGA-E2-A15A-01A,0.009,0.000,0.003,0.010,0.023,0.000,0.665,0.034,0.032,0.140,0.010,0.066,0.000,0.000,0.007,0.000
TCGA-A8-A09B-01A,0.000,0.000,0.001,0.000,0.013,0.000,0.647,0.025,0.051,0.182,0.017,0.056,0.004,0.000,0.003,0.000
TCGA-BH-A0HP-01A,0.002,0.000,0.010,0.000,0.011,0.000,0.565,0.020,0.078,0.223,0.020,0.070,0.001,0.000,0.000,0.000
TCGA-AQ-A54O-01A,0.001,0.000,0.005,0.000,0.025,0.000,0.746,0.034,0.012,0.087,0.011,0.078,0.001,0.000,0.000,0.000
TCGA-D8-A1J9-01A,0.000,0.000,0.013,0.001,0.007,0.000,0.642,0.011,0.042,0.174,0.008,0.097,0.002,0.000,0.003,0.000
TCGA-AO-A0JL-01A,0.001,0.000,0.000,0.000,0.007,0.000,0.830,0.001,0.063,0.011,0.066,0.021,0.000,0.000,0.000,0.000
TCGA-B6-A0RV-01A,0.006,0.000,0.017,0.004,0.014,0.000,0.684,0.043,0.083,0.101,0.017,0.030,0.000,0.000,0.001,0.000
TCGA-C8-A27B-01A,0.010,0.000,0.007,0.030,0.023,0.000,0.717,0.018,0.014,0.030,0.002,0.137,0.000,0.000,0.010,0.001
TCGA-E9-A1R3-01A,0.000,0.000,0.018,0.000,0.002,0.000,0.463,0.043,0.039,0.277,0.027,0.123,0.006,0.000,0.002,0.000
TCGA-D8-A1XY-01A,0.000,0.000,0.005,0.000,0.001,0.000,0.540,0.020,0.046,0.294,0.027,0.064,0.001,0.000,0.000,0.000
TCGA-BH-A1FM-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.678,0.000,0.025,0.244,0.002,0.047,0.002,0.000,0.001,0.000
TCGA-E2-A10F-01A,0.000,0.000,0.006,0.001,0.020,0.000,0.409,0.028,0.049,0.288,0.038,0.148,0.011,0.000,0.002,0.000
TCGA-E2-A1AZ-01A,0.009,0.009,0.034,0.031,0.018,0.001,0.510,0.028,0.064,0.227,0.014,0.050,0.003,0.000,0.002,0.001
TCGA-GM-A2DA-01A,0.010,0.000,0.007,0.003,0.052,0.000,0.428,0.039,0.070,0.301,0.024,0.057,0.005,0.000,0.002,0.000
TCGA-A2-A0T6-01A,0.000,0.012,0.021,0.000,0.021,0.000,0.305,0.051,0.068,0.368,0.034,0.090,0.028,0.000,0.002,0.000
TCGA-BH-A0HI-01A,0.001,0.000,0.006,0.000,0.009,0.000,0.595,0.013,0.079,0.170,0.049,0.075,0.002,0.000,0.001,0.000
