,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-GD-A6C6-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.937,0.000,0.015,0.000,0.011,0.034,0.000,0.000,0.000,0.000
TCGA-XF-A9SW-01A,0.004,0.008,0.007,0.001,0.000,0.000,0.209,0.012,0.112,0.343,0.223,0.067,0.009,0.000,0.003,0.002
TCGA-GV-A3QI-01A,0.000,0.000,0.000,0.000,0.010,0.000,0.887,0.007,0.057,0.000,0.023,0.014,0.000,0.000,0.001,0.000
TCGA-UY-A9PE-01A,0.016,0.000,0.004,0.000,0.000,0.000,0.850,0.000,0.020,0.055,0.033,0.020,0.000,0.000,0.000,0.000
TCGA-E7-A97P-01A,0.000,0.000,0.010,0.083,0.000,0.000,0.680,0.010,0.070,0.083,0.011,0.049,0.000,0.000,0.004,0.001
TCGA-G2-AA3D-01A,0.001,0.000,0.000,0.004,0.000,0.000,0.947,0.006,0.020,0.000,0.008,0.009,0.000,0.000,0.003,0.000
TCGA-BL-A3JM-01A,0.000,0.000,0.003,0.000,0.034,0.000,0.824,0.006,0.027,0.071,0.008,0.025,0.000,0.000,0.000,0.000
TCGA-GV-A3JZ-01A,0.002,0.000,0.000,0.011,0.000,0.000,0.834,0.000,0.022,0.050,0.013,0.067,0.000,0.000,0.001,0.000
TCGA-ZF-A9R5-01A,0.009,0.000,0.001,0.000,0.000,0.006,0.922,0.002,0.042,0.000,0.007,0.010,0.000,0.000,0.000,0.000
TCGA-UY-A9PH-01A,0.017,0.000,0.033,0.031,0.000,0.000,0.642,0.033,0.050,0.053,0.006,0.132,0.000,0.000,0.002,0.001
TCGA-E7-A7XN-01A,0.000,0.000,0.015,0.123,0.000,0.000,0.737,0.014,0.030,0.000,0.005,0.073,0.000,0.000,0.002,0.000
TCGA-XF-A9T8-01A,0.000,0.000,0.010,0.031,0.003,0.000,0.671,0.001,0.064,0.051,0.018,0.118,0.000,0.000,0.034,0.001
TCGA-DK-A3X1-01A,0.000,0.000,0.003,0.000,0.001,0.000,0.893,0.000,0.029,0.005,0.031,0.037,0.000,0.000,0.000,0.000
TCGA-E5-A4TZ-01A,0.000,0.000,0.004,0.002,0.009,0.001,0.928,0.005,0.018,0.000,0.005,0.015,0.004,0.000,0.004,0.006
TCGA-XF-AAN3-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.771,0.025,0.010,0.102,0.015,0.066,0.000,0.000,0.003,0.000
TCGA-E7-A7DV-01A,0.000,0.000,0.005,0.011,0.000,0.000,0.507,0.000,0.030,0.017,0.007,0.420,0.000,0.000,0.002,0.001
TCGA-BT-A20O-01A,0.019,0.010,0.028,0.118,0.055,0.000,0.239,0.005,0.051,0.124,0.018,0.315,0.003,0.001,0.013,0.001
TCGA-XF-AAMY-01A,0.005,0.000,0.003,0.002,0.000,0.000,0.699,0.011,0.046,0.135,0.029,0.064,0.002,0.001,0.003,0.001
TCGA-BT-A20V-01A,0.000,0.000,0.004,0.014,0.002,0.000,0.941,0.009,0.004,0.002,0.003,0.019,0.000,0.000,0.000,0.000
TCGA-GC-A3BM-01A,0.000,0.000,0.005,0.001,0.003,0.000,0.891,0.008,0.056,0.005,0.018,0.012,0.000,0.000,0.000,0.000
TCGA-K4-A4AB-01B,0.000,0.000,0.010,0.000,0.000,0.000,0.703,0.015,0.042,0.144,0.035,0.048,0.000,0.000,0.001,0.000
TCGA-FD-A5C0-01A,0.001,0.000,0.007,0.008,0.000,0.000,0.823,0.008,0.029,0.049,0.034,0.032,0.001,0.000,0.009,0.000
TCGA-G2-A2EK-01A,0.002,0.028,0.025,0.000,0.000,0.005,0.827,0.011,0.022,0.023,0.034,0.019,0.002,0.000,0.001,0.000
TCGA-CF-A1HR-01A,0.008,0.000,0.002,0.007,0.000,0.000,0.843,0.014,0.043,0.015,0.021,0.042,0.002,0.000,0.002,0.000
TCGA-GC-A3RD-01A,0.001,0.000,0.001,0.005,0.000,0.000,0.887,0.000,0.021,0.011,0.006,0.055,0.003,0.000,0.002,0.008
