"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.KO.8417.01A",0.00286997375119,0.0634827816632865,0.133416337138518,0.430495855330077,0,0.259830988267979,0.109904063848949
"TCGA.KM.8639.01A",0.307670055048218,0,0.392860651821893,0.299469293129889,0,0,0
"TCGA.KL.8340.01A",0.0167674040099505,0.0583170418543375,0.145089158948717,0.608012324601282,0,0.0919992884655245,0.0798147821201879
"TCGA.KO.8404.01A",0.551771448183005,0.0352454772587323,0.406213066872858,0,0.00201618459984887,0.00104825014571018,0.00370557293984496
"TCGA.KM.8440.01A",4.49547199473687e-05,0.0436937893821017,0.117558050620386,0.646494186753123,0,0.191226875921155,0.000982142603287358
"TCGA.KN.8436.01A",0.0002779854472931,0.0220609653035877,0.120582290139228,0.416760046774086,0.1190730605751,0.231326782421175,0.0899188693395299
"TCGA.KN.8424.01A",0.149222061480922,0.0575940258137666,0.164210438303392,0.483233621339686,0,0.116339782659167,0.0294000704030663
"TCGA.KO.8406.01A",0.0557269451831977,0.084747898155378,0.158208812232733,0.501963678115648,0,0.17188574947708,0.0274669168359633
"TCGA.KM.8438.01A",0.0427902773572756,0.0622918369111511,0.0646859934659634,0.730410905052512,0,0,0.099820987213098
"TCGA.KN.8418.01A",0.000592030686465548,0.0921996471489664,0.143110664457275,0.42983954343532,0,0.230120845912458,0.104137268359516
"TCGA.KL.8335.01A",0,0.0590636997316008,0.127632553845167,0.647580868136839,0.000846473284136128,0.0329103742553786,0.131966030746879
"TCGA.KL.8345.01A",0.0145009412841258,0.0594630296668037,0.12763775698845,0.602964652611136,0,0.15296163176665,0.0424719876828345
"TCGA.KO.8407.01A",0.0302000966893005,0.0434957857834375,0.0610226514947959,0.543919481277003,0,0.231054428817869,0.0903075559375945
"TCGA.KN.8421.01A",0,0,0.0280162358303034,0.624382901556583,0,0.328964167023747,0.018636695589366
"TCGA.KO.8415.01A",0.120669837367477,0.0412043341141733,0.0748295226219998,0.617186859867781,0.00108681739583725,0.00706489388431318,0.137957734748418
"TCGA.KM.8476.01A",0.0433085787074237,0.0539428423705939,0.00649131234336798,0.826078119913249,0,0,0.0701791466653651
"TCGA.KO.8408.01A",0.0709529304334292,0.0279518689561959,0.126373247449521,0.642334399462159,0.0010734807698,0.0492853974839846,0.0820286754449099
