,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-HW-A5KJ-01A,0.000,0.000,0.000,0.000,0.000,0.001,0.900,0.003,0.062,0.000,0.032,0.000,0.000,0.000,0.001,0.000
TCGA-R8-A6MK-01A,0.000,0.000,0.000,0.000,0.000,0.003,0.887,0.008,0.027,0.000,0.009,0.066,0.000,0.000,0.001,0.000
TCGA-DH-A7UR-01A,0.000,0.000,0.000,0.000,0.004,0.005,0.874,0.000,0.071,0.000,0.029,0.014,0.000,0.001,0.000,0.001
TCGA-HT-7680-01A,0.000,0.000,0.002,0.000,0.001,0.001,0.782,0.001,0.030,0.000,0.004,0.174,0.000,0.000,0.003,0.000
TCGA-WY-A85D-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.832,0.000,0.021,0.000,0.008,0.133,0.000,0.003,0.001,0.000
TCGA-FG-A4MU-01B,0.000,0.000,0.001,0.001,0.000,0.000,0.693,0.000,0.069,0.036,0.004,0.195,0.000,0.000,0.000,0.000
TCGA-S9-A6TY-01A,0.000,0.004,0.000,0.000,0.004,0.004,0.944,0.005,0.013,0.000,0.012,0.012,0.001,0.000,0.000,0.001
TCGA-DU-7309-01A,0.000,0.000,0.000,0.000,0.004,0.014,0.803,0.009,0.038,0.000,0.056,0.073,0.000,0.000,0.003,0.000
TCGA-TQ-A7RN-01A,0.000,0.000,0.000,0.000,0.000,0.004,0.881,0.007,0.039,0.000,0.026,0.042,0.000,0.000,0.000,0.000
TCGA-HT-A615-01A,0.000,0.000,0.001,0.000,0.007,0.001,0.773,0.013,0.033,0.000,0.011,0.160,0.000,0.000,0.001,0.000
TCGA-E1-A7YL-01A,0.001,0.000,0.002,0.003,0.005,0.001,0.734,0.000,0.032,0.005,0.027,0.190,0.000,0.000,0.001,0.000
TCGA-DH-A66B-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.706,0.018,0.044,0.000,0.002,0.228,0.000,0.000,0.000,0.000
TCGA-TQ-A7RW-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.720,0.023,0.039,0.000,0.011,0.206,0.000,0.000,0.000,0.000
TCGA-QH-A86X-01A,0.000,0.000,0.000,0.000,0.004,0.006,0.868,0.008,0.026,0.000,0.035,0.051,0.000,0.000,0.000,0.000
TCGA-DB-A4XF-01A,0.000,0.000,0.000,0.000,0.004,0.002,0.791,0.025,0.050,0.000,0.024,0.103,0.000,0.000,0.001,0.000
TCGA-HT-7605-01A,0.000,0.000,0.000,0.000,0.011,0.007,0.850,0.003,0.040,0.000,0.029,0.059,0.001,0.000,0.001,0.000
TCGA-TQ-A7RK-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.925,0.000,0.019,0.000,0.004,0.052,0.000,0.000,0.001,0.000
TCGA-E1-A7YK-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.614,0.003,0.049,0.000,0.010,0.315,0.000,0.005,0.001,0.000
TCGA-CS-5397-01A,0.000,0.000,0.000,0.000,0.006,0.002,0.775,0.015,0.044,0.001,0.032,0.123,0.001,0.000,0.000,0.000
TCGA-DU-5853-01A,0.000,0.000,0.000,0.000,0.010,0.008,0.739,0.031,0.036,0.000,0.035,0.138,0.000,0.000,0.002,0.000
TCGA-HT-7902-01A,0.000,0.000,0.000,0.000,0.006,0.001,0.842,0.003,0.046,0.000,0.031,0.067,0.000,0.000,0.003,0.000
TCGA-HT-7479-01A,0.000,0.001,0.000,0.000,0.000,0.000,0.771,0.000,0.055,0.000,0.013,0.158,0.000,0.000,0.001,0.000
TCGA-HT-7477-01B,0.000,0.000,0.000,0.004,0.001,0.000,0.858,0.000,0.061,0.000,0.017,0.056,0.000,0.000,0.001,0.000
TCGA-TM-A84O-01A,0.000,0.000,0.000,0.000,0.006,0.001,0.794,0.016,0.059,0.000,0.030,0.092,0.000,0.000,0.000,0.000
TCGA-DH-5141-01A,0.000,0.000,0.000,0.000,0.000,0.003,0.849,0.000,0.053,0.000,0.031,0.063,0.000,0.000,0.000,0.000
TCGA-FG-8186-01A,0.000,0.000,0.001,0.000,0.002,0.001,0.764,0.013,0.045,0.000,0.021,0.149,0.000,0.000,0.002,0.000
TCGA-HT-8012-01A,0.000,0.000,0.001,0.000,0.003,0.006,0.827,0.008,0.058,0.000,0.031,0.065,0.000,0.000,0.000,0.000
TCGA-HT-7686-01A,0.000,0.000,0.001,0.000,0.001,0.002,0.582,0.001,0.075,0.000,0.021,0.312,0.000,0.000,0.005,0.000
TCGA-HT-7475-01A,0.000,0.001,0.000,0.000,0.010,0.005,0.918,0.005,0.024,0.000,0.019,0.013,0.001,0.000,0.002,0.003
TCGA-FG-A87Q-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.701,0.013,0.053,0.000,0.015,0.215,0.000,0.000,0.002,0.000
TCGA-S9-A6TX-01A,0.000,0.000,0.000,0.000,0.000,0.002,0.854,0.004,0.049,0.000,0.028,0.062,0.000,0.000,0.001,0.000
TCGA-HT-8013-01A,0.000,0.000,0.000,0.000,0.000,0.001,0.634,0.002,0.050,0.000,0.011,0.300,0.000,0.000,0.001,0.000
TCGA-TM-A7C4-01A,0.000,0.000,0.000,0.000,0.015,0.007,0.879,0.007,0.024,0.000,0.027,0.040,0.000,0.000,0.001,0.000
TCGA-DH-5143-01A,0.000,0.003,0.000,0.000,0.005,0.001,0.807,0.004,0.030,0.000,0.024,0.125,0.000,0.000,0.001,0.000
TCGA-HT-7606-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.893,0.009,0.046,0.000,0.004,0.046,0.000,0.000,0.000,0.000
TCGA-WY-A859-01A,0.000,0.000,0.000,0.000,0.016,0.010,0.867,0.009,0.022,0.000,0.032,0.042,0.001,0.000,0.001,0.000
TCGA-HT-7483-01A,0.000,0.001,0.000,0.000,0.000,0.004,0.819,0.001,0.060,0.000,0.039,0.074,0.001,0.000,0.002,0.000
TCGA-VW-A7QS-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.949,0.007,0.018,0.000,0.002,0.024,0.000,0.000,0.000,0.000
TCGA-P5-A5EV-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.863,0.002,0.040,0.000,0.003,0.085,0.000,0.004,0.001,0.000
TCGA-DU-6400-01A,0.000,0.003,0.001,0.000,0.008,0.004,0.894,0.010,0.033,0.000,0.015,0.032,0.001,0.000,0.000,0.000
TCGA-VV-A86M-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.845,0.007,0.039,0.000,0.000,0.108,0.000,0.000,0.000,0.000
TCGA-QH-A6X9-01A,0.000,0.000,0.000,0.001,0.003,0.001,0.885,0.005,0.021,0.000,0.021,0.063,0.000,0.000,0.001,0.000
TCGA-HT-A618-01A,0.000,0.001,0.000,0.000,0.004,0.002,0.644,0.018,0.068,0.000,0.018,0.241,0.000,0.000,0.003,0.000
TCGA-FG-6691-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.692,0.000,0.040,0.000,0.014,0.252,0.000,0.000,0.001,0.000
TCGA-S9-A6WI-01A,0.000,0.000,0.000,0.000,0.019,0.020,0.845,0.009,0.028,0.000,0.037,0.039,0.001,0.000,0.002,0.000
TCGA-DU-7011-01A,0.000,0.001,0.000,0.000,0.000,0.003,0.681,0.014,0.074,0.000,0.033,0.192,0.000,0.000,0.002,0.000
TCGA-DU-6405-01A,0.000,0.000,0.000,0.000,0.000,0.004,0.836,0.010,0.039,0.000,0.001,0.109,0.000,0.000,0.000,0.000
TCGA-HT-7609-01A,0.000,0.004,0.000,0.000,0.000,0.001,0.826,0.008,0.029,0.000,0.006,0.125,0.000,0.000,0.001,0.000
TCGA-TM-A84S-01A,0.000,0.000,0.001,0.000,0.002,0.003,0.844,0.001,0.036,0.000,0.018,0.095,0.000,0.000,0.000,0.000
TCGA-DU-8168-01A,0.000,0.005,0.001,0.000,0.004,0.005,0.894,0.018,0.033,0.000,0.017,0.022,0.001,0.000,0.000,0.001
TCGA-FG-A87N-01A,0.000,0.000,0.000,0.000,0.001,0.002,0.860,0.010,0.044,0.000,0.008,0.073,0.000,0.000,0.000,0.000
TCGA-DB-5278-01A,0.000,0.000,0.000,0.000,0.006,0.006,0.842,0.005,0.042,0.000,0.036,0.061,0.000,0.000,0.001,0.000
TCGA-FG-A4MY-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.864,0.000,0.034,0.000,0.017,0.083,0.000,0.000,0.001,0.000
TCGA-E1-A7YN-01A,0.000,0.000,0.007,0.000,0.023,0.002,0.423,0.000,0.088,0.008,0.048,0.397,0.001,0.000,0.003,0.000
