,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-50-5055-01A,0.043,0.096,0.053,0.002,0.035,0.000,0.290,0.108,0.086,0.176,0.019,0.083,0.004,0.001,0.002,0.001
TCGA-44-7667-01A,0.013,0.000,0.001,0.015,0.000,0.000,0.843,0.000,0.028,0.028,0.031,0.039,0.001,0.000,0.001,0.000
TCGA-MP-A4TI-01A,0.009,0.002,0.050,0.038,0.022,0.000,0.354,0.068,0.070,0.161,0.019,0.194,0.005,0.003,0.003,0.001
TCGA-55-6979-01A,0.031,0.001,0.056,0.030,0.008,0.000,0.418,0.028,0.064,0.107,0.010,0.242,0.004,0.000,0.001,0.001
TCGA-55-7284-01B,0.008,0.000,0.027,0.000,0.010,0.000,0.577,0.027,0.078,0.112,0.011,0.141,0.006,0.002,0.001,0.001
TCGA-44-6778-01A,0.035,0.027,0.042,0.018,0.052,0.000,0.311,0.027,0.129,0.057,0.020,0.263,0.006,0.001,0.010,0.001
TCGA-35-4123-01A,0.014,0.001,0.027,0.050,0.027,0.000,0.538,0.029,0.063,0.078,0.012,0.153,0.004,0.000,0.003,0.000
TCGA-44-6776-01A,0.012,0.000,0.011,0.000,0.000,0.000,0.835,0.030,0.037,0.019,0.027,0.025,0.003,0.000,0.000,0.000
TCGA-44-2656-01B,0.020,0.013,0.018,0.122,0.015,0.000,0.483,0.057,0.015,0.131,0.009,0.106,0.007,0.000,0.003,0.001
TCGA-73-4676-01A,0.003,0.000,0.013,0.005,0.000,0.000,0.741,0.007,0.038,0.035,0.012,0.138,0.006,0.000,0.001,0.000
TCGA-86-8673-01A,0.028,0.000,0.011,0.021,0.000,0.000,0.763,0.001,0.039,0.038,0.018,0.073,0.001,0.001,0.004,0.000
TCGA-62-8395-01A,0.017,0.000,0.024,0.000,0.004,0.000,0.647,0.032,0.062,0.081,0.041,0.087,0.002,0.001,0.001,0.000
TCGA-44-A4SS-01A,0.003,0.001,0.038,0.023,0.012,0.000,0.559,0.027,0.028,0.128,0.007,0.171,0.001,0.000,0.000,0.000
TCGA-86-8358-01A,0.020,0.003,0.031,0.022,0.014,0.000,0.708,0.009,0.030,0.059,0.030,0.069,0.002,0.000,0.001,0.000
TCGA-55-6968-01A,0.048,0.006,0.051,0.027,0.015,0.000,0.594,0.010,0.021,0.064,0.016,0.147,0.000,0.000,0.001,0.000
TCGA-99-7458-01A,0.014,0.005,0.050,0.016,0.023,0.000,0.479,0.077,0.086,0.114,0.012,0.121,0.002,0.000,0.001,0.001
TCGA-05-4424-01A,0.010,0.000,0.026,0.005,0.025,0.000,0.552,0.017,0.077,0.069,0.027,0.183,0.004,0.000,0.002,0.001
TCGA-38-4631-01A,0.030,0.000,0.005,0.006,0.000,0.000,0.827,0.002,0.023,0.029,0.012,0.060,0.000,0.000,0.006,0.000
