,PC1,PC2
s_segment_13_4446,-50.443225290656734,57.59118736877431
s_segment_13_4448,-60.75366657953634,31.59270130768556
s_segment_13_4455,-61.22438500001105,-17.57556362665306
s_segment_13_4460,-57.25135591579552,-7.457266232893428
s_segment_13_4469,-61.87786288568417,-36.82462483250569
s_segment_13_448,-56.19196070925869,-36.55806748586031
s_segment_13_4489,-59.55926717944453,-1.9135733856914896
s_segment_13_4490,-57.31239418413238,-23.596242751738913
s_segment_13_4494,-58.1336760773542,55.131657345794615
s_segment_13_4498,-52.17350972303889,-30.364584200113793
s_segment_13_4508,-61.30797577287951,48.04257854193132
s_segment_13_4512,-58.6249880263866,-6.1460101093182855
s_segment_13_4526,-51.36423532270188,49.90071818885274
s_segment_13_4533,-57.495999959747664,54.32528827014703
s_segment_13_4544,-63.61711506672165,18.739903892402953
s_segment_13_455,-57.36927092445895,15.499827873059557
s_segment_13_4566,-59.56806202858618,-18.47884190484872
s_segment_13_4574,-62.26810847167298,-18.57301168138673
s_segment_13_4593,-65.31951359964019,43.45807474326031
s_segment_13_4596,-59.108758032031986,-1.6684692882497125
s_segment_13_4601,-48.95088197067895,-18.06405649187449
s_segment_13_4623,-69.03445654894223,26.053068759847758
s_segment_13_4665,-63.565300024630865,57.817814676153525
s_segment_13_4667,-58.45140707791686,-26.657270355766585
s_segment_13_4673,-51.59002070638923,-50.38906266786016
s_segment_13_4678,-61.110552852739275,39.36396906113444
s_segment_13_4681,-58.934825480009565,-7.020833481121573
s_segment_13_4683,-57.19142995170252,19.61597339570053
s_segment_13_4699,-58.590856501838246,0.0015735076951435972
s_segment_13_4701,-60.85154352154937,-23.84522110100748
s_segment_13_4704,-53.42844322448368,11.511749488642945
s_segment_13_4705,-38.13219382642056,-44.17358423305708
s_segment_13_4716,-43.06627837422447,73.60754945621395
s_segment_13_472,-61.39772935030624,-26.722967069302513
s_segment_13_4721,-63.05467698448347,31.183628946807563
s_segment_13_4723,-56.101050132037976,-35.94726933819042
s_segment_13_473,-61.189474103426825,-32.34443273714493
s_segment_13_4731,-43.93832620282516,-10.96823652618757
s_segment_13_4736,-64.06787608662438,1.870453035288717
s_segment_13_4747,-56.98631557950687,64.94146052642941
s_segment_13_4777,-60.265941308473884,48.72612724704249
s_segment_13_4785,-57.903412792830565,59.410439652271826
s_segment_13_4787,-49.90963459671955,-27.32426608413321
s_segment_13_480,-63.68337144202718,23.951242705981926
s_segment_13_4802,-63.218874303602995,1.9933272160944362
s_segment_13_4804,-63.97882837426053,-1.872261988639054
s_segment_13_4806,-55.36709389826598,-51.2129241723215
s_segment_13_4813,-57.13874339853121,-50.67752632585784
s_segment_13_4819,-61.53443145714429,-12.145952570543427
s_segment_13_4820,-49.91397363271646,-56.49067741042015
s_segment_13_4823,-62.54184224100233,-47.87817454952569
s_segment_13_4846,-57.53018999349875,52.09406122240623
s_segment_13_4849,-58.573799605415175,-41.241860465444375
s_segment_13_4850,-52.12230367582554,-54.176987834258945
s_segment_13_4857,-62.0873235972037,29.257335972461025
s_segment_13_4858,-55.56366247891788,65.00686249595609
s_segment_13_4877,-55.75847527559839,-31.64908062523475
s_segment_13_4881,-43.16416437664214,-55.560901270549856
s_segment_13_490,-66.45141218663579,-4.251649177799752
s_segment_13_4908,-53.48300638239845,71.8669264167194
s_segment_13_4912,-57.20887574615987,-8.325543044082835
s_segment_13_4917,-58.81723463859162,9.08870450266598
s_segment_13_4918,-63.07177714316931,-22.5119737135372
s_segment_13_4925,-43.62869259518297,-63.090342710773584
s_segment_13_4940,-51.89629166845949,60.89147638059323
s_segment_13_4941,-62.691117803990515,4.114295324198542
s_segment_13_4945,-55.62181845083365,-29.531934164096235
s_segment_13_4951,-65.16030523783436,-2.5637133658384044
s_segment_13_4960,-60.792836874064804,4.8566454122015035
s_segment_13_497,-48.64179167695095,37.8491832737194
s_segment_13_498,-47.54757897473451,-52.333216704581574
s_segment_13_4980,-45.119701852145134,-62.332359803271814
s_segment_13_4981,-44.93519527802978,-57.844586407306565
s_segment_13_4985,-61.993423166023774,-44.17936628141757
s_segment_13_4992,-68.72094203343474,-25.151407825026556
s_segment_13_4993,-58.17292598129171,-20.191446696757634
s_segment_13_4997,-50.44500445510203,-21.2319925619412
s_segment_13_50,-65.21247400743448,14.423119912840013
s_segment_13_513,-67.7140726796328,15.880082946774252
s_segment_13_525,-61.614821840444556,8.125136385379228
s_segment_13_533,-54.017349458690106,45.52937625046949
s_segment_13_534,-66.39949685842893,-6.559132422987368
s_segment_13_539,-61.11753759773255,-30.971259228446005
s_segment_13_54,-54.479418762532305,56.74224426600879
s_segment_13_542,-39.64847985017152,70.49080183808731
s_segment_13_55,-58.783042385616945,29.025705545898905
s_segment_13_560,-72.9928233802093,-6.693245801747142
s_segment_13_565,-46.53359265839825,-57.788635579738596
s_segment_13_580,-66.57102889111609,-12.51841935434376
s_segment_13_590,-57.58224287187012,59.58245091666486
s_segment_13_592,-55.89638186792769,61.15656286309763
s_segment_13_595,-47.83783305680617,-27.76644415301661
s_segment_13_604,-63.02283815359108,-53.30638769190248
s_segment_13_607,-55.105994215483484,-47.57536715811772
s_segment_13_618,-55.81553507645303,-32.65821370968527
s_segment_13_619,-54.36407579799837,-54.03317676182893
s_segment_13_641,-54.01289855040136,-32.36888558774434
s_segment_13_658,-63.356782528847646,-33.631356342918096
s_segment_13_667,-44.02674586307821,55.29473285699716
s_segment_13_677,-63.03739973507631,-8.654310608817815
s_segment_13_684,-38.16374554610426,78.93172976186538
s_segment_13_686,-60.82801166102646,-13.682126594213061
s_segment_13_713,-62.91834724064683,18.133323850646214
s_segment_13_727,-63.008097257469984,-41.86769289342069
s_segment_13_733,-59.43878380155315,-29.224626796083246
s_segment_13_753,-51.95048612853042,-39.913042379305615
s_segment_13_759,-54.910565170549965,-34.25688937023753
s_segment_13_784,-69.87408802099218,5.372967266654402
s_segment_13_785,-43.281194421419364,-35.948304225405444
s_segment_13_791,-57.641913249726784,-28.997524595521522
s_segment_13_798,-52.87791265337441,57.770221638464605
s_segment_13_809,-54.82649583451249,32.778617514299356
s_segment_13_810,-51.8125173619235,56.3977844200132
s_segment_13_815,-51.573637608627855,-24.24918936839047
s_segment_13_818,-42.8063494448467,74.41555842263075
s_segment_13_824,-56.537278905341395,-42.74015278216196
s_segment_13_828,-43.79209955638346,-50.85051210390846
s_segment_13_830,-45.39044588926562,-52.01474146799726
s_segment_13_833,-48.93431158960914,-9.510411444825293
s_segment_13_837,-65.59666577042266,19.83779940495293
s_segment_13_842,-53.7829642200648,-17.391097025010076
s_segment_13_850,-67.99418496577687,25.17705312301472
s_segment_13_865,-64.55364364706907,22.300815692629268
s_segment_13_866,-54.95791270352795,-29.659375306495498
s_segment_13_876,-51.39856692333617,-39.48774895874808
s_segment_13_879,-61.582484583735216,-51.88865818175674
s_segment_13_881,-68.11489442840394,-13.474303945520434
s_segment_13_885,-61.723902497956985,-4.720025039204285
s_segment_13_901,-48.879103890320245,33.7456218292994
s_segment_13_909,-56.7422067158452,68.11700216406477
s_segment_13_91,-45.311492672594746,64.66340024023846
s_segment_13_918,-60.96843831672614,-2.6209708487605012
s_segment_13_922,-60.45101701749711,41.02642667117847
s_segment_13_928,-65.74233624258396,0.670338144395333
s_segment_13_935,-44.06296971597565,-55.397167940741994
s_segment_13_939,-39.47135319267226,42.38009179334515
s_segment_13_942,-63.597652731845585,6.794312802805211
s_segment_13_944,-60.954353219510736,18.42315067602446
s_segment_13_948,-64.89248387069118,13.493869775948458
s_segment_13_952,-58.337026698805495,-53.93536503659426
s_segment_13_958,-59.910033534238636,-45.897301306749576
s_segment_13_959,-56.7353071556612,55.67376143327369
s_segment_13_963,-50.816664344062126,70.01809806549865
s_segment_13_983,-62.6234839195831,1.0166475666933932
s_segment_13_986,-50.89232033815024,60.74599287548771
s_segment_13_992,-45.34528875510341,-60.05505476229878
s_segment_14_1016,-57.63316869189894,-9.416999099413328
s_segment_14_1029,-61.67332372135281,-25.615904908350945
s_segment_14_103,-60.09643402503423,53.816914215339985
s_segment_14_1045,-59.08606778798695,58.81153849899147
s_segment_14_1047,-50.99569812949944,13.855367042591933
s_segment_14_1054,-56.78214769955588,64.5947010591857
s_segment_14_1059,-65.13727895465502,-0.12572378651270605
s_segment_14_1060,-56.60778700722783,43.89274337063882
s_segment_14_1077,-47.55227541537646,-39.81289378104193
s_segment_14_1084,-61.40940976080312,-46.78428438141754
s_segment_14_1095,-57.05336072573502,22.776608489192377
s_segment_14_1098,-56.87663846762688,20.78915797612774
s_segment_14_1101,-43.513922077606935,-49.24195409186822
s_segment_14_1102,-50.8813648401756,-40.18154059064415
s_segment_14_1114,-47.915463658086644,-47.06865689521461
s_segment_14_115,-53.15251796883016,25.20462694356407
s_segment_14_1159,-63.34986159769719,-28.557618233447172
s_segment_14_1161,-62.786146101324896,-35.33412768123594
s_segment_14_1162,-59.41868783373776,-10.797551322809841
s_segment_14_1168,-60.57303346195689,-51.08904286773045
s_segment_14_117,-40.31004225875148,35.98259138540203
s_segment_14_1199,-57.54955346077032,30.375856348503575
s_segment_14_1209,-61.12745302553724,-15.461693358418122
s_segment_14_1210,-66.72663257357769,5.528763221426086
s_segment_14_1225,-59.06752183574677,-34.4214679153919
s_segment_14_1226,-52.591318700249225,-46.14721647039219
s_segment_14_1233,-53.15476734721691,61.80920351918484
s_segment_14_124,-64.03102393804193,-7.524219985849414
s_segment_14_1244,-52.032822123078375,56.8835776035314
s_segment_14_1257,-48.59429564534239,-25.196459284795466
s_segment_14_1259,-52.496567018074366,-39.6876200588694
s_segment_14_126,-60.60306415429715,-34.345754717896924
s_segment_14_1276,-64.74476537572355,29.18287360281438
s_segment_14_1298,-53.717994265524375,70.76071907760233
s_segment_14_13,-40.98197427977103,63.82743476361175
s_segment_14_1307,-30.871317441264637,-63.828379409930186
s_segment_14_1313,-51.344793316932645,-3.2716452508991565
s_segment_14_1315,-65.83960863789308,-5.659092666906523
s_segment_14_1318,-37.0544329981733,-44.21678745513189
s_segment_14_1323,-53.853841391792514,-42.190255181010144
s_segment_14_1329,-50.92688278462183,62.86486373373413
s_segment_14_1335,-59.246163429340896,-27.595850724455502
s_segment_14_1338,-62.95308648922735,-8.865500463931566
s_segment_14_134,-60.337274324465135,18.15331314106001
s_segment_14_1340,-55.209236625454494,-61.40553180624336
s_segment_14_1343,-55.502029614775665,-34.6213147541376
s_segment_14_1347,-58.50619088594265,-20.595966803299742
s_segment_14_1369,-54.92292579623411,58.97648105750472
s_segment_14_1372,-63.55392532217856,-28.797536039025047
s_segment_14_1405,-61.30889643433583,48.486434821998486
s_segment_14_1406,-65.81014962935626,32.06193816933144
s_segment_14_1410,-58.20627715447731,-44.152187394937506
s_segment_14_1417,-59.86518209354698,-13.88793489213755
s_segment_14_142,-64.68050763527062,-38.53211639883884
s_segment_14_1420,-47.77140607215997,-34.57376657968277
s_segment_14_1433,-53.17076027568567,37.00577033310178
s_segment_14_1457,-55.792836988862284,19.671789348109222
s_segment_14_1482,-62.187117012427876,54.73009250275316
s_segment_14_1491,-31.331844236420906,-58.04870212247311
s_segment_14_1510,-48.03988719513618,-45.796269125317416
s_segment_14_1515,-58.919272592548104,54.95539093803438
s_segment_14_1516,-47.43962483282514,-55.39987437390809
s_segment_14_1547,-61.876866945177866,30.17781330752573
s_segment_14_1556,-52.05265283021851,-17.192224893101365
s_segment_14_1562,-56.14542158573114,-36.82601044268288
s_segment_14_1574,-59.28858425496737,52.22220051695393
s_segment_14_158,-55.84806723184328,-26.46121509836771
s_segment_14_1612,-60.36007591766129,-52.46243652523139
s_segment_14_1616,-57.88581077116549,-22.02233488679235
s_segment_14_1623,-58.6841723911997,-46.68509593519572
s_segment_14_1630,-50.09524990671687,38.590510199660784
s_segment_14_1646,-56.60522075694091,-48.10008069927016
s_segment_14_165,-59.92187218900841,-37.67503223793898
s_segment_14_1657,-49.518893222707625,-51.327503705374795
s_segment_14_1665,-60.92300840387588,-46.663559964719354
s_segment_14_1668,-49.17348746723672,-32.72482718558987
s_segment_14_1673,-59.94849030072978,-34.18938667458179
s_segment_14_1681,-58.07618759936165,-31.462292660449002
s_segment_14_1684,-55.598076452957386,-39.654585631475626
s_segment_14_1685,-58.6557663893343,20.34675173081988
s_segment_14_1696,-59.832959032639785,9.828189162478157
s_segment_14_170,-34.50422630538495,-68.06470405943271
s_segment_14_171,-46.30061746140158,-52.542392036974825
s_segment_14_1740,-58.84135702468794,29.854568804530444
s_segment_14_1741,-65.68142547018901,-22.52082798720817
s_segment_14_1750,-46.16220351102506,-50.35397291044702
s_segment_14_1752,-67.3910120737088,10.7428141361749
s_segment_14_176,-44.30972696723974,5.901016291386247
s_segment_14_1769,-53.92153865558341,-58.56238731689103
s_segment_14_1781,-58.25091885591228,52.36255907957333
s_segment_14_1790,-50.86922628765958,62.84694268988304
s_segment_14_1794,-46.14020113003628,-53.38544914893731
s_segment_14_1797,-52.902606067021964,-47.30680554723176
s_segment_14_1810,-40.571945091552465,-60.78155318387586
s_segment_14_1814,-50.37164572404663,59.76764338514569
s_segment_14_1829,-53.03737692029195,29.83316178667076
s_segment_14_1832,-52.85291064350617,35.098728320366746
s_segment_14_1835,-50.05536906812004,-55.09023952316398
s_segment_14_184,-62.156502177948994,16.811351802005518
s_segment_14_1876,-56.23968522673778,-50.84236923795216
s_segment_14_1880,-62.104705543270306,59.0899459788502
s_segment_14_1899,-66.12502867466686,34.91741422795186
s_segment_14_1914,-61.432528131674744,30.09415962360413
s_segment_14_1915,-58.37268787500891,55.35967530885646
s_segment_14_192,-63.15044453017365,9.993825256703289
s_segment_14_1939,-62.85300686275711,-47.340877553220515
s_segment_14_1942,-46.99641338801833,68.53299963320758
s_segment_14_1977,-60.344358873151286,15.654989334758499
s_segment_14_1980,-60.59554455188799,-38.641576998793965
s_segment_14_1985,-51.27816308860001,-58.56239481976341
s_segment_14_1999,-53.696085935137596,-53.25386092998385
s_segment_14_2008,-67.8960261090418,17.503404001900414
s_segment_14_2025,-57.96646690541218,65.47760591335067
s_segment_14_2029,-48.97055397069194,-17.980900563149472
s_segment_14_203,-48.999803244693865,44.58473313711747
s_segment_14_2033,-37.78810289153883,-58.37468856110819
s_segment_14_2046,-54.41070820478312,22.645543797344935
s_segment_14_2047,-68.00085760203969,16.468360511737338
s_segment_14_205,-63.18284832908031,-30.23736800573479
s_segment_14_2051,-41.69363675822082,-63.37964164901339
s_segment_14_2052,-56.11589433637599,-40.730252571617214
s_segment_14_207,-55.596321116948175,-24.60634955715875
s_segment_14_2076,-61.50015265472463,34.53110988025361
s_segment_14_2082,-60.803954254811636,42.94980940679446
s_segment_14_2087,-46.3088944036272,-47.62936841644095
s_segment_14_2088,-61.097082008609945,-43.94735283699621
s_segment_14_2095,-52.32955066882582,-49.30643658190865
s_segment_14_2100,-47.61126521635206,68.2248376936649
s_segment_14_2141,-63.78307575719451,-40.38360699311086
s_segment_14_2145,-64.76459385291956,35.51378829783842
s_segment_14_2152,-68.51857851579426,5.493767332930847
s_segment_14_2158,-31.702227193551167,-54.950917517665
s_segment_14_2159,-53.335884760242486,-42.43142264960149
s_segment_14_2174,-63.94188410624965,25.624199828262405
s_segment_14_2180,-70.03864024739151,13.668154244150488
s_segment_14_2207,-70.2495059546556,46.439749619238455
s_segment_14_2216,-61.20692517468094,-7.303808128191904
s_segment_14_2224,-52.25027753308589,-52.35247400746492
s_segment_14_2228,-58.49541334147275,-23.653018417860107
s_segment_14_2260,-45.77393185570732,-58.94767373943143
s_segment_14_2267,-48.412213383395375,-62.97644578142039
s_segment_14_2269,-59.17242565881995,-36.155872024243905
s_segment_14_2279,-41.979969997433,-49.17803725135844
s_segment_14_2280,-54.49804161549831,-33.47807810968556
s_segment_14_2281,-60.79927414635586,-24.376107703574554
s_segment_14_2296,-60.216618215608065,-36.51734856363848
s_segment_14_2324,-54.17307910775115,-29.416378842441453
s_segment_14_233,-64.56216422809341,-27.869928124500753
s_segment_14_2330,-47.132138957164855,37.23259360113051
s_segment_14_2335,-53.73948199078994,65.21562509954359
s_segment_14_2358,-32.307459896505854,-61.295018070670004
s_segment_14_2359,-50.184614744681106,-1.683221259252191
s_segment_14_236,-53.413041500024306,16.551367011318643
s_segment_14_2363,-56.32919160433612,52.037003584744916
s_segment_14_2366,-44.00951876155734,-26.983273307817523
s_segment_14_237,-40.52304526848203,58.6738384514947
s_segment_14_2385,-55.44816071454018,-34.44653325288506
s_segment_14_2389,-44.30417357226334,-22.109365247914592
s_segment_14_2400,-52.8523539862985,-7.011970171006222
s_segment_14_2402,-46.42663105060989,70.95447246244636
s_segment_14_2404,-65.77469927791749,14.741954249626609
s_segment_14_2417,-52.69702701087549,5.1569003462327565
s_segment_14_2427,-53.82163308136513,66.15661332274364
s_segment_14_2430,-59.37912049937048,8.055506813522024
s_segment_14_2441,-52.78489306977678,-14.844092154238533
s_segment_14_2446,-61.56385298291634,9.259608962425514
s_segment_14_2452,-37.75475669610672,45.59343992727344
s_segment_14_2457,-61.23640362868847,6.037509170055904
s_segment_14_2462,-39.38883873785094,-46.54874282780406
s_segment_14_2477,-50.82463281016763,-62.12200217988891
s_segment_14_2479,-55.01470674756759,-48.62625988201158
s_segment_14_2481,-34.13023475263924,-54.07053002302672
s_segment_14_2490,-61.61504484371582,-3.8602634148486223
s_segment_14_2492,-58.85949247597099,29.869136678285994
s_segment_14_2499,-64.86885526947361,28.88109587352362
s_segment_14_2504,-47.6522410812156,30.4450887302853
s_segment_14_2506,-40.63147522404425,-45.73821755249548
s_segment_14_2510,-61.351137470157894,61.62207151037214
s_segment_14_2524,-46.39867995078398,61.5406426725448
s_segment_14_2564,-58.08678542660556,-45.36227157117788
s_segment_14_2577,-65.48271678003205,29.4236302557834
s_segment_14_2606,-57.572833648557676,47.941009462380066
s_segment_14_2615,-67.79925209295715,11.292634470260131
s_segment_14_262,-61.835212367798725,26.94188533694267
s_segment_14_2624,-57.915195024923975,-43.018796872792585
s_segment_14_2630,-62.90910857773157,-6.7424928971709805
s_segment_14_2638,-54.343160808972065,-27.96269141844205
s_segment_14_2641,-53.4907919134075,-51.87185543834585
s_segment_14_2647,-53.0403055013843,-43.61512715663531
s_segment_14_2657,-53.232077238595096,-25.653545769828224
s_segment_14_2660,-60.24645298970659,-28.071611174229336
s_segment_14_2675,-60.61233256112353,45.246672058482545
s_segment_14_2676,-60.259890530553996,31.733650624964927
s_segment_14_2703,-54.229349333094824,-49.99644446390855
s_segment_14_2711,-61.813674935578916,-22.79696377858751
s_segment_14_2717,-64.52477774078633,17.657259843473792
s_segment_14_2727,-52.445731857307536,-44.58887932055726
s_segment_14_2730,-72.52835253219396,8.922314161120335
s_segment_14_2739,-54.414837940669294,57.50165840029882
s_segment_14_2747,-48.27104416497769,-50.063978530463395
s_segment_14_276,-57.62949422187646,46.49220366679448
s_segment_14_2768,-56.49171033663053,-26.934888760275307
s_segment_14_277,-69.39886885006396,-13.961063813402998
s_segment_14_278,-57.01547980538048,-55.232971570759226
s_segment_14_279,-61.782983768611516,-47.74687724474012
s_segment_14_2793,-55.06972777180254,-0.7824352341365638
s_segment_14_2811,-69.45237044906537,-15.483516770572853
s_segment_14_2822,-67.48004038817733,42.26156472063916
s_segment_14_2845,-60.95118830887101,-23.30053150804676
s_segment_14_285,-54.934705138838545,-37.73861288661578
s_segment_14_2853,-63.94461671033208,-30.92062107436489
s_segment_14_286,-50.674671858631946,59.09652963639965
s_segment_14_2863,-55.34143605528766,-31.841967436494887
s_segment_14_2869,-55.675847521913624,-33.740266150627924
s_segment_14_2873,-61.63744591374977,-45.80104187851666
s_segment_14_289,-56.22800066834241,43.33319758536181
s_segment_14_290,-65.12027342690465,2.836773196205868
s_segment_14_2908,-52.117651895568336,-38.751986658585075
s_segment_14_2910,-51.573364612968525,-14.73617631937666
s_segment_14_2914,-47.730240855542036,2.918530452414421
s_segment_14_2920,-36.563301225104695,-57.71162191597296
s_segment_14_2921,-56.39007262142108,-37.96305041684123
s_segment_14_2929,-63.37861430256639,8.481066804847867
s_segment_14_2932,-46.025736662300055,64.71491379205025
s_segment_14_2938,-57.245888371379294,-40.78929394346807
s_segment_14_298,-54.31676172824147,-51.92937711719151
s_segment_14_2997,-50.535052127246885,-13.651465541978165
s_segment_14_3,-60.16269753311018,-23.932331882811507
s_segment_14_3018,-64.6823392546383,-21.083167472839634
s_segment_14_3031,-60.28796158018112,-38.44820880893827
s_segment_14_3032,-49.76157537555686,15.178128569769243
s_segment_14_3051,-54.645839687679114,-49.10851758831727
s_segment_14_3060,-40.94638171604629,43.15123640791834
s_segment_14_3091,-51.94664931170362,67.98127901163879
s_segment_14_3097,-58.7411929383199,8.779275118678433
s_segment_14_3100,-53.23891959226324,60.45368190869033
s_segment_14_3115,-45.209059417988506,-37.55857453582189
s_segment_14_3123,-60.8351977124835,-28.558891962668216
s_segment_14_3124,-48.447698016348845,-8.137371170444618
s_segment_14_3125,-54.32279514661174,-51.736533241026166
s_segment_14_3128,-61.463994367796076,-35.55085578709083
s_segment_14_3133,-66.92055859751105,41.75131127940369
s_segment_14_3138,-56.75784819827299,-2.6743112534098095
s_segment_14_3142,-35.341993489091244,-60.63486462253554
s_segment_14_3155,-48.86786072169829,-60.66380788085313
s_segment_14_3159,-60.698300131626794,37.87065965363022
s_segment_14_316,-50.2289618019376,39.55200474732504
s_segment_14_3167,-37.81959747596591,71.9604406890593
s_segment_14_3200,-55.2110039927428,-50.47195333728639
s_segment_14_3203,-57.80121149825288,25.543378197811464
s_segment_14_3224,-51.08111177343787,-44.16787172697728
s_segment_14_3231,-62.15176698855574,-22.87263641276504
s_segment_14_3232,-58.29752373319774,10.943902756829484
s_segment_14_3233,-64.16144565557012,-6.414248127844805
s_segment_14_3240,-65.67269353543695,16.564440798327748
s_segment_14_3244,-66.17716719074842,-7.661200996696729
s_segment_14_3255,-62.80664487064285,14.607506748704617
s_segment_14_3260,-43.24039989364522,-52.904484986258225
s_segment_14_3271,-50.018057673169146,-25.392883455373873
s_segment_14_3278,-56.70996270754079,52.74438330978855
s_segment_14_3279,-40.71087806834616,59.32278207765646
s_segment_14_3288,-44.21679993502619,-45.13744802090277
s_segment_14_3289,-54.884838859371676,58.23593218748997
s_segment_14_3302,-61.13396299218125,-28.25978041206815
s_segment_14_3321,-66.58787693956798,-11.98273250088854
s_segment_14_3328,-56.79207173775453,-18.25232128086129
s_segment_14_3352,-62.97305347498337,-34.09824473587319
s_segment_14_3354,-59.887803944917465,57.02711993081047
s_segment_14_336,-47.770027463608336,66.26729887179576
s_segment_14_3363,-51.55629364510241,-39.846488486627884
s_segment_14_3366,-61.83287986542989,58.464082974358874
s_segment_14_3376,-62.71354693495066,-8.307006780913914
s_segment_14_3389,-47.602537030231034,-43.94058790223256
s_segment_14_3393,-58.83162244202263,59.35324604609639
s_segment_14_340,-61.683698004416826,51.70752337088412
s_segment_14_3404,-61.83127140083744,-49.89231251416028
s_segment_14_3413,-59.173512162966816,-49.40263853444268
s_segment_14_3418,-62.39378626233986,-5.877096560757477
s_segment_14_3419,-47.260244619620245,0.34199358644860955
s_segment_14_3439,-61.7207968794623,-35.40439031297296
s_segment_14_3445,-66.77764836760967,32.83572322140703
s_segment_14_3461,-62.28711700930381,-23.138458792129228
s_segment_14_3469,-60.99037229468986,40.791232285652605
s_segment_14_3472,-48.345308182018314,-56.25579640057196
s_segment_14_3474,-52.18071522725267,-20.681161416603288
s_segment_14_3476,-48.4042786266173,-37.431124522049075
s_segment_14_3482,-60.27289609012746,-33.80375657424689
s_segment_14_3485,-40.11663891021502,-52.37022016919603
s_segment_14_35,-54.08139527496399,-54.53157358251076
s_segment_14_3504,-60.22909879767418,53.9128597875458
s_segment_14_3513,-65.96792310311159,-3.704267631359989
s_segment_14_3519,-59.824538740061435,37.858891421745405
s_segment_14_3523,-67.26059305208722,-26.79175265154776
s_segment_14_3526,-52.723869156094935,33.09960342022073
s_segment_14_3548,-67.67751143935193,-42.79864603748632
s_segment_14_3556,-27.603692457588153,-55.85369906775267
s_segment_14_3581,-66.50607004236826,40.640956855010145
s_segment_14_3589,-64.19417616733084,26.411576929238894
s_segment_14_3595,-43.220984180231454,-51.60231859574288
s_segment_14_3601,-61.089225412726286,-1.0729519080228132
s_segment_14_3611,-50.985033849350756,-38.77880007797936
s_segment_14_3619,-60.37512845886274,-42.424666387665695
s_segment_14_3620,-57.42930794362115,-43.58142707977529
s_segment_14_3622,-59.755518118422145,-27.908139614782645
s_segment_14_3636,-58.370644857106846,-9.421286941560723
s_segment_14_3637,-69.88525322557955,-15.848586454530167
s_segment_14_3667,-61.88034004254807,64.49886363891743
s_segment_14_3668,-64.47479113191861,36.41929760511822
s_segment_14_3669,-60.41029476088278,-40.1870848378607
s_segment_14_3678,-55.61097269570073,-20.93257110606869
s_segment_14_368,-58.11145489439965,-32.12152368957812
s_segment_14_370,-63.023790451876565,36.67302175320536
s_segment_14_3703,-47.18773375569936,64.05635843332067
s_segment_14_3704,-58.251495489156646,54.208062062663515
s_segment_14_3718,-53.86851940328683,-51.824012648072326
s_segment_14_3723,-50.909878715810365,-46.23547539614876
s_segment_14_3724,-46.7251163699804,64.21541965472302
s_segment_14_3731,-55.600164466904225,-22.638834599858413
s_segment_14_3735,-48.390916726295686,70.0308963998522
s_segment_14_3746,-46.672430537285805,24.573230211078638
s_segment_14_3755,-58.80320741132027,9.252495444289888
s_segment_14_3765,-56.790084993407994,-30.7701031276281
s_segment_14_3767,-70.46565182003525,35.806014581870976
s_segment_14_378,-54.832957041833225,-48.27617738029882
s_segment_14_3787,-58.92608540202698,52.421940035840386
TCGA-OR-A5LO-01A,87.13002808181565,30.864156416113552
TCGA-P6-A5OG-01A,41.62055090562105,42.04068526037411
TCGA-OR-A5J6-01A,85.8011976448849,37.349057593828384
TCGA-OR-A5LT-01A,93.66858494413778,22.137375407423335
TCGA-OR-A5JY-01A,70.64066514023025,20.275518630225292
TCGA-OR-A5JV-01A,68.02780368586559,39.158030932835
TCGA-OR-A5JT-01A,80.21324225877676,35.91724287116371
TCGA-OR-A5KX-01A,83.86455937367708,20.089854065856024
TCGA-OR-A5K3-01A,117.87426660313066,19.088554713148056
TCGA-OR-A5JZ-01A,74.93054938395377,31.000970471366355
TCGA-OR-A5LC-01A,85.3003021847168,26.98697369385406
TCGA-OR-A5LH-01A,81.77997943098148,30.003119738836983
TCGA-OR-A5LM-01A,94.54279684620272,22.61656605568649
TCGA-OR-A5J5-01A,112.08679235086622,18.439435876366655
TCGA-P6-A5OF-01A,64.61842986746306,42.58236999200848
TCGA-OR-A5LD-01A,124.22692498216097,22.179976530686375
TCGA-OR-A5L3-01A,136.73656382780413,22.146530587349254
TCGA-OR-A5LK-01A,106.50762151762301,28.38208162050704
TCGA-OR-A5LG-01A,84.22166295265261,29.113699450841125
TCGA-OR-A5KO-01A,74.72798910204752,26.094245228600975
TCGA-OR-A5JJ-01A,77.6960013497427,25.919780812335347
TCGA-OR-A5JL-01A,78.21428298757355,28.135740887683163
TCGA-OR-A5KV-01A,88.74938994478292,23.49441325246128
TCGA-OR-A5JE-01A,86.02042314706966,19.65297712215085
TCGA-PK-A5HB-01A,71.6171623784934,26.228415148335905
TCGA-OR-A5JM-01A,76.84939406710924,10.873466676763437
TCGA-OR-A5JD-01A,98.29397874511342,33.96160164443464
TCGA-OR-A5LN-01A,116.88945866761706,27.23183890152369
TCGA-OR-A5K6-01A,88.10253296386334,28.54614895815912
TCGA-OR-A5JR-01A,79.38333234362008,35.73066062676332
TCGA-OR-A5L6-01A,107.72981076801379,24.028979555723318
TCGA-OR-A5JI-01A,109.94331307370445,43.436943822891784
TCGA-OR-A5J2-01A,78.03766055709781,42.92137944805317
TCGA-OR-A5LL-01A,71.64417362820528,40.17745167966348
