"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.A6.A5ZU.01A",0.0761319594684291,0.0413339212971381,0.189213921396961,0.389877313651413,0.111497706288312,0.114286357647695,0.077658820250052
"TCGA.AA.3495.01A",0.0321918384367232,0.208059009602444,0.241341724621233,0.185516235608179,0.26670781350262,0,0.066183378228801
"TCGA.QL.A97D.01A",0.0726552534365926,0.106161183250272,0.184521976387561,0.202327425202282,0.157587213911205,0.021026779623011,0.255720168189077
"TCGA.CM.5868.01A",0.097950775953329,0.160844393610274,0.321103278741597,0.0330005385885682,0.181427694705608,0,0.205673318400623
"TCGA.AA.3534.01A",0.0162851306732484,0.202482958626788,0.194778333759177,0.143227657075479,0.394501915430917,0,0.0487240044343905
"TCGA.AA.3693.01A",0.00761533576368812,0.25130422847514,0.138329042982637,0.159807657296778,0.442943735481757,0,0
"TCGA.AA.A02J.01A",0.0454923045296984,0.214385791599737,0.268801516395804,0.130538746722545,0.233434731582699,0,0.107346909169517
"TCGA.D5.5541.01A",0.0369289539302536,0.535929941029839,0.321595122976856,0,0.0923566472046868,0,0.0131893348583646
"TCGA.AA.3860.01A",0.0761985502296735,0.161296668658295,0.328928642627687,0.0496138135467242,0.213728747495087,0,0.170233577442534
"TCGA.A6.5657.01A",0.0633920072241382,0.343510551088683,0.412723165631502,0,0.0637083776230929,0,0.116665898432584
"TCGA.AA.3812.01A",0.334473882622328,0.180484952944197,0.330776863171502,0.0540798347099752,0.0192724338144331,0,0.0809120327375644
"TCGA.DM.A1D4.01A",0.00888241753261139,0.071966121899629,0.125046481688905,0.411227593489152,0.300886588097399,0,0.0819907972923037
"TCGA.AA.3854.01A",0.0929027428046268,0.0875282597966288,0.318174665724019,0.242885400062699,0.0280346856949514,0,0.230474245917075
"TCGA.CK.4950.01A",0.151410127041015,0.0967319139610158,0.312671994570666,0.0816652426585471,0.113592095717436,0,0.243928626051321
"TCGA.D5.6541.01A",0.0872657508175062,0.195064939436751,0.258673239596025,0.214682983101498,0.1895409441698,0,0.0547721428784196
"TCGA.QG.A5YV.01A",0.0237807686908535,0.284741956207075,0.246229310626595,0,0.253810427043502,0,0.191437537431974
"TCGA.AD.6901.01A",0.0878782110697258,0.324519815876691,0.381240881045514,0,0.19464615904109,0,0.0117149329669787
"TCGA.AA.3526.01A",0.0482228986379959,0.419632165373655,0.275352043739239,0,0.118755511352506,0,0.138037380896604
"TCGA.DM.A1HA.01A",0.0374661824962043,0.206730219938107,0.153083196366553,0.0877634436005357,0.374880750458792,0,0.140076207139808
"TCGA.AA.A02W.01A",0,0.152833031032719,0.209789772957213,0.153878017316656,0.469025766621816,0,0.0144734120715955
"TCGA.AA.A00F.01A",0.129221776433181,0.041634613976605,0.188585084900411,0.424995510162404,0.184538290787141,0,0.0310247237402586
"TCGA.AA.A02Y.01A",0.083909917216776,0.122610408378899,0.136123200862705,0.13844183150564,0.482871492260554,0,0.0360431497754257
"TCGA.A6.6780.01B",0.0458988564320019,0,0.036793983425766,0.358706701012471,0,0.540143747992701,0.0184567111370597
"TCGA.AA.3525.01A",0.0826096670858017,0.486724646524521,0.220845876608555,0,0.166634010360397,0,0.0431857994207246
"TCGA.A6.6650.01A.1",0.00107530690017015,0.596026231461139,0.360139155777102,0,0.0427593058615887,0,0
"TCGA.CM.4752.01A",0.0845207814076907,0.324416952787567,0.248249469843363,0,0.305729577135687,0,0.0370832188256913
"TCGA.A6.3809.01A",0.0794472507414199,0.470891326643717,0.241676449554849,0,0.201732753036023,0,0.00625222002399053
"TCGA.CM.6680.01A",0.0922532546400322,0.287069540738012,0.288817311383917,0,0.173601116182186,0,0.158258777055852
"TCGA.AD.A5EK.01A",0,0.192095743430384,0.168002655225754,0.075197711099904,0.549671829866364,0,0.0150320603775935
"TCGA.A6.2682.01A",0.225430019972801,0.23173282640493,0.357887371581081,0,0.167872700717093,0,0.0170770813240953
"TCGA.CM.6164.01A",0.110371467661287,0.204951106377145,0.247259511563055,0.0289665738400301,0.119996572422127,0,0.288454768136355
"TCGA.DM.A28H.01A",0.0217782920872001,0.14788848251057,0.188463070665538,0.198189601867844,0.231740453493711,0,0.211940099375137
"TCGA.D5.6898.01A",0.147899689604917,0.337016361189926,0.394827608024724,0,0.0672518903777125,0,0.0530044508027199
"TCGA.A6.3808.01A",0.241046040705412,0.232605714095386,0.43177645450455,0,0.00321406256465389,0,0.0913577281299986
"TCGA.A6.6780.01A",0.195261717835931,0.328953207202443,0.151658641966949,0.0765450361481736,0.0131628505277116,0,0.234418546318791
"TCGA.AA.3662.01A",0.0111363087382586,0.109013475968997,0.167858274312111,0.189745833584052,0.465206922245078,0,0.0570391851515037
"TCGA.CM.5864.01A",0,0.352061505214786,0.114242197267336,0.000957028080904267,0.532739269436973,0,0
"TCGA.NH.A6GB.01A",0.0296635761399858,0.19414638827308,0.253210702295777,0.178952453575621,0.152513313690525,0,0.191513566025011
"TCGA.NH.A8F8.01A",0.0334267888592256,0.0364013808436159,0.236069728855473,0.283683011045685,0.282348580737719,0.0282083322469487,0.0998621774113331
"TCGA.CM.6677.01A",0.0476793914280279,0.407664927191338,0.301906613856419,0,0.223882564752722,0,0.0188665027714942
"TCGA.AA.3949.01A",0.0839454570414535,0.327123024469896,0.189081459389009,0,0.349077139556918,0,0.0507729195427243
"TCGA.DM.A1D9.01A",0.0401891817911566,0.108045699253764,0.209212932839587,0.38896171482997,0.187117671228196,0,0.066472800057326
"TCGA.D5.6930.01A",0.0834074853852622,0.406944154499836,0.314051812735268,0,0.106245452843205,0,0.0893510945364293
"TCGA.AA.3980.01A",0.0581537621200902,0.16135521576554,0.227752634668739,0.216629456287354,0.154401257246413,0,0.181707673911864
"TCGA.CA.5797.01A",0.105969855921772,0.393947681252793,0.373966014246949,0,0.00179351464024693,0,0.124322933938239
"TCGA.AA.3494.01A",0.0481689135990169,0.329068921807205,0.251409534003977,0.0396907473518412,0.285610495157709,0,0.0460513880802514
"TCGA.D5.6531.01A",0.0547401804230399,0.154701102604503,0.204933676191879,0.15859419884068,0.311471339631438,0,0.11555950230846
"TCGA.AZ.4615.01A",0.167091253515032,0.264559928053354,0.335869125762092,0.122313497888713,0,0,0.110166194780809
"TCGA.A6.5656.01B",0.0514181821246283,0,0.287740260761734,0.172321258586262,0,0.486530927163446,0.00198937136393058
"TCGA.A6.2684.01A.1",0.34332375435899,0.143938957305685,0.334449871287469,0,0.00559054973800584,0,0.172696867309851
"TCGA.CM.4743.01A",0.0886031172752061,0.310148227958829,0.241011623912633,0.134021013932279,0.0580109169902703,0,0.168205099930782
"TCGA.AA.A01K.01A",0.0644868521558074,0.108935470065202,0.26784945815737,0.317740102217965,0.104304339803094,0,0.136683777600563
"TCGA.NH.A50U.01A",0.0418043579847693,0.0298710713414085,0.270615830257107,0.138250029845168,0.334985270074485,0.0139000505661199,0.170573389930943
"TCGA.D5.6928.01A",0.167529108527046,0.429206288816785,0.313377372192155,0,0,0.0128437957903778,0.0770434346736364
"TCGA.DM.A28K.01A",0.00793191886403692,0.134764749006579,0.180001698781243,0.123106717851897,0.430687704677037,0,0.123507210819208
"TCGA.AY.6196.01A",0.280567701153277,0.195426728241942,0.425389377119833,0,0,0.0657144160819209,0.0329017774030271
"TCGA.CM.5344.01A",0.0709319612719097,0.049178375690445,0.399195791693711,0.21437810858518,0.164152034719591,0,0.102163728039163
"TCGA.G4.6309.01A",0.128987679024764,0.166513027733342,0.361495606197311,0.028620398182891,0,0,0.314383288861692
"TCGA.CM.6165.01A",0.0963062194479895,0.113315581717306,0.316153096176558,0.133741728913484,0,0.138246362504696,0.202237011239966
"TCGA.AY.5543.01A",0.14040756405951,0.318166326923302,0.226624000913027,0.0326814128925414,0.00114045055173146,0,0.280980244659888
"TCGA.CM.6167.01A",0.10957960945959,0.256759819353476,0.578141528862932,0,0,0.0012467528899219,0.0542722894340802
"TCGA.AA.3664.01A",0.0103764345106045,0.144686123345031,0.208075616723232,0.414212880213808,0.0351625726065553,0.0515082554242614,0.135978117176508
"TCGA.AZ.4313.01A",0.0727167780175113,0.628765738842188,0.170433300091866,0,0.128084183048435,0,0
"TCGA.AA.3530.01A",0.0105718285432749,0.181798882143363,0.186973777212715,0.199027044016733,0.310990158359138,0.046297004748579,0.0643413049761966
"TCGA.AA.3877.01A",0.169677558692181,0.302699318812409,0.283833439034544,0.0996912245847933,0,0,0.144098458876072
"TCGA.D5.6535.01A",0.16325998679435,0.217725207951139,0.320230032093516,0.214721153006858,0,0,0.084063620154137
