"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.YL.A8HK.01A",0.00574463610194488,0.151595945616549,0.328513315549996,0.0999421678402334,0.0506737098895766,0.253513995883202,0.110016229118498
"TCGA.HC.7748.01A",0.0248175360271546,0.372797938603782,0.411255296824909,0,0.00415627198921249,0.110814738360021,0.0761582181949207
"TCGA.G9.7522.01A",0.0117696349729522,0.252861395232969,0.371801881698519,0,0.140900376600696,0.124602105744974,0.0980646057498893
"TCGA.CH.5752.01A",0.000317927050054171,0.310487919907084,0.265746160713181,0.000103882175225636,0.29209444440152,0.036815240923877,0.0944344248290578
"TCGA.KK.A7AP.01A",0,0.188378173333298,0.0944285133122092,0.0997150329811191,0.617478280373374,0,0
"TCGA.KK.A6E4.01A",0,0.66342765187142,0.0671351808103785,0,0.269437167318202,0,0
"TCGA.HC.A632.01A",0,0.242950110751636,0.112004645680874,0.0316962334986832,0.613349010068807,0,0
"TCGA.EJ.7321.01A",0,0.145889653975614,0.109947471890468,0.146486195258556,0.597676678875361,0,0
"TCGA.EJ.A8FU.01A",0.00333284206232691,0.156132589272329,0.278598975562516,0.188043703411215,0.0152668317013817,0.234742839805613,0.123882218184619
"TCGA.EJ.5518.01A",0.0184891082491156,0.419934260750352,0.52235853588999,0,0,0,0.0392180951105426
"TCGA.EJ.5524.01A",0.0196207874956594,0.23561437343272,0.316307560704795,0.0473629862101478,0.0346331482387177,0.208255953348477,0.138205190569482
"TCGA.J4.8198.01A",0,0.293732108518085,0.183672633078337,0.0496388280513547,0.472956430352224,0,0
"TCGA.KK.A8IM.01A",0.0023651719077481,0.174428418196402,0.219952858672095,0.0949487907048657,0.318562053174279,0.13489794693277,0.0548447604118404
"TCGA.CH.5748.01A",0,0.176570141694625,0.174584225755972,0.0842179283528035,0.259547314539719,0.144642701593495,0.160437688063385
"TCGA.VP.A87J.01A",0.0193653370247181,0.367724525724771,0.397967449606956,7.64628053153297e-05,0.00177526642174305,0.0891758662619739,0.123915092154522
"TCGA.HC.7231.01A",0.00604331962380266,0.308337049941593,0.25037144111,0.0443171802643533,0.239021937092177,0.0469445987157347,0.10496447325234
"TCGA.2A.A8W1.01A",0,0.187306914849966,0.205386714842249,0.302958261777413,0.256085369337476,0.000431224040234204,0.047831515152662
