"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.DD.AADF.01A",0.0481471858065355,0.214351593996398,0.199021644208901,0.390176304437683,0,0.000714027705719785,0.147589243844763
"TCGA.G3.A7M7.01A",0.11009754074603,0.0681820604681309,0.281552674453968,0.414371550042108,0.122622384716195,0,0.00317378957356847
"TCGA.DD.AADQ.01A",0.0909560818920962,0.328438521481455,0.338034027993553,0.0650882950406847,0.0893678287937567,0,0.0881152447984547
"TCGA.DD.AAVX.01A",0.148265197658632,0.101553400043179,0.288478780889507,0.11514867169693,0.0884712791700531,0.111129376684426,0.146953293857273
"TCGA.MI.A75E.01A",0.221308216779187,0.127735639590875,0.27702271680584,0.19046152354651,0.0582014697311375,0.0196739300204173,0.105596503526034
"TCGA.GJ.A3OU.01A",0.5265514663478,0.118970714019217,0.235714782425671,0.117969749446468,0,0,0.000793287760844062
"TCGA.DD.A11B.01A",0.0668716517556611,0,0.585353137521838,0.342325241433063,0,0.00544996928943784,0
"TCGA.LG.A6GG.01A",0.0728844331260189,0.0735699672456527,0.699098796508187,0.1197076818728,0,0.0326520215077879,0.00208709973955389
"TCGA.CC.A7IJ.01A",0.503727241200386,0.0760340564874947,0.420238702312119,0,0,0,0
"TCGA.DD.AACA.01A",0.00014991439222542,0.131568901006409,0.217487563288147,0.289589155358434,0.279632677592142,0.0493370844246711,0.0322347039379718
"TCGA.DD.A39V.01A",0.158633547480836,0.419577764694852,0.122922689170536,0,0.298865998653775,0,0
"TCGA.2Y.A9GS.01A",0.241329443542464,0.152186003322684,0.331016636155466,0.132395379249398,0,0.0655058408791578,0.0775666968508305
"TCGA.DD.AACW.01A",0.0270894839094976,0.110595391235343,0.262162411355788,0.213701948937286,0.293608275437145,0.0472147272000028,0.0456277619249379
"TCGA.FV.A3R2.01A",0.170775539905271,0.0489552720007317,0.591169900661079,0.0798599038947385,0,0.105117266623492,0.00412211691468853
"TCGA.ZP.A9CY.01A",0.201102662864421,0,0.501726974328671,0.0772348949075845,0,0.219935467899324,0
"TCGA.NI.A8LF.01A",0.0228226732118201,0.0230454128206986,0.188461027248568,0.763292891691006,0,0,0.00237799502790794
"TCGA.DD.AAE2.01A",0.0649057306285426,0.110843334742464,0.252797267868657,0.272718562043821,0,0.240282472285104,0.0584526324314113
"TCGA.5C.A9VG.01A",0.00807060932995274,0.159864675784432,0.246190948164988,0.167963043765651,0.323413294327735,0,0.0944974286272414
"TCGA.KR.A7K8.01A",0.178491807649982,0.124310621947068,0.203034294632092,0.244310544080389,0.0128693313870426,0.095797510783639,0.141185889519787
"TCGA.ZP.A9CZ.01A",0.27684995394146,0.176168642305814,0.329030798229695,0.055761500396884,0.000523725492763758,0.0853877634564482,0.0762776161769363
"TCGA.EP.A12J.01A",0.109268126791055,0.049218863223272,0.25894248712845,0.1682899010128,0,0.414280621844423,0
"TCGA.DD.A4NV.01A",0.0587234894880808,0.0790622721696403,0.36103631304759,0.298620560439488,0,0.202557364855201,0
"TCGA.BC.A3KF.01A",0.052153661925709,0.034106211961359,0.279331056507183,0.567885456285304,0,0.0665236133204453,0
"TCGA.XR.A8TD.01A",0.232118281287989,0.0596913673447234,0.217143027785891,0.288810027919773,0.000704852873780184,0.0392562796571129,0.162276163130731
"TCGA.DD.A4NK.01A",0.0483576601291416,0.000403587005119803,0.371078378522023,0.483811760295807,0,0.0963486140479087,0
"TCGA.DD.AACP.01A",0.143991851457466,0.242932743866082,0.126994554364897,0.0939717269174613,0.381831756810281,0,0.0102773665838128
"TCGA.G3.A7M5.01A",0.0899726600519889,0.128437142505152,0.300373771178524,0.1018865817789,0.134065748299424,0.0876213573482378,0.157642738837775
"TCGA.DD.A4NS.01A",0.119367263893965,0.0501045970341911,0.442685356586491,0.184900935984022,0,0.199115804650193,0.00382604185113799
"TCGA.WX.AA46.01A",0.0621290796387345,0.0953354963323028,0.336211506584237,0.299473480639714,0.1382444388209,0.0686059979841117,0
"TCGA.O8.A75V.01A",0.250399506404662,0.157255438750801,0.313330064057732,0.259929976244386,0,0,0.0190850145424191
"TCGA.DD.AACH.01A",0.352354686926894,0.0280427954918557,0.496440034266183,0.0883357654358372,0,0.0340835136171916,0.000743204262038812
"TCGA.DD.AAVQ.01A",0.168872238032718,0.260972031088647,0.209468804629326,0.0289550952231459,0.151351517066037,0.00452124298510648,0.17585907097502
"TCGA.RC.A7S9.01A",0.0305409739309811,0.16147731124894,0.213697273186566,0.320637749083096,0.0348133697389158,0.0515252295371327,0.187308093274369
"TCGA.BC.A8YO.01A",0.244615926909132,0.11891657393158,0.274004375683708,0.0822510148478406,0,0.215073288655331,0.0651388199724096
"TCGA.DD.A4NR.01A",0.413637589925312,0.0718610690861666,0.284330344736071,0.0525127202077925,0,0.0510008928742592,0.126657383170398
"TCGA.CC.A8HU.01A",0.0367624260168066,0.157256224087454,0.224301556400107,0.166676454284301,0.256711008920475,0,0.158292330290857
"TCGA.DD.AAVS.01A",0.0450981227761136,0.132910613443157,0.34279232915511,0.220642151334469,0,0.254999136394144,0.00355764689700544
"TCGA.CC.A7IH.01A",0.0189309868808011,0.0142169007318181,0.284494352793172,0.32559423366545,0,0.356763525928759,0
"TCGA.FV.A3I0.01A",0.0637337740645044,0.341232585012004,0.303767283329041,0,0.283092803613615,0,0.00817355398083566
"TCGA.MI.A75H.01A",0.111780431913712,0.178745577044631,0.143978770414682,0.203445118289719,0.270765686218285,0.00146812145269498,0.0898162946662757
"TCGA.CC.A9FV.01A",0.445723560807834,0,0.356239756703541,0.117701163475926,0,0.0792706304729355,0.00106488853976366
"TCGA.BC.A217.01A",0.0465442991962785,0.410350621189572,0.375553831550311,0,0.0326545753865448,0,0.134896672677294
"TCGA.DD.AAD5.01A",0.266434199877536,0.135776350689268,0.270115687206236,0.155688997326111,0.146762706096793,0,0.0252220588040562
"TCGA.2Y.A9H0.01A",0.167360345210941,0.0240083248057294,0.392581612569206,0.255562755077915,0,0.129432178378525,0.0310547839576835
"TCGA.DD.AAD8.01A",0.0331383747487397,0.0651338802345045,0.189100919712558,0.295428905087574,0.0248507325179303,0.3004090955937,0.0919380921049923
"TCGA.CC.A3MB.01A",0.00742231296906638,0.0965902443427503,0.434498485172943,0.311774090767028,0,0.0989650124343245,0.0507498543138883
"TCGA.DD.A4NE.01A",0.00447885135638382,0.059635623808693,0.399629021328414,0.351132794803522,0,0.18290364838697,0.00222006031601613
"TCGA.5R.AAAM.01A",0.193681640261604,0.0725576431561375,0.456966001289534,0.205149279152344,0,0.0588657747628829,0.012779661377498
"TCGA.DD.AADY.01A",0.00115168815170054,0.118421039283084,0.508337913447414,0.16864874230734,0.00942270164009193,0.131628778103359,0.0623891370670107
"TCGA.MI.A75I.01A",0.228776412941106,0.215824390607489,0.37010555697462,0.11952940198791,0,0.0406854652771326,0.0250787722117417
"TCGA.G3.A3CI.01A",0.0731126701740517,0.113171958767187,0.230937798943991,0.473225235380771,0,0.109552336733998,0
"TCGA.CC.A5UC.01A",0.0730099810011782,0.089866045117481,0.187884593997975,0.373781856354749,0.243335371193035,0,0.0321221523355816
"TCGA.FV.A496.01A",0.011957190936822,0.0312188042938924,0.312709408282055,0.254649082708402,0,0.256993112048244,0.132472401730585
"TCGA.DD.AACK.01A",0.188169049595175,0.211441630726787,0.464017432351132,0,0.133361560800956,0,0.00301032652594863
"TCGA.XR.A8TE.01A",0.0284256525533447,0.162318725444625,0.378524882252656,0.140514195804426,0.0903754591294249,0.0883434106258311,0.111497674189693
"TCGA.DD.A3A4.01A",0.00912670156717438,0.0849067326602523,0.304751745025158,0.496353942407174,0.0835554945701996,0.000810622676060337,0.0204947610939818
"TCGA.RC.A6M4.01A",4.76986143663468e-05,0.0725036731191191,0.233738661416641,0.419364069465131,0.224307276921616,0.0014256977813277,0.0486129226817988
"TCGA.ED.A7PY.01A",0.0064815745475879,0.066806085176732,0.26624243771497,0.294233706227926,0.301758598716077,0.064477597616706,0
"TCGA.DD.AADL.01A",0.0469700126495098,0,0.265390618288885,0.600167145911242,0,0.0874722231503632,0
"TCGA.UB.A7MC.01A",0.0484855102520965,0.088619201995973,0.40761178088908,0.243102096539842,0,0.0595505937978937,0.152630816525115
"TCGA.ED.A82E.01A",0.0791122111386682,0.115736423235147,0.483481113261418,0.214073870741111,0,0.0129712332080063,0.0946251484156493
"TCGA.CC.A9FS.01A",0.013357939795379,0.0764566010897826,0.262588668365998,0.510280107153615,0,0.137316683595225,0
"TCGA.T1.A6J8.01A",0.34497369168357,0.101496095256841,0.523295884092562,0.0198227412270229,0,0,0.010411587740004
"TCGA.DD.AAW0.01A",0.208170453980146,0.110767390419121,0.575786384843268,0.00205009027617193,0.000745993838303454,0.0833130184720037,0.0191666681709853
"TCGA.BC.A216.01A",0.0185374629449232,0.0806248700906318,0.207347265129701,0.359746132829512,0,0.262693031141145,0.0710512378640868
"TCGA.DD.AACG.01A",0.176024005473255,0.326312937765772,0.145237816243375,0.000393169719991279,0.352032070797607,0,0
"TCGA.CC.A123.01A",0.0655630799143257,0.516266557943205,0.106897262502078,0,0.311273099640391,0,0
"TCGA.DD.A1EE.01A",0.123089497614496,0,0.324990206887686,0.432799065006829,0,0.119121230490989,0
"TCGA.FV.A3I1.01A",0.515686963962725,0.082160165345813,0.37141945182537,0.000882771114763058,0,0,0.0298506477513293
"TCGA.G3.A5SJ.01A",0.144298797359528,0.122658563751706,0.29444645451019,0.356911254779977,0,0.00135875982731637,0.0803261697712827
"TCGA.BC.A3KG.01A",0.0287738188511939,0.000379643619285401,0.23899317113328,0.330036217401062,0,0.381268269164077,0.0205488798311015
"TCGA.ZS.A9CF.01A",0.0842249498129738,0.0460763222083972,0.257031911259379,0.266763532185463,0,0.345903284533787,0
"TCGA.RC.A6M6.01A",0.175240845550483,0.397146557413288,0.264677709638886,0.0264972223476502,0.136437665049692,0,0
"TCGA.DD.AACI.01A",0.334046360173008,0.215333160585293,0.253357715616249,0,0.189612522672962,0,0.00765024095248836
"TCGA.EP.A3JL.01A",0.238202544977507,0.159684939116148,0.185184114546456,0.305756817412637,0.00507487589402233,0,0.10609670805323
"TCGA.CC.A5UD.01A",0.14472369642069,0.0601303955246001,0.419511668915863,0.312585432547998,0,0.0602986124165647,0.00275019417428418
"TCGA.ES.A2HS.01A",0.112072346202364,0.311686859530039,0.198437952221814,0.0139889829393126,0.36381385910647,0,0
"TCGA.BC.A10U.01A",0.112349766817286,0.0733188427689593,0.413043868512741,0.296339847277887,0,0.104947674623127,0
"TCGA.DD.A119.01A",0.165595690659874,0.188313254779486,0.178408658791907,0.211427172111596,0.256255223657138,0,0
"TCGA.2Y.A9H1.01A",0.180785699442521,0.240467664838424,0.154542398579443,0,0.424204237139612,0,0
"TCGA.G3.A5SK.01A",0.125910962823126,0.00862614400786541,0.286644370064314,0.357319798975412,0,0.205967099701953,0.0155316244273288
