"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.B5.A0K9.01A",2.00512629491453e-08,0.197692554285214,0.0674964088682212,0.0266724535039631,0.0144622329304085,3.50012731199734e-05,0.0108759085127029,0.682765420575108
"TCGA.FI.A2CY.01A",1.96360546873779e-08,0.462509537613111,0.10266704932955,0.0150223398956003,0.049613842153491,2.37247516829931e-05,0.00976712049632907,0.360396366124181
"TCGA.AP.A1DR.01A",1.78592554850236e-07,0.143100503855118,0.0611457379355289,0.0180048170497988,0.0136799584659387,3.74836671856926e-06,0.0123432502441769,0.751721805490166
"TCGA.B5.A11Q.01A",6.84321052003273e-10,0.0543765284096938,0.0264904688688835,0.00277886332117178,0.00190782709344579,4.37608615965621e-05,0.000504929487362284,0.913897621273525
"TCGA.BS.A0U7.01A",0.00729396630765348,0.147046680165002,0.106575664700596,0.0708165465932069,0.0236444781177878,0.000185192894253795,0.0174207300154083,0.627016741206091
"TCGA.A5.A0VQ.01A",9.43017068594602e-10,0.40885328939632,0.149249032109726,0.0245732219991375,0.016599557892903,0.000591850288203162,0.00141831614451682,0.398714731226176
"TCGA.BS.A0TE.01A",2.93039196497809e-08,0.233406950343962,0.0746003982775025,0.0177973244767415,0.0156285742230199,0.000154229699226361,0.0115078335522076,0.646904660123421
"TCGA.BS.A0T9.01A",3.2074315127096e-08,0.35664971562238,0.117505161128459,0.057212286041413,0.0203439273468488,8.75158595026657e-05,0.00211943634723096,0.446081925579851
"TCGA.AW.A1PO.01A",0.000242128908812527,0.0185763030878853,0.0496932551823577,0.00399658929904295,0.00617139019838964,1.85981580085164e-06,0.00177744901749762,0.919541024490213
"TCGA.AJ.A3I9.01A",1.73347893400436e-08,0.0897633629592812,0.0292447967317867,0.0150145127283704,0.00983205774408829,3.56463164636706e-05,4.41397584138828e-05,0.856065466426806
"TCGA.AJ.A8CV.01A",4.68564664908282e-09,0.180540229681444,0.0660495002887169,0.0220196997402462,0.0303688029940223,0.00010180931281413,0.0222908349002545,0.678629118396855
"TCGA.B5.A121.01A",3.17619702265092e-09,0.184689198293151,0.0603952055466312,0.0171050402199982,0.0128654473686294,3.1594369203288e-05,0.0080835450893647,0.716829965936825
"TCGA.AX.A1CN.01A",1.07373512778184e-07,0.0999351902292179,0.0584400592562356,0.0409979054177058,0.00776126998976442,0.000147961779405548,6.10836212874924e-05,0.79265642233287
"TCGA.BK.A139.01A",5.2907946190783e-09,0.247308934182073,0.0961605638716666,0.0107643821473959,0.0253395189523175,6.57261570922132e-05,0.00805389031647364,0.612306979082187
"TCGA.EY.A1G7.01A",1.68303048624024e-07,0.112065050668244,0.0786201414687781,0.0238306416878909,0.010184415793399,9.67434380854974e-05,3.1823386098578e-07,0.775202520406693
"TCGA.BK.A6W3.01A",7.24326601299243e-06,0.189022997923299,0.0726778122890094,0.0347713768945354,0.0379014079409325,2.63856991158115e-05,0.0212251582126909,0.644367617774404
"TCGA.FI.A2CX.01A",2.80453909004969e-09,2.15470135954035e-07,4.43372576096103e-09,6.82328862584348e-08,0.999999321805053,8.64316761268154e-09,9.4957457139613e-08,2.83653034954969e-07
"TCGA.DI.A2QU.01A",2.66467960174941e-06,0.198155723847315,0.0497120399528088,0.0115072006763764,0.0111835120747383,2.71311433999356e-05,0.000146081422592243,0.729265646203168
"TCGA.AP.A0LT.01A",2.06655105613243e-09,0.293857413482606,0.0651709745345547,0.0127652343295947,0.0134853739043711,5.49987602276804e-05,0.00826555346212699,0.606400449459968
"TCGA.EO.A3AS.01A",0.000120199635076051,0.273340845565244,0.0967312581928462,0.0352176564412209,0.0175984375006411,5.14429179609612e-10,0.000110859708592807,0.57688074244195
"TCGA.E6.A1LZ.01A",2.22999950146215e-08,0.144688240657507,0.076893319066727,0.00399365107488618,0.0232928072832702,0.000141174594925321,0.00997774299029351,0.741013042032396
"TCGA.AP.A1DO.01A",7.25975330789646e-09,0.080241726508495,0.0368186755109743,0.00311490643763317,0.00326136032330344,1.19144015115183e-05,0.0201401696779223,0.856411239880407
"TCGA.AX.A2HC.01A",3.31199185155555e-07,0.154611345259608,0.117650234477907,0.0300056628638846,0.0120035538989726,2.79805879150292e-05,1.16812151897089e-07,0.685700774900376
"TCGA.EC.A1QX.01A",1.65971538652249e-08,0.372056852493911,0.110868643948658,0.0301000159239975,0.0245925502143491,0.00017601723954029,0.0358954231617776,0.426310480420613
"TCGA.A5.A0GB.01A",1.97845042037608e-07,0.0616935632071951,0.042228663725244,0.00912133802298665,0.00736577053316259,3.6239763889336e-05,0.0163797547151799,0.8631744721873
"TCGA.B5.A11Y.01A",1.57664609132199e-08,0.280206550687766,0.103670228804467,0.0143628930156386,0.0458791019892876,3.95815394064011e-05,0.0398328343967467,0.516008793800227
"TCGA.AJ.A3IA.01A",0.00289043390090242,0.100503556857974,0.0868962443310167,0.0802123566069924,0.0266932557418266,0.000603231173337035,0.0111210233232325,0.691079898064718
"TCGA.D1.A1NS.01A",4.03235786256428e-09,0.352270752345163,0.102021885262005,0.0111604597050204,0.0199076719839406,1.05893844337762e-05,0.00377944177163928,0.51084919551544
"TCGA.AX.A2H2.01A",0.0384471065620824,0.0598799835704332,0.044329663537108,0.0109753466595427,0.0302340266167113,4.3170883970604e-09,0.0188730783600553,0.797260790376979
"TCGA.D1.A162.01A",4.50287717163852e-08,0.333020352872919,0.0803210618464137,0.0185876042338792,0.0234440904128927,8.21130237304751e-05,1.16709027629645e-08,0.54454472091049
"TCGA.AP.A0LG.01A",1.26298820432927e-07,0.326773464258639,0.129116589782181,0.0236699551764138,0.0119474985483252,5.6763205821097e-05,1.4043091883395e-07,0.508435462298881
"TCGA.DF.A2KN.01A",6.98202693776224e-08,0.389465328466738,0.111297081297939,0.0387329532496508,0.0746329669907526,0.000374908316401103,0.0509383758595884,0.334558315998661
"TCGA.AX.A1C4.01A",7.79280195137876e-11,0.177975267274735,0.0702734581886835,0.0128028465568972,0.00443575830137331,1.42010995396284e-05,3.06092742043349e-08,0.73449843789157
"TCGA.AJ.A3EJ.01A",9.14171128570448e-06,0.138305765339487,0.0983851364243904,0.0532250213304413,0.0286328732834902,4.45723522599328e-05,0.00140042879047076,0.679997060768174
"TCGA.BK.A26L.01C",2.83720071313643e-08,0.110042049483433,0.0545570091227691,0.0864279329161003,0.0108073603990967,3.71746956146971e-05,0.003178288146413,0.734950156864566
"TCGA.A5.A2K3.01A",8.55852345085489e-09,0.127630614065966,0.0030474809132179,0.00425307826809672,0.460337240957889,4.87510279547093e-06,0.404726700591423,1.54208883830181e-09
"TCGA.AP.A05H.01A",0.000656847613269481,0.0618268374330898,0.0873905259596568,0.0215261081683061,0.003639108694545,2.61137164948134e-05,1.37641170509642e-07,0.824934320773467
"TCGA.AX.A3FV.01A",5.08736645877663e-09,0.0472863734241016,0.0373106997234914,0.0030699411535231,0.00965714880881287,0.00124447410205476,0.00124317577361272,0.900188181927037
"TCGA.D1.A16F.01A",1.75231795384274e-07,0.556307928481198,0.178955811000993,0.0399790995786287,0.0312400745591053,0.000126540980096566,4.88455603063076e-06,0.193385485612152
"TCGA.JU.AAVI.01A",0.015916907672411,0.0558111609534495,0.0308564104942902,0.013580021972209,0.0392115986112949,0.000236925481473877,0.0716248378793894,0.772762136935482
"TCGA.AX.A06L.01A",0.000890575528718517,0.113320931750501,0.0764449659577175,0.0231677974668745,0.0163988688090007,0.000182811670311526,0.0188535897497908,0.750740459067085
"TCGA.BG.A3PP.01A",8.06679889765678e-08,0.129036648783073,0.0632396553386936,0.0508590665152093,0.0131951892926909,5.96620401612443e-05,0.000914874712424673,0.742694822649759
"TCGA.B5.A1MU.01A",2.95608421058503e-07,0.286270884656442,0.189278518214675,0.126960839953364,0.0748390245242752,7.70124068861063e-05,0.14879617540201,0.173777249233926
"TCGA.A5.A0RA.01A",1.00529288306043e-08,0.272842651183833,0.0640215654623313,0.0151939223899621,0.0185395236759712,3.45989348483817e-05,0.00276279550552156,0.626604932794603
"TCGA.BG.A0MK.01A",2.35093004849536e-08,0.145046342711591,0.0563439761879632,0.0386085443391686,0.0123293686869845,4.92391686471586e-05,0.00427862910467591,0.743343876291669
"TCGA.EO.A3L0.01A",1.99642359506005e-08,0.312499666699303,0.079940599326663,0.0310390345703412,0.0123658479885443,7.78162690566477e-05,0.0156227995383628,0.548454215643494
"TCGA.B5.A3F9.01A",1.56269550359052e-08,0.231633861340044,0.0637648534871974,0.0325736302001894,0.0282102952428796,5.15384494957096e-05,0.006568168927081,0.637197636726158
"TCGA.AJ.A2QO.01A",3.5878646551426e-08,0.117437823208632,0.0494798141192061,0.0136986851716477,0.0134140448376431,9.60787337777461e-06,0.00316249460173977,0.802797494309107
"TCGA.D1.A0ZO.01A",0.000162014784195032,0.142784732811355,0.0848774622330594,0.0550430927534112,0.0163271775289801,0.00023252811647152,0.017345906901824,0.683227084870704
"TCGA.AP.A1DM.01A",8.74369365771607e-09,0.104337488888657,0.0747118215666754,0.0318052675502722,0.00480918366749529,0.000238263632078068,0.0136778609235237,0.770420105027604
"TCGA.SL.A6JA.01A",1.2444366889017e-08,0.134530820570515,0.0474962013964504,0.00886910788850747,0.00807899567864063,5.91915736936404e-05,0.000316866044914861,0.800648804402911
"TCGA.EO.A22T.01A",0.00584102766601239,0.140713692976504,0.0912502334086574,0.0374227769054959,0.0231942470181388,0.00022624816555373,0.0278163422469367,0.673535431612701
"TCGA.B5.A11V.01A",2.01862479868407e-07,0.121481686564919,0.120383507614907,0.0359650984981895,0.00755670434310162,5.22069169865533e-05,0.00392485911449166,0.710635735084925
"TCGA.AP.A051.01A",0.0124658491665049,0.055351742536462,0.0516556503384264,0.0225310741182753,0.0351261077557334,0.000127056173561911,0.0115688647308508,0.811173655180185
"TCGA.AJ.A2QL.01A",6.02765588893036e-07,0.295151049696177,0.0655228533698247,0.0329236785298286,0.0452796140752089,0.00284652494299331,0.0273772420860445,0.530898434534334
"TCGA.BS.A0TC.01A",6.28693817898641e-08,0.299650482153606,0.0761062777553622,0.0100145920855788,0.0193790341932147,1.38695600027776e-09,4.46714796164641e-06,0.594845082407939
"TCGA.B5.A1MS.01B",2.45893324857075e-08,0.0852344701636359,0.0609463640225186,0.0316879986413983,0.00521187766179785,2.27992747891647e-05,0.0047167523411705,0.812179713305357
"TCGA.A5.A0R9.01A",4.95441492900284e-08,0.210197872666567,0.103185167623185,0.0335487158410989,0.0272914249358497,9.52079567728682e-05,0.0128818800218805,0.612799681410497
"TCGA.A5.A0GV.01A",3.65055027945054e-09,0.175023329695071,0.0649041455478041,0.0105521248611827,0.00608480083804488,9.44269335863264e-06,4.73014413967016e-07,0.743425679699575
"TCGA.B5.A1MZ.01A",4.58038803346108e-08,0.24298665947837,0.0805406436448817,0.0442849088668364,0.0235314366420755,0.000739995379306545,0.00863562628272637,0.599280683901923
"TCGA.D1.A1NW.01A",0.00548618481128448,0.0636313304310346,0.0432455069421091,0.0129951139139495,0.0180963361225497,0.000417768825469973,0.0162750090297045,0.839852749923898
"TCGA.AX.A2HF.01A",4.22636983641749e-08,0.082437930191505,0.0398705923119595,0.00609661316744581,0.027624326435679,6.36030965588996e-05,0.0157501032063435,0.82815678932681
"TCGA.A5.A2K2.01A",1.52174356721866e-08,0.431185066351223,0.0741025732812516,0.0109314713470855,0.0155531530435115,0.000293908195925832,1.04018218970666e-05,0.46792341074167
"TCGA.D1.A102.01A",2.08156443938442e-07,0.301316476489687,0.108257173477874,0.0534952879305856,0.0300810627652735,3.94445586211465e-05,0.00916420458944889,0.497646142032065
"TCGA.BS.A0UL.01A",0.0132269464367798,0.103151153683895,0.120123899203112,0.0912849425620983,0.0157158862503867,0.000688831258494385,0.040446830193783,0.615361510411451
"TCGA.BG.A0MA.01A",2.51465713300394e-06,0.148316973103813,0.112462758517984,0.0484476949575442,0.0162757474937489,0.000299959730343379,0.00360353759727749,0.670590813942156
"TCGA.EO.A1Y5.01A",0.00160766709079882,0.12443497114832,0.0781471405264028,0.0189821886207293,0.047051245663588,1.69918728083738e-05,0.0308560334273394,0.698903761650013
"TCGA.EY.A1GL.01A",8.02302578703361e-06,0.409789382909808,0.117716736104149,0.0265827828722179,0.0161885804876531,7.80266770798468e-05,6.38920459011914e-08,0.429636404031259
"TCGA.A5.A2K7.01A",4.70980041028893e-08,0.140947445384554,0.0720524061823923,0.0388708945853088,0.0273914751277447,0.000188557571147514,6.36521663788154e-07,0.720548537529185
"TCGA.EO.A2CH.01A",4.82872122765023e-09,0.17149575107921,0.0513981282997833,0.0046249590440435,0.0108124650182381,8.52517393746688e-05,7.88517909707266e-06,0.761575554811532
"TCGA.A5.A3LO.01A",1.33848142741545e-08,0.122659748973621,0.0518134624514777,0.0245490877671599,0.00665206580954708,0.000162187047956148,0.0150806062457275,0.779082828319697
"TCGA.EO.A3B1.01A",1.29203918805499e-07,0.299167549293437,0.1338713847339,0.0479960359968082,0.0250878980554366,0.00056050390625812,0.029316573537699,0.463999925272543
"TCGA.AJ.A3NC.01A",1.43141672442875e-08,0.296057742686491,0.0857521900419806,0.0163593220969686,0.0135438522111142,6.10849313090398e-05,0.00528772218255311,0.582938071535416
"TCGA.B5.A11U.01A",4.46786244593113e-07,0.085439787060119,0.409167582363097,0.112879105153804,0.0136779416566643,9.53599704910255e-05,0.00570767038662824,0.373032106622953
"TCGA.D1.A168.01A",5.75964771244623e-06,0.426543429683608,0.480860245300117,0.0724548606776979,0.0194701078146442,0.000508840424384144,0.000108206355019098,4.85500968172737e-05
"TCGA.AP.A0LV.01A",1.24917620868147e-07,0.25692417491577,0.124381471383648,0.0437924889422524,0.0253924136233968,1.95357450541967e-05,0.000988741071620269,0.548501049400637
"TCGA.A5.A0VP.01A",6.66726423528897e-08,0.202476765638145,0.0607257426522011,0.00704319134908745,0.0106308293044692,0.000189622985164234,0.00586220075008603,0.713071580648205
"TCGA.BK.A0C9.01A",4.67106971380368e-08,0.184544241134782,0.12306594458877,0.0265553858457747,0.0306357452912314,0.000460256014876187,0.0248173621785745,0.609921018235294
"TCGA.D1.A16N.01A",0.000109708231858728,0.29368990180566,0.251681569101375,0.0272522874876611,0.0373738513104385,0.000257787321481094,2.36491218282741e-06,0.389632529829343
"TCGA.K6.A3WQ.01A",4.51995946739808e-08,0.082353259586555,0.0602322311855008,0.0183991909167237,0.0106700703527482,0.000140827145217366,0.00166203654838362,0.826542339065277
"TCGA.D1.A3JP.01A",0.012422869924717,0.0724736420791185,0.0477037589825798,0.0299315236435878,0.0316253008366618,0.00063921440515298,0.0151195375971714,0.79008415253101
"TCGA.QS.A744.01A",2.24531004692839e-07,0.321883728636983,0.0880395357498972,0.0775389018101691,0.0121900298551085,0.000122511624187311,5.84356007339984e-08,0.500225009357049
"TCGA.BK.A4ZD.01A",0.0038370023297979,0.17686969856299,0.0446128128767905,0.0228087608087689,0.00806338410172795,4.23133714862467e-05,1.76700490950565e-08,0.743766010278389
"TCGA.AJ.A2QM.01A",1.20417742055819e-08,0.561130801515521,0.112437177387231,0.0262309547117725,0.0219041554472761,0.000138076636651267,0.000326702096234652,0.27783212016354
"TCGA.FI.A2F8.01A",2.43771173156648e-09,0.105353125618279,0.083893418087194,0.0258391908194348,0.012539162034123,0.000360722253046605,0.00466103953196585,0.767353339218245
"TCGA.AX.A1CA.01A",0.0157289077258945,0.0541051579593577,0.0499457794953565,0.0126080307918157,0.0118806918268489,3.39013674310633e-05,0.0166558823667383,0.839041648466557
"TCGA.EY.A1GQ.01A",0.00174910507973004,0.0631975797871869,0.098102104421881,0.031953534557926,0.0065249601758051,0.000391723433243991,0.00291250341665223,0.795168489127575
"TCGA.DI.A1BY.01A",0.0153620044381029,0.113636438721844,0.0660357165554171,0.0270699249551906,0.00925411150318974,0.000184844284013672,0.0167300288805663,0.751726930661676
"TCGA.BG.A2AD.01A",7.61540162133491e-08,0.174098439159499,0.0845960437636855,0.0356791363535093,0.00939415655207538,1.81848004744742e-06,1.08045791881434e-06,0.696229249079249
"TCGA.EO.A3B0.01A",0.00622133908068499,0.0844688269071167,0.0626786397200022,0.0523072279498196,0.0501516557250892,7.33322958575432e-06,0.0153259552817264,0.728839022105975
"TCGA.D1.A16X.01A",0.0122009914089394,0.2391125027969,0.154514433384481,0.0199972156297723,0.0458530343559499,0.000108285658260306,0.0310448366964451,0.497168700069252
"TCGA.EY.A1H0.01A",2.21931440690104e-08,0.222550512951657,0.0526951339058388,0.0102035649151344,0.00889501263524554,0.000159781976272587,2.22359211452078e-08,0.705495949186786
"TCGA.B5.A3FD.01A",1.74273071473921e-08,0.203649677365919,0.0746237922688098,0.0237275400589432,0.0170836445534429,2.22053474478423e-05,0.00109630455535063,0.67979681842278
"TCGA.BG.A0YU.01A",1.66216527043386e-08,0.0348712004029914,0.0357042131739905,0.0200746836778532,0.00433090032620109,0.00015184028266838,0.00575702136563631,0.899110124149006
"TCGA.EO.A3AY.01A",1.07039310533421e-08,0.178956772080252,0.0542499944011224,0.015115451908968,0.0287713013632005,9.8940497219271e-05,0.0482993743761238,0.674508154669183
"TCGA.EY.A548.01A",1.3870868489063e-06,0.131933554528828,0.0448628035168852,0.0301445934782115,0.0145451572587184,5.68768738625006e-06,0.005908998526803,0.772597817916319
"TCGA.D1.A16E.01A",7.48947848648938e-08,0.511246426439321,0.118069430935501,0.0185671626837584,0.0384725360194539,0.000191633585502999,0.00336101216182913,0.310091723279848
