"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.E2.A1IO.01A",0.00547281198564845,0.110906599874298,0.137321399537682,0.221051860897628,0.0173393132485851,0.00111555820438172,0.0262082390985976,0.480584217153179
"TCGA.AC.A5EH.01A",4.28942487476951e-08,0.173701466014807,0.124360406429696,0.244918140033571,0.0343413400380418,0.00165492225547481,0.000461183778888696,0.420562498555272
"TCGA.AC.A3BB.01A",0.0372470662820954,0.0723608140194488,0.204072815096075,0.193559564238244,0.054139429795675,0.002068609233496,0.0563801685277833,0.380171532807182
"TCGA.AR.A0TQ.01A",0.00596782819444617,0.175122288099855,0.11830992838149,0.0475895548391986,0.0238236649474445,0.000420151771165657,0.0310961127069658,0.597670471059434
"TCGA.D8.A1JK.01A",0.000106679354859922,0.183656187703258,0.139751283649504,0.0983210865228735,0.0398888845304043,0.000207687271480626,0.0242074801795295,0.51386071078809
"TCGA.D8.A1X7.01A",0.000468933352911941,0.0964271576806617,0.0853982568195348,0.100815292851765,0.0141994376139024,0.000159928012227862,0.00301564911722137,0.699515344551775
"TCGA.AO.A1KQ.01A",0.0100225529026283,0.0662205090711682,0.0630314691187685,0.0741298586368019,0.0309818741402954,0.00214696255687116,0.0403570671798984,0.713109706393568
"TCGA.PL.A8LX.01A",4.28111204263062e-07,0.138693041229015,0.121986677712175,0.0145320795199022,0.0316325794551484,4.43958068289023e-05,1.31424131589617e-07,0.693110666741595
"TCGA.AR.A2LH.01A",0.047825369140816,0.0874750515485769,0.195931297720414,0.0836907696880957,0.0582281255339154,0.00087845969597151,0.0509174961482607,0.47505343052395
"TCGA.BH.A0B8.01A",2.58241578224735e-08,0.066389500053991,0.0720437978159765,0.0606279256083104,0.0104732830287283,0.000786078398236461,0.00672030714389185,0.782959082126708
"TCGA.A2.A3KD.01A",0.0021490544799265,0.066468736350477,0.0840409828226105,0.0432265555749645,0.0212094534767309,0.000462203394057887,0.00633805885280349,0.776104955048429
"TCGA.A2.A0D4.01A",1.70392152824923e-07,0.0324711154373621,0.0727212260289953,0.0261206647206036,0.00967539819254235,0.00172752772113025,0.00250850069170765,0.854775396815506
"TCGA.D8.A27R.01A",0.00299329454453663,0.114187500256718,0.101908945551997,0.082086179443363,0.0446403602071509,0.000554188654084497,0.0141320998932364,0.639497431448914
"TCGA.E2.A1IE.01A",1.89275523755328e-08,0.0539824530191086,0.0933906276212753,0.0444999209995985,0.00634693518729442,0.000200309182495855,0.000509007957781252,0.801070727104894
"TCGA.EW.A1J3.01A",2.40939271535651e-08,0.0825054910560071,0.0512594020969187,0.0558073868370531,0.0126333300307947,0.00146900931702688,0.00231911397067276,0.7940062425976
