"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.DD.A4ND.01A",0.00154152349440496,0.0296409382077103,0.0607528493599613,0.0333657634264563,0.0249504132832414,8.46966333015801e-05,0.0131551582851199,0.836508657309804
"TCGA.ZP.A9D2.01A",2.24624305745736e-08,0.15804417110314,0.0742180481442156,0.023086492832493,0.0194060583579917,9.44494147400555e-06,3.08272692759472e-08,0.725235731330986
"TCGA.DD.AADI.01A",0.00593216401059542,0.0249521377494458,0.0380005614606231,0.0174947627254824,0.0281958508517705,0.000104360390502606,0.0328767733969995,0.852443389414581
"TCGA.2Y.A9GX.01A",1.91029228824205e-07,0.143126671364631,0.0660192467682403,0.0314006387864217,0.0276915879648217,4.79921805824682e-05,0.0115242406448521,0.720189431261222
"TCGA.DD.AACY.01A",1.21690038181707e-09,0.0888649898293936,0.0501714756913518,0.00264998479266607,0.00738246048165693,4.85689665545942e-06,0.000565165618171197,0.850361065473205
"TCGA.DD.A73D.01A",6.7843058553616e-09,0.0510756743996133,0.0227017136229982,0.000622169821336682,0.0026597010466119,2.16349452343547e-06,4.00339910667992e-09,0.922938566827212
"TCGA.DD.AAE9.01A",3.39419231144038e-08,0.0732640114891144,0.0249043057932499,0.00152791955077384,0.00848241242914062,3.80680770239868e-05,1.43046137218667e-08,0.89178323441416
"TCGA.ED.A7XO.01A",0.00191470929888416,0.0510889937665448,0.0374471202598976,0.0103152113969535,0.0208302313720195,2.06418520804625e-05,0.00337612686498091,0.875006965188639
"TCGA.DD.AADM.01A",8.42223228929805e-09,0.0519822911166015,0.032596232473675,0.00524538141463429,0.00992695792072554,2.87902897905875e-05,0.00222955895385256,0.897990779408488
"TCGA.FV.A3R3.01A",6.93524612359696e-09,0.103095254715912,0.157482552075727,0.0299453434845353,0.0225637356692629,7.64544677465989e-05,0.000564362700219596,0.68627228995135
"TCGA.DD.AACL.01A",0.00627747546863352,0.0545334404347216,0.0348324475228619,0.00304168696955346,0.0796353368702876,0.00050626458922453,0.0193670168153234,0.801806331329394
"TCGA.DD.A4NJ.01A",3.98074418256292e-09,0.20221408813816,0.0757574376629723,0.00974119925316873,0.0228229772005833,8.47837950198938e-05,8.75798522188862e-06,0.68937075198413
"TCGA.DD.AADU.01A",9.67568503490404e-09,0.200310836499046,0.0457060579394414,0.00254505223152607,0.0098269115552859,5.40375082947565e-05,3.59727656847496e-08,0.741557058617955
"TCGA.CC.A7IF.01A",3.67865320051563e-09,0.0831444790583524,0.0405439804475691,0.00371845282997032,0.00629502315378185,3.89592730625164e-06,3.17445957534528e-05,0.866262420308613
"TCGA.CC.A5UE.01A",2.85145509971489e-06,0.177908014173193,0.0409847761358622,0.00251760035206518,0.0174724798272677,1.40300084221371e-08,0.000132886892923409,0.76098137713358
"TCGA.DD.AAVW.01A",5.13550833585467e-09,0.277974196247647,0.0968391102306925,0.0260884577098425,0.0179493113004221,3.41136765689284e-05,0.00221201924899026,0.578902786450329
"TCGA.CC.A9FW.01A",0.000110976073579102,0.101408052164074,0.0226183962876187,0.00245658444884818,0.0075831479079462,0.000477118804542075,0.00534594909002832,0.859999775223363
"TCGA.DD.A4NQ.01A",1.16520540957993e-06,0.295691529007859,0.0524360199739055,0.00546354661580787,0.0178109805636158,8.05223179121296e-06,0.00011374945891415,0.628474956942697
"TCGA.DD.A3A7.01A",1.64944654380703e-08,0.0357391440441066,0.0315157873162826,0.00174742584459777,0.00533490784212831,2.86726977247436e-05,0.0041004261678932,0.921533619592801
"TCGA.EP.A2KA.01A",1.4317273621623e-07,0.0813259589691858,0.0348582252477205,0.00280523939771669,0.0260315739270468,6.61988393968828e-06,0.0230433158072171,0.831928923594437
"TCGA.ED.A7PZ.01A",1.12503007910729e-08,0.0888086714983963,0.0389495688655478,0.0042195775123799,0.00583178297644772,3.27034341672159e-06,1.20480590588889e-07,0.86218699707292
"TCGA.G3.A25U.01A",4.12517088301037e-09,0.0870019042061709,0.0427839192266454,0.00193587554840998,0.00562463445887771,1.61608004042535e-06,2.07240621941837e-08,0.862652025630622
"TCGA.RC.A7SH.01A",3.07098033259433e-08,0.0487373144110787,0.0255714378531319,0.00349962920343703,0.00156799138213484,1.30415372126211e-06,0.000560272442435696,0.920062019844257
"TCGA.G3.AAV1.01A",1.05169896745084e-09,0.194975705424802,0.0695766184220084,0.00386210219698427,0.0139244530348002,4.71078034248468e-05,5.75212172856511e-07,0.717613436854108
"TCGA.2Y.A9GZ.01A",7.04310271528162e-09,0.106258943619969,0.0621674613183248,0.00192100699771128,0.0077374970274538,1.57922001470298e-05,9.11121153516538e-08,0.821899200681176
"TCGA.DD.AA3A.01A",3.75037170788613e-08,0.104189975841982,0.0453367028925602,0.00496128338797206,0.00773111673213645,1.31800648424186e-05,0.00309103052537801,0.834676673051412
"TCGA.2Y.A9HA.01A",4.79577682040445e-09,0.15637349383045,0.0744013867025153,0.00198534466119625,0.0118500491798483,3.6249420995788e-05,1.41195639486933e-06,0.755352059452823
"TCGA.DD.AADK.01A",0.00626102837147523,0.041263822726908,0.0407742825927642,0.00745903453635951,0.00794325464116884,2.46602952078298e-05,0.00654763217544538,0.889726284660671
"TCGA.G3.A5SI.01A",3.88704337176511e-09,0.0586575311138081,0.0326686517992794,0.00209931209045155,0.00471811118396696,7.9334758176024e-11,7.19307769359549e-07,0.901855670538347
"TCGA.DD.A4NI.01A",2.45227715650377e-05,0.0348479614763551,0.0428037710049412,0.00385598221542972,0.0153224569327705,3.2420557075181e-05,0.0051029385157309,0.898009946526133
"TCGA.DD.A73A.01A",1.59994942813537e-09,0.0884211991646629,0.0351767452905024,0.00204332198379662,0.00812178723210713,1.19918611261218e-05,0.00409357202996157,0.862131380837894
"TCGA.MR.A8JO.01A",0.00232234820787165,0.00794895573198012,0.137012823239813,0.0167804651996317,0.0213193211234415,9.61662053421314e-05,0.0105392752963104,0.80398064499561
"TCGA.5R.AA1C.01A",2.26980167056024e-09,0.0328145733356889,0.02235079126125,0.00131196047178364,0.0175142497696716,0.000301368011021594,0.00151936600322582,0.924187688877557
"TCGA.ZS.A9CG.01A",1.36935308882757e-08,0.037076876211113,0.0688593841628847,0.00238992372109851,0.00802979406409036,0.00022496459992578,0.000825941279961904,0.882593102267395
"TCGA.DD.A4NH.01A",5.7177281126053e-10,0.143582633955991,0.0474533272514252,0.00821903950611314,0.00812456792138669,9.93447512529249e-05,0.0102573471501124,0.782263738891946
"TCGA.FV.A4ZP.01A",0.00112229094489801,0.00825676445484875,0.0367105850355491,0.00239015895018849,0.0396117840212568,4.21952605141033e-05,0.0244840820697125,0.887382139263032
"TCGA.DD.AACJ.01A",4.20239779000269e-08,0.0493957212150088,0.0216135023589343,0.001109589198676,0.00874762790222139,3.65779172447794e-11,9.35976952529572e-09,0.919133507904834
"TCGA.DD.AAVZ.01A",1.20568887061257e-09,0.0374488841336327,0.0360552512618159,0.00470879439956412,0.00740185031525629,9.97071220424763e-06,0.0026158645496356,0.911759383422202
"TCGA.DD.AAVR.01A",0.00796981297313573,0.00211083415740412,0.0777358193406372,0.0208345077840743,0.0310171908979126,0.000107474284016219,0.00972463396785871,0.850499726594961
"TCGA.RC.A7SB.01A",4.40918423727506e-09,0.159439770230226,0.0412515324440687,0.00301517620188407,0.0108235065309827,1.44586413681852e-05,9.17674854839511e-07,0.785454633867432
"TCGA.3K.AAZ8.01A",0.00146765477051827,0.0682188569387036,0.0295026501310225,0.0020652459451646,0.00764370878238763,6.12643298239803e-06,0.00337785109898553,0.887717905900235
"TCGA.DD.AADA.01A",0.00373149568626974,0.022269697745529,0.038839560272679,0.00554375509126434,0.00815449372500655,1.67290255700843e-05,0.00935641805159738,0.912087850402084
"TCGA.G3.A25X.01A",1.18899431893917e-08,0.0678704642666996,0.137568723988607,0.0199840837371946,0.081330264332944,4.08734837749279e-05,0.0250840087602401,0.668121569540597
"TCGA.EP.A3RK.01A",0.0114710926472288,0.0499126010631114,0.0774813178100446,0.00538581636172377,0.0991222134833225,0.000346348611658469,0.0224721622673662,0.733808447755544
"TCGA.2Y.A9H5.01A",7.32485952249591e-10,0.0615448958941402,0.0512577316070362,0.0121007165833227,0.00588006155441333,4.72076381492046e-05,0.00439913697810139,0.864770249012351
"TCGA.UB.A7MF.01A",0.00419938039425018,1.88047428203747e-11,0.0351237664980726,0.00115364583622663,0.0914625450446621,0.000681491768165934,0.0373202898022218,0.830058880637596
"TCGA.BC.A10R.01A",1.9466414107727e-09,0.060391976404965,0.0532671369382435,0.012180441128362,0.00982325037618885,2.34023563084911e-05,1.1862247039365e-05,0.864301928602252
"TCGA.ED.A459.01A",2.27222694781643e-08,0.296059907895847,0.0655618359332906,0.00498688799256818,0.0257609667270911,3.50235210674592e-07,6.24971272131805e-08,0.607629965996596
"TCGA.KR.A7K7.01A",0.00306238176030694,0.000146703039116703,0.0238604505855428,0.000611255552456295,0.0339519439201564,3.91802927621059e-06,0.0316295227151137,0.906733824398031
"TCGA.XR.A8TC.01A",7.3332469915121e-10,0.0462067678133007,0.0403787324024978,0.00388620419318082,0.00411423923541807,3.65514128003345e-06,1.14397365199054e-07,0.905410286083633
"TCGA.G3.A3CG.01A",2.2126205499533e-09,0.0371668278156165,0.0450987589101523,0.00564080617334836,0.00717622018962744,4.83656987454748e-05,0.00227376978109578,0.902595249218794
"TCGA.BC.A112.01A",3.96822645165971e-08,0.0299422669148874,0.0662688383221632,0.0143583540590777,0.013649934175248,0.000116783119698677,7.85396813511862e-06,0.875655929758525
"TCGA.ED.A4XI.01A",3.25885322174584e-08,0.0874527957593981,0.0591453854680769,0.0169456804469701,0.0342150216389681,8.75843924284231e-06,0.0025198534984235,0.799712472160388
"TCGA.2Y.A9GT.01A",1.2525772692998e-09,0.0800431678310883,0.090959418127208,0.00423753216799944,0.0235819848521774,2.76220019334872e-06,0.0207525479425437,0.780422585626213
"TCGA.DD.AACX.01A",4.70489255652599e-05,0.690231193997556,0.101122085188921,0.00784887318603492,0.0306136485861217,9.08562299460495e-09,1.23517455814073e-07,0.170137017512722
"TCGA.DD.A1EB.01A",7.11849904592893e-10,0.0952786414115913,0.090137393590101,0.00211340250043574,0.00875212947315166,1.55004480752001e-06,0.000826716353266692,0.802890165914796
"TCGA.DD.AACE.01A",3.82644005246946e-09,0.0573114351411169,0.052943947756256,0.00385400748062328,0.00484985340073149,2.012137869507e-05,1.59050571083432e-07,0.881020471965566
"TCGA.2Y.A9H9.01A",1.79689955295375e-08,0.0998070138126656,0.0703878008283771,0.00311760379460625,0.0126191623997338,3.05787711717691e-05,1.58801134518911e-08,0.814037806544337
"TCGA.CC.5262.01A",3.06121099000666e-08,0.0985852610941529,0.0911426267244813,0.0226369286760668,0.0279751957412889,0.000158059268353372,0.0107756825587978,0.748726215324749
"TCGA.G3.AAV2.01A",3.62975077488063e-08,0.0269140606641355,0.0801778283919298,0.00158772172639811,0.00788911437179391,0.000382059090011439,0.000660449133533229,0.88238873032469
"TCGA.DD.A4NN.01A",1.5685298046168e-08,0.112639507857491,0.0630775191529828,0.00728121333601951,0.00759701993875182,3.77147537584346e-05,1.90016020493803e-08,0.809366990274096
"TCGA.DD.AACZ.01A",0.00634680395744352,0.0246227410600507,0.0516252283697225,0.0012642845646776,0.101012732151683,0.000860000637037565,0.0192168011628999,0.795051408096485
"TCGA.DD.AAE0.01A",0.00165894639368648,0.0223839544612098,0.0351114794124123,0.0108665071097131,0.0101209457834879,1.80551454249794e-05,0.00651357686757994,0.913326534826485
"TCGA.YA.A8S7.01A",2.61709262259375e-08,0.0521360613052584,0.0650569174353221,0.0121714172508404,0.151489841648549,1.03293630912349e-05,7.28724456500069e-08,0.719135333953567
"TCGA.2Y.A9GY.01A",0.0326598220062499,0.0105682983223206,0.0149878962736372,0.00168469299132425,0.121367364360607,2.32585513409578e-05,0.0544874306698167,0.764221236824703
"TCGA.UB.A7ME.01A",0.0121313073096546,0.0462712386066243,0.0494559023154251,0.00921451053521859,0.0198093022046055,1.74524497871534e-05,0.019509022238111,0.843591264340574
"TCGA.ED.A8O6.01A",3.6800930905997e-10,0.0606343282356443,0.0330989631738047,0.00548781510692158,0.00989981430435675,1.18639683468559e-05,0.00388955343779008,0.886977661405126
"TCGA.ZP.A9D4.01A",1.76691996882456e-09,0.033806317243378,0.0257213192974652,0.00114628576851964,0.00678542832053864,1.67293492025692e-05,8.24035818557038e-08,0.932523835850394
"TCGA.DD.A1EH.01A",1.04933243220907e-08,0.122700770817268,0.0904288125779361,0.0101540191217026,0.0117501322811261,3.75300207166856e-05,2.62749497716813e-05,0.764902449738155
"TCGA.DD.A11A.01A",1.72039276363634e-07,0.296345223689434,0.0717746201516727,0.00369710206173832,0.0125291105987758,3.40533826114668e-05,2.24968266434604e-06,0.615617468393827
"TCGA.RC.A7SF.01A",3.02240039447837e-09,0.064381330924686,0.0203993773217254,0.00163698864265769,0.00469233031850699,9.86919183680433e-06,0.00269752974946529,0.906182570828721
"TCGA.HP.A5N0.01A",1.75802997101648e-08,0.137523876132737,0.224701853091485,0.0164842000743017,0.0150863401500452,5.63063806198208e-05,0.00341236528269196,0.602735041307819
"TCGA.DD.A73E.01A",6.6585759474054e-10,0.0238209200026912,0.081363951142236,0.00130455149937632,0.00254718283391122,0.000857330024025995,0.000487698058618462,0.889618365773283
"TCGA.G3.A5SL.01A",1.18538960441618e-09,0.036474201812259,0.0601844576324694,0.0045948305425583,0.00528822014019011,0.000105403479092345,0.000194039328469615,0.893158845879572
"TCGA.2Y.A9H6.01A",0.000977487814057643,0.0422120891190873,0.0743929832022043,0.0157556145426568,0.014343725836822,0.000146806250193234,0.00744885616069857,0.84472243707428
"TCGA.WX.AA47.01A",4.50866339812579e-08,0.0231063076342186,0.0441662734600413,0.000396693497769008,0.000861186950211689,3.99790158262963e-06,0.00100931299185104,0.930456182477692
"TCGA.MR.A520.01A",1.80388916516526e-08,0.100838097047588,0.0453001337930261,0.00274766278583709,0.00721635704969017,5.26139435957953e-05,6.92436436094005e-08,0.843845048097728
"TCGA.DD.A3A1.01A",1.5169424666093e-08,0.159711415488378,0.0404253229451152,0.00194283927929332,0.0279250519800614,2.0866545502585e-05,0.00396738926049686,0.766007099331728
"TCGA.DD.AADF.01A",0.00424438748788351,0.0044120017865129,0.0168273317689531,0.00118180784827127,0.00527727690768591,1.60121017379396e-05,0.0115613366454892,0.956479845453466
"TCGA.G3.A7M7.01A",2.17092613589489e-08,0.0556250847466752,0.0347090724844402,0.00279189998005337,0.00567448519902449,1.40305984391786e-05,0.000505726415785556,0.900679678866321
"TCGA.DD.AADQ.01A",1.69124327276734e-08,0.0469370906229717,0.0247249423286109,0.00109741813065096,0.00502112482123566,2.74317611046894e-06,0.00526341919211213,0.916953244815875
"TCGA.DD.AAVX.01A",5.87661366342834e-10,0.0830654717690091,0.0721937227313956,0.00273297187819545,0.0161129247013827,1.66334260800129e-06,0.00179279269347177,0.824100452296276
"TCGA.MI.A75E.01A",7.44357612502351e-09,0.0709709036834449,0.0607638407975465,0.00902626462235253,0.0107852424180061,1.58012863882344e-05,0.00537752520428004,0.843060414544406
"TCGA.GJ.A3OU.01A",4.76041265061558e-08,0.60367639687438,0.206871873767394,0.0409500142013433,0.148428651353721,6.04366797885402e-05,1.25793551011876e-05,1.64146395178199e-10
"TCGA.DD.A11B.01A",6.21734933893353e-09,0.138496673087945,0.0517363161810654,0.00437811992323213,0.00845153202446841,6.06007021773915e-05,2.98913497579944e-07,0.796876452950265
"TCGA.LG.A6GG.01A",1.70067323453756e-08,0.209438303730951,0.0575229124506088,0.00305118121820058,0.0112850800958595,2.22441204431211e-05,5.96663612808883e-08,0.718680201710843
"TCGA.CC.A7IJ.01A",0.00139063100297389,3.2958985303892e-09,0.143282260382078,0.0980530285698397,0.241991970513827,1.09085873141607e-05,0.0624513555783046,0.452819842069764
"TCGA.DD.AACA.01A",3.87999435782853e-08,0.117745429087073,0.101735523292829,0.00325624213481454,0.00984266260298719,5.89136671124047e-06,2.30708347163345e-08,0.767414189644806
"TCGA.DD.A39V.01A",1.581130684421e-07,1.77659321180129e-08,0.0305690606332356,0.00340156583987883,0.0664676271141887,8.22521970991856e-05,0.028990610520202,0.870488707816395
"TCGA.2Y.A9GS.01A",4.78398326878919e-08,0.0695624777454699,0.0507935282554555,0.00829723420554144,0.0312997279454362,3.83788675455429e-05,2.24433460684275e-09,0.840008602896384
"TCGA.DD.AACW.01A",2.10647492562641e-09,0.150702710030263,0.0551575736445474,0.00216055630974746,0.00970028226407309,8.98305515751162e-05,0.00056610141904674,0.781622943674272
"TCGA.FV.A3R2.01A",2.07154445120613e-08,0.128965165809724,0.0589567602450473,0.00173711182669,0.0172344085349388,6.31378364639995e-10,8.75024664012949e-10,0.793106531361752
"TCGA.ZP.A9CY.01A",1.85719316058727e-08,0.137358672847759,0.0494010356814156,0.0108828246884005,0.01729481849688,1.10955561948144e-05,0.000155005377115339,0.784896528780303
"TCGA.NI.A8LF.01A",3.20350434466776e-09,0.0505219781742546,0.0901901304142013,0.00453154950620645,0.0042147918585104,1.5336596875378e-05,0.000841580126249914,0.849684630120198
"TCGA.DD.AAE2.01A",2.85179454666637e-09,0.0795549258380392,0.0840000406305639,0.00431374466960251,0.0235606004393495,1.99873890142754e-09,0.00707793553870895,0.801492748033203
"TCGA.5C.A9VG.01A",3.3158752244681e-08,0.0449704334455145,0.0703384065563655,0.0122737452970012,0.00917742623646329,0.00164798113598547,0.0016757777123321,0.859916196457586
"TCGA.KR.A7K8.01A",0.00288185989720505,0.0510244324815214,0.0998779682660833,0.00928781161183581,0.0449785340056435,9.71170195204944e-05,0.0297555906121596,0.762096686106031
"TCGA.ZP.A9CZ.01A",0.00288782032841996,0.132254750136362,0.0522562356134067,0.00692621364993168,0.0199747004382007,0.000129993582608377,0.00891618612949837,0.776654100121572
"TCGA.EP.A12J.01A",8.24990312677339e-09,0.039168292989388,0.0606260668846244,0.00102541555379465,0.00806495307544634,9.0326639142247e-07,0.00121483084510814,0.889899529135344
