,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-HZ-A77P-01A,0.000,0.000,0.006,0.000,0.009,0.000,0.302,0.023,0.103,0.313,0.140,0.090,0.009,0.003,0.000,0.000
TCGA-IB-8127-01A,0.005,0.000,0.014,0.000,0.016,0.000,0.521,0.023,0.041,0.262,0.000,0.110,0.005,0.001,0.000,0.000
TCGA-2J-AAB1-01A,0.000,0.000,0.014,0.002,0.003,0.000,0.570,0.032,0.071,0.218,0.010,0.073,0.006,0.000,0.000,0.000
TCGA-3A-A9IH-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.673,0.022,0.041,0.176,0.020,0.062,0.001,0.000,0.000,0.000
TCGA-IB-AAUS-01A,0.005,0.000,0.023,0.000,0.008,0.001,0.115,0.027,0.081,0.393,0.016,0.310,0.009,0.005,0.006,0.001
TCGA-3E-AAAY-01A,0.010,0.002,0.013,0.000,0.010,0.001,0.402,0.030,0.101,0.250,0.029,0.141,0.006,0.001,0.004,0.000
TCGA-2J-AABH-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.685,0.015,0.012,0.199,0.000,0.079,0.005,0.000,0.000,0.000
TCGA-2J-AABA-01A,0.008,0.005,0.009,0.000,0.007,0.000,0.475,0.012,0.045,0.388,0.003,0.040,0.007,0.000,0.000,0.000
TCGA-XD-AAUL-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.473,0.038,0.025,0.330,0.001,0.116,0.008,0.000,0.000,0.000
TCGA-IB-7886-01A,0.000,0.000,0.010,0.005,0.002,0.000,0.532,0.013,0.045,0.290,0.001,0.095,0.005,0.000,0.000,0.000
TCGA-IB-A6UF-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.762,0.004,0.026,0.148,0.000,0.055,0.004,0.000,0.000,0.000
TCGA-3A-A9IS-01A,0.000,0.000,0.000,0.000,0.004,0.000,0.941,0.005,0.021,0.000,0.017,0.011,0.000,0.000,0.000,0.001
TCGA-US-A774-01A,0.018,0.009,0.010,0.003,0.004,0.000,0.427,0.024,0.064,0.310,0.012,0.105,0.008,0.004,0.000,0.000
TCGA-HZ-7920-01A,0.013,0.020,0.016,0.000,0.015,0.010,0.234,0.044,0.187,0.318,0.052,0.066,0.014,0.000,0.004,0.005
TCGA-3A-A9IL-01A,0.007,0.000,0.009,0.000,0.010,0.002,0.611,0.023,0.152,0.041,0.102,0.024,0.014,0.004,0.000,0.000
TCGA-3A-A9I7-01A,0.015,0.021,0.012,0.002,0.012,0.000,0.435,0.023,0.039,0.316,0.030,0.083,0.010,0.001,0.000,0.000
TCGA-3A-A9IC-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.420,0.014,0.037,0.406,0.014,0.097,0.005,0.001,0.000,0.000
TCGA-IB-AAUQ-01A,0.009,0.000,0.006,0.000,0.000,0.000,0.473,0.002,0.076,0.318,0.028,0.076,0.009,0.003,0.000,0.000
TCGA-2J-AABO-01A,0.006,0.001,0.009,0.000,0.001,0.000,0.496,0.023,0.039,0.356,0.017,0.045,0.009,0.000,0.000,0.000
TCGA-XD-AAUH-01A,0.012,0.061,0.015,0.000,0.017,0.011,0.182,0.034,0.186,0.366,0.044,0.054,0.011,0.000,0.006,0.000
TCGA-HZ-8315-01A,0.008,0.000,0.013,0.003,0.007,0.000,0.396,0.039,0.074,0.335,0.002,0.110,0.009,0.002,0.000,0.000
TCGA-IB-7649-01A,0.013,0.001,0.016,0.000,0.008,0.000,0.372,0.044,0.082,0.306,0.007,0.131,0.017,0.002,0.000,0.001
TCGA-L1-A7W4-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.710,0.000,0.031,0.205,0.016,0.032,0.001,0.000,0.001,0.000
TCGA-IB-7651-01A,0.031,0.002,0.013,0.007,0.010,0.000,0.371,0.016,0.051,0.306,0.005,0.180,0.008,0.000,0.000,0.000
TCGA-IB-7888-01A,0.017,0.043,0.022,0.001,0.008,0.002,0.221,0.043,0.114,0.378,0.032,0.104,0.004,0.001,0.009,0.001
TCGA-2L-AAQL-01A,0.003,0.000,0.005,0.000,0.003,0.000,0.534,0.026,0.059,0.240,0.025,0.099,0.004,0.002,0.000,0.000
TCGA-HZ-A4BK-01A,0.009,0.000,0.012,0.001,0.011,0.000,0.533,0.035,0.076,0.196,0.012,0.105,0.010,0.001,0.000,0.000
TCGA-HZ-7926-01A,0.002,0.027,0.009,0.000,0.011,0.000,0.611,0.026,0.089,0.179,0.000,0.038,0.008,0.000,0.000,0.000
TCGA-HZ-8001-01A,0.016,0.015,0.014,0.000,0.011,0.000,0.247,0.046,0.110,0.416,0.025,0.083,0.011,0.001,0.003,0.000
TCGA-3E-AAAZ-01A,0.004,0.000,0.004,0.000,0.004,0.000,0.544,0.012,0.049,0.269,0.063,0.043,0.007,0.000,0.000,0.000
TCGA-LB-A7SX-01A,0.033,0.000,0.003,0.000,0.006,0.000,0.756,0.017,0.041,0.093,0.004,0.042,0.003,0.000,0.000,0.000
TCGA-2L-AAQM-01A,0.002,0.000,0.005,0.000,0.009,0.000,0.857,0.000,0.058,0.000,0.041,0.015,0.003,0.009,0.000,0.000
TCGA-RB-A7B8-01A,0.006,0.000,0.012,0.000,0.001,0.000,0.371,0.009,0.050,0.430,0.007,0.109,0.003,0.000,0.001,0.000
TCGA-HV-A5A4-01A,0.005,0.000,0.002,0.001,0.003,0.000,0.512,0.031,0.061,0.295,0.006,0.078,0.004,0.001,0.000,0.000
TCGA-IB-7889-01A,0.010,0.029,0.015,0.000,0.008,0.000,0.509,0.040,0.072,0.210,0.002,0.099,0.005,0.000,0.000,0.000
TCGA-2J-AABV-01A,0.020,0.000,0.001,0.000,0.004,0.000,0.834,0.011,0.019,0.080,0.006,0.023,0.002,0.000,0.000,0.000
TCGA-2J-AABP-01A,0.014,0.000,0.020,0.013,0.010,0.000,0.170,0.001,0.103,0.350,0.042,0.273,0.002,0.000,0.000,0.000
TCGA-FB-AAPU-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.880,0.024,0.020,0.067,0.000,0.003,0.002,0.000,0.000,0.000
