,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-G4-6625-01A,0.038,0.004,0.030,0.014,0.001,0.000,0.657,0.060,0.050,0.066,0.015,0.060,0.005,0.000,0.000,0.000
TCGA-A6-5656-01A,0.002,0.000,0.005,0.007,0.000,0.000,0.869,0.011,0.019,0.035,0.029,0.022,0.000,0.000,0.001,0.000
TCGA-AA-3710-01A,0.036,0.000,0.009,0.048,0.007,0.000,0.716,0.012,0.028,0.021,0.005,0.105,0.002,0.000,0.010,0.000
TCGA-G4-6306-01A,0.005,0.000,0.004,0.017,0.000,0.000,0.948,0.009,0.009,0.000,0.000,0.006,0.001,0.000,0.000,0.000
TCGA-F4-6854-01A,0.008,0.000,0.004,0.015,0.000,0.000,0.830,0.014,0.033,0.061,0.018,0.017,0.000,0.000,0.000,0.000
TCGA-AD-6890-01A,0.008,0.000,0.004,0.013,0.000,0.000,0.859,0.011,0.027,0.055,0.007,0.015,0.001,0.000,0.001,0.000
TCGA-A6-3807-01A,0.004,0.000,0.005,0.006,0.000,0.000,0.831,0.016,0.021,0.065,0.004,0.045,0.000,0.000,0.003,0.000
TCGA-A6-6782-01A,0.021,0.000,0.000,0.009,0.000,0.000,0.701,0.008,0.050,0.148,0.011,0.049,0.001,0.000,0.000,0.000
TCGA-AA-A01C-01A,0.006,0.000,0.003,0.005,0.000,0.000,0.847,0.008,0.023,0.072,0.013,0.023,0.000,0.000,0.000,0.000
TCGA-AA-3855-01A,0.046,0.000,0.006,0.004,0.000,0.000,0.857,0.027,0.022,0.005,0.008,0.021,0.001,0.000,0.001,0.000
TCGA-A6-6653-01A,0.005,0.000,0.004,0.015,0.000,0.000,0.899,0.013,0.028,0.008,0.000,0.026,0.000,0.000,0.000,0.000
TCGA-AA-A01R-01A,0.011,0.000,0.016,0.051,0.011,0.000,0.796,0.023,0.015,0.030,0.000,0.045,0.001,0.000,0.001,0.000
TCGA-A6-6650-01B,0.022,0.000,0.005,0.012,0.000,0.003,0.808,0.012,0.022,0.034,0.031,0.021,0.005,0.000,0.025,0.000
TCGA-A6-2671-01A,0.001,0.000,0.005,0.003,0.000,0.000,0.803,0.007,0.042,0.069,0.031,0.037,0.000,0.000,0.001,0.000
TCGA-AA-3663-01A,0.007,0.000,0.002,0.004,0.000,0.000,0.921,0.004,0.020,0.005,0.008,0.025,0.003,0.000,0.001,0.000
TCGA-A6-2672-01A,0.016,0.000,0.008,0.036,0.004,0.000,0.751,0.019,0.030,0.057,0.004,0.069,0.001,0.000,0.003,0.000
TCGA-G4-6294-01A,0.000,0.000,0.011,0.003,0.000,0.001,0.930,0.012,0.011,0.022,0.000,0.009,0.000,0.000,0.000,0.000
TCGA-A6-2676-01A,0.006,0.000,0.001,0.034,0.000,0.000,0.791,0.000,0.024,0.020,0.004,0.115,0.000,0.001,0.003,0.000
TCGA-AA-3549-01A,0.014,0.000,0.006,0.003,0.000,0.000,0.894,0.006,0.027,0.031,0.001,0.017,0.001,0.000,0.001,0.000
TCGA-CM-5349-01A,0.000,0.006,0.004,0.002,0.000,0.000,0.795,0.008,0.025,0.069,0.042,0.049,0.000,0.000,0.000,0.000
TCGA-AA-A01V-01A,0.009,0.000,0.021,0.010,0.000,0.000,0.917,0.014,0.008,0.001,0.002,0.016,0.000,0.000,0.000,0.000
TCGA-A6-6780-01A.1,0.012,0.000,0.001,0.051,0.000,0.000,0.752,0.000,0.016,0.002,0.002,0.161,0.000,0.001,0.001,0.000
TCGA-AZ-4682-01B,0.006,0.000,0.002,0.001,0.000,0.000,0.939,0.008,0.018,0.013,0.008,0.004,0.001,0.000,0.000,0.000
TCGA-AA-3842-01A,0.001,0.000,0.003,0.005,0.003,0.000,0.851,0.000,0.029,0.053,0.005,0.048,0.001,0.000,0.000,0.000
TCGA-AA-3542-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.968,0.006,0.011,0.001,0.005,0.006,0.000,0.000,0.001,0.000
TCGA-AA-3560-01A,0.008,0.000,0.005,0.001,0.000,0.003,0.915,0.016,0.010,0.016,0.004,0.016,0.002,0.000,0.001,0.000
TCGA-AA-A01I-01A,0.000,0.000,0.002,0.005,0.000,0.000,0.967,0.012,0.005,0.001,0.000,0.007,0.000,0.000,0.000,0.000
TCGA-AY-A71X-01A,0.000,0.000,0.000,0.007,0.000,0.000,0.979,0.005,0.003,0.000,0.000,0.004,0.000,0.000,0.000,0.000
TCGA-F4-6809-01A,0.010,0.012,0.008,0.004,0.001,0.017,0.669,0.010,0.055,0.129,0.043,0.041,0.001,0.000,0.000,0.000
TCGA-G4-6321-01A,0.031,0.000,0.005,0.018,0.001,0.000,0.885,0.008,0.016,0.000,0.000,0.026,0.006,0.001,0.001,0.000
