,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-KS-A4I3-01A,4.030,82.136,7.592,7.187,5.899,347.270,52.362,1.654,1.000,263.789,23.875,1.000,879.120
TCGA-EL-A3GR-01A,3.785,189.558,26.348,4.538,14.447,198.340,161.016,7.216,11.687,258.684,7.703,2.713,1103.926
TCGA-EM-A3AQ-01A,5.724,73.143,10.549,7.564,4.162,526.707,107.820,9.230,1.000,503.766,25.686,1.465,974.348
TCGA-BJ-A45C-01A,6.518,106.791,3.417,2.280,1.000,544.561,9.376,1.000,1.000,571.786,11.278,1.000,671.832
TCGA-DJ-A2PN-01A,3.379,82.560,13.295,6.649,3.151,306.955,74.338,1.246,1.000,285.246,9.512,1.211,979.518
TCGA-ET-A2MX-01A,2.095,29.586,6.464,3.518,1.989,63.083,52.377,1.000,1.000,253.968,3.434,1.000,1006.757
TCGA-DJ-A4V2-01A,6.345,76.596,25.433,5.818,8.482,132.410,93.650,2.279,3.334,241.232,9.826,1.767,1001.837
TCGA-ET-A39P-01A,4.467,145.617,16.533,2.038,7.803,199.162,73.650,2.673,1.948,327.595,3.180,1.112,764.106
TCGA-DJ-A2Q3-01A,45.159,139.194,49.764,16.411,25.339,162.223,246.890,3.258,5.790,235.168,40.235,2.207,840.973
TCGA-DJ-A2QC-01A,14.494,90.631,20.380,10.636,1.460,803.345,216.464,20.062,1.000,551.868,38.366,1.808,1023.259
TCGA-KS-A4IB-01A,2.147,21.434,7.711,1.000,1.400,253.879,57.797,1.000,1.000,224.262,8.318,2.377,523.274
TCGA-EM-A3AK-01A,12.273,79.012,24.802,5.593,7.259,694.922,153.772,13.482,1.227,422.363,22.777,1.680,721.891
TCGA-EM-A3ST-01A,13.370,29.846,7.936,10.174,1.000,376.674,55.720,1.000,2.135,251.262,45.245,5.993,807.651
TCGA-FK-A3SD-01A,7.207,250.541,4.140,3.504,1.000,576.355,74.223,1.000,1.000,347.880,3.382,1.000,1078.473
TCGA-DJ-A2PQ-01A,3.481,76.935,8.924,5.680,2.933,275.262,66.663,2.882,1.000,283.892,9.962,1.000,841.922
TCGA-DJ-A13P-01A,3.719,49.876,20.452,7.692,2.185,649.545,103.187,1.149,1.000,313.493,30.782,1.118,965.906
TCGA-EM-A2CL-01A,11.962,144.916,10.100,6.119,1.000,853.599,21.045,1.000,1.061,368.994,9.449,1.000,678.138
TCGA-EL-A3MW-01A,3.194,81.477,30.638,4.331,3.455,414.820,164.788,4.323,1.000,251.152,16.824,1.874,714.187
TCGA-J8-A3NZ-01A,5.937,62.042,25.289,10.667,12.204,139.093,132.833,1.374,1.643,357.667,18.217,1.508,934.509
TCGA-DE-A4MD-01A,1.237,5.146,5.943,1.000,1.000,63.053,41.230,1.000,1.000,329.950,2.169,1.029,747.000
TCGA-DJ-A3UY-01A,5.975,256.879,44.096,5.637,22.492,247.945,164.038,6.780,2.945,440.920,9.377,2.461,805.542
TCGA-ET-A25O-01A,1.150,34.912,7.316,1.763,1.570,196.252,23.496,1.000,1.000,310.239,6.597,1.000,872.983
TCGA-EL-A3ZM-01A,2.406,122.093,13.328,1.073,6.342,55.943,149.453,12.266,8.543,167.028,6.221,1.051,1574.077
TCGA-EM-A1YE-01A,13.817,86.889,12.742,1.825,1.109,555.312,75.435,1.000,1.000,221.276,20.621,1.000,628.479
TCGA-J8-A42S-01A,3.989,179.408,12.247,4.305,6.448,283.194,35.780,2.502,4.763,376.281,6.745,1.000,1015.884
TCGA-ET-A2MZ-01A,5.938,175.738,29.359,1.627,2.914,589.690,143.919,12.827,1.000,303.642,5.722,1.504,866.981
TCGA-CE-A3ME-01A,4.639,65.502,15.376,12.634,4.067,186.710,104.795,1.041,1.000,352.080,22.689,1.227,1140.473
TCGA-EM-A3AR-01A,4.163,174.805,18.084,9.087,9.787,241.925,68.309,1.930,2.756,289.694,9.965,1.011,1009.304
TCGA-FY-A3BL-01A,1.407,13.258,5.594,9.948,4.985,153.908,17.559,1.000,1.000,271.641,15.215,1.000,704.246
TCGA-EM-A3FM-01A,4.818,54.448,19.131,4.483,9.269,83.858,165.797,1.000,4.144,259.885,13.789,1.008,1254.743
TCGA-BJ-A4O8-01A,13.721,145.119,48.581,6.182,40.691,210.840,230.751,4.213,16.106,272.633,17.163,5.674,895.190
TCGA-H2-A3RI-01A,5.683,56.842,21.917,9.879,12.172,159.255,102.151,1.000,1.583,257.893,16.720,1.595,808.152
TCGA-ET-A3BQ-01B,5.047,183.239,20.461,6.289,4.863,536.205,151.626,4.358,1.748,302.725,15.343,1.681,912.062
TCGA-CE-A482-01A,5.811,202.961,31.494,2.225,6.441,401.602,157.703,9.810,1.954,261.003,9.775,2.820,778.617
TCGA-DJ-A4UT-01A,15.351,199.654,59.351,33.459,21.017,376.404,341.146,4.232,5.251,311.125,108.256,3.713,662.752
TCGA-BJ-A3PU-01A,8.080,27.431,11.958,1.908,7.677,71.973,108.396,1.000,7.350,270.903,9.386,1.052,1293.906
TCGA-ET-A25I-01A,21.864,29.451,14.901,10.712,1.261,369.763,95.460,1.000,1.000,113.367,30.618,1.017,322.854
TCGA-BJ-A2NA-01A,6.262,87.169,18.529,9.423,4.651,151.184,113.270,1.809,1.000,210.427,15.269,1.198,1064.705
TCGA-DJ-A3V0-01A,3.177,222.346,15.677,3.721,7.829,203.947,107.664,5.253,2.009,563.605,17.251,1.000,890.350
TCGA-DJ-A3VB-01A,5.891,61.009,15.621,5.592,5.966,108.848,90.265,1.549,1.505,197.118,21.480,1.000,1157.038
TCGA-DJ-A2PV-01A,4.691,193.506,38.314,6.697,11.218,766.141,215.280,12.151,1.508,353.255,17.683,4.133,687.611
TCGA-BJ-A3PR-01A,382.490,118.034,94.459,78.582,69.307,181.138,660.718,5.910,6.564,174.671,281.670,3.777,714.714
TCGA-EL-A3CR-01A,4.456,148.924,47.585,2.934,9.410,171.080,1012.298,1.543,7.464,234.265,12.421,2.226,680.729
TCGA-ET-A25N-01A,3.211,106.235,22.764,4.202,5.989,338.159,122.919,1.000,2.638,305.335,9.164,8.372,1368.843
TCGA-EM-A1CT-01A,3.588,36.399,30.651,2.519,8.567,158.605,111.217,1.000,1.073,175.402,7.214,1.692,583.821
TCGA-DE-A0Y3-01B,4.296,30.191,10.805,5.825,3.960,111.988,32.750,1.000,1.000,311.734,9.110,1.000,1003.146
TCGA-DJ-A2Q0-01A,1.229,48.866,7.520,1.000,1.339,352.497,52.396,1.000,1.538,73.086,5.402,1.000,196.932
TCGA-FE-A239-01A,25.278,84.516,4.822,1.000,1.865,445.347,37.824,1.000,1.000,114.147,6.892,1.624,768.401
TCGA-EM-A2CQ-01A,7.151,61.032,9.480,1.864,2.846,496.258,42.078,1.000,1.420,205.812,8.007,1.149,668.772
TCGA-EL-A3T6-01A,47.194,50.091,42.919,32.593,10.737,103.080,264.997,1.990,3.264,208.722,60.759,1.719,843.566
TCGA-DE-A4M8-01A,385.302,128.170,107.368,47.228,24.860,312.236,814.215,9.031,5.853,254.128,186.542,6.466,427.396
TCGA-J8-A3YH-01A,5.930,141.292,14.272,2.223,3.441,446.617,134.650,10.337,1.294,378.666,12.866,1.553,804.045
TCGA-FE-A235-01A,15.480,172.968,19.834,7.305,6.268,384.486,156.021,5.351,4.402,408.841,17.305,2.788,1946.342
TCGA-FE-A233-01A,2.559,74.893,10.168,2.304,4.304,243.081,70.985,1.000,1.199,188.171,7.916,1.000,1039.222
TCGA-EM-A4FN-01A,2.548,45.767,21.137,2.768,10.851,133.657,150.973,1.229,1.264,291.940,9.028,1.231,784.620
TCGA-ET-A39N-01A,6.329,61.798,14.365,1.618,1.341,821.018,82.993,1.000,1.000,118.154,23.735,2.029,1312.004
TCGA-ET-A4KN-01A,289.891,136.414,23.782,8.093,3.907,69.894,817.275,25.633,1.044,603.054,153.447,8.230,1846.713
TCGA-BJ-A3EZ-01A,2.642,46.709,15.823,4.902,8.486,95.644,52.365,1.451,1.043,223.220,12.825,1.000,760.924
TCGA-DJ-A3UR-01A,2.630,72.494,20.136,2.737,3.002,509.843,100.475,2.824,1.000,337.198,16.294,1.238,839.061
TCGA-FE-A236-01A,3.747,78.573,10.353,5.632,2.262,346.015,71.686,3.326,1.000,245.148,20.551,1.000,881.781
TCGA-ET-A2N4-01A,5.285,65.904,27.308,3.107,1.857,698.283,161.873,7.485,1.000,311.590,12.878,1.835,713.675
TCGA-ET-A3BO-01A,61.345,102.602,68.095,23.889,18.918,166.233,347.700,5.053,2.432,340.022,48.768,2.612,730.900
TCGA-FK-A4UB-01A,4.685,54.587,8.050,2.897,1.000,221.217,44.067,1.000,1.000,458.478,13.756,1.000,711.379
TCGA-DJ-A13L-01A,46.180,192.639,50.448,20.401,31.219,129.961,516.658,14.805,9.078,207.553,56.454,2.309,821.286
TCGA-EL-A3ZQ-01A,83.600,25.170,8.746,10.266,5.492,263.436,301.041,9.080,1.172,773.426,82.836,1.000,1303.606
TCGA-EL-A4K9-01A,4.050,196.560,31.582,5.024,6.107,742.568,175.249,17.287,1.000,399.760,28.056,1.407,575.608
TCGA-ET-A25P-01A,8.476,72.676,20.732,5.442,3.170,1507.654,99.497,12.315,1.236,218.691,13.858,1.226,696.794
TCGA-EL-A3ZH-01A,22.783,67.147,14.322,3.229,3.395,646.367,75.112,1.000,1.771,166.835,16.095,2.232,931.584
TCGA-EM-A4FU-01A,10.927,53.094,12.025,3.433,2.449,499.202,70.577,7.834,1.000,357.087,10.836,1.467,403.202
TCGA-KS-A4IC-01A,5.083,60.757,13.440,5.555,5.534,274.655,93.273,8.010,1.000,285.161,26.598,1.224,705.443
TCGA-CE-A481-01A,38.796,211.853,36.843,19.916,13.063,650.827,225.931,8.545,1.982,247.839,63.694,3.061,606.206
TCGA-EL-A3CT-01A,4.709,88.277,34.214,6.422,9.193,241.322,201.894,4.540,14.262,149.950,6.564,1.751,1001.117
TCGA-DJ-A2QA-01A,5.559,173.474,7.373,5.146,2.775,413.233,112.369,3.434,1.000,401.574,21.104,1.000,1031.563
TCGA-FY-A40L-01A,10.406,115.076,18.173,6.859,7.739,144.172,145.593,2.239,1.745,202.241,15.889,1.316,657.169
TCGA-DO-A1K0-01A,2.368,82.515,15.550,4.183,5.136,217.238,45.509,1.000,1.299,172.696,3.911,1.960,633.851
TCGA-EL-A3GW-01A,14.410,31.951,13.662,3.816,2.278,487.951,75.738,1.000,1.140,214.355,8.999,1.183,679.198
TCGA-EM-A3SU-01A,64.555,45.653,36.521,8.774,11.747,88.525,696.839,3.506,6.490,311.603,42.208,1.753,989.167
TCGA-MK-A84Z-01A,10.437,26.360,9.027,4.279,1.027,990.435,42.159,2.893,1.000,370.668,10.773,1.012,571.149
TCGA-EL-A3H1-01A,8.898,124.710,10.731,3.149,1.740,494.400,80.081,1.000,1.000,231.369,6.655,1.000,854.170
TCGA-EL-A3ZK-01A,14.144,28.889,20.165,4.127,10.605,116.867,144.981,2.524,3.986,138.466,12.901,2.028,543.055
TCGA-EL-A3GP-01A,7.662,738.316,56.040,2.859,17.989,127.049,463.138,16.011,4.793,317.648,16.568,5.366,381.499
TCGA-ET-A40R-01A,36.020,91.383,28.196,8.178,15.005,477.629,219.283,2.086,3.635,277.529,30.746,1.874,811.036
TCGA-DJ-A3UX-01A,25.680,96.248,30.649,17.292,12.027,244.207,152.039,3.632,1.116,271.636,44.262,1.797,731.424
TCGA-DJ-A1QQ-01A,14.109,224.303,25.152,9.953,5.798,265.975,128.435,5.601,1.274,259.521,10.140,1.376,1191.330
TCGA-EL-A3GY-01A,4.878,86.350,43.524,9.218,19.461,243.814,145.486,3.337,2.647,232.185,13.060,1.944,844.427
TCGA-EL-A4K0-01A,8.422,131.916,47.671,6.841,19.534,252.625,200.883,10.402,17.249,145.940,14.418,5.206,699.869
TCGA-IM-A3ED-01A,58.767,92.202,61.612,19.460,11.356,247.175,450.206,4.873,1.930,221.858,38.590,2.691,1006.813
TCGA-EL-A3GZ-01A,4.941,125.919,20.401,7.039,13.416,217.625,88.144,1.659,2.263,330.823,16.484,1.002,852.887
TCGA-DJ-A1QL-01A,7.619,124.883,12.697,2.668,1.983,1102.713,65.282,1.000,5.690,420.255,32.449,1.778,910.735
TCGA-DJ-A4V5-01A,15.603,204.582,63.353,16.827,33.775,418.428,254.617,13.730,4.930,293.798,56.092,3.636,1155.647
TCGA-EL-A3T3-01A,3.711,65.309,11.285,2.378,6.248,199.752,88.519,2.327,2.894,217.981,6.007,1.697,949.793
TCGA-E3-A3E1-01A,5.418,30.964,24.452,6.061,6.187,307.236,170.892,4.157,1.500,264.868,11.249,1.257,1016.212
TCGA-EL-A3ZN-01A,5.312,79.547,11.011,4.857,3.945,565.483,89.026,9.092,1.000,429.459,14.101,2.043,998.032
TCGA-EL-A4KI-01A,17.090,76.157,8.238,2.450,1.000,426.533,56.549,1.135,1.000,483.001,9.273,1.000,683.440
TCGA-DJ-A2Q4-01A,10.380,158.663,17.290,10.147,5.638,165.918,102.037,3.416,4.460,304.277,22.751,1.465,1333.383
TCGA-IM-A4EB-01A,60.284,114.560,24.427,11.562,8.808,101.171,154.954,3.790,1.641,202.053,39.875,1.946,1016.178
TCGA-ET-A39M-01A,237.597,73.980,58.838,19.114,15.873,482.192,1231.139,13.909,2.647,299.648,123.164,3.014,801.185
TCGA-EM-A2CU-01A,18.760,320.665,38.427,23.890,6.426,651.834,459.937,22.580,2.127,348.900,52.256,6.188,672.451
TCGA-E3-A3DZ-01A,16.266,28.282,7.700,3.012,2.190,1035.995,32.025,1.379,1.000,286.757,6.357,1.000,608.114
TCGA-ET-A3BW-01A,3.130,91.464,13.472,5.928,1.302,450.223,79.342,1.000,1.000,264.789,14.935,1.597,791.952
TCGA-DE-A0Y2-01A,2.142,118.264,15.290,2.434,4.213,140.314,65.969,1.000,4.424,218.430,5.440,1.163,1193.849
TCGA-DJ-A3VF-01A,4.950,481.537,48.128,4.719,47.613,114.033,130.100,9.864,14.857,286.016,9.131,2.040,606.442
TCGA-DJ-A3VA-01A,12.583,48.739,16.544,9.992,4.369,248.320,137.277,2.789,1.000,185.150,23.204,1.158,811.476
TCGA-E3-A3E2-01A,118.147,84.588,54.349,25.712,33.864,370.826,257.632,4.222,1.399,300.556,74.083,1.646,852.425
TCGA-DJ-A1QD-01A,4.745,80.520,18.152,7.058,6.656,142.886,96.531,1.389,1.226,258.112,7.407,1.674,1214.109
TCGA-J8-A3O1-01A,1.750,72.773,9.265,1.546,1.336,105.079,104.789,1.000,1.000,159.517,4.226,1.157,976.922
TCGA-DJ-A3V3-01A,62.099,88.126,27.723,24.791,5.449,442.387,234.880,9.505,1.602,418.667,65.304,2.177,794.537
TCGA-DJ-A2Q2-01A,8.725,85.489,35.642,10.933,5.192,645.215,189.725,1.000,2.048,375.275,14.875,2.988,641.100
TCGA-KS-A41F-01A,6.411,40.285,3.779,1.916,1.097,235.484,79.570,4.954,1.000,804.873,9.583,1.000,1566.210
TCGA-EL-A3N3-01A,93.060,67.209,38.745,13.770,16.308,107.246,182.578,5.961,3.055,175.269,35.203,1.838,1040.989
TCGA-GE-A2C6-01A,26.576,301.813,53.990,14.487,13.295,219.196,390.052,19.863,1.621,290.222,69.677,2.279,601.117
TCGA-EL-A3D6-01A,23.646,66.551,36.178,5.221,15.505,91.012,92.677,1.374,15.524,121.199,16.957,1.983,828.573
TCGA-DE-A7U5-01A,41.744,304.725,48.344,12.019,17.272,84.899,258.042,3.766,4.929,256.997,32.346,2.898,1070.005
TCGA-DJ-A3VJ-01A,9.942,212.419,27.559,12.614,11.310,300.631,178.049,5.247,5.032,276.432,30.899,2.202,1338.737
TCGA-EM-A4FQ-01A,18.103,64.539,20.422,3.889,6.325,135.997,172.843,1.476,13.433,219.667,13.371,2.661,910.839
TCGA-CE-A3MD-01A,11.867,162.475,17.103,7.787,8.750,348.356,170.908,2.807,1.000,490.774,35.604,2.211,590.307
TCGA-ET-A25R-01A,4.228,151.622,27.380,2.309,15.916,146.682,73.529,1.053,3.279,286.665,11.281,1.000,841.484
TCGA-EM-A3AP-01A,6.840,151.560,33.481,1.161,2.481,446.088,139.515,1.000,1.000,290.562,4.991,1.331,580.184
TCGA-EL-A4JZ-01A,33.713,297.089,71.522,22.734,13.225,342.597,723.685,11.103,7.977,338.587,63.242,3.421,898.112
TCGA-FE-A23A-01A,84.491,75.236,26.405,18.870,5.635,72.584,215.002,2.500,2.925,258.347,55.107,2.689,679.860
TCGA-BJ-A45K-01A,5.923,171.582,11.859,3.610,1.000,889.389,23.638,1.000,1.154,407.582,11.450,1.000,1135.921
TCGA-DJ-A1QE-01A,5.524,178.585,18.708,6.263,15.889,83.591,59.481,2.144,3.180,217.442,3.843,1.000,1039.127
TCGA-E8-A433-01A,9.498,151.838,13.815,3.290,15.176,145.517,137.775,1.709,1.598,410.196,18.254,1.000,1207.428
TCGA-BJ-A18Z-01A,3.929,561.840,24.059,3.208,10.955,135.285,120.182,16.783,3.232,284.569,12.010,1.192,848.518
TCGA-EL-A4K7-01A,4.555,38.936,7.364,2.025,4.157,93.996,61.368,1.000,3.940,344.028,10.162,1.188,1274.768
TCGA-FY-A3W9-01A,7.731,89.851,7.711,1.852,1.417,418.517,44.147,1.000,1.000,220.359,7.943,1.206,754.567
TCGA-EM-A22P-01A,108.625,306.417,91.378,22.193,62.887,403.053,390.762,25.055,7.989,317.266,71.485,4.602,596.592
TCGA-DJ-A2PX-01A,111.047,74.566,67.467,34.462,15.080,452.708,523.478,18.085,1.813,373.012,91.320,2.452,691.439
TCGA-J8-A3YD-01A,4.000,56.588,8.465,4.906,6.389,476.573,42.055,1.000,1.000,256.876,9.211,1.000,636.458
TCGA-EL-A3CV-01A,24.001,304.074,103.394,47.815,47.908,307.817,383.660,13.511,11.859,259.151,108.436,2.414,918.187
TCGA-EL-A3CM-01A,6.952,165.765,15.583,3.465,9.163,237.968,96.872,2.503,3.884,212.696,7.718,1.000,582.046
TCGA-ET-A40Q-01A,38.053,111.404,27.160,12.875,13.667,80.304,254.434,1.520,6.358,213.043,22.866,1.685,668.162
TCGA-FK-A3SE-01A,4.735,150.793,27.885,2.000,8.915,165.630,62.976,1.017,2.605,206.947,3.358,1.568,1918.897
TCGA-EM-A2OZ-01A,3.729,55.826,19.007,10.216,3.166,356.407,115.309,9.308,1.089,268.196,20.030,1.443,1030.633
TCGA-ET-A3DW-01A,4.696,18.126,18.740,7.280,10.030,47.949,81.893,1.000,1.879,190.949,18.796,1.000,822.707
TCGA-H2-A421-01A,91.535,119.414,30.452,20.706,5.923,171.744,347.971,2.524,2.192,171.882,50.376,2.096,711.666
TCGA-E8-A417-01A,30.005,29.449,19.586,15.206,5.296,127.439,158.099,1.000,1.000,228.257,47.076,1.999,592.858
TCGA-EL-A3T2-01A,4.744,49.853,14.135,2.396,2.517,526.206,55.646,1.000,1.000,399.192,13.329,1.945,789.261
TCGA-E3-A3E0-01A,8.567,68.964,31.900,15.356,3.294,378.551,194.806,1.000,1.287,455.070,27.899,1.553,1263.721
TCGA-DJ-A3UW-01A,186.421,77.833,52.071,16.537,13.683,129.234,269.114,5.537,5.001,164.097,79.192,1.830,705.140
TCGA-DJ-A3VG-01A,11.133,49.108,13.663,3.158,1.584,876.173,59.352,1.000,1.000,490.435,16.497,1.325,725.093
TCGA-BJ-A28V-01A,3.985,112.212,8.491,6.347,1.000,738.382,25.750,1.000,1.825,354.078,7.279,1.000,888.521
TCGA-EM-A2CJ-01A,14.312,298.826,14.951,4.822,2.279,260.626,96.765,1.162,1.000,426.400,6.051,1.000,724.704
TCGA-EM-A22O-01A,3.054,11.823,10.019,5.870,1.945,357.758,113.849,1.000,1.756,238.630,18.662,1.000,869.924
TCGA-E3-A3DY-01A,25.445,72.685,31.213,11.421,7.998,218.881,253.637,1.474,1.296,195.628,28.607,1.067,913.789
TCGA-BJ-A0ZH-01A,10.234,62.103,18.911,2.079,4.257,264.521,94.606,3.442,1.000,332.455,10.477,1.000,875.268
TCGA-BJ-A45J-01A,8.164,116.223,15.000,2.196,7.915,286.798,115.304,14.467,5.437,286.576,7.128,1.797,1137.418
TCGA-FY-A3I5-01B,17.025,62.341,16.995,8.536,4.227,111.272,80.482,1.000,1.000,50.681,7.508,2.175,138.995
TCGA-E8-A413-01A,6.612,329.861,33.476,7.334,24.055,144.368,145.739,1.352,5.311,270.970,19.923,2.100,822.662
TCGA-FY-A3NM-01A,6.295,47.867,3.834,3.072,2.733,510.675,26.660,1.000,1.000,82.575,5.825,1.000,442.591
TCGA-FY-A2QD-01A,6.375,255.060,12.733,5.742,1.000,283.247,22.886,1.000,1.000,198.947,3.162,1.966,1747.622
TCGA-CE-A485-01A,6.466,268.085,32.656,5.642,16.154,442.857,180.544,7.358,12.944,294.962,33.577,3.934,743.683
TCGA-DJ-A13S-01A,6.388,83.054,14.482,2.364,1.000,388.774,59.799,1.000,1.129,124.340,3.049,1.048,357.422
TCGA-ET-A3DR-01A,3.698,130.182,24.488,2.757,2.330,251.759,33.734,1.000,1.000,219.429,4.511,1.000,1588.581
TCGA-DJ-A13O-01A,44.633,52.632,31.512,17.649,16.741,89.795,172.060,1.236,2.411,286.953,38.304,1.213,1075.934
TCGA-EM-A22N-01A,16.373,22.121,9.920,2.322,2.017,396.109,94.621,1.000,1.000,50.862,11.866,1.301,249.220
TCGA-E8-A414-01A,12.618,337.009,36.624,6.145,20.967,192.096,205.895,10.445,4.462,381.244,20.601,7.688,874.424
TCGA-ET-A3BU-01A,6.088,130.832,22.851,2.969,7.029,535.187,141.352,5.014,5.041,315.285,7.927,2.105,1157.929
TCGA-EL-A3ZT-01A,4.215,96.457,14.523,11.386,2.523,223.878,54.454,1.957,1.000,254.399,12.657,1.274,1146.503
TCGA-ET-A39S-01A,5.986,174.018,15.576,4.222,8.736,443.347,95.132,10.584,2.357,311.580,9.609,3.934,934.154
TCGA-EM-A3O6-01A,5.906,108.366,10.552,2.456,1.051,1407.622,51.506,1.000,2.484,162.278,18.740,1.028,433.782
TCGA-ET-A3DU-01A,290.939,122.896,74.112,58.924,16.287,140.448,677.209,52.566,8.038,225.019,237.457,3.596,1052.243
TCGA-DJ-A1QN-01A,2.976,105.810,50.694,6.056,11.518,577.555,226.649,7.614,5.115,294.180,28.336,1.893,757.149
TCGA-ET-A3DP-01A,3.648,82.880,48.544,6.853,24.517,397.028,224.325,15.764,2.716,289.048,22.984,6.086,1073.840
TCGA-FY-A3NN-01A,1.981,18.100,16.340,2.039,5.471,92.157,104.742,3.407,1.020,175.039,5.509,1.999,596.460
TCGA-DJ-A3V9-01A,17.415,140.803,24.050,6.235,6.663,449.493,246.470,23.035,1.213,371.458,10.558,2.951,958.790
TCGA-E8-A2JQ-01A,150.949,117.219,62.346,77.091,19.688,130.493,464.398,3.743,2.928,189.275,279.054,3.052,860.802
TCGA-EM-A4FH-01A,12.579,33.082,2.848,2.183,1.000,853.744,12.630,1.000,1.000,167.958,17.928,1.000,639.713
TCGA-IM-A420-01A,73.525,52.673,32.780,16.740,5.291,111.403,279.366,1.087,1.280,236.955,46.515,2.126,916.914
TCGA-EM-A22K-01A,9.398,39.155,19.432,3.300,2.652,859.145,75.909,1.000,1.494,214.053,16.083,3.773,585.404
TCGA-EM-A2P0-01A,3.708,95.938,15.249,3.192,7.827,370.772,79.562,2.797,2.156,224.437,12.001,1.698,857.816
TCGA-BJ-A28R-01A,41.771,65.667,34.835,23.701,7.547,194.353,177.366,2.185,1.767,417.932,33.884,1.816,1023.429
TCGA-ET-A3BX-01A,2.667,39.820,26.715,1.642,9.415,46.108,185.352,1.192,6.110,120.250,5.173,1.625,1561.826
TCGA-FY-A4B4-01A,8.285,80.074,26.076,3.793,8.664,264.987,164.890,9.429,2.644,246.530,19.442,2.092,1031.980
TCGA-ET-A3DQ-01A,74.687,359.310,64.502,18.765,25.633,331.713,160.704,5.034,3.456,266.989,43.720,2.545,438.624
TCGA-ET-A3DO-01A,138.040,83.587,48.485,22.686,11.345,110.335,267.506,8.574,3.244,283.434,86.676,2.039,1000.790
TCGA-E8-A416-01A,14.838,223.007,12.967,16.809,9.536,243.420,53.915,2.217,1.939,219.914,23.114,1.018,574.552
TCGA-DJ-A1QG-01A,2.351,28.872,15.345,4.256,2.212,602.721,90.455,5.233,1.147,160.090,11.637,1.409,236.848
TCGA-EM-A2OY-01A,1.572,4.834,3.824,1.000,1.000,187.015,23.499,1.000,1.000,15.743,3.127,1.000,223.459
TCGA-EL-A3CP-01A,2.370,155.586,13.479,3.548,4.676,163.721,21.308,1.944,1.122,271.300,3.143,1.000,797.266
TCGA-BJ-A45F-01A,11.950,59.873,5.499,1.000,1.238,251.361,48.571,8.685,1.000,194.774,3.782,1.035,250.539
TCGA-EM-A4FV-01A,66.637,77.291,54.742,16.078,12.596,561.695,465.856,5.841,2.821,273.764,57.537,4.668,687.199
TCGA-EM-A2P1-01A,113.442,81.367,84.178,48.045,19.313,94.407,332.582,7.161,2.654,126.267,79.714,1.812,617.386
TCGA-EL-A4JW-01A,8.424,164.763,22.638,7.841,5.662,351.929,122.935,2.958,2.222,216.312,16.527,2.987,1024.891
TCGA-EM-A3AI-01A,8.916,57.322,7.979,2.138,1.000,687.225,56.139,1.000,1.000,167.280,4.395,1.000,468.575
TCGA-EL-A3GX-01A,5.814,23.643,45.749,6.646,15.609,119.618,332.303,1.000,3.738,167.097,22.012,2.825,792.270
TCGA-FY-A3NP-01A,13.161,50.816,11.046,2.397,1.846,449.642,71.674,2.892,1.029,285.943,12.862,1.653,487.456
TCGA-FY-A4B3-01A,6.640,415.343,15.951,9.160,6.402,299.548,48.955,4.355,2.800,198.464,2.919,2.112,1374.800
TCGA-ET-A39R-01A,76.740,160.469,71.445,47.824,18.061,294.066,672.062,3.936,1.837,232.452,210.359,4.114,682.253
TCGA-EL-A3CY-01A,87.681,213.685,265.609,58.684,100.368,418.926,854.234,42.415,10.692,213.451,102.738,7.844,542.505
TCGA-EM-A4FM-01A,6.739,266.829,19.442,3.354,15.303,91.717,70.616,14.705,2.193,277.136,8.678,1.000,820.994
TCGA-DJ-A4UL-01A,3.474,68.306,19.436,9.707,5.779,265.483,235.384,3.495,1.730,348.831,56.833,2.254,1035.601
TCGA-KS-A4I1-01A,7.258,80.396,16.866,8.751,3.786,130.591,117.125,2.360,1.000,400.694,31.251,1.732,1011.283
TCGA-EM-A2P3-01A,6.715,350.229,26.395,2.321,15.916,115.112,121.319,5.425,3.729,371.860,9.139,1.306,934.603
TCGA-BJ-A2P4-01A,21.536,49.144,22.325,3.911,4.926,1731.758,111.515,24.199,2.088,480.405,29.324,2.447,649.655
TCGA-KS-A4I5-01A,4.803,122.874,12.554,3.177,2.131,389.774,92.733,2.446,1.000,368.212,9.747,1.000,1327.409
TCGA-EL-A3ZS-01A,77.405,139.222,72.630,28.820,30.130,316.068,337.487,1.124,4.963,267.758,53.040,4.119,1218.839
TCGA-EM-A3SX-01A,8.402,88.676,14.313,7.109,1.795,865.790,97.559,6.226,1.909,250.123,13.056,1.906,759.602
TCGA-EM-A1YB-01A,1.571,24.182,9.433,1.000,1.529,295.644,48.731,2.861,1.000,58.269,4.628,1.000,225.625
TCGA-ET-A39I-01A,10.483,21.462,10.497,6.415,1.480,623.785,30.815,1.000,1.000,319.780,5.736,1.272,619.453
TCGA-E8-A419-01A,73.667,46.246,41.242,18.980,14.978,63.620,344.538,2.727,2.833,164.367,55.207,2.483,830.391
TCGA-BJ-A45G-01A,10.826,59.646,12.136,8.127,2.814,494.164,72.794,2.462,1.000,339.957,8.139,1.502,620.516
