,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AP-A05N-01A,0.012,0.000,0.004,0.002,0.001,0.000,0.005,0.040,0.106,0.024,0.010,0.002,0.000,0.000,0.000,0.794,0.794
TCGA-BS-A0U5-01A,0.001,0.000,0.000,0.013,0.001,0.000,0.018,0.038,0.066,0.000,0.005,0.002,0.000,0.000,0.000,0.856,0.856
TCGA-QF-A5YT-01A,0.001,0.000,0.002,0.005,0.005,0.000,0.003,0.042,0.044,0.009,0.007,0.001,0.000,0.000,0.000,0.882,0.882
TCGA-AJ-A5DV-01A,0.031,0.000,0.004,0.001,0.000,0.000,0.026,0.012,0.001,0.000,0.060,0.000,0.000,0.000,0.000,0.865,0.865
TCGA-AX-A3G3-01A,0.010,0.000,0.016,0.055,0.008,0.000,0.006,0.015,0.042,0.005,0.123,0.004,0.000,0.000,0.000,0.715,0.715
TCGA-EY-A210-01A,0.020,0.005,0.028,0.006,0.028,0.000,0.024,0.005,0.023,0.014,0.085,0.001,0.001,0.000,0.000,0.760,0.760
TCGA-EY-A1GO-01A,0.002,0.000,0.001,0.003,0.001,0.000,0.001,0.026,0.001,0.002,0.002,0.001,0.000,0.000,0.000,0.962,0.962
TCGA-QS-A8F1-01A,0.009,0.000,0.002,0.007,0.000,0.000,0.000,0.003,0.034,0.010,0.014,0.010,0.000,0.000,0.000,0.910,0.910
TCGA-AJ-A2QK-01A,0.038,0.006,0.026,0.002,0.026,0.013,0.022,0.060,0.089,0.014,0.053,0.003,0.000,0.000,0.000,0.651,0.651
TCGA-AJ-A3BI-01A,0.010,0.000,0.009,0.023,0.008,0.000,0.002,0.003,0.001,0.008,0.024,0.001,0.000,0.000,0.000,0.909,0.909
TCGA-BK-A0CA-01A,0.004,0.001,0.001,0.002,0.000,0.000,0.016,0.039,0.043,0.000,0.029,0.000,0.000,0.002,0.000,0.860,0.860
TCGA-AX-A064-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.012,0.004,0.047,0.006,0.018,0.005,0.000,0.000,0.000,0.907,0.907
TCGA-AP-A053-01A,0.003,0.000,0.003,0.008,0.010,0.000,0.012,0.019,0.017,0.005,0.007,0.000,0.000,0.000,0.000,0.914,0.914
TCGA-DI-A1NO-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.001,0.012,0.007,0.000,0.000,0.000,0.000,0.976,0.976
