,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-AA-3984-01A,11.296,286.105,25.191,9.987,25.146,82.074,131.046,14.754,3.081,95.033,22.813,5.010,2833.730
TCGA-A6-5664-01A,28.670,927.003,55.587,54.873,32.830,182.241,476.487,57.534,9.404,326.620,44.346,7.054,1808.355
TCGA-AM-5821-01A,43.458,217.568,31.990,19.276,22.880,61.156,354.166,4.478,3.464,73.296,64.413,8.881,6903.726
TCGA-AA-3488-01A,18.333,50.501,9.751,1.880,43.945,109.663,201.841,4.577,1.749,60.619,9.579,2.568,1334.653
TCGA-AA-3956-01A,26.873,261.520,20.034,4.881,21.702,89.233,128.259,36.746,1.349,108.272,11.595,3.782,1818.465
TCGA-G4-6298-01A,5.549,389.033,2.908,3.188,6.329,31.907,27.530,8.648,1.000,168.062,1.688,1.000,1897.015
TCGA-DM-A28F-01A,15.558,96.506,6.879,2.287,16.704,39.238,50.868,6.562,1.000,55.634,9.386,1.000,2640.378
TCGA-AA-A00J-01A,7.172,231.554,14.981,2.045,22.202,64.063,163.938,11.751,2.163,78.835,13.664,2.322,3190.043
TCGA-A6-6142-01A,10.167,618.877,24.066,6.069,8.830,121.429,156.141,23.389,7.526,354.958,9.025,6.334,3569.351
TCGA-G4-6304-01A,6.892,28.799,8.135,4.236,15.898,22.090,190.680,1.187,1.000,21.127,26.462,1.464,2552.951
TCGA-A6-2674-01A.1,34.742,969.491,109.442,5.356,15.743,110.264,396.449,6.752,21.256,126.131,20.432,113.242,1995.314
TCGA-G4-6310-01A,4.127,101.566,2.697,3.426,6.640,46.351,22.925,7.814,1.000,2425.260,1.000,1.000,1697.440
TCGA-AA-3866-01A,23.141,424.790,67.872,10.043,43.766,77.255,488.795,23.053,7.697,238.327,49.547,25.978,1792.738
TCGA-F4-6806-01A,30.081,250.677,13.565,5.467,11.272,61.313,72.421,15.936,1.000,115.711,16.276,2.024,2158.972
TCGA-AY-A8YK-01A,18.316,101.844,14.027,1.000,11.110,70.555,66.760,7.526,1.000,62.269,4.512,1.136,2382.750
TCGA-AA-3852-01A,35.572,407.915,23.513,5.021,9.250,64.864,162.470,30.084,3.873,132.363,23.362,12.087,2110.057
TCGA-D5-5539-01A,12.701,389.905,26.982,3.313,15.208,83.571,183.818,43.443,2.681,138.665,6.734,8.728,1374.614
TCGA-AZ-6601-01A,25.953,198.432,53.649,12.610,30.567,112.295,619.004,16.811,7.869,143.553,69.715,5.118,3995.940
TCGA-AA-3994-01A,12.121,192.969,16.052,2.886,6.165,48.394,152.978,27.863,1.848,108.394,9.870,3.370,1894.022
TCGA-G4-6307-01A,13.513,48.646,7.062,2.568,31.196,29.662,33.522,2.797,1.000,59.732,2.540,1.000,2985.037
TCGA-CM-4747-01A,5.324,121.358,8.902,1.229,2.576,100.598,118.246,21.594,1.000,134.851,9.176,1.000,1888.082
TCGA-NH-A50V-01A,21.720,363.790,19.975,2.677,5.553,57.141,108.249,4.060,2.774,88.713,11.616,3.018,1394.138
TCGA-A6-5667-01A,7.118,196.561,16.178,9.615,43.372,73.198,110.689,9.501,1.830,520.197,12.178,3.462,2298.163
TCGA-NH-A5IV-01A,23.421,85.342,38.555,15.247,9.004,63.671,596.314,6.514,5.695,100.444,157.008,4.865,1686.449
TCGA-AA-3667-01A,14.806,77.295,9.411,2.590,13.773,62.076,142.169,10.847,1.722,119.906,7.517,7.057,948.170
TCGA-QG-A5Z2-01A,72.234,49.294,35.072,21.156,32.743,26.486,106.026,10.595,1.000,18.745,63.970,1.043,2482.559
TCGA-AA-A01X-01A,10.854,109.780,7.770,2.741,8.655,93.805,74.106,4.574,1.000,255.918,5.160,1.000,936.007
TCGA-AY-6197-01A,18.750,87.044,23.933,3.819,33.654,71.699,94.767,15.712,2.450,26.277,20.809,5.408,3257.531
TCGA-AA-3517-01A,21.269,140.426,24.408,4.282,8.567,74.603,125.573,26.635,3.285,117.847,8.658,5.860,1519.678
TCGA-AA-3968-01A,21.218,330.430,32.085,10.435,33.500,78.072,224.113,9.871,1.481,132.489,24.541,3.923,2324.903
TCGA-AA-3713-01A,37.781,159.454,39.488,17.033,29.315,92.373,275.727,27.312,5.747,66.386,33.284,9.294,2804.305
TCGA-AA-3527-01A,9.999,172.384,9.120,5.028,17.726,260.512,319.437,64.725,2.860,157.452,39.225,1.552,2348.942
TCGA-AA-3673-01A,19.808,282.541,24.330,6.090,38.153,67.793,110.211,50.071,1.054,110.012,14.225,1.352,1943.639
TCGA-AA-3856-01A,44.061,125.744,43.335,12.781,62.907,64.891,293.951,30.981,3.091,77.701,29.307,3.677,2174.448
TCGA-CM-6676-01A,11.312,313.702,15.461,2.292,46.164,81.713,84.142,17.047,1.000,212.768,4.359,1.000,2853.234
TCGA-A6-2679-01A,141.204,155.228,11.119,12.326,12.562,176.621,324.807,112.503,1.000,103.241,52.558,1.441,1730.384
TCGA-DM-A28M-01A,4.597,14.254,2.105,3.356,20.509,34.350,11.352,1.000,1.000,23.467,1.966,1.000,1685.851
TCGA-AA-A010-01A,15.160,79.646,15.595,5.171,38.080,87.797,205.513,8.168,1.000,65.405,45.292,4.251,1504.342
TCGA-AD-6548-01A,15.622,555.493,36.300,10.965,26.003,129.317,303.573,28.301,5.441,160.325,37.019,9.025,2721.990
TCGA-AA-3554-01A,33.750,580.194,53.575,8.338,22.706,112.218,342.137,23.701,8.570,181.515,53.852,35.654,4691.935
TCGA-CK-5913-01A,9.162,347.681,22.128,5.872,30.026,73.776,163.387,17.097,2.577,109.113,20.711,10.342,2157.437
TCGA-AA-A01S-01A,5.320,27.383,3.449,1.000,23.942,42.276,27.750,1.015,1.000,34.489,3.466,1.000,1672.535
TCGA-AA-3660-01A,17.326,196.857,15.155,4.339,19.016,53.568,113.273,37.732,1.000,84.224,15.282,3.252,1714.663
TCGA-CM-6166-01A,7.401,136.476,5.214,3.889,9.724,64.354,25.023,1.000,1.000,151.026,2.410,1.000,3131.132
TCGA-AA-A01P-01A,53.053,498.648,42.228,33.978,33.167,167.181,620.238,5.374,1.944,269.792,151.795,24.301,2738.471
TCGA-DM-A28G-01A,9.792,56.472,9.399,4.074,11.858,26.487,40.320,1.134,1.000,38.647,7.546,1.000,1265.852
TCGA-CA-5256-01A,10.137,61.347,15.308,5.889,20.574,19.404,116.592,8.149,1.000,60.467,28.877,1.000,1714.095
TCGA-CM-6675-01A,10.803,333.089,11.085,4.289,25.617,50.395,106.928,29.352,1.000,103.808,16.028,1.049,2254.073
TCGA-AA-A029-01A,3.646,43.314,6.674,1.810,14.598,23.780,59.367,11.027,1.000,18.471,8.734,1.000,5224.168
TCGA-AA-3678-01A,29.343,79.834,34.099,4.012,33.016,61.008,187.210,15.026,1.000,92.445,15.855,9.564,1561.512
TCGA-A6-6140-01A,11.764,74.337,16.688,9.165,25.599,81.325,65.042,15.660,1.411,93.882,24.370,4.778,2147.267
TCGA-AA-3986-01A,85.607,245.587,58.128,19.233,30.660,83.682,293.336,38.753,4.009,61.633,72.519,8.855,1615.840
TCGA-G4-6293-01A,40.603,111.003,43.534,8.902,10.537,83.371,145.589,17.785,1.000,54.978,32.738,5.279,2338.774
TCGA-D5-6538-01A,6.154,40.588,4.124,5.458,42.943,62.626,22.627,2.913,1.000,79.857,1.000,1.000,1571.748
TCGA-AA-3941-01A,11.948,49.086,9.408,2.608,16.541,30.645,83.479,8.848,1.000,38.413,5.599,1.025,2713.128
TCGA-G4-6317-01A,10.076,64.967,1.065,6.200,30.405,24.512,6.248,1.000,1.000,54.068,13.699,1.000,2574.698
TCGA-AA-A01D-01A,9.086,661.976,28.552,1.997,36.366,97.886,296.923,15.801,4.686,366.547,11.615,2.753,2898.172
TCGA-CM-5862-01A,9.243,126.973,4.258,3.188,11.605,84.465,27.731,11.412,1.000,100.860,2.819,1.000,1508.271
TCGA-CK-5916-01A,18.217,208.477,41.651,16.082,23.065,61.082,528.193,23.566,2.735,147.034,85.332,20.540,1484.679
TCGA-AA-3692-01A,16.979,123.711,36.943,5.840,25.228,58.543,366.618,31.859,2.190,106.972,18.750,9.218,1428.306
TCGA-AA-A00O-01A,5.679,253.868,15.474,11.568,6.210,308.169,117.045,6.254,2.568,279.280,9.906,1.144,1523.573
TCGA-AZ-4323-01A,248.077,560.181,135.346,51.737,44.832,170.305,203.517,58.245,3.413,366.044,105.764,1.605,669.746
TCGA-A6-6648-01A,20.902,78.927,23.640,8.837,39.524,89.816,71.863,22.950,1.000,56.911,10.426,1.462,1979.534
TCGA-AA-A01Z-01A,7.129,103.340,3.206,1.155,7.916,39.530,27.328,7.647,1.000,45.781,1.493,1.000,1432.370
TCGA-WS-AB45-01A,25.227,2534.536,241.609,5.575,17.447,489.955,639.567,12.017,50.517,798.104,51.517,80.053,373.721
TCGA-CM-5861-01A,13.675,74.544,2.918,6.623,10.718,57.588,53.430,1.000,1.000,73.928,18.125,1.000,1239.985
TCGA-A6-6138-01A,30.037,337.074,79.205,21.485,32.890,166.416,673.150,45.345,6.115,160.042,82.040,7.751,2134.370
TCGA-AA-A01G-01A,9.156,82.410,6.671,3.653,24.417,52.629,42.344,9.142,1.000,38.628,14.541,1.588,2996.518
TCGA-AM-5820-01A,4.925,54.252,9.568,2.468,30.581,88.889,130.304,1.000,1.000,392.227,6.230,2.759,1934.649
TCGA-A6-5659-01B,1.305,24.866,6.371,1.000,2.950,7.282,7.031,1.495,1.000,42.511,1.000,1.000,179.304
TCGA-AA-3845-01A,25.149,162.081,29.003,13.565,11.674,44.888,227.893,17.785,4.693,57.037,69.481,11.466,4611.492
TCGA-AA-A02F-01A,3.671,131.947,3.699,1.646,22.182,82.745,26.152,4.162,1.000,106.164,2.944,1.000,2923.020
TCGA-G4-6322-01A,22.904,124.479,18.219,2.122,5.071,141.712,78.395,2.341,1.000,66.924,10.618,1.000,1627.543
TCGA-3L-AA1B-01A,41.131,337.736,27.303,5.357,13.781,64.543,91.287,51.678,1.584,172.509,8.474,1.756,2214.894
TCGA-AZ-6603-01A,12.490,431.028,27.675,3.912,25.124,99.716,386.124,13.617,4.022,215.560,19.300,3.992,1825.532
TCGA-AZ-5403-01A,8.734,374.965,17.409,4.541,42.618,112.087,90.275,28.420,2.166,331.534,7.213,3.063,2369.830
TCGA-G4-6323-01A,78.202,31.467,26.799,5.546,24.033,40.811,46.614,11.717,1.000,21.552,13.534,1.000,1826.184
TCGA-AA-3811-01A,38.965,175.073,26.947,8.464,25.319,96.235,317.439,9.621,2.096,91.497,34.824,3.698,1855.073
TCGA-AA-3831-01A,33.374,110.998,36.357,5.435,20.281,54.475,295.218,3.001,1.000,83.465,23.367,6.733,1683.954
TCGA-AY-A54L-01A,7.047,28.207,3.498,3.624,2.845,21.713,11.593,2.942,1.000,19.385,3.548,1.000,2167.522
TCGA-AD-6963-01A,11.754,164.393,19.294,17.929,21.580,75.576,141.113,9.718,2.227,52.256,45.121,11.694,2617.342
TCGA-A6-A566-01A,8.670,1234.457,103.708,4.692,16.558,320.645,446.507,34.169,24.596,511.639,41.612,5.207,1640.654
TCGA-5M-AAT5-01A,12.575,50.601,6.941,2.814,4.985,32.385,41.578,6.178,1.000,42.527,4.611,1.000,1968.652
TCGA-CA-6718-01A,26.556,167.803,45.049,19.118,50.982,109.745,525.865,5.418,6.987,169.742,159.313,16.763,3989.940
TCGA-G4-6627-01A,35.233,443.024,39.618,12.890,23.531,132.408,172.677,130.695,3.296,677.370,33.479,6.346,2295.740
TCGA-G4-6625-01A,62.414,313.422,67.246,16.148,48.074,122.350,459.933,87.472,5.270,138.279,49.703,3.655,2097.336
TCGA-A6-5656-01A,9.195,131.432,27.249,2.083,32.960,24.559,68.010,2.206,2.756,129.049,4.879,3.056,2060.044
TCGA-AA-3710-01A,34.210,204.611,46.109,46.378,23.824,86.455,734.993,6.246,3.504,73.130,172.857,91.199,3966.368
TCGA-G4-6306-01A,7.600,20.953,5.817,7.727,20.208,18.158,28.926,9.806,1.000,29.521,23.106,1.000,3892.859
TCGA-F4-6854-01A,19.573,259.369,23.442,10.272,19.293,130.197,144.844,12.645,3.589,286.699,27.108,1.559,2403.221
TCGA-AD-6890-01A,19.157,377.477,15.061,5.814,33.504,82.362,122.805,18.208,1.000,130.705,18.212,1.569,3516.987
TCGA-A6-3807-01A,8.408,330.822,20.663,6.312,32.230,39.361,232.981,13.248,1.055,131.292,22.331,30.777,2425.137
TCGA-A6-6782-01A,21.782,164.879,17.812,7.868,8.938,96.856,227.507,14.871,8.524,173.870,32.824,3.785,1314.581
TCGA-AA-A01C-01A,12.947,312.411,10.819,1.435,13.521,80.918,133.962,20.241,1.000,264.885,13.352,1.000,2925.713
TCGA-AA-3855-01A,45.334,106.175,25.377,4.705,37.420,60.709,186.284,12.809,1.918,90.146,23.370,4.761,2151.013
TCGA-A6-6653-01A,9.022,282.626,23.368,2.129,32.937,84.427,130.854,3.163,1.763,68.985,13.721,2.906,3878.499
TCGA-AA-A01R-01A,10.287,184.341,25.124,31.012,21.705,107.594,454.101,31.028,1.000,56.690,198.278,3.737,3215.488
TCGA-A6-6650-01B,21.123,115.546,45.841,6.131,18.589,32.585,65.032,4.878,2.373,66.468,4.102,8.837,1444.507
TCGA-A6-2671-01A,5.573,273.005,19.438,3.877,14.412,133.532,355.700,26.845,6.128,299.990,14.168,8.117,2330.908
TCGA-AA-3663-01A,30.071,60.231,19.625,3.187,13.343,45.374,269.718,19.045,1.969,61.468,13.412,2.584,2271.974
TCGA-A6-2672-01A,23.542,405.546,52.200,29.202,46.739,82.045,430.640,13.540,10.837,116.077,133.518,15.266,3156.684
TCGA-G4-6294-01A,7.985,130.460,21.357,2.604,5.787,47.187,88.020,1.000,1.000,38.855,4.805,1.000,2597.902
TCGA-A6-2676-01A,7.259,74.192,51.650,11.058,43.652,78.416,1030.133,4.016,5.383,76.724,109.707,10.568,1558.921
TCGA-AA-3549-01A,19.178,306.005,15.218,6.650,2.752,96.246,48.598,17.680,2.981,60.452,17.766,6.045,3176.771
TCGA-CM-5349-01A,14.979,242.015,29.557,2.914,17.460,55.522,163.562,3.865,6.146,454.037,13.539,1.221,2152.350
TCGA-AA-A01V-01A,8.657,47.757,12.739,10.282,13.774,63.358,91.757,14.739,1.000,18.159,15.322,1.000,1265.639
TCGA-A6-6780-01A.1,13.049,44.992,50.138,13.370,19.648,56.288,1035.836,5.734,1.538,27.819,90.868,9.455,1551.004
TCGA-AZ-4682-01B,11.442,82.384,8.970,1.914,20.283,42.559,68.482,6.217,1.000,109.348,12.729,1.066,1868.244
TCGA-AA-3842-01A,6.067,244.412,17.606,10.227,64.000,59.299,258.786,29.999,1.000,154.246,33.469,1.302,2630.493
TCGA-AA-3542-01A,11.829,73.104,4.674,1.270,26.164,58.683,94.644,13.275,1.000,137.499,5.833,1.086,2437.457
TCGA-AA-3560-01A,11.450,160.955,33.142,2.154,11.249,27.612,92.829,8.396,1.583,77.266,15.114,2.448,1289.462
TCGA-AA-A01I-01A,4.150,59.854,9.621,4.104,10.599,27.516,41.579,1.896,1.000,31.418,6.129,1.000,2606.633
TCGA-AY-A71X-01A,10.673,15.054,4.635,3.336,6.587,19.305,22.585,4.854,1.000,12.695,2.826,1.000,2333.064
TCGA-F4-6809-01A,31.312,198.138,28.753,7.994,13.716,202.399,245.784,38.345,1.842,433.235,17.776,1.609,1920.263
TCGA-G4-6321-01A,18.713,36.086,15.199,11.783,8.954,37.260,49.315,31.492,1.000,23.922,26.097,1.052,3965.229
TCGA-CM-6172-01A,22.999,345.640,27.241,3.073,8.789,99.619,98.386,30.343,3.036,75.369,8.696,5.200,2128.073
TCGA-AD-A5EJ-01A,12.056,227.291,7.930,1.981,3.855,72.386,69.898,14.591,1.307,78.850,26.896,2.635,2351.760
TCGA-AA-3966-01A,23.758,526.804,64.088,13.541,21.175,84.146,508.716,29.656,18.565,154.321,84.818,25.537,1782.336
TCGA-AA-A00L-01A,5.170,85.397,5.188,4.249,18.357,62.991,40.792,7.682,1.000,45.061,9.095,1.000,1906.765
TCGA-D5-6927-01A,22.026,439.653,32.202,21.502,34.350,75.144,386.971,23.266,9.276,144.893,53.379,28.362,2059.345
TCGA-D5-6536-01A,18.428,487.270,23.076,10.663,4.439,104.081,171.647,8.890,9.664,146.731,5.117,9.813,1411.883
TCGA-D5-6539-01A,30.402,138.233,37.587,5.467,30.121,174.062,171.653,25.325,1.529,79.458,16.671,2.454,2507.211
TCGA-A6-2686-01A,26.509,224.454,60.359,29.339,54.059,67.992,594.037,21.237,6.952,153.291,145.004,7.716,1893.283
TCGA-A6-3810-01A,16.250,445.639,29.939,8.529,10.859,71.448,307.990,22.851,4.226,233.220,28.004,12.835,2067.684
TCGA-F4-6461-01A,48.068,272.498,18.783,3.272,14.930,91.684,121.803,24.366,1.000,133.809,10.352,1.155,1502.146
TCGA-A6-5659-01A.1,6.401,126.245,29.275,1.226,24.319,56.913,135.459,5.439,5.537,88.756,3.230,1.994,1888.894
TCGA-AD-6895-01A,6.310,326.815,16.647,17.123,10.234,81.475,170.085,70.579,2.717,194.493,86.475,3.007,7112.331
TCGA-A6-3810-01A.1,16.250,445.639,29.939,8.529,10.859,71.448,307.990,22.851,4.226,233.220,28.004,12.835,2067.684
TCGA-AA-3510-01A,23.869,110.526,24.770,5.096,37.321,104.294,353.738,63.548,6.412,70.203,28.278,6.015,1556.884
TCGA-A6-2684-01C,5.645,325.194,31.996,4.831,14.745,30.974,79.217,2.867,5.127,238.191,8.453,16.705,345.878
TCGA-CA-6715-01A,11.005,117.717,5.787,9.648,15.822,66.851,25.918,1.023,1.000,108.615,3.615,1.325,2861.518
TCGA-AA-3850-01A,94.049,230.890,38.656,4.675,7.282,87.118,253.698,27.845,4.507,91.588,24.104,7.218,2048.416
TCGA-AZ-4616-01A,8.259,222.291,6.639,12.954,16.324,73.412,127.684,7.289,1.740,111.442,41.518,1.935,2724.432
TCGA-AA-3715-01A,30.968,477.735,39.818,12.153,15.960,131.074,891.683,33.959,9.102,181.811,71.574,16.541,2783.230
TCGA-AA-3506-01A,36.584,256.042,26.170,9.650,20.056,85.232,285.866,23.604,2.806,189.758,29.791,4.578,4533.394
TCGA-AD-6964-01A,58.943,767.934,74.873,29.008,19.594,124.486,1445.081,37.135,2.917,237.328,112.744,20.495,976.376
TCGA-G4-6586-01A,5.642,22.233,7.195,27.512,54.975,40.305,165.469,3.107,1.000,20.611,110.445,1.000,3715.922
TCGA-AZ-6600-01A,36.694,468.237,33.470,5.745,26.747,152.345,229.588,46.306,2.072,238.656,22.392,3.579,2634.244
TCGA-AA-3675-01A,10.591,231.121,12.785,4.417,10.167,28.147,62.485,5.464,1.396,101.369,8.471,4.506,1191.975
TCGA-D5-6529-01A,83.189,813.498,53.557,8.371,26.377,81.254,338.152,98.716,3.989,146.678,71.506,20.477,2840.446
TCGA-A6-2672-01B,21.839,510.982,95.956,19.736,41.206,83.062,209.047,1.398,13.116,96.086,60.120,33.428,1279.026
TCGA-4N-A93T-01A,15.393,29.071,4.523,3.102,6.350,24.716,19.218,1.041,1.000,26.892,3.813,1.000,2184.776
TCGA-AA-3696-01A,11.460,219.620,14.357,1.487,12.994,53.848,164.908,2.680,2.259,130.078,8.669,1.081,3299.462
TCGA-AA-3679-01A,26.972,148.631,15.646,3.234,21.344,54.621,129.639,15.739,1.018,132.306,16.587,2.420,2514.494
TCGA-A6-2674-01B,15.888,915.879,147.012,3.673,15.120,45.407,140.019,1.000,24.193,120.483,8.637,115.526,554.366
TCGA-AA-A03J-01A,11.545,219.753,11.270,9.482,19.285,88.162,248.304,43.449,1.000,108.650,40.310,2.042,2351.084
TCGA-F4-6703-01A,44.425,2368.625,101.862,17.993,24.496,218.692,1183.747,38.162,14.339,420.009,103.466,21.742,1580.125
TCGA-A6-6781-01B,19.375,1008.466,157.423,10.369,14.999,50.982,91.731,10.811,56.524,233.908,14.442,106.646,157.869
TCGA-CK-4948-01B,11.310,507.988,21.244,7.556,30.585,110.604,107.072,10.897,5.799,157.596,3.324,9.258,3030.017
TCGA-RU-A8FL-01A,3.317,9.686,2.382,1.000,22.531,23.955,12.028,1.000,1.000,17.099,1.325,1.000,1412.534
TCGA-A6-3810-01B,9.168,231.814,57.198,9.827,12.710,40.153,62.077,3.089,6.224,130.196,4.227,19.359,809.603
TCGA-AY-A69D-01A,13.463,140.147,19.356,1.647,13.879,38.868,70.112,10.465,1.000,69.406,7.419,1.576,1905.642
TCGA-F4-6808-01A,6.597,76.037,3.931,13.170,14.350,58.600,22.231,2.970,1.000,134.381,4.082,1.119,2172.315
TCGA-CM-6162-01A,23.348,1908.676,114.788,18.301,28.849,163.156,637.606,81.882,23.941,514.395,41.216,32.173,1655.339
TCGA-F4-6704-01A,53.531,1011.190,46.490,6.713,10.562,245.198,385.175,19.431,3.658,869.697,30.515,3.341,1065.666
TCGA-AD-6888-01A,6.961,26.063,3.556,2.669,11.639,20.375,19.912,2.613,1.000,151.612,5.213,1.000,3852.881
TCGA-A6-A56B-01A,4.871,403.959,13.045,1.000,9.376,70.320,77.474,15.846,1.608,182.051,3.167,1.269,1718.811
TCGA-CM-4750-01A,17.356,173.881,9.652,7.268,16.064,46.732,90.870,14.765,1.000,122.712,16.306,1.000,3070.018
TCGA-A6-4105-01A,21.273,347.511,42.673,22.214,27.501,74.497,483.347,15.255,6.309,127.787,76.363,8.230,2160.058
TCGA-AA-3548-01A,23.710,187.369,23.756,6.869,10.290,44.127,281.408,31.070,1.000,136.828,33.287,1.557,1694.176
TCGA-AY-6386-01A,22.956,87.027,25.390,5.071,16.541,65.648,108.336,7.681,2.117,34.813,19.963,2.248,3194.668
TCGA-AY-4071-01A,39.322,196.148,32.606,9.868,13.429,47.109,308.956,35.578,1.158,159.620,38.600,3.353,2028.457
TCGA-F4-6569-01A,27.916,1171.582,44.936,9.805,21.210,206.841,348.042,55.047,4.584,437.615,32.849,5.420,1830.165
TCGA-AA-3976-01A,12.455,174.468,18.535,5.023,21.649,45.656,160.611,17.363,1.000,102.061,8.892,2.016,2602.191
TCGA-A6-5656-01A.1,9.195,131.432,27.249,2.083,32.960,24.559,68.010,2.206,2.756,129.049,4.879,3.056,2060.044
TCGA-AD-6899-01A,33.420,600.026,66.880,11.201,25.224,120.937,511.117,48.150,5.660,213.049,39.908,5.119,1657.158
TCGA-A6-6651-01A,75.663,996.765,71.440,13.759,31.384,255.617,427.106,126.765,16.259,1458.683,39.555,5.777,1010.168
TCGA-AA-3977-01A,14.295,201.966,22.795,5.898,15.736,39.430,336.931,11.232,1.756,72.323,33.531,4.669,2229.972
TCGA-AA-A00Z-01A,16.127,161.983,15.301,4.489,13.441,63.459,112.668,9.308,1.000,82.190,10.720,1.810,2083.073
TCGA-D5-6533-01A,19.079,117.500,27.192,3.015,35.037,107.205,158.753,7.891,2.788,62.492,10.816,3.152,1422.863
TCGA-CK-6746-01A,15.376,18.846,38.635,34.148,43.965,54.454,791.560,2.425,1.000,27.055,80.902,3.795,1140.325
TCGA-DM-A288-01A,3.997,43.851,2.689,1.000,13.561,35.766,27.789,4.533,1.000,32.126,1.000,1.000,2015.094
TCGA-A6-4107-01A,47.403,263.495,26.810,1.713,19.122,77.915,260.288,58.482,1.000,155.478,8.708,1.000,2190.714
TCGA-QG-A5Z1-01A,5.763,111.843,18.841,1.000,17.672,54.734,91.729,5.011,1.000,448.996,3.257,1.000,1967.179
TCGA-DM-A0XF-01A,12.580,265.508,11.838,1.794,20.790,24.807,119.740,3.451,1.000,105.401,12.577,1.119,2405.370
TCGA-AA-3947-01A,9.598,63.574,31.168,5.450,16.725,11.340,72.812,1.814,2.473,46.663,7.335,13.960,1068.768
TCGA-AA-3950-01A,8.386,237.975,74.268,11.244,11.768,85.205,574.064,7.708,18.398,136.723,64.809,18.709,1183.231
TCGA-AA-3971-01A,47.232,134.647,33.579,12.162,23.810,71.110,242.501,101.227,2.038,117.375,32.499,2.789,2115.395
TCGA-CK-6751-01A,9.340,394.306,13.449,6.854,29.354,104.903,86.655,43.877,1.000,111.880,17.020,1.040,1921.725
TCGA-F4-6570-01A,22.251,224.343,61.826,26.144,44.624,105.224,924.149,15.398,3.159,215.847,90.818,7.353,2297.670
TCGA-AA-3955-01A,12.847,94.531,16.465,9.301,34.063,35.790,124.248,26.765,1.000,86.344,5.660,2.061,2137.593
TCGA-KL-8325-01A,2.359,6.184,4.642,1.000,1.307,100.634,46.903,1.000,1.000,38.546,2.809,1.000,485.590
TCGA-KO-8411-01A,2.400,9.705,4.536,1.000,1.160,228.705,51.615,1.000,1.450,20.112,4.805,1.000,285.284
TCGA-KL-8331-01A,2.012,15.617,3.381,1.000,1.000,67.233,27.925,5.459,1.000,22.552,4.271,1.000,259.130
TCGA-KO-8409-01A,1.288,1.325,2.403,1.000,1.000,81.978,46.305,1.000,1.776,24.388,12.035,1.209,277.354
TCGA-KM-8439-01A,1.000,196.396,12.617,1.223,1.698,83.071,106.364,8.948,4.835,16.408,12.248,1.888,574.969
TCGA-KN-8423-01A,2.521,18.074,16.037,2.597,2.767,184.857,82.182,1.000,2.206,53.804,11.654,2.022,477.106
TCGA-KL-8339-01A,2.030,5.975,6.779,1.308,1.148,213.270,64.142,3.955,1.665,37.779,10.233,1.176,338.185
TCGA-KN-8434-01A,1.673,65.281,12.520,2.146,3.694,218.831,166.689,10.370,1.584,54.560,14.759,3.262,317.172
TCGA-KL-8342-01A,2.016,41.165,11.369,2.502,2.153,178.507,120.617,1.000,1.602,33.535,28.643,1.404,466.821
TCGA-KN-8428-01A,14.967,17.507,11.003,3.484,2.829,67.139,62.140,2.269,1.000,84.139,14.381,1.000,235.171
TCGA-KO-8416-01A,1.167,6.475,4.937,1.000,1.000,102.499,63.307,2.106,1.097,25.206,5.624,1.000,165.726
TCGA-KL-8344-01A,1.551,109.445,17.735,1.000,1.721,574.853,119.512,2.996,2.723,168.089,6.497,1.155,93.276
TCGA-KM-8441-01A,1.273,148.348,16.362,1.907,3.763,105.746,228.920,6.919,4.442,47.544,11.749,2.042,360.944
TCGA-KM-8442-01A,3.168,43.384,5.673,1.000,1.000,89.777,86.344,1.000,1.000,72.518,6.341,1.000,736.664
TCGA-KL-8346-01A,1.999,14.065,1.106,1.000,1.000,74.502,3.116,1.000,1.000,21.677,1.099,1.000,376.467
TCGA-KL-8341-01A,3.322,16.800,5.321,1.000,1.000,86.892,11.612,1.000,1.000,13.101,2.337,1.000,316.082
TCGA-KL-8330-01A,1.912,3.383,1.830,1.000,1.000,62.856,21.594,1.000,1.000,39.293,3.441,1.000,275.014
TCGA-KN-8431-01A,1.017,6.698,3.867,1.000,1.000,184.564,24.905,1.000,1.225,18.827,10.300,1.000,209.278
TCGA-KO-8403-01A,1.558,28.210,11.153,1.000,1.589,113.854,157.134,7.049,1.000,33.479,9.180,1.278,209.191
TCGA-KO-8405-01A,2.949,44.217,26.675,4.909,4.845,104.396,307.066,1.897,7.757,110.438,21.998,6.245,263.583
TCGA-KN-8435-01A,3.604,40.270,3.738,1.000,1.000,115.591,28.138,1.000,1.000,28.878,2.048,1.000,518.751
TCGA-KN-8419-01A,1.037,93.887,9.466,1.920,1.915,195.799,62.937,1.000,1.777,36.811,3.399,1.489,228.693
TCGA-KL-8337-01A,1.381,72.304,2.491,1.000,1.000,96.649,16.663,1.000,1.106,14.817,3.564,1.000,226.531
TCGA-KL-8332-01A,3.548,27.212,8.323,1.296,1.229,351.464,74.900,1.000,1.670,40.948,7.176,1.566,573.314
