,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-67-6216-01A,0.017,0.006,0.014,0.010,0.000,0.000,0.049,0.020,0.044,0.001,0.118,0.003,0.000,0.010,0.000,0.707,0.707
TCGA-91-6848-01A,0.028,0.002,0.045,0.027,0.006,0.000,0.024,0.110,0.222,0.026,0.127,0.000,0.001,0.012,0.018,0.351,0.351
TCGA-44-2665-01A,0.008,0.000,0.035,0.001,0.007,0.000,0.046,0.028,0.399,0.000,0.104,0.002,0.000,0.006,0.000,0.363,0.363
TCGA-86-7701-01A,0.096,0.030,0.068,0.024,0.004,0.000,0.027,0.055,0.150,0.032,0.065,0.000,0.001,0.016,0.001,0.432,0.432
TCGA-78-7156-01A,0.013,0.000,0.001,0.000,0.000,0.000,0.000,0.071,0.000,0.057,0.012,0.000,0.000,0.005,0.000,0.842,0.842
TCGA-05-5420-01A,0.115,0.001,0.054,0.007,0.018,0.000,0.063,0.023,0.063,0.005,0.243,0.000,0.000,0.002,0.009,0.396,0.396
TCGA-55-6642-01A,0.144,0.001,0.021,0.025,0.007,0.000,0.000,0.052,0.236,0.036,0.069,0.000,0.000,0.018,0.000,0.391,0.391
TCGA-78-7149-01A,0.038,0.000,0.005,0.000,0.003,0.000,0.003,0.116,0.027,0.068,0.019,0.000,0.000,0.002,0.000,0.717,0.717
TCGA-05-4418-01A,0.071,0.000,0.023,0.004,0.005,0.000,0.005,0.021,0.065,0.008,0.116,0.000,0.000,0.008,0.000,0.673,0.673
TCGA-05-4422-01A,0.083,0.001,0.038,0.023,0.016,0.000,0.032,0.021,0.002,0.028,0.109,0.000,0.000,0.007,0.000,0.640,0.640
TCGA-78-7146-01A,0.000,0.000,0.010,0.026,0.001,0.000,0.003,0.029,0.027,0.015,0.083,0.000,0.000,0.008,0.000,0.797,0.797
TCGA-86-A4P8-01A,0.007,0.001,0.031,0.003,0.042,0.024,0.058,0.211,0.083,0.079,0.247,0.011,0.018,0.022,0.001,0.162,0.162
TCGA-67-6217-01A,0.045,0.008,0.038,0.001,0.024,0.000,0.054,0.041,0.083,0.022,0.082,0.000,0.000,0.010,0.000,0.590,0.590
TCGA-78-8640-01A,0.039,0.000,0.013,0.011,0.009,0.000,0.001,0.022,0.020,0.007,0.095,0.000,0.000,0.009,0.000,0.773,0.773
TCGA-44-7670-01A,0.009,0.026,0.015,0.015,0.007,0.001,0.002,0.061,0.031,0.026,0.054,0.001,0.000,0.009,0.000,0.743,0.743
TCGA-49-AARO-01A,0.023,0.021,0.037,0.012,0.016,0.000,0.070,0.046,0.183,0.022,0.119,0.000,0.001,0.009,0.001,0.441,0.441
TCGA-75-7030-01A,0.032,0.013,0.032,0.002,0.016,0.002,0.060,0.105,0.311,0.022,0.038,0.012,0.001,0.012,0.000,0.341,0.341
