	0
1663	CLEC4C
1664	CLEC4D
1665	CLEC4E
1666	CLEC4F
1667	CLEC4G
1668	CLEC5A
1669	CLEC6A
1670	CLEC7A
1671	CLEC9A
1672	CLECL1
1673	CLGN
1674	CLIC1
1675	CLIC2
1676	CLIC3
1677	CLIC4
1678	CLIC5
1679	CLIC6
1680	CLINT1
1681	CLIP1
1682	CLIP3
1683	CLK1
1684	CLMN
1685	CLMP
1686	CLN3
1687	CLN5
1688	CLN8
1689	CLNK
1690	CLNS1A
1691	CLPB
1692	CLPP
1693	CLPTM1
1694	CLPTM1L
1695	CLSPN
1696	CLSTN1
1697	CLSTN2
1698	CLSTN3
1699	CLTA
1700	CLTB
1701	CLTC
1702	CLTCL1
1703	CLU
1704	CMA1
1705	CMBL
1706	CMIP
1707	CMKLR1
1708	CMPK1
1709	CMPK2
1710	CMSS1
1711	CMTM2
1712	CMTM3
1713	CMTM4
1714	CMTM6
1715	CMTM7
1716	CMTM8
1717	CMTR2
1718	CMYA5
1719	CNBP
1720	CNDP2
1721	CNGA1
1722	CNIH1
1723	CNIH3
1724	CNIH4
1725	CNKSR1
1726	CNKSR3
1727	CNN1
1728	CNN2
1729	CNN3
1730	CNOT2
1731	CNOT6L
1732	CNPY3
1733	CNPY4
1734	CNR1
1735	CNR2
1736	CNRIP1
1737	CNST
1738	CNTD1
1739	CNTN1
1740	CNTN4
1741	CNTNAP1
1742	CNTNAP2
1743	CNTNAP3
1744	CNTNAP3B
1745	CNTRL
1746	COA3
1747	COA4
1748	COA6
1749	COBL
1750	COBLL1
1751	COCH
1752	COG1
1753	COL10A1
1754	COL11A1
1755	COL12A1
1756	COL13A1
1757	COL14A1
1758	COL15A1
1759	COL16A1
1760	COL17A1
1761	COL18A1
1762	COL19A1
1763	COL1A1
1764	COL1A2
1765	COL21A1
1766	COL24A1
1767	COL25A1
1768	COL26A1
1769	COL27A1
1770	COL2A1
1771	COL3A1
1772	COL4A1
1773	COL4A2
1774	COL4A3
1775	COL4A3BP
1776	COL4A4
1777	COL4A5
1778	COL4A6
1779	COL5A1
1780	COL5A2
1781	COL5A3
1782	COL6A1
1783	COL6A2
1784	COL6A3
1785	COL6A5
1786	COL6A6
1787	COL7A1
1788	COL8A1
1789	COL8A2
1790	COL9A1
1791	COL9A2
1792	COL9A3
1793	COLCA2
1794	COLEC11
1795	COLEC12
1796	COLGALT1
1797	COLQ
1798	COMMD3
1799	COMMD7
1800	COMMD8
1801	COMMD9
1802	COMP
1803	COMT
1804	COMTD1
1805	COPB1
1806	COPB2
1807	COPE
1808	COPRS
1809	COPS3
1810	COPS4
1811	COPS8
1812	COPZ1
1813	COPZ2
1814	COQ10B
1815	COQ2
1816	COQ4
1817	COQ5
1818	COQ7
1819	CORIN
1820	CORO1A
1821	CORO1B
1822	CORO1C
1823	CORO6
1824	CORO7-PAM16
1825	COTL1
1826	COX10
1827	COX18
1828	COX4I2
1829	COX5A
1830	COX7A1
1831	COX7A2L
1832	COX7C
1833	CP
1834	CPA3
1835	CPA5
1836	CPAMD8
1837	CPD
1838	CPE
1839	CPEB1
1840	CPEB2
1841	CPEB4
1842	CPED1
1843	CPLX1
1844	CPM
1845	CPNE1
1846	CPNE2
1847	CPNE3
1848	CPNE4
1849	CPNE5
1850	CPNE7
1851	CPNE8
1852	CPPED1
1853	CPQ
1854	CPS1
1855	CPSF6
1856	CPSF7
1857	CPT1A
1858	CPT1C
1859	CPVL
1860	CPXM1
1861	CPXM2
1862	CPZ
1863	CR1
1864	CR2
1865	CRABP2
1866	CRACR2A
1867	CRACR2B
1868	CRADD
1869	CRB3
1870	CRBN
1871	CREB1
1872	CREB3
1873	CREB3L1
1874	CREB3L2
1875	CREB3L4
1876	CREB5
1877	CREBBP
1878	CREBL2
1879	CREG1
1880	CRELD2
1881	CRHBP
1882	CRIM1
1883	CRIP2
1884	CRIP3
1885	CRISP3
1886	CRISPLD1
1887	CRISPLD2
1888	CRK
1889	CRLF1
1890	CRLF2
1891	CRLS1
1892	CROCC
1893	CRTAC1
1894	CRTAM
1895	CRTAP
1896	CRTC2
1897	CRTC3
1898	CRY1
1899	CRYAB
1900	CRYBA4
1901	CRYBB1
1902	CRYBG3
1903	CRYGD
1904	CRYGN
1905	CRYL1
1906	CRYM
1907	CSAD
1908	CSAG1
1909	CSDC2
1910	CSF1
1911	CSF1R
1912	CSF2RA
1913	CSF2RB
1914	CSF3
1915	CSF3R
1916	CSGALNACT1
1917	CSGALNACT2
1918	CSNK1D
1919	CSNK1E
1920	CSNK1G2
1921	CSPG4
1922	CSRNP1
1923	CSRNP3
1924	CSRP1
1925	CSRP2
1926	CST1
1927	CST2
1928	CST3
1929	CST4
1930	CST6
1931	CST7
1932	CSTA
1933	CSTB
1934	CSTF1
1935	CSTF2
1936	CSTL1
1937	CTB-102L5.4
1938	CTB-133G6.1
1939	CTB-50L17.14
1940	CTBP1
1941	CTBS
1942	CTC-260F20.3
1943	CTC-454I21.3
1944	CTC-479C5.12
1945	CTC-487M23.8
1946	CTD-2116N17.1
1947	CTD-2132N18.3
1948	CTD-2192J16.20
1949	CTD-2192J16.22
1950	CTD-2207O23.10
1951	CTD-2370N5.3
1952	CTD-2410N18.5
1953	CTD-2545M3.6
1954	CTD-2616J11.11
1955	CTD-3088G3.8
1956	CTD-3138B18.4
1957	CTD-3148I10.9
1958	CTDSP1
1959	CTDSPL
1960	CTF1
1961	CTGF
1962	CTH
1963	CTHRC1
1964	CTIF
1965	CTLA4
1966	CTNNA1
1967	CTNNA3
1968	CTNNAL1
1969	CTNNB1
1970	CTNNBIP1
1971	CTNNBL1
1972	CTNND1
1973	CTNS
1974	CTR9
1975	CTRB1
1976	CTRB2
1977	CTRC
1978	CTSA
1979	CTSB
1980	CTSC
1981	CTSD
1982	CTSE
1983	CTSF
1984	CTSG
1985	CTSH
1986	CTSK
1987	CTSL
1988	CTSO
1989	CTSS
1990	CTSW
1991	CTSZ
1992	CTTN
1993	CTTNBP2
1994	CTTNBP2NL
1995	CTXN1
1996	CUBN
1997	CUL3
1998	CUL9
1999	CUTA
2000	CUX1
2001	CWH43
2002	CX3CL1
2003	CX3CR1
2004	CXADR
2005	CXCL1
2006	CXCL10
2007	CXCL11
2008	CXCL12
2009	CXCL13
2010	CXCL14
2011	CXCL16
2012	CXCL17
2013	CXCL2
2014	CXCL3
2015	CXCL5
2016	CXCL6
2017	CXCL8
2018	CXCL9
2019	CXCR1
2020	CXCR2
2021	CXCR3
2022	CXCR4
2023	CXCR5
2024	CXCR6
2025	CXXC4
2026	CXXC5
2027	CXorf21
2028	CXorf36
2029	CXorf57
2030	CYB561
2031	CYB561A3
2032	CYB561D2
2033	CYB5A
2034	CYB5B
2035	CYB5R2
2036	CYB5R3
2037	CYB5R4
2038	CYBA
2039	CYBB
2040	CYBRD1
2041	CYC1
2042	CYFIP1
2043	CYFIP2
2044	CYGB
2045	CYHR1
2046	CYP11A1
2047	CYP19A1
2048	CYP1A2
2049	CYP1B1
2050	CYP21A2
2051	CYP26A1
2052	CYP27A1
2053	CYP2J2
2054	CYP2R1
2055	CYP2S1
2056	CYP3A5
2057	CYP46A1
2058	CYP4F11
2059	CYP4F2
2060	CYP4F22
2061	CYP4F3
2062	CYP4X1
2063	CYP7B1
2064	CYR61
2065	CYS1
2066	CYSLTR1
2067	CYSLTR2
2068	CYTH3
2069	CYTH4
2070	CYTIP
2071	CYTL1
2072	CYYR1
2073	DAAM1
2074	DAAM2
2075	DAB1
2076	DAB2
2077	DAB2IP
2078	DACH1
2079	DACT1
2080	DACT3
2081	DAD1
2082	DAG1
2083	DAGLB
2084	DAP
2085	DAP3
2086	DAPK1
2087	DAPK2
2088	DAPL1
2089	DAPP1
2090	DAXX
2091	DAZAP2
2092	DBF4
2093	DBNDD1
2094	DBNDD2
2095	DBNL
2096	DCAF11
2097	DCANP1
2098	DCBLD1
2099	DCBLD2
2100	DCC
2101	DCDC2
2102	DCHS1
2103	DCK
2104	DCLK1
2105	DCLK3
2106	DCLRE1C
2107	DCN
2108	DCP1B
2109	DCP2
2110	DCPS
2111	DCSTAMP
2112	DCTN1
2113	DCTN2
2114	DCTN4
2115	DCTN6
2116	DCTPP1
2117	DCUN1D5
2118	DCXR
2119	DDAH1
2120	DDAH2
2121	DDB2
2122	DDHD1
2123	DDIT3
2124	DDIT4
2125	DDIT4L
2126	DDO
2127	DDOST
2128	DDR1
2129	DDR2
2130	DDT
2131	DDTL
2132	DDX17
2133	DDX19B
2134	DDX21
2135	DDX24
2136	DDX26B
2137	DDX27
2138	DDX39A
2139	DDX39B
2140	DDX3X
2141	DDX3Y
2142	DDX47
2143	DDX5
2144	DDX58
2145	DDX6
2146	DDX60L
2147	DECR1
2148	DEDD2
2149	DEF6
2150	DEF8
2151	DEFA3
2152	DEFA4
2153	DEFB1
2154	DEGS1
2155	DEK
2156	DENND1A
2157	DENND1B
2158	DENND1C
2159	DENND2A
2160	DENND2C
2161	DENND2D
2162	DENND3
2163	DENND4A
2164	DENND4C
2165	DENND5A
2166	DENND5B
2167	DENND6B
2168	DEPDC1
2169	DEPDC1B
2170	DEPDC7
2171	DEPTOR
2172	DERL1
2173	DERL2
2174	DERL3
2175	DES
2176	DESI1
2177	DESI2
2178	DEXI
2179	DFNA5
2180	DFNB31
2181	DGAT1
2182	DGAT2
2183	DGCR2
2184	DGCR6
2185	DGKA
2186	DGKB
2187	DGKE
2188	DGKG
2189	DGKH
2190	DGKQ
2191	DGKZ
2192	DGUOK
2193	DHCR24
2194	DHCR7
2195	DHDH
2196	DHFR
2197	DHH
2198	DHRS13
2199	DHRS3
2200	DHRS4L2
2201	DHRS7
2202	DHRS7B
2203	DHRS9
2204	DHX34
2205	DIABLO
2206	DIAPH1
2207	DIAPH2
2208	DIAPH3
2209	DICER1
2210	DIO2
2211	DIO3
2212	DIP2A
2213	DIP2B
2214	DIP2C
2215	DIRAS3
2216	DIRC1
2217	DIRC2
2218	DIRC3
2219	DISC1
2220	DISP1
2221	DIXDC1
2222	DKK1
2223	DKK2
2224	DKK3
2225	DLC1
2226	DLEU1
2227	DLEU7
2228	DLG2
2229	DLG5
2230	DLGAP5
2231	DLK2
2232	DLL1
2233	DLL4
2234	DMD
2235	DMGDH
2236	DMKN
2237	DMP1
2238	DMPK
2239	DMRTA1
2240	DMTF1
2241	DMWD
2242	DMXL2
2243	DNAAF1
2244	DNAH14
2245	DNAJA1
2246	DNAJA2
2247	DNAJA4
2248	DNAJB1
2249	DNAJB11
2250	DNAJB4
2251	DNAJB5
2252	DNAJB9
2253	DNAJC1
2254	DNAJC10
2255	DNAJC13
2256	DNAJC19
2257	DNAJC22
2258	DNAJC25
2259	DNAJC3
2260	DNAJC4
2261	DNAJC5
2262	DNAJC5B
2263	DNAJC8
2264	DNAJC9
2265	DNASE1L3
2266	DNASE2
2267	DNASE2B
2268	DNM1
2269	DNM2
2270	DNM3
2271	DNMT1
2272	DNPH1
2273	DNTTIP2
2274	DOC2A
2275	DOC2B
2276	DOCK1
2277	DOCK10
2278	DOCK11
2279	DOCK4
2280	DOCK5
2281	DOCK6
2282	DOCK7
2283	DOCK8
2284	DOCK9
2285	DOK1
2286	DOK2
2287	DOK3
2288	DOK4
2289	DOK5
2290	DOK6
2291	DOK7
2292	DONSON
2293	DOT1L
2294	DPAGT1
2295	DPCD
2296	DPCR1
2297	DPEP1
2298	DPEP2
2299	DPEP3
2300	DPF1
2301	DPF3
2302	DPH1
2303	DPM1
2304	DPM2
2305	DPM3
2306	DPP3
2307	DPP4
2308	DPP7
2309	DPPA4
2310	DPT
2311	DPY19L1
2312	DPY19L2
2313	DPY30
2314	DPYD
2315	DPYSL2
2316	DPYSL3
2317	DR1
2318	DRAM1
2319	DRAM2
2320	DRAP1
2321	DRAXIN
2322	DRD1
2323	DRD2
2324	DRD4
2325	DRG1
2326	DSC2
2327	DSC3
2328	DSCR3
2329	DSE
2330	DSG2
2331	DSP
2332	DSPP
2333	DST
2334	DSTN
2335	DTHD1
2336	DTNBP1
2337	DTWD2
2338	DTX1
2339	DTX3
2340	DTX3L
2341	DTYMK
2342	DUOX2
2343	DUOXA1
2344	DUOXA2
2345	DUS1L
2346	DUS2
2347	DUSP1
2348	DUSP10
2349	DUSP11
2350	DUSP12
2351	DUSP14
2352	DUSP16
2353	DUSP18
2354	DUSP2
2355	DUSP22
2356	DUSP23
2357	DUSP26
2358	DUSP27
2359	DUSP3
2360	DUSP4
2361	DUSP5
2362	DUSP6
2363	DUSP7
2364	DUT
2365	DXO
2366	DYNC1H1
2367	DYNC1I1
2368	DYNC1I2
2369	DYNC1LI1
2370	DYNC1LI2
2371	DYNC2H1
2372	DYNC2LI1
2373	DYNLT3
2374	DYRK1A
2375	DYRK2
2376	DYRK3
2377	DYSF
2378	DZIP1
2379	DZIP1L
2380	DZIP3
2381	E2F1
2382	E2F3
2383	E2F5
2384	E2F7
2385	EAF1
2386	EAF2
2387	EAPP
2388	EBAG9
2389	EBF1
2390	EBF2
2391	EBF3
2392	EBI3
2393	EBNA1BP2
2394	EBP
2395	EBPL
2396	ECD
2397	ECE1
2398	ECE2
2399	ECEL1
2400	ECH1
2401	ECHDC3
2402	ECI1
2403	ECI2
2404	ECM1
2405	ECM2
2406	ECSCR
2407	ECT2
2408	EDA2R
2409	EDARADD
2410	EDEM1
2411	EDEM2
2412	EDF1
2413	EDIL3
2414	EDN1
2415	EDN3
2416	EDNRA
2417	EDNRB
2418	EEA1
2419	EED
2420	EEF1A1
2421	EEF1A2
2422	EEF1B2
2423	EEF1E1
2424	EEF2
2425	EEF2K
2426	EEFSEC
2427	EFCAB10
2428	EFCAB13
2429	EFCAB14
2430	EFCAB3
2431	EFCC1
2432	EFEMP1
2433	EFEMP2
2434	EFHC2
2435	EFHD1
2436	EFHD2
2437	EFNA1
2438	EFNA2
2439	EFNA3
2440	EFNA5
2441	EFNB1
2442	EFNB2
2443	EFS
2444	EGFL6
2445	EGFL7
2446	EGFL8
2447	EGFLAM
2448	EGLN1
2449	EGLN3
2450	EGR2
2451	EGR3
2452	EHBP1L1
2453	EHD1
2454	EHD2
2455	EHD3
2456	EHD4
2457	EHF
2458	EHMT1
2459	EI24
2460	EID1
2461	EIF1AY
2462	EIF2A
2463	EIF2AK1
2464	EIF2AK3
2465	EIF2AK4
2466	EIF2B1
2467	EIF2S1
2468	EIF2S2
2469	EIF2S3
2470	EIF3A
2471	EIF3B
2472	EIF3D
2473	EIF3E
2474	EIF3G
2475	EIF3H
2476	EIF3I
2477	EIF3L
2478	EIF4A2
2479	EIF4A3
2480	EIF4B
2481	EIF4E3
2482	EIF4EBP1
2483	EIF4EBP3
2484	EIF5A2
2485	EIF5B
2486	ELAVL3
2487	ELF1
2488	ELF2
2489	ELF3
2490	ELF4
2491	ELF5
2492	ELFN1
2493	ELK3
2494	ELL
2495	ELL2
2496	ELL3
2497	ELMO1
2498	ELMO3
2499	ELMOD2
2500	ELMOD3
2501	ELN
2502	ELOF1
2503	ELOVL6
2504	ELOVL7
2505	ELTD1
2506	EMB
2507	EMC2
2508	EMC3
2509	EMC7
2510	EMCN
2511	EMID1
2512	EMILIN1
2513	EMILIN2
2514	EML1
2515	EML2
2516	EML3
2517	EML4
2518	EML6
2519	EMP1
2520	EMP2
2521	EMP3
2522	EMR1
2523	EMR2
2524	EMR3
2525	EMX2
2526	ENAH
2527	ENAM
2528	ENC1
2529	ENDOD1
2530	ENDOG
2531	ENDOU
2532	ENG
2533	ENHO
2534	ENO1
2535	ENO2
2536	ENO3
2537	ENOX1
2538	ENOX2
2539	ENPEP
2540	ENPP1
2541	ENPP2
2542	ENPP3
2543	ENPP4
2544	ENPP5
2545	ENTHD1
2546	ENTPD3
2547	ENTPD5
2548	ENTPD6
2549	ENTPD8
2550	EOGT
2551	EOMES
2552	EP300
2553	EPAS1
2554	EPB41
2555	EPB41L1
2556	EPB41L2
2557	EPB41L3
2558	EPB41L4A
2559	EPB41L4B
2560	EPB41L5
2561	EPCAM
2562	EPDR1
2563	EPHA1
2564	EPHA2
2565	EPHA3
2566	EPHA4
2567	EPHB1
2568	EPHB2
2569	EPHB3
2570	EPHB4
2571	EPHB6
2572	EPHX1
2573	EPHX2
2574	EPHX4
2575	EPN2
2576	EPN3
2577	EPOR
2578	EPPK1
2579	EPRS
2580	EPS8
2581	EPS8L1
2582	EPS8L3
2583	EPSTI1
2584	EPYC
2585	ERAP2
2586	ERBB2
2587	ERBB2IP
2588	ERBB3
2589	ERC1
2590	ERC2
2591	ERCC1
2592	ERCC6
2593	EREG
2594	ERF
2595	ERG
2596	ERGIC1
2597	ERGIC2
2598	ERGIC3
2599	ERH
2600	ERI1
2601	ERI3
2602	ERICH3
2603	ERLEC1
2604	ERMAP
2605	ERMP1
2606	ERN1
2607	ERN2
2608	ERO1L
2609	ERP29
2610	ERP44
2611	ERRFI1
2612	ERV3-1
2613	ERVFRD-1
2614	ESAM
2615	ESCO2
2616	ESD
2617	ESM1
2618	ESPN
2619	ESR2
2620	ESRP1
2621	ESRP2
2622	ESRRB
2623	ESYT1
2624	ESYT2
2625	ETHE1
2626	ETNK1
2627	ETS1
2628	ETS2
2629	ETV1
2630	ETV2
2631	ETV3
2632	ETV4
2633	ETV5
2634	ETV6
2635	ETV7
2636	EVA1A
2637	EVA1B
2638	EVA1C
2639	EVC
2640	EVC2
2641	EVI2A
2642	EVI2B
2643	EVL
2644	EVPL
2645	EWSR1
2646	EXD1
2647	EXD3
2648	EXO1
2649	EXOC2
2650	EXOC3
2651	EXOC3L1
2652	EXOC3L2
2653	EXOC3L4
2654	EXOC6
2655	EXOC6B
2656	EXOSC1
2657	EXOSC10
2658	EXOSC3
2659	EXOSC4
2660	EXOSC8
2661	EXOSC9
2662	EXPH5
2663	EXT1
2664	EXT2
2665	EXTL2
2666	EXTL3
2667	EYS
2668	EZH1
2669	EZH2
2670	EZR
2671	F10
2672	F11R
2673	F12
2674	F13A1
2675	F2
2676	F2R
2677	F2RL2
2678	F2RL3
2679	F3
2680	F5
2681	F8
2682	FA2H
2683	FAAH
2684	FAAH2
2685	FABP1
2686	FABP3
2687	FABP4
2688	FABP5
2689	FADS3
2690	FAH
2691	FAIM
2692	FAIM2
2693	FAIM3
2694	FAM101A
2695	FAM101B
2696	FAM102A
2697	FAM102B
2698	FAM103A1
2699	FAM104A
2700	FAM104B
2701	FAM105A
2702	FAM107A
2703	FAM109A
2704	FAM109B
2705	FAM110A
2706	FAM110C
2707	FAM110D
2708	FAM111A
2709	FAM111B
2710	FAM114A1
2711	FAM117A
2712	FAM118A
2713	FAM122A
2714	FAM122C
2715	FAM124A
2716	FAM124B
2717	FAM126B
2718	FAM127A
2719	FAM127B
2720	FAM127C
2721	FAM129A
2722	FAM129B
2723	FAM129C
2724	FAM132A
2725	FAM133A
2726	FAM134B
2727	FAM134C
2728	FAM135A
2729	FAM136A
2730	FAM13A
2731	FAM13C
2732	FAM149A
2733	FAM153A
2734	FAM153B
2735	FAM155A
2736	FAM159A
2737	FAM160B1
2738	FAM162B
2739	FAM166A
2740	FAM166B
2741	FAM167A
2742	FAM167B
2743	FAM168A
2744	FAM169A
2745	FAM171A1
2746	FAM171B
2747	FAM173A
2748	FAM174A
2749	FAM174B
2750	FAM177B
2751	FAM179A
2752	FAM180A
2753	FAM180B
2754	FAM182B
2755	FAM184A
2756	FAM188B
2757	FAM193B
2758	FAM195A
2759	FAM195B
2760	FAM198A
2761	FAM198B
2762	FAM19A2
2763	FAM19A3
2764	FAM19A5
2765	FAM20A
2766	FAM20C
2767	FAM212A
2768	FAM212B
2769	FAM213A
2770	FAM214A
2771	FAM214B
2772	FAM217B
2773	FAM219A
2774	FAM221B
2775	FAM222B
2776	FAM228B
2777	FAM229B
2778	FAM26E
2779	FAM26F
2780	FAM27C
2781	FAM3A
2782	FAM3B
2783	FAM3C
2784	FAM3D
2785	FAM43A
2786	FAM43B
2787	FAM46A
2788	FAM46B
2789	FAM46C
2790	FAM49A
2791	FAM50B
2792	FAM53B
2793	FAM53C
2794	FAM57A
2795	FAM58A
2796	FAM60A
2797	FAM63A
2798	FAM65A
2799	FAM65B
2800	FAM69A
2801	FAM69B
2802	FAM71E1
2803	FAM72A
2804	FAM72B
2805	FAM81A
2806	FAM83A
2807	FAM83D
2808	FAM83E
2809	FAM83F
2810	FAM83H
2811	FAM84A
2812	FAM84B
2813	FAM89A
2814	FAM89B
2815	FAM8A1
2816	FAM92A1
2817	FAM92B
2818	FAM96A
2819	FAM98A
2820	FANCI
2821	FANK1
2822	FAP
2823	FAR1
2824	FARP1
2825	FARS2
2826	FAS
2827	FASLG
2828	FASN
2829	FASTK
2830	FAT1
2831	FAT4
2832	FAXC
2833	FAXDC2
2834	FBL
2835	FBLIM1
2836	FBLN1
2837	FBLN2
2838	FBLN5
2839	FBLN7
2840	FBN1
2841	FBN2
2842	FBP1
2843	FBRS
2844	FBXL16
2845	FBXL2
2846	FBXL22
2847	FBXL5
2848	FBXL7
2849	FBXL8
2850	FBXO10
2851	FBXO16
2852	FBXO17
2853	FBXO18
2854	FBXO2
2855	FBXO27
2856	FBXO31
2857	FBXO32
2858	FBXO33
2859	FBXO34
2860	FBXO38
2861	FBXO44
2862	FBXO5
2863	FBXO6
2864	FBXO7
2865	FBXO8
2866	FBXW10
2867	FBXW5
2868	FBXW7
2869	FCAR
2870	FCER1A
2871	FCER1G
2872	FCER2
2873	FCGBP
2874	FCGR1A
2875	FCGR1B
2876	FCGR2A
2877	FCGR2B
2878	FCGR3A
2879	FCGR3B
2880	FCGRT
2881	FCHO2
2882	FCN1
2883	FCN2
2884	FCN3
2885	FCRL1
2886	FCRL2
2887	FCRL3
2888	FCRL4
2889	FCRL5
2890	FCRL6
2891	FCRLA
2892	FCRLB
2893	FDPS
2894	FDX1
2895	FDXR
2896	FECH
2897	FEM1B
2898	FEN1
2899	FER
2900	FERMT1
2901	FERMT2
2902	FES
2903	FEZ2
2904	FFAR2
2905	FFAR3
2906	FFAR4
2907	FGD1
2908	FGD2
2909	FGD3
2910	FGD4
2911	FGD5
2912	FGD6
2913	FGF1
2914	FGF10
2915	FGF12
2916	FGF13
2917	FGF18
2918	FGF2
2919	FGF20
2920	FGF22
2921	FGF7
2922	FGFBP1
2923	FGFBP2
2924	FGFR1
2925	FGFR1OP2
2926	FGFR2
2927	FGFR4
2928	FGFRL1
2929	FGL1
2930	FGL2
2931	FGR
2932	FHAD1
2933	FHIT
2934	FHL1
2935	FHL2
2936	FHL3
2937	FHL5
2938	FHOD1
2939	FHOD3
2940	FIBIN
2941	FICD
2942	FIGF
2943	FIGN
2944	FILIP1
2945	FILIP1L
2946	FIP1L1
2947	FIS1
2948	FJX1
2949	FKBP10
2950	FKBP11
2951	FKBP14
2952	FKBP15
2953	FKBP1A
2954	FKBP1C
2955	FKBP2
2956	FKBP4
2957	FKBP5
2958	FKBP7
2959	FKBP8
2960	FKBP9
2961	FLNA
2962	FLNB
2963	FLNC
2964	FLOT1
2965	FLOT2
2966	FLRT2
2967	FLRT3
2968	FLT1
2969	FLT3
2970	FLT4
2971	FLVCR2
2972	FLYWCH2
2973	FMN1
2974	FMNL1
2975	FMNL2
2976	FMNL3
2977	FMO1
2978	FMO2
2979	FMO3
2980	FMO5
2981	FMOD
2982	FMR1
2983	FN1
2984	FN3K
2985	FNBP1
2986	FNBP1L
2987	FNBP4
2988	FNDC1
2989	FNDC3A
2990	FNDC3B
2991	FNDC4
2992	FNIP1
2993	FNIP2
2994	FO538757.2
2995	FOLH1
2996	FOLR1
2997	FOLR2
2998	FOLR3
2999	FOPNL
3000	FOS
3001	FOSB
3002	FOSL1
3003	FOXA1
3004	FOXA2
3005	FOXA3
3006	FOXB1
3007	FOXC1
3008	FOXC2
3009	FOXF1
3010	FOXF2
3011	FOXI3
3012	FOXL1
3013	FOXM1
3014	FOXO1
3015	FOXO4
3016	FOXP2
3017	FOXP3
3018	FOXQ1
3019	FOXRED2
3020	FOXS1
3021	FPR1
3022	FPR2
3023	FPR3
3024	FRAT1
3025	FRAT2
3026	FREM1
3027	FRG1
3028	FRK
3029	FRMD3
3030	FRMD4A
3031	FRMD4B
3032	FRMD6
3033	FRMD8
3034	FRMPD1
3035	FRRS1
3036	FRY
3037	FRYL
3038	FRZB
3039	FSCN1
3040	FSCN3
3041	FSD1
3042	FSIP1
3043	FST
3044	FSTL1
3045	FSTL3
3046	FTCDNL1
3047	FTL
3048	FUBP1
3049	FUCA1
3050	FUCA2
3051	FUOM
3052	FURIN
3053	FUS
3054	FUT1
3055	FUT10
3056	FUT11
3057	FUT2
3058	FUT3
3059	FUT4
3060	FUT5
3061	FUT6
3062	FUT7
3063	FUT8
3064	FUZ
3065	FXR1
3066	FXYD1
3067	FXYD2
3068	FXYD3
3069	FXYD5
3070	FXYD6
3071	FXYD7
3072	FYB
3073	FYN
3074	FZD1
3075	FZD10
3076	FZD2
3077	FZD4
3078	FZD5
3079	FZD6
3080	FZD7
3081	FZD8
3082	G0S2
3083	G3BP1
3084	G3BP2
3085	G6PD
3086	GAA
3087	GAB1
3088	GAB2
3089	GAB3
3090	GABARAP
3091	GABARAPL1
3092	GABRA4
3093	GABRB2
3094	GABRB3
3095	GABRD
3096	GABRP
3097	GABRR2
3098	GADD45A
3099	GADD45B
3100	GADD45G
3101	GADD45GIP1
3102	GAL3ST4
3103	GALC
3104	GALE
3105	GALK2
3106	GALM
3107	GALNT1
3108	GALNT12
3109	GALNT15
3110	GALNT16
3111	GALNT18
3112	GALNT2
3113	GALNT3
3114	GALNT4
3115	GALNT5
3116	GALNT6
3117	GALNTL5
3118	GALNTL6
3119	GALT
3120	GAMT
3121	GAPDH
3122	GAPT
3123	GAREML
3124	GARS
3125	GAS1
3126	GAS2L1
3127	GAS2L3
3128	GAS6
3129	GAS7
3130	GATA1
3131	GATA2
3132	GATA3
3133	GATA5
3134	GATA6
3135	GATAD1
3136	GATAD2A
3137	GATAD2B
3138	GATM
3139	GATSL3
3140	GBA
3141	GBE1
3142	GBGT1
3143	GBP1
3144	GBP2
3145	GBP3
3146	GBP5
3147	GBP7
3148	GC
3149	GCA
3150	GCAT
3151	GCDH
3152	GCH1
3153	GCHFR
3154	GCLC
3155	GCNT1
3156	GCNT3
3157	GCNT4
3158	GCOM1
3159	GCSAM
3160	GCSAML
3161	GDA
3162	GDF10
3163	GDF15
3164	GDF6
3165	GDF7
3166	GDF9
3167	GDI2
3168	GDPD5
3169	GEM
3170	GEMIN7
3171	GFER
3172	GFI1
3173	GFI1B
3174	GFOD1
3175	GFOD2
3176	GFPT1
3177	GFPT2
3178	GFRA1
3179	GFRA2
3180	GFRA3
3181	GGA1
3182	GGA2
3183	GGA3
3184	GGCT
3185	GGCX
3186	GGH
3187	GGT5
3188	GGT6
3189	GHDC
3190	GHITM
3191	GHR
3192	GHRL
3193	GIGYF1
3194	GIMAP1
3195	GIMAP2
3196	GIMAP6
3197	GIMAP7
3198	GIMAP8
3199	GINM1
3200	GINS1
3201	GINS2
3202	GIPC1
3203	GIPC2
3204	GIPC3
3205	GIT1
3206	GJA1
3207	GJA4
3208	GJA5
3209	GJB1
3210	GJB2
3211	GJB3
3212	GJC1
3213	GJC2
3214	GK
3215	GK2
3216	GK5
3217	GLA
3218	GLB1
3219	GLB1L2
3220	GLCCI1
3221	GLCE
3222	GLDC
3223	GLDN
3224	GLI1
3225	GLI2
3226	GLI3
3227	GLIPR1
3228	GLIS1
3229	GLIS2
3230	GLIS3
3231	GLMN
3232	GLMP
3233	GLOD4
3234	GLP2R
3235	GLRA1
3236	GLRB
3237	GLRX
3238	GLRX5
3239	GLS
3240	GLT1D1
3241	GLT8D1
3242	GLT8D2
3243	GLTSCR2
3244	GLUL
3245	GLYATL1
3246	GM2A
