,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-CR-6487-01A,161.472,156.966,129.547,151.602,39.036,183.629,1384.401,142.412,4.475,41.426,570.116,6.417,3014.319
TCGA-CN-6018-01A,49.691,752.971,97.895,10.899,5.465,171.367,660.370,5.730,23.369,114.112,51.760,15.154,204.074
TCGA-CR-6484-01A,71.402,521.468,107.630,20.104,19.465,101.774,850.707,48.406,3.735,99.669,70.867,8.113,34.488
TCGA-CR-7382-01A,19.768,1675.696,147.379,20.696,38.022,363.571,859.097,48.108,32.093,200.600,94.343,33.000,235.913
TCGA-CN-4726-01A,2.656,158.374,31.540,1.224,4.645,25.074,101.913,11.500,4.614,60.417,7.627,19.702,42.440
TCGA-BB-A5HY-01A,9.605,176.953,57.765,1.468,1.171,36.507,61.173,2.187,1.000,227.470,3.535,1.049,416.904
TCGA-CV-A45R-01A,5.601,307.913,21.378,6.456,7.266,76.420,301.682,52.836,1.000,80.285,29.296,1.272,61.615
TCGA-P3-A6T4-01A,8.478,128.421,19.849,5.102,3.021,34.378,70.069,15.075,1.000,41.104,7.283,4.159,180.670
TCGA-CV-6962-01A,3.008,58.008,5.917,1.205,1.000,131.531,60.580,6.765,2.331,69.283,6.671,1.000,1172.429
TCGA-MT-A51W-01A,3.336,62.523,22.801,7.114,3.778,34.542,84.109,5.149,1.206,12.064,28.176,1.732,105.645
TCGA-CQ-7068-01A,6.597,151.864,40.135,48.066,9.518,36.488,743.765,8.330,2.020,13.548,238.091,2.211,63.880
TCGA-4P-AA8J-01A,42.685,971.203,44.799,5.330,6.848,98.116,362.816,49.706,2.079,678.095,33.588,1.936,1333.150
TCGA-CV-A45P-01A,4.079,64.852,6.671,2.359,2.483,39.733,30.845,8.846,1.000,27.654,10.158,3.042,51.167
TCGA-CV-7429-01A,9.542,560.813,64.925,12.493,3.771,134.860,657.791,7.222,1.860,259.447,58.756,3.787,127.059
TCGA-HD-A633-01A,4.788,147.089,15.280,1.000,1.373,57.223,77.928,10.098,3.622,58.282,4.844,7.167,304.876
TCGA-DQ-5631-01A,15.464,269.284,21.339,1.000,5.097,85.003,60.386,10.316,1.000,395.148,1.563,1.000,629.151
TCGA-CV-5436-01A,18.834,247.944,28.046,5.475,2.368,50.890,116.589,46.678,2.992,54.570,24.274,1.000,62.827
TCGA-DQ-5630-01A,14.115,651.329,43.641,11.490,14.879,66.907,518.899,29.863,1.000,209.322,156.160,2.372,66.480
TCGA-CR-6482-01A,190.302,186.676,153.595,29.092,44.875,202.590,780.429,25.941,4.267,112.315,105.341,5.296,726.142
TCGA-P3-A6T6-01A,8.797,31.753,3.810,1.434,1.330,76.661,24.002,3.047,1.000,45.693,7.948,1.568,817.010
TCGA-DQ-7592-01A,7.938,400.847,42.174,9.154,5.220,62.125,275.133,44.108,3.131,50.252,38.070,3.304,409.747
TCGA-BA-A4II-01A,26.682,213.614,31.878,4.273,3.269,93.373,122.763,7.695,6.941,67.161,20.772,6.564,104.815
TCGA-HL-7533-01A,7.687,116.426,22.625,25.538,5.409,43.329,238.457,4.285,1.338,34.862,145.439,1.000,591.543
TCGA-CV-7435-01A,24.852,987.491,66.609,4.850,5.635,110.416,351.295,32.223,6.372,194.761,14.516,2.357,344.479
TCGA-CV-7446-01A,5.608,218.814,28.564,12.791,5.882,66.466,115.019,6.702,4.271,92.224,20.033,1.149,1197.354
TCGA-BA-6870-01A,121.712,652.570,28.144,1.980,6.189,127.755,56.783,103.352,1.836,49.632,13.958,4.178,131.186
TCGA-MZ-A5BI-01A,184.213,88.294,119.910,24.744,15.473,101.069,445.026,55.465,15.378,55.961,126.479,10.131,470.619
TCGA-CQ-A4CE-01A,10.611,112.892,10.087,8.726,6.068,55.393,55.749,15.741,1.664,17.585,28.214,2.240,30.441
TCGA-CV-A460-01A,48.512,417.806,67.721,13.180,12.802,122.319,422.000,38.196,2.925,85.336,71.955,2.457,1270.571
TCGA-CV-7104-01A,8.073,507.924,91.301,6.587,7.869,70.164,440.228,63.909,4.778,83.969,16.099,3.605,178.900
TCGA-UF-A7JF-01A,13.965,111.882,16.193,1.967,11.035,36.943,295.273,27.024,1.000,65.900,16.051,1.164,1908.032
TCGA-HD-7753-01A,13.839,854.149,51.243,4.727,2.816,73.413,99.256,41.335,1.582,163.846,22.488,4.301,64.884
TCGA-F7-A61S-01A,15.102,197.124,38.051,13.529,3.293,38.380,343.424,10.892,7.340,19.231,71.075,1.116,81.088
TCGA-CQ-A4C9-01A,33.094,477.080,14.135,2.083,4.082,112.377,132.128,32.486,2.151,109.585,9.235,1.950,556.932
TCGA-CQ-A4CA-01A,10.291,294.061,36.055,18.106,12.858,92.250,564.155,24.520,3.834,101.234,68.568,8.671,34.813
TCGA-IQ-A61O-01A,12.242,3681.303,39.740,2.045,3.039,106.058,416.396,7.151,1.868,1038.504,7.646,1.974,262.637
TCGA-CQ-A4CD-01A,11.547,82.908,65.038,5.649,2.175,41.085,481.082,1.129,3.745,18.304,26.419,8.748,204.836
TCGA-CN-A499-01A,14.599,82.744,43.510,31.903,10.405,65.962,327.845,6.237,7.634,23.425,117.899,7.471,591.537
TCGA-CN-6013-01A,25.916,104.707,85.165,22.863,16.182,68.856,831.031,19.100,4.132,44.446,112.692,3.652,14.458
TCGA-CN-5356-01A,38.351,404.623,27.226,5.015,5.713,229.320,125.790,20.479,4.720,109.000,19.281,4.796,246.328
TCGA-CN-6017-01A,160.974,578.161,114.794,73.248,42.070,195.285,1002.834,44.896,28.073,114.445,280.024,6.462,42.296
TCGA-CR-7369-01A,20.157,450.388,47.421,8.945,8.616,92.195,148.118,65.264,2.662,59.739,21.561,2.510,214.521
TCGA-P3-A6T8-01A,6.893,955.799,33.229,1.000,2.408,107.290,41.170,10.376,1.036,206.510,3.051,2.944,276.234
TCGA-F7-A50J-01A,7.721,232.529,21.697,10.410,3.329,32.742,68.083,22.920,4.702,38.399,29.122,1.355,106.956
TCGA-UF-A71D-01A,18.714,80.778,8.622,3.926,2.461,71.556,43.307,11.969,1.725,31.102,13.695,1.249,114.768
TCGA-CV-A464-01A,8.026,805.144,27.639,4.908,13.526,116.052,159.662,31.228,1.000,139.626,20.273,1.578,16.869
TCGA-CV-A6JD-01A,5.218,545.393,54.622,20.570,6.148,26.793,814.354,16.902,3.668,409.194,101.165,1.743,316.492
TCGA-CQ-7071-01A,16.904,270.412,25.848,6.805,4.378,36.389,217.625,15.037,1.568,35.020,31.330,1.218,22.086
TCGA-UF-A7J9-01A,6.044,1163.579,45.578,2.086,4.465,132.099,209.663,4.642,8.011,270.865,19.190,6.590,2313.297
TCGA-CQ-6225-01A,6.842,55.965,5.427,22.384,1.509,23.193,28.386,2.638,1.000,24.714,2.097,1.203,1621.277
TCGA-MT-A51X-01A,6.760,381.955,14.494,3.349,4.776,56.340,57.689,40.670,1.027,65.268,11.342,1.604,31.164
TCGA-BA-5152-01A,15.608,229.140,65.185,14.202,10.334,87.698,389.044,22.205,2.488,35.844,47.290,3.144,179.953
TCGA-CQ-7065-01A,1.806,262.155,3.172,1.000,1.000,36.678,9.477,8.758,1.000,49.577,1.000,1.000,254.755
TCGA-CQ-6229-01A,5.645,245.740,18.250,11.169,4.551,72.519,197.833,34.498,1.000,87.672,35.605,1.000,29.006
TCGA-CN-A63U-01A,5.272,37.825,3.334,1.000,1.000,52.609,16.823,30.054,1.388,71.144,3.204,1.886,3951.892
TCGA-CV-6940-01A,4.731,395.885,22.740,1.668,5.130,50.209,132.212,9.223,1.000,64.319,10.190,1.017,1045.208
TCGA-H7-8501-01A,13.380,172.779,71.088,76.258,12.566,52.945,1260.937,8.321,5.067,37.972,297.803,3.855,263.668
TCGA-QK-A8ZB-01A,94.446,562.933,18.620,2.065,2.865,68.098,64.902,23.055,1.984,135.700,9.001,3.863,672.666
TCGA-CR-6481-01A,170.989,104.704,136.528,60.178,46.774,170.348,1313.717,48.819,4.663,56.369,323.385,5.007,600.866
TCGA-BB-8596-01A,12.980,1175.476,65.010,5.059,20.266,198.353,353.375,36.256,7.628,239.621,20.174,5.139,564.124
TCGA-CR-6493-01A,7.062,111.275,15.989,1.529,1.178,43.017,57.920,2.255,8.134,43.007,6.940,2.152,762.693
TCGA-CV-A6JT-01A,4.616,485.178,14.275,5.545,8.326,37.058,197.689,37.478,1.000,96.210,37.399,1.766,22.804
TCGA-BA-A4IF-01A,8.776,163.505,11.895,1.000,2.832,39.859,45.816,2.359,1.054,80.759,5.403,1.105,429.153
TCGA-CN-4725-01A,2.571,260.200,15.288,1.000,2.191,53.416,29.224,10.011,2.266,31.667,2.655,1.189,121.125
TCGA-WA-A7H4-01A,20.102,539.528,37.251,1.673,10.130,85.891,103.273,20.664,2.355,179.187,9.523,2.841,184.567
TCGA-CV-5441-01A,11.995,123.285,13.263,5.185,3.692,115.232,92.619,22.191,1.019,53.322,31.964,1.312,277.622
TCGA-CR-7367-01A,43.235,1074.585,74.304,13.594,8.268,106.611,302.923,33.142,3.747,174.928,22.915,5.392,98.674
TCGA-CR-5249-01A,135.365,123.947,85.613,29.153,34.539,85.867,200.434,59.191,1.891,49.247,100.786,2.476,1781.346
TCGA-F7-A620-01A,26.485,158.418,36.040,17.333,10.205,38.829,284.799,31.597,7.853,20.430,114.166,2.545,142.413
TCGA-QK-A8Z9-01B,12.605,1015.171,46.567,9.322,6.470,85.315,434.374,18.804,1.000,233.332,36.379,2.100,69.836
TCGA-IQ-7630-01A,3.125,231.008,29.766,4.342,4.221,23.872,324.649,7.450,1.000,78.256,15.715,1.335,77.836
TCGA-CN-4738-01A,18.283,189.680,46.315,16.527,15.069,58.281,295.054,74.577,10.939,27.896,48.869,8.567,1584.889
TCGA-CQ-5331-01A,24.870,201.580,53.362,21.865,19.316,132.405,567.593,13.393,5.823,42.272,91.130,5.433,111.761
TCGA-CV-7418-01A,11.920,67.584,20.612,11.011,5.390,82.251,234.170,32.420,2.625,29.645,48.871,2.152,2313.220
TCGA-D6-6516-01A,5.936,149.999,16.099,14.853,5.130,74.966,190.064,57.356,3.401,22.845,62.029,2.763,43.077
TCGA-CV-5444-01A,12.688,1534.351,78.061,7.899,13.339,140.079,1360.541,24.302,2.242,170.206,52.005,6.345,26.040
TCGA-CN-A6V7-01A,12.497,12.607,12.466,10.455,2.918,20.171,165.762,1.415,1.000,5.308,34.399,1.000,3846.049
TCGA-CV-A45Z-01A,11.738,180.756,32.930,8.727,8.688,54.630,273.517,10.566,2.287,38.177,34.795,2.103,1409.819
TCGA-CR-6478-01A,48.058,213.505,189.668,32.221,25.932,108.723,1131.205,17.932,19.756,54.543,146.083,18.986,1233.894
TCGA-CN-6021-01A,51.150,303.241,18.027,5.629,3.616,151.948,81.931,10.476,4.677,37.851,21.057,9.691,2675.182
TCGA-CQ-6224-01A,12.875,1369.214,165.977,3.244,9.287,141.344,719.093,6.147,1.063,295.478,15.380,2.008,107.894
TCGA-HD-7754-01A,20.848,633.264,38.998,3.838,6.391,128.596,219.097,28.733,2.309,183.122,7.050,8.085,2300.723
TCGA-F7-A622-01A,5.016,28.311,5.060,1.000,1.000,29.988,54.220,7.884,1.938,9.487,4.357,5.420,180.839
TCGA-P3-A6T2-01A,5.541,92.419,24.388,1.821,1.017,48.959,125.821,3.048,1.000,36.932,11.997,1.000,40.597
TCGA-CR-7383-01A,22.149,788.931,63.213,10.465,17.091,147.865,585.092,55.587,1.968,142.430,54.640,2.405,282.133
TCGA-CN-A49A-01A,13.784,511.693,5.909,1.459,1.206,41.993,40.122,2.183,1.004,449.220,4.414,1.000,341.880
TCGA-TN-A7HJ-01A,16.769,72.875,8.663,1.000,2.885,63.954,55.666,12.183,1.000,29.456,4.547,1.849,549.399
TCGA-CN-4736-01A,6.361,336.831,71.984,24.353,17.136,103.513,837.017,42.020,2.226,115.467,141.587,3.833,30.609
TCGA-CN-4730-01A,2.925,33.343,5.911,1.000,1.000,30.809,40.131,3.191,1.000,33.939,2.250,1.000,571.223
TCGA-CV-7433-01A,9.137,1634.264,117.410,36.825,14.061,125.542,1147.720,11.784,3.508,207.233,198.635,3.367,103.739
TCGA-CV-6934-01A,12.961,1968.320,73.265,32.137,13.159,283.826,655.684,56.333,8.636,438.327,104.145,3.514,210.760
TCGA-CV-6941-01A,13.009,731.413,46.484,3.937,4.331,87.061,245.447,53.419,4.905,160.096,15.317,2.885,1068.210
TCGA-RS-A6TP-01A,8.301,23.915,12.613,6.936,1.443,20.597,60.156,3.687,3.965,92.320,64.110,1.000,871.733
TCGA-CV-5978-01A,26.706,1130.545,120.728,3.101,11.421,99.265,445.321,26.452,9.648,224.407,16.759,9.094,1054.990
TCGA-CV-5977-01A,2.946,104.509,24.606,1.000,1.198,21.113,91.067,5.949,2.203,27.254,8.780,1.000,60.713
TCGA-CV-A6JU-01A,6.011,167.056,8.651,1.149,3.342,85.140,259.445,16.201,1.016,166.134,10.551,1.648,1534.407
TCGA-CV-7102-01A,5.432,524.909,49.505,2.886,6.918,123.845,375.437,14.750,10.857,86.063,12.824,4.027,57.366
TCGA-CR-7368-01A,28.261,115.492,49.772,9.853,6.790,80.540,204.847,74.238,4.195,25.926,35.224,2.507,725.366
TCGA-D6-A74Q-01A,61.264,387.563,13.013,7.034,2.465,51.063,81.235,188.365,2.370,62.747,30.065,4.419,892.674
TCGA-D6-6824-01A,33.983,881.116,90.279,18.288,21.055,192.003,597.805,76.232,20.880,132.209,57.733,16.787,1293.917
TCGA-CV-7440-01A,21.025,134.026,20.479,1.881,1.771,120.365,83.880,9.687,8.207,188.759,11.433,6.947,1303.528
TCGA-CR-6477-01A,21.069,616.927,101.970,4.024,13.626,140.131,369.899,51.383,5.272,51.281,14.341,3.291,52.683
TCGA-UF-A71B-01A,42.893,472.921,46.312,4.372,4.868,133.624,268.325,18.132,5.831,102.284,25.656,9.231,208.279
TCGA-QK-A6IF-01A,193.352,107.318,88.832,33.919,36.295,44.180,262.589,32.384,1.207,76.016,126.269,1.470,597.683
TCGA-CQ-5332-01A,14.557,556.031,37.950,3.620,2.488,118.949,166.635,31.182,2.459,87.986,6.549,1.020,367.906
TCGA-HD-8224-01A,3.701,342.943,23.617,6.617,7.050,73.430,230.161,22.259,1.400,95.408,14.933,2.174,1337.434
TCGA-BB-8601-01A,15.793,39.284,3.470,1.000,1.000,40.448,9.915,61.224,1.000,30.393,1.243,1.000,836.850
TCGA-CN-5355-01A,43.787,967.290,37.903,1.087,6.036,165.527,77.580,26.688,9.092,118.597,11.770,4.599,97.999
TCGA-H7-A76A-01A,146.074,1014.288,117.523,25.920,36.280,84.334,920.637,58.014,22.284,229.309,239.164,7.069,935.162
TCGA-D6-A6EP-01A,58.268,498.820,6.384,5.123,3.222,106.192,320.940,5.818,1.757,624.203,38.073,1.000,1173.596
TCGA-CN-5369-01A,58.066,307.762,63.724,18.798,15.395,120.323,331.938,14.070,7.177,94.200,77.999,17.161,434.263
TCGA-CN-6988-01A,3.730,129.508,3.936,1.134,1.000,70.498,33.783,4.155,1.020,48.058,3.320,1.255,571.382
TCGA-BA-A6DE-01A,6.427,88.628,13.365,3.430,1.845,44.439,49.123,6.448,2.505,32.304,15.081,2.532,262.381
TCGA-D6-8569-01A,6.634,469.161,53.358,4.101,9.848,76.965,167.195,28.095,2.825,69.044,18.204,3.106,102.109
TCGA-CR-7401-01A,4.365,809.421,27.814,2.618,9.707,80.711,94.785,72.275,2.288,131.325,10.411,2.046,24.634
TCGA-CV-7177-01A,9.359,884.445,29.969,1.387,5.547,108.519,189.673,58.085,1.256,182.956,4.713,1.542,168.491
TCGA-CV-7238-01A,21.733,331.841,40.762,14.738,8.864,86.900,143.046,17.183,1.305,59.458,58.118,2.638,31.634
TCGA-CV-7247-01A,4.297,250.456,24.316,1.000,1.399,139.554,42.363,4.656,1.000,123.573,4.094,1.000,280.299
TCGA-CQ-7072-01A,7.729,1664.252,30.029,1.000,8.282,108.062,94.544,10.313,1.816,386.811,4.098,1.000,562.330
TCGA-CV-A45T-01A,75.499,233.841,51.127,18.909,24.019,83.517,358.538,46.459,6.017,85.210,167.909,1.880,76.117
TCGA-KU-A6H7-01A,20.168,48.548,35.178,54.853,12.402,51.402,759.537,9.406,1.000,21.649,250.655,2.253,3047.499
TCGA-BA-4075-01A,6.197,161.782,76.452,1.000,5.223,31.046,157.259,2.556,3.050,100.748,4.134,11.521,274.288
TCGA-DQ-5624-01A,19.739,761.655,65.820,1.763,11.676,72.623,86.862,81.586,1.230,71.800,6.235,1.000,151.243
TCGA-BA-A6DD-01A,63.587,282.405,39.591,20.761,8.209,66.941,298.839,7.117,1.000,97.451,91.346,1.644,478.327
TCGA-KU-A66S-01A,19.045,219.773,20.111,20.683,3.992,109.000,145.083,250.299,4.689,58.040,20.689,1.419,1836.343
TCGA-CV-7254-01A,94.446,720.913,78.797,13.316,40.322,157.980,572.379,74.177,3.577,141.032,66.684,2.442,740.972
TCGA-CV-5976-01A,3.683,494.967,23.894,1.145,4.003,57.776,172.860,6.569,1.145,79.859,6.296,1.057,602.363
TCGA-CR-7374-01A,108.891,277.470,43.860,13.101,17.417,144.081,124.477,33.991,3.793,95.888,30.498,5.440,1336.712
TCGA-CR-5250-01A,121.843,194.447,53.510,9.501,7.752,133.677,124.125,75.628,1.000,80.548,38.071,1.000,1780.571
TCGA-CV-A6JZ-01A,11.237,539.580,72.934,59.535,15.918,47.303,1405.192,10.157,1.243,81.666,145.213,3.697,98.326
TCGA-CV-6935-01A,6.894,379.225,20.322,1.931,1.882,91.577,130.863,16.902,1.494,134.654,7.265,1.000,1354.626
TCGA-CV-6954-01A,7.787,324.866,23.764,4.600,5.365,83.232,431.289,2.599,1.829,269.466,16.475,23.663,318.378
TCGA-CQ-A4CH-01A,15.644,295.907,25.026,1.000,4.422,78.802,109.894,7.480,3.752,55.858,6.827,14.038,347.113
TCGA-CN-6020-01A,10.684,653.469,39.073,2.176,3.949,92.513,175.205,27.287,8.244,71.833,26.172,11.568,62.781
TCGA-CV-7425-01A,3.698,103.690,24.515,13.189,12.305,60.219,192.955,27.481,1.000,22.300,36.824,1.000,27.446
TCGA-BB-A5HU-01A,5.382,488.555,82.698,2.020,6.181,38.364,118.813,33.145,4.020,164.780,5.567,2.685,50.517
TCGA-HD-7831-01A,25.928,2844.290,71.116,1.143,4.478,105.558,188.104,56.805,2.437,995.395,4.786,1.250,181.731
TCGA-CR-7364-01A,31.579,322.559,35.917,2.191,12.066,112.867,56.541,100.936,5.411,66.622,13.027,9.148,1784.890
TCGA-CN-A63W-01A,3.150,62.686,10.359,4.542,1.157,36.484,41.528,7.035,2.225,41.000,19.985,1.143,915.531
TCGA-D6-A6EK-01A,27.047,65.965,13.669,8.693,13.142,40.855,207.816,33.520,1.000,27.017,63.209,1.000,88.530
TCGA-BA-5557-01A,3.678,451.758,110.875,8.223,8.647,120.857,351.621,15.634,20.305,89.618,36.051,37.954,55.680
TCGA-BA-6869-01A,26.294,115.485,7.597,4.763,1.334,71.060,37.254,20.002,2.535,42.194,29.273,5.319,1161.249
TCGA-CV-7090-01A,6.411,471.364,74.905,8.084,8.107,140.684,808.329,38.644,4.156,82.285,42.677,2.293,16.590
TCGA-T3-A92M-01A,44.875,739.307,50.386,18.829,11.474,59.105,434.596,18.832,1.098,155.146,81.287,3.305,409.991
TCGA-MT-A67F-01A,9.397,111.852,65.812,61.957,13.356,66.533,623.138,156.735,5.936,31.544,221.482,10.023,63.584
TCGA-CN-A63V-01A,7.300,822.415,14.917,2.577,3.795,57.023,119.826,19.453,1.000,267.141,14.011,5.242,34.403
TCGA-CV-7415-01A,13.879,693.693,38.833,12.712,4.919,80.946,501.748,5.550,1.000,168.878,73.915,1.000,135.500
TCGA-CV-6003-01A,4.283,172.409,28.583,1.373,1.854,32.179,67.055,14.822,1.170,191.580,6.508,1.000,692.735
TCGA-CN-6016-01A,8.709,1559.452,41.606,4.251,5.360,125.455,332.914,54.905,1.000,379.404,23.230,2.132,393.264
TCGA-H7-A6C4-01A,10.850,326.845,24.164,5.419,6.758,42.833,85.760,80.909,2.140,39.230,13.905,1.532,98.163
TCGA-CV-5966-01A,8.377,247.375,90.342,7.239,4.586,34.862,1254.508,3.602,7.438,62.778,56.107,2.540,993.523
TCGA-BA-4076-01A,4.930,104.896,12.500,1.000,2.565,27.577,24.782,12.079,1.000,21.714,4.117,2.008,120.617
TCGA-CN-4735-01A,39.690,144.656,99.654,14.409,18.140,72.506,469.990,18.293,2.227,68.096,75.747,2.568,1028.816
TCGA-CV-6955-01A,1.461,26.451,19.962,8.230,11.279,34.784,144.874,22.846,1.000,10.776,45.021,1.000,65.107
TCGA-CR-6491-01A,12.544,106.699,13.190,5.601,2.073,68.154,50.060,19.772,1.000,23.437,29.595,1.000,83.093
TCGA-BA-5558-01A,7.092,161.514,49.969,10.602,8.786,109.165,472.204,194.532,13.542,36.127,43.359,5.665,64.792
TCGA-CN-4728-01A,20.049,1139.364,129.697,9.272,14.735,149.280,467.019,54.109,12.411,237.950,39.607,4.340,204.923
TCGA-BB-A5HZ-01A,6.711,135.783,7.557,1.000,1.286,63.516,46.740,18.736,1.954,44.759,4.131,1.914,117.966
TCGA-UP-A6WW-01A,39.867,187.935,44.585,6.910,7.583,57.363,347.732,21.933,1.726,126.113,32.755,1.445,5458.616
TCGA-CV-7407-01A,4.388,109.237,43.542,6.731,18.200,36.716,516.117,13.469,1.000,63.553,59.130,1.944,2011.385
TCGA-CV-7416-01A,3.172,1046.525,58.136,1.000,5.904,83.940,362.448,17.576,4.942,130.253,5.737,1.291,24.167
TCGA-CN-5361-01A,5.379,837.912,31.883,2.274,5.435,148.633,280.007,49.390,1.000,242.649,26.445,1.373,56.256
TCGA-CV-7100-01A,7.061,160.409,32.573,19.949,9.659,121.240,371.928,16.398,3.967,82.671,85.721,10.779,1579.366
TCGA-TN-A7HL-01A,58.081,58.369,56.924,60.227,18.798,43.670,1080.655,11.480,3.862,41.344,506.121,3.216,2871.029
TCGA-UF-A718-01A,31.989,302.179,25.029,8.142,5.616,89.039,130.332,27.503,2.546,119.627,32.295,1.128,189.905
TCGA-CQ-5324-01A,12.915,208.202,19.052,8.994,3.063,62.979,161.287,49.585,2.238,57.382,49.507,1.000,205.183
TCGA-DQ-5629-01A,19.677,331.454,14.204,1.166,1.392,101.592,56.942,8.672,1.000,76.047,7.012,1.000,2350.024
TCGA-BA-A6DJ-01A,9.185,207.080,28.363,12.356,2.695,33.480,202.614,22.290,5.315,25.729,57.627,1.004,92.988
TCGA-CV-6938-01A,2.898,54.395,49.056,30.032,19.580,28.524,812.148,7.615,1.000,14.772,119.225,1.966,75.564
TCGA-CR-7395-01A,38.679,354.376,67.062,24.884,17.034,104.946,380.148,55.116,6.094,59.796,101.508,7.956,54.832
TCGA-CV-7423-01A,2.555,203.844,25.650,1.000,1.926,47.880,30.193,10.800,1.000,39.215,1.443,1.118,27.538
TCGA-P3-A5QE-01A,20.249,42.407,123.659,52.479,10.182,70.524,80.936,1.347,1.000,16.963,108.656,1.000,2254.053
TCGA-QK-A8Z8-01A,12.951,80.458,8.269,2.588,2.457,87.331,37.966,11.752,1.959,52.359,20.244,1.310,497.190
TCGA-CV-A465-01A,7.938,92.820,4.905,1.000,1.594,25.657,25.163,11.536,1.000,11.282,1.665,1.000,38.258
TCGA-CV-5431-01A,168.246,520.197,87.895,32.977,8.802,62.515,487.860,97.371,5.373,131.663,107.374,5.235,450.909
TCGA-F7-A61W-01A,3.750,363.397,15.100,1.000,2.634,39.633,52.794,5.593,1.000,44.883,2.633,1.000,299.079
TCGA-CV-5439-01A,7.749,76.411,14.009,11.669,5.721,48.062,114.324,15.488,1.000,12.494,28.522,1.000,69.603
TCGA-HD-A4C1-01A,15.213,158.773,12.714,4.404,2.592,69.261,78.639,1.000,2.322,47.323,14.678,5.098,137.421
TCGA-D6-6517-01A,31.901,357.615,48.680,1.888,10.025,66.708,162.491,15.186,2.790,50.957,8.326,2.787,97.877
TCGA-CQ-6227-01A,9.714,636.627,23.589,3.141,7.820,118.430,145.178,36.247,4.101,477.083,11.163,1.000,279.984
TCGA-CV-7089-01A,4.341,46.175,30.392,5.280,4.562,77.537,108.571,39.825,1.868,19.503,21.492,1.000,262.408
TCGA-QK-AA3K-01A,26.729,606.184,95.907,29.203,4.978,254.569,693.357,7.551,3.114,257.833,109.289,1.779,41.235
TCGA-CN-5367-01A,3.858,135.132,45.556,1.626,11.009,51.925,333.230,4.945,1.000,133.125,6.132,1.000,107.385
TCGA-WA-A7GZ-01A,3.882,367.781,53.835,1.000,4.158,42.526,69.728,24.572,1.000,45.560,1.715,2.111,174.871
TCGA-CN-5365-01A,3.292,88.258,21.330,7.715,3.535,29.355,336.295,3.325,1.544,17.674,49.199,2.467,52.877
TCGA-CV-7095-01A,12.064,89.444,32.564,2.619,4.544,40.659,153.843,1.000,1.000,90.830,12.809,1.000,94.042
TCGA-QK-A8ZA-01A,2.751,34.644,12.020,1.494,1.170,59.590,43.922,3.462,1.000,41.037,7.767,1.000,610.706
TCGA-CV-A6JE-01A,8.856,211.836,18.927,16.904,2.800,43.551,397.707,12.334,1.235,262.538,122.320,2.288,215.452
TCGA-CQ-7063-01A,7.440,134.042,45.045,23.487,18.158,54.660,527.984,39.993,1.498,26.435,102.752,2.320,34.132
TCGA-BB-4227-01A,3.193,33.106,9.857,1.487,2.200,35.563,90.510,6.780,1.000,54.391,6.653,1.310,2386.893
TCGA-CV-6433-01A,42.483,35.052,70.739,135.988,9.317,37.818,982.106,23.373,2.204,47.083,597.388,2.528,1770.806
TCGA-CN-5373-01A,6.548,673.544,57.953,5.236,16.731,84.458,304.716,45.084,2.878,60.313,33.860,12.923,52.689
TCGA-CV-7103-01A,10.576,1119.846,27.953,1.000,6.279,126.702,130.237,84.736,1.234,477.888,3.229,1.000,1538.739
TCGA-CV-7568-01A,8.449,630.475,21.426,6.216,4.186,79.178,134.401,8.067,1.000,78.448,11.719,1.000,12.112
TCGA-CN-6989-01A,11.732,1174.393,165.808,2.409,16.875,174.776,594.232,26.997,14.106,282.843,8.205,2.882,925.723
TCGA-CV-6943-01A,42.381,1552.673,87.957,87.410,28.033,153.296,866.349,61.522,2.080,152.150,260.729,3.398,216.621
TCGA-CV-7424-01A,76.411,940.613,31.067,12.475,3.811,62.153,234.921,77.066,1.561,291.307,59.091,1.872,1677.287
TCGA-BA-4078-01A,10.315,720.911,56.555,7.834,14.879,147.676,259.939,22.518,4.529,219.551,18.717,2.260,1166.695
TCGA-CN-4739-01A,73.211,207.116,32.025,20.516,13.436,91.443,133.395,20.729,5.195,53.206,61.987,37.613,870.830
TCGA-CV-5430-01A,32.939,154.817,56.220,14.647,32.728,85.889,310.222,11.639,1.968,66.857,36.100,2.929,2951.934
TCGA-CR-7399-01A,8.463,202.437,114.529,58.966,11.120,38.185,1216.864,7.053,3.218,33.662,169.346,9.284,1450.135
TCGA-CQ-5334-01A,9.077,614.636,88.517,39.729,12.511,195.410,696.936,33.132,3.474,113.482,133.889,1.412,228.210
TCGA-CR-7402-01A,90.790,197.225,26.685,6.568,5.730,90.927,90.085,35.200,3.981,120.617,34.767,4.768,414.252
TCGA-CR-7389-01A,120.715,499.507,43.132,2.623,12.576,192.100,190.741,47.589,5.957,355.972,9.521,3.839,256.000
TCGA-BA-6868-01B,4.917,506.532,24.044,1.414,1.000,35.275,25.171,4.116,1.581,199.908,8.995,3.907,533.887
TCGA-CV-6951-01A,4.887,261.652,9.526,1.504,2.088,42.471,76.367,48.090,1.000,38.332,9.810,1.000,1404.521
