,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-BH-A0DT-01A,14.621,538.251,57.687,11.763,19.955,153.970,138.417,24.291,3.470,266.867,35.052,5.437,1241.763
TCGA-B6-A0IE-01A,63.076,220.432,10.299,4.967,1.787,81.588,102.969,30.032,1.000,194.651,11.560,1.193,2200.248
TCGA-BH-A0BT-01A,8.449,396.103,25.514,11.496,4.665,73.544,140.433,31.987,2.218,238.150,24.184,4.615,4359.993
TCGA-AR-A1AH-01A,6.410,237.119,12.219,1.176,2.475,81.443,69.794,3.123,3.941,74.138,2.924,2.203,672.737
TCGA-A2-A0EU-01A,6.152,353.026,21.149,6.372,5.961,91.865,85.465,136.215,2.396,146.761,11.189,4.167,3010.396
TCGA-D8-A1X8-01A,32.490,317.954,62.554,9.873,22.034,188.325,313.643,66.382,8.512,129.556,21.354,7.537,1592.754
TCGA-AC-A3EH-01A,3.987,1467.506,26.796,3.948,4.041,100.069,267.861,87.570,1.000,258.670,18.503,56.044,2471.270
TCGA-AN-A0FW-01A,12.995,242.735,25.322,8.025,10.589,148.780,231.895,10.086,2.053,161.768,38.443,1.745,927.925
TCGA-D8-A1XL-01A,39.634,209.196,66.832,28.853,18.393,70.769,795.137,5.793,7.228,113.043,104.581,6.901,3484.702
TCGA-BH-A0WA-01A,11.439,479.972,43.990,10.116,6.932,96.920,183.968,13.823,5.220,719.021,35.724,2.371,1276.732
TCGA-A8-A094-01A,37.185,501.056,70.956,18.696,11.798,87.834,651.074,5.742,4.586,152.079,46.925,5.181,1606.191
TCGA-B6-A0I5-01A,12.942,166.625,19.973,3.900,6.057,89.137,159.047,18.505,1.280,365.189,20.004,1.558,2249.378
TCGA-C8-A12Z-01A,11.471,448.308,13.231,1.381,1.330,61.080,64.379,8.482,1.000,164.248,4.573,9.754,2573.769
TCGA-E2-A1LL-01A,3.157,234.012,14.382,1.000,1.751,136.531,143.493,10.521,1.000,74.048,9.742,2.219,1993.124
TCGA-A2-A0EV-01A,20.391,846.227,73.218,13.686,9.436,97.803,450.094,39.601,2.116,306.263,43.479,4.044,4018.573
TCGA-AC-A62V-01A,10.087,304.921,14.269,1.000,3.281,89.097,461.204,70.102,1.458,389.110,9.812,3.993,2756.372
TCGA-OK-A5Q2-01A,58.940,575.378,85.440,17.305,45.630,205.921,275.845,57.043,4.620,715.629,51.360,63.330,2831.061
TCGA-BH-A42T-01A,8.497,328.737,24.818,7.774,10.741,89.045,283.125,14.899,1.716,221.408,27.617,11.712,2387.599
TCGA-E2-A154-01A,6.946,507.086,19.062,5.585,2.594,52.239,111.227,11.367,1.454,242.881,1.555,7.615,1237.602
TCGA-C8-A1HG-01A,68.266,278.025,55.260,43.134,10.161,58.797,644.114,14.552,1.797,145.555,116.166,7.556,619.612
TCGA-A8-A06X-01A,8.621,279.316,32.201,11.991,5.493,88.453,435.054,7.635,1.562,126.243,39.480,2.749,2530.325
TCGA-B6-A0WZ-01A,5.843,419.355,7.581,2.732,1.374,105.931,56.852,31.470,1.000,204.212,9.116,1.424,2726.289
TCGA-AC-A23H-01A,5.842,422.647,16.453,2.321,2.737,80.211,114.212,12.601,1.000,225.454,5.519,1.940,2327.951
TCGA-E2-A1B6-01A,242.748,111.742,169.422,82.233,39.320,79.155,591.782,1.914,8.830,227.174,226.517,2.471,757.879
TCGA-A8-A093-01A,7.157,788.157,20.061,1.379,2.639,102.538,104.982,22.454,1.000,199.485,3.540,11.544,3104.395
TCGA-AR-A1AM-01A,33.182,793.644,42.517,18.576,28.013,121.779,305.265,84.895,4.102,259.883,29.073,9.526,2663.332
TCGA-AO-A0J9-01A,7.425,267.789,43.527,9.037,6.221,119.490,399.931,129.914,1.845,496.103,39.890,3.714,1003.683
TCGA-BH-A6R9-01A,24.460,2887.694,88.485,12.150,18.050,125.277,1268.739,137.581,5.013,827.565,64.316,3.463,176.586
TCGA-D8-A1XC-01A,13.322,47.075,17.059,1.000,3.663,62.516,205.783,5.200,1.000,45.360,5.888,8.817,1288.122
TCGA-BH-A0BZ-01A,29.700,679.319,88.390,42.078,11.558,136.225,733.127,12.941,4.619,329.192,144.535,8.153,3912.488
TCGA-BH-A0E6-01A,65.694,172.060,14.404,8.566,4.616,102.770,146.053,5.023,3.386,360.420,62.598,14.056,992.351
TCGA-A2-A0ER-01A,55.178,149.164,31.199,4.342,6.662,74.426,106.828,44.104,2.727,73.435,6.198,6.416,3312.449
TCGA-A2-A0T5-01A,12.136,269.371,21.326,2.874,8.695,99.810,143.093,8.105,1.000,379.953,5.243,5.289,1277.769
TCGA-E2-A1LH-01A,84.221,243.041,62.514,31.641,12.293,77.195,514.414,12.633,7.595,534.882,131.603,2.885,837.991
TCGA-BH-A1EO-01A,4.375,1625.436,75.318,6.737,14.791,132.100,334.708,116.798,3.460,319.424,13.334,26.758,534.376
TCGA-B6-A0X1-01A,12.413,50.111,34.039,29.889,4.074,40.260,692.151,3.130,3.356,23.805,105.955,3.929,721.352
TCGA-BH-A0BO-01A,19.284,1224.654,58.367,5.306,13.371,258.375,236.800,76.474,38.573,307.767,10.985,46.439,2317.767
TCGA-A8-A06U-01A,13.175,223.536,32.270,10.836,6.229,64.063,357.718,8.223,1.383,118.018,35.551,3.067,2013.481
TCGA-AN-A0XO-01A,4.795,511.923,7.817,1.178,1.639,80.569,47.297,12.990,1.000,364.565,2.825,8.014,3057.318
TCGA-AN-A0FV-01A,7.537,590.275,13.921,1.000,1.837,101.054,162.803,20.707,1.300,258.529,2.288,1.416,1333.789
TCGA-AR-A1AO-01A,18.936,877.337,193.503,34.218,42.490,204.583,878.818,47.671,16.809,177.722,80.851,14.483,502.766
TCGA-E2-A15F-01A,18.937,178.886,30.421,4.737,11.478,76.989,92.033,58.137,3.933,135.397,11.202,34.682,2223.127
TCGA-D8-A27H-01A,11.103,626.728,31.356,3.425,7.485,94.836,157.405,26.438,4.738,1360.196,8.815,1.750,1208.170
TCGA-LL-A9Q3-01A,101.735,340.076,29.484,9.438,3.778,79.828,363.563,214.918,1.000,219.852,27.011,5.574,1579.397
TCGA-E2-A15I-01A,23.510,498.384,90.926,28.480,23.338,79.711,147.377,31.988,1.729,135.803,54.976,11.268,1254.675
TCGA-AC-A2BM-01A,20.638,273.952,69.552,11.119,10.434,52.545,205.533,132.649,2.780,118.769,23.580,9.469,1216.864
TCGA-A2-A0CT-01A,6.014,220.453,17.058,2.979,3.147,85.838,179.112,121.607,1.000,128.513,5.226,16.332,2917.480
TCGA-D8-A1XZ-01A,36.804,433.739,48.372,11.218,8.488,56.024,257.315,34.252,2.185,276.252,18.182,4.059,1777.787
TCGA-E2-A14Y-01A,9.084,102.329,9.643,1.548,1.259,71.377,81.181,13.294,1.065,57.600,9.853,1.825,946.533
TCGA-BH-A18I-01A,22.886,1173.724,112.989,14.974,19.864,93.807,322.183,66.426,2.228,307.895,33.871,12.726,1646.994
TCGA-AR-A252-01A,87.134,398.961,208.562,67.307,64.257,148.737,562.027,4.705,15.551,142.918,196.794,4.393,402.911
TCGA-A8-A07E-01A,8.209,1571.218,58.744,18.241,27.926,327.598,321.811,119.889,5.060,223.697,41.466,2.279,830.659
TCGA-AN-A0FS-01A,7.964,692.517,17.891,3.685,10.545,236.782,172.316,103.495,1.000,241.914,7.949,8.981,1370.146
TCGA-BH-A1F5-01A,5.831,183.173,16.347,2.020,3.865,27.913,72.828,127.341,1.000,45.415,5.460,9.764,1163.129
TCGA-BH-A0B4-01A,7.272,436.666,25.006,7.621,7.031,163.524,235.561,56.878,1.368,262.340,21.308,3.139,2688.808
TCGA-AN-A0XN-01A,10.305,1604.802,63.989,4.905,5.954,136.797,275.272,14.307,6.290,663.697,12.620,5.898,706.358
TCGA-A7-A5ZW-01A,9.427,1596.099,36.427,13.233,24.135,97.723,228.984,130.773,2.703,366.687,27.680,3.080,1766.177
TCGA-AC-A5XU-01A,34.733,541.449,20.891,8.061,4.643,231.414,237.164,41.267,1.000,311.167,23.250,2.778,1395.326
TCGA-EW-A1PG-01A,14.063,709.366,18.495,4.645,8.700,85.299,74.892,22.839,1.974,361.105,13.994,5.778,1520.083
TCGA-OL-A66L-01A,20.197,700.370,29.405,12.877,13.650,259.702,520.622,133.266,6.108,553.820,85.857,34.735,3599.269
TCGA-D8-A27W-01A,108.313,280.479,45.891,13.544,7.703,83.860,414.689,24.358,1.326,129.154,22.509,4.921,2364.205
TCGA-A8-A07R-01A,11.649,142.253,9.931,7.917,1.382,31.238,127.061,1.000,3.270,339.536,6.140,39.484,1703.072
TCGA-E9-A245-01A,44.868,192.237,18.103,5.077,5.641,120.284,186.095,18.253,1.515,96.612,5.791,3.678,1219.291
TCGA-AC-A6NO-01A,12.717,282.649,23.417,5.241,12.366,126.739,118.223,14.866,1.168,207.703,14.632,54.131,1729.686
TCGA-E2-A15G-01A,10.271,202.070,26.606,4.359,6.377,143.789,212.321,26.510,1.000,108.670,9.838,27.115,2351.799
TCGA-BH-A0H9-01A,11.737,272.417,23.383,5.840,8.788,92.237,151.366,12.344,1.000,196.549,6.773,23.652,3400.528
TCGA-GM-A2DN-01A,90.692,353.922,114.834,49.138,22.698,121.196,474.730,19.164,6.294,330.250,105.661,4.071,1093.240
TCGA-AC-A6IX-01A,56.569,775.514,44.366,11.824,15.724,268.866,370.635,55.547,4.402,264.850,31.673,19.055,1432.783
TCGA-BH-A0DS-01A,19.810,432.607,31.868,12.307,7.420,117.106,238.680,12.989,2.011,209.614,31.696,6.118,1263.598
TCGA-AC-A3TM-01A,18.889,516.791,20.931,11.787,8.096,71.295,435.332,130.414,1.000,454.914,74.652,19.565,3260.459
TCGA-AR-A255-01A,13.277,936.723,66.092,18.976,17.853,121.295,286.905,73.074,3.007,322.209,33.044,6.209,1806.029
TCGA-B6-A0WY-01A,15.430,656.787,37.632,12.898,9.813,168.691,385.835,29.607,1.614,509.962,27.027,7.039,2451.387
TCGA-BH-A1ET-01A,15.309,476.258,33.864,12.774,9.579,133.070,118.316,23.318,1.215,115.570,26.645,9.341,1031.019
TCGA-AR-A24K-01A,4.046,246.014,15.774,2.373,1.927,36.679,67.392,1.473,1.000,86.544,1.942,2.530,2198.629
TCGA-B6-A0IJ-01A,85.624,100.469,94.973,24.627,18.352,56.645,908.329,1.634,15.546,537.214,86.540,5.229,581.945
TCGA-D8-A1JN-01A,24.830,72.046,18.216,10.015,4.396,104.920,162.694,39.836,1.000,34.756,31.427,2.749,617.210
TCGA-EW-A1J5-01A,20.506,375.735,110.058,34.460,18.543,88.620,566.947,70.899,6.391,258.103,64.836,26.140,1607.823
TCGA-A8-A07U-01A,113.340,339.694,94.615,27.314,21.923,148.004,812.830,9.319,8.678,94.198,137.541,6.210,535.920
TCGA-AO-A124-01A,7.689,63.599,20.078,34.827,1.105,45.996,78.786,1.271,6.323,233.554,11.219,2.583,1554.423
TCGA-B6-A0X0-01A,7.896,124.374,11.794,6.503,6.165,65.640,68.197,3.403,1.000,114.703,12.210,20.067,1361.533
TCGA-E9-A54X-01A,12.654,15.282,7.806,1.000,1.000,29.690,47.145,1.000,1.000,24.376,1.545,1.299,3471.638
TCGA-E9-A1RE-01A,18.607,153.285,17.315,5.533,2.935,56.267,75.062,73.954,1.000,83.438,6.701,22.335,2673.339
TCGA-D8-A73W-01A,23.486,275.849,55.061,5.256,8.460,179.220,656.534,10.491,12.511,297.340,18.919,14.770,1498.146
TCGA-A1-A0SJ-01A,17.814,289.310,31.521,8.296,6.810,188.730,111.046,34.983,1.017,237.950,11.165,27.849,2491.933
TCGA-BH-A18P-01A,21.158,637.839,35.583,9.894,9.883,138.497,205.474,7.548,1.000,154.336,21.674,3.144,3037.454
TCGA-AR-A250-01A,15.153,780.411,52.840,7.969,5.600,140.748,414.157,55.733,1.666,280.314,14.624,3.196,1097.129
TCGA-AR-A2LO-01A,37.612,521.085,79.731,32.003,28.988,167.215,389.572,29.167,5.383,341.243,77.292,6.472,1279.203
TCGA-C8-A135-01A,14.152,432.951,32.518,21.855,6.925,139.608,214.982,14.301,1.000,168.142,25.142,7.252,1832.322
TCGA-AO-A0J3-01A,2.501,48.654,13.232,3.972,1.375,56.884,150.676,72.637,1.127,31.042,12.157,2.541,908.959
TCGA-A2-A1G6-01A,19.802,520.243,39.996,25.144,31.075,123.322,289.845,60.927,5.511,680.035,42.479,8.340,502.563
TCGA-GM-A2DM-01A,8.355,130.564,46.599,3.282,9.268,66.351,417.440,4.892,1.320,89.750,16.280,13.817,1176.923
TCGA-B6-A0IH-01A,37.019,1393.726,39.086,29.557,27.855,252.911,198.579,70.473,3.726,251.530,78.766,12.395,667.903
TCGA-A2-A3KC-01A,21.004,952.865,54.528,11.443,12.795,235.189,345.914,24.524,1.682,287.471,17.530,8.235,2430.137
TCGA-BH-A202-01A,10.436,251.439,51.858,18.229,6.961,101.510,425.533,55.063,1.000,148.090,39.553,33.103,774.278
TCGA-E2-A1L7-01A,17.429,284.561,93.321,40.886,17.018,94.294,625.398,3.932,2.178,132.660,101.195,36.130,738.531
TCGA-BH-A0HW-01A,4.794,80.787,6.843,1.962,1.000,122.412,62.137,6.731,1.000,52.587,1.380,14.599,5696.232
TCGA-E2-A1IF-01A,15.605,1022.427,21.669,5.001,5.946,155.640,175.866,12.646,1.687,445.842,20.624,5.593,1204.283
TCGA-AO-A03N-01B,4.493,310.188,7.743,1.102,1.000,84.800,24.088,6.919,1.000,209.600,3.228,1.000,959.796
TCGA-C8-A1HJ-01A,8.063,111.041,13.194,8.146,3.045,49.306,32.656,1.504,1.349,52.390,17.427,1.190,305.988
TCGA-E9-A6HE-01A,9.862,653.391,22.397,6.959,4.928,109.412,505.778,55.337,2.259,409.407,29.479,2.480,2860.450
TCGA-AR-A1AN-01A,9.173,749.992,46.138,3.442,13.443,131.606,159.333,67.040,1.492,203.843,12.769,3.301,708.622
TCGA-E2-A15C-01A,36.329,631.484,32.408,11.262,7.888,97.553,108.584,35.529,1.000,338.004,25.859,19.810,3005.743
TCGA-A7-A0CH-01A,7.101,677.431,30.710,3.163,5.202,64.418,174.916,15.983,1.350,159.093,11.517,5.300,1552.419
TCGA-A2-A0YD-01A,11.588,1211.408,60.382,17.226,23.215,255.199,259.045,85.656,4.731,342.521,41.651,25.793,2407.798
TCGA-AO-A0JI-01A,85.784,57.040,21.993,8.579,5.919,52.971,64.364,486.806,1.000,53.054,10.027,7.651,2308.974
TCGA-A2-A0EO-01A,17.875,946.948,40.915,11.168,10.268,144.849,200.320,78.970,1.963,317.453,27.063,3.490,2223.438
TCGA-AC-A23G-01A,7.958,2265.600,53.200,8.383,16.314,279.791,328.367,140.517,4.465,655.617,27.240,6.983,971.957
TCGA-UU-A93S-01A,10.972,49.161,6.095,1.737,1.000,65.521,86.971,1.169,1.829,36.406,25.596,1.000,904.204
TCGA-C8-A12U-01A,10.546,39.335,25.715,28.516,10.629,67.375,339.477,97.525,1.806,47.143,99.237,3.342,1413.564
TCGA-BH-A18H-01A,72.226,211.489,98.364,84.278,14.609,170.221,264.369,63.376,12.080,103.946,122.912,6.249,1492.315
TCGA-C8-A1HM-01A,32.743,111.435,79.040,93.159,17.594,53.836,933.095,8.803,2.827,51.029,440.615,26.372,1773.705
TCGA-HN-A2OB-01A,15.269,1410.602,34.296,7.759,9.560,149.734,251.948,102.181,1.741,337.312,15.465,26.690,1540.271
TCGA-GM-A4E0-01A,11.689,431.399,51.733,17.225,10.175,577.323,548.492,16.404,2.319,315.087,72.553,18.633,861.646
TCGA-BH-A208-01A,16.621,2546.063,25.060,5.902,4.463,189.478,205.715,34.453,1.000,749.445,17.471,1.792,721.009
TCGA-D8-A1XD-01A,13.045,614.643,13.501,1.134,2.424,76.430,99.329,36.214,1.000,275.814,2.043,1.862,2491.373
TCGA-A8-A09Z-01A,7.825,62.611,47.751,26.769,9.260,160.397,763.812,3.429,1.000,248.256,150.586,7.505,2781.787
TCGA-E2-A105-01A,7.261,215.354,15.872,3.992,3.280,57.531,154.181,212.557,1.000,104.982,7.371,7.875,2734.503
TCGA-S3-AA0Z-01A,23.875,134.409,54.255,12.745,13.235,98.679,430.067,2.912,3.888,62.946,76.051,4.277,645.126
TCGA-OL-A5D6-01A,13.160,525.576,31.226,3.046,6.087,195.906,260.726,46.736,1.000,322.318,12.200,2.808,1436.480
TCGA-BH-A0RX-01A,81.794,646.724,71.019,38.179,17.900,168.274,363.832,24.203,29.975,260.603,204.148,18.232,757.672
TCGA-B6-A0RP-01A,14.436,827.460,43.965,19.179,10.753,108.068,220.333,20.308,1.997,235.473,27.395,4.700,1330.795
TCGA-E2-A1LS-01A,4.722,65.953,3.637,1.527,1.000,33.872,18.074,1.000,1.000,181.766,1.550,1.000,346.877
TCGA-A1-A0SI-01A,23.337,2589.957,58.596,33.310,9.544,114.891,332.246,100.895,2.664,307.259,78.289,5.754,1073.851
TCGA-A2-A1FZ-01A,6.356,1196.668,62.017,9.824,14.643,190.274,444.701,49.867,2.390,266.338,22.038,13.757,1336.042
TCGA-C8-A134-01A,13.841,120.934,79.774,24.432,34.994,104.902,391.476,1.161,4.067,536.734,51.340,3.289,930.648
TCGA-E2-A1LE-01A,7.435,853.036,51.404,39.469,10.549,310.892,521.683,17.129,2.972,229.229,70.266,3.178,1470.830
TCGA-5L-AAT1-01A,47.155,1896.178,79.483,51.961,30.298,136.913,1019.803,120.400,2.559,292.529,184.255,12.139,3436.806
TCGA-D8-A1JL-01A,13.874,634.307,129.878,30.928,16.917,112.290,637.922,66.374,10.674,119.118,120.712,33.766,506.648
TCGA-AC-A2QI-01A,18.386,1538.900,51.600,17.055,16.438,215.873,598.892,56.591,1.000,272.830,37.076,6.683,1810.031
TCGA-GM-A3XL-01A,45.358,75.095,46.840,24.067,14.336,41.372,558.226,3.624,2.698,115.287,146.677,7.500,2627.966
TCGA-E9-A1ND-01A,21.363,391.015,123.719,33.040,12.707,67.083,1538.143,1.370,3.161,63.950,130.373,15.277,933.405
TCGA-AO-A03T-01A,26.185,88.566,14.287,4.670,5.289,53.743,80.122,1.747,1.051,200.955,18.540,1.000,1550.693
TCGA-A2-A04N-01A,19.497,1356.212,28.933,4.947,5.564,93.112,160.318,180.041,1.000,204.451,10.762,20.054,3115.566
TCGA-A2-A0YT-01A,25.469,250.077,29.753,12.681,7.898,119.254,245.333,10.393,4.539,215.391,18.425,7.032,2467.179
TCGA-E2-A15E-01A,6.247,392.831,21.540,6.180,5.901,91.459,144.611,38.178,1.368,295.118,6.353,4.792,2686.821
TCGA-E9-A1R7-01A,16.660,100.493,7.805,3.289,2.095,61.134,41.632,1.898,1.000,71.248,3.244,12.285,1260.088
TCGA-BH-A0BD-01A,19.174,423.163,60.418,15.876,10.235,162.527,354.408,110.548,4.835,175.371,47.481,27.539,1260.947
TCGA-AN-A0AM-01A,25.476,336.709,27.542,8.187,6.030,54.110,347.228,12.779,2.252,183.399,38.924,2.758,857.882
TCGA-B6-A0RG-01A,6.070,335.983,9.808,2.139,1.664,82.213,63.079,36.199,1.346,201.149,5.333,1.299,5553.849
TCGA-S3-AA10-01A,92.817,294.779,111.094,43.381,33.503,102.478,1343.417,2.731,5.045,119.021,174.564,6.368,1094.524
TCGA-GM-A3NY-01A,22.734,223.672,17.750,4.346,2.982,84.229,91.820,4.745,1.000,472.486,13.967,23.003,2039.931
TCGA-D8-A1J8-01A,9.839,765.406,74.493,36.235,10.515,49.623,387.785,9.613,4.444,109.852,144.103,5.929,1310.560
TCGA-D8-A27G-01A,20.345,783.837,56.010,25.907,17.098,109.132,254.771,62.820,4.051,182.260,51.092,5.698,2262.719
TCGA-B6-A0I6-01A,16.198,548.681,27.427,10.996,3.867,72.761,139.521,3.561,2.599,291.814,10.289,1.921,510.359
TCGA-AO-A12D-01A,57.330,627.475,96.366,16.989,8.036,122.605,539.214,7.027,2.374,252.411,37.947,4.227,1047.276
TCGA-EW-A6SB-01A,452.086,156.160,58.375,15.703,11.282,43.072,872.889,3.492,2.071,180.853,117.910,3.267,928.475
TCGA-E9-A249-01A,7.444,130.873,23.467,5.431,3.731,49.497,119.649,14.908,1.000,80.603,16.577,2.739,1093.887
TCGA-EW-A1PE-01A,45.036,641.960,67.322,19.826,13.941,209.312,617.694,44.916,4.607,135.871,43.890,32.804,1903.280
TCGA-A8-A07W-01A,7.626,243.895,62.724,5.047,7.628,90.063,511.089,21.046,3.753,184.759,11.344,8.394,2353.201
TCGA-GM-A3NW-01A,29.131,192.148,29.378,5.872,9.618,125.396,211.290,142.243,1.000,104.572,16.275,9.923,2011.255
TCGA-E9-A1NC-01A,64.493,623.892,49.021,21.546,9.133,75.371,580.109,13.300,4.086,617.935,77.394,2.694,958.801
TCGA-AO-A0JM-01A,24.769,554.657,29.977,3.710,3.332,118.913,158.625,17.312,1.878,332.484,13.791,1.343,1142.802
TCGA-B6-A0IQ-01A,32.390,62.759,21.718,8.638,6.073,69.082,113.283,1.000,1.674,90.724,32.940,1.000,462.258
TCGA-E9-A228-01A,9.567,185.932,36.926,6.127,8.436,109.842,196.244,25.089,1.377,57.161,4.751,6.042,1157.537
TCGA-EW-A1P0-01A,9.101,191.829,39.164,9.157,7.711,57.783,177.603,4.254,2.153,203.489,19.826,48.503,2142.291
TCGA-A2-A25C-01A,15.381,421.106,45.624,7.832,14.060,121.718,186.302,10.973,2.537,188.698,15.005,8.687,1767.374
TCGA-A7-A26F-01B,19.688,1066.781,179.677,12.522,9.806,87.721,309.278,10.428,14.082,131.961,15.906,24.630,503.674
TCGA-A2-A4RW-01A,18.409,1374.356,41.409,18.403,24.162,184.683,317.268,338.013,2.453,150.800,43.005,12.375,1551.318
TCGA-E2-A14O-01A,7.739,245.523,9.842,2.487,1.758,38.033,60.271,12.577,2.991,109.301,11.601,1.868,3963.773
TCGA-AN-A0FL-01A,15.607,36.617,9.977,1.069,1.277,106.579,63.815,1.961,1.044,95.681,6.341,1.000,861.877
TCGA-AO-A03V-01A,11.244,349.670,23.184,10.232,7.830,161.369,89.473,10.554,1.000,158.622,10.059,10.123,1648.769
TCGA-E2-A106-01A,11.426,109.334,6.484,2.305,2.346,126.484,67.491,5.323,1.000,142.742,4.351,5.768,2645.910
TCGA-AO-A0J2-01A,22.279,200.092,24.419,10.678,4.925,62.590,237.227,6.586,1.234,138.871,82.452,1.654,2209.969
TCGA-AO-A1KR-01A,15.714,92.940,5.927,8.258,1.000,82.612,40.221,2.935,1.381,52.551,50.759,4.029,797.431
TCGA-BH-A0HN-01A,8.441,85.993,19.608,1.000,4.081,49.363,133.598,16.957,2.226,60.298,4.011,8.846,1725.699
TCGA-E2-A3DX-01A,68.412,1336.759,143.206,68.250,41.414,273.770,591.871,117.798,6.621,246.974,96.696,9.980,1245.842
TCGA-E2-A10B-01A,8.937,555.931,39.708,10.472,11.224,107.872,269.140,29.495,2.854,168.773,22.717,6.010,1105.933
TCGA-A7-A0CJ-01A,4.146,100.666,14.818,7.482,2.931,65.466,100.532,6.074,5.000,386.515,15.736,2.405,1880.576
TCGA-A8-A06O-01A,20.302,260.889,32.784,5.320,10.517,79.785,234.644,7.523,1.359,108.820,9.895,4.125,1625.373
TCGA-BH-A18N-01A,6.052,191.778,21.199,1.000,3.844,167.948,161.090,13.851,1.574,146.633,4.966,22.598,2379.405
TCGA-D8-A73X-01A,12.795,1261.473,32.053,5.067,8.064,96.129,125.954,228.247,1.177,249.556,12.347,46.319,2428.631
TCGA-EW-A3U0-01A,116.390,706.472,157.935,55.662,61.869,287.158,1218.744,6.990,16.234,357.817,344.338,9.486,453.575
TCGA-AN-A0FY-01A,6.832,631.531,27.105,4.803,13.352,88.423,196.775,1.037,2.127,341.674,10.756,50.650,2268.431
TCGA-C8-A12O-01A,32.538,772.292,63.376,11.919,9.114,77.514,230.902,68.395,1.726,315.242,26.664,5.056,1645.856
TCGA-EW-A1OV-01A,92.801,234.297,145.204,69.950,40.517,195.463,443.054,45.491,23.880,63.308,246.690,4.872,641.623
TCGA-A8-A08P-01A,21.993,553.344,76.758,27.009,14.072,105.206,525.501,17.767,15.929,162.458,37.963,11.962,2050.613
TCGA-C8-A26Z-01A,11.701,405.067,11.870,2.427,3.114,53.816,96.272,29.366,1.000,118.086,5.654,16.389,3270.386
TCGA-E2-A1LG-01A,23.773,23.233,20.376,11.245,12.331,17.595,85.671,1.000,1.000,25.329,16.198,1.000,831.371
TCGA-AR-A0TY-01A,19.680,204.622,18.483,2.001,4.395,118.382,119.035,47.605,1.000,369.944,5.064,1.048,2933.078
TCGA-AQ-A54N-01A,6.374,7.749,12.247,3.440,1.000,14.521,256.291,5.429,5.185,766.411,12.760,56.485,1947.487
TCGA-BH-A1FR-01A,18.995,209.856,46.186,10.847,12.789,178.530,407.995,6.896,1.122,129.456,26.855,6.140,1046.685
TCGA-A2-A0D2-01A,24.149,377.623,67.791,16.895,12.860,140.012,323.558,16.025,7.820,380.603,66.462,5.165,680.932
TCGA-B6-A0IC-01A,5.230,27.201,15.947,1.000,2.812,48.366,75.320,1.858,1.935,41.194,2.234,7.165,2865.738
TCGA-D8-A1Y3-01A,13.452,157.537,40.368,6.809,7.381,37.620,618.464,87.013,4.375,93.805,34.972,9.208,1621.157
TCGA-AR-A2LQ-01A,31.149,2056.373,58.927,4.083,15.881,275.143,389.910,57.436,2.164,460.822,12.146,4.846,770.607
TCGA-E9-A248-01A,130.142,317.894,129.267,53.356,29.540,49.982,523.141,1.944,2.578,55.995,173.221,5.269,1322.239
TCGA-A8-A083-01A,8.836,98.370,17.037,1.781,2.351,95.808,173.430,5.551,1.833,65.316,14.819,7.497,1841.113
TCGA-B6-A0RI-01A,13.807,739.522,33.062,3.370,4.456,60.915,200.747,77.175,1.755,341.375,3.376,4.636,1969.770
TCGA-AN-A0XP-01A,10.758,388.414,22.099,1.569,2.565,143.178,227.874,56.470,1.000,238.053,6.545,12.785,1786.568
TCGA-GM-A2DB-01A,24.810,90.011,20.425,6.681,7.126,54.477,111.486,24.185,1.000,83.355,28.688,1.000,1402.763
TCGA-EW-A1IZ-01A,218.705,126.877,84.411,113.054,28.186,175.509,942.892,44.506,3.078,267.052,596.334,15.645,1546.976
TCGA-A2-A04V-01A,6.438,442.041,22.087,3.240,4.472,108.153,117.901,829.318,4.692,242.221,8.364,4.372,1722.704
TCGA-E2-A1II-01A,45.141,80.893,144.496,115.096,33.082,103.526,1224.586,8.341,12.798,46.499,275.325,9.538,475.374
TCGA-BH-A0C7-01B,9.426,489.207,46.728,9.658,8.943,123.086,166.929,132.951,1.491,186.425,16.301,19.174,2028.159
TCGA-PE-A5DE-01A,73.328,274.991,147.713,123.798,41.723,243.393,919.783,8.852,6.431,168.859,319.185,35.007,1140.484
TCGA-BH-A1F6-01A,39.826,521.445,58.380,113.062,12.583,70.772,865.025,16.275,9.230,97.287,63.437,21.575,990.639
TCGA-D8-A1JJ-01A,14.119,875.657,46.662,5.806,6.261,82.994,237.397,31.450,2.131,354.553,6.667,2.653,1369.814
TCGA-E9-A1NI-01A,9.295,642.681,23.465,1.807,2.543,72.744,205.711,33.918,1.167,232.163,4.355,7.797,3559.407
TCGA-WT-AB41-01A,73.950,236.837,85.878,29.860,21.406,87.938,568.277,98.335,4.921,217.575,200.967,15.780,3235.911
TCGA-AC-A2FK-01A,23.985,228.309,58.755,20.137,23.561,165.893,176.627,32.940,3.839,408.531,29.470,12.157,820.372
TCGA-LL-A442-01A,20.928,93.234,45.761,1.923,10.846,160.286,703.227,2.220,1.000,101.388,5.505,12.614,2503.995
