,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-D8-A1J8-01A,0.000,0.000,0.028,0.057,0.017,0.000,0.006,0.026,0.143,0.002,0.126,0.001,0.000,0.026,0.000,0.567,0.567
TCGA-D8-A27G-01A,0.001,0.000,0.019,0.003,0.023,0.000,0.033,0.030,0.230,0.020,0.084,0.003,0.000,0.000,0.000,0.553,0.553
TCGA-B6-A0I6-01A,0.000,0.000,0.011,0.004,0.007,0.000,0.014,0.026,0.198,0.012,0.029,0.000,0.000,0.000,0.000,0.698,0.698
TCGA-AO-A12D-01A,0.039,0.000,0.052,0.013,0.004,0.000,0.020,0.033,0.184,0.017,0.106,0.001,0.000,0.016,0.001,0.514,0.514
TCGA-EW-A6SB-01A,0.154,0.002,0.073,0.007,0.005,0.000,0.080,0.006,0.027,0.001,0.068,0.000,0.001,0.001,0.001,0.574,0.574
TCGA-E9-A249-01A,0.000,0.001,0.018,0.009,0.001,0.000,0.010,0.008,0.062,0.012,0.041,0.000,0.000,0.004,0.000,0.834,0.834
TCGA-EW-A1PE-01A,0.021,0.000,0.026,0.012,0.013,0.000,0.031,0.083,0.141,0.024,0.131,0.002,0.000,0.020,0.001,0.495,0.495
TCGA-A8-A07W-01A,0.000,0.000,0.014,0.006,0.012,0.000,0.013,0.024,0.142,0.008,0.105,0.001,0.000,0.001,0.000,0.674,0.674
TCGA-GM-A3NW-01A,0.000,0.000,0.013,0.005,0.001,0.000,0.024,0.053,0.111,0.034,0.046,0.008,0.000,0.000,0.000,0.705,0.705
TCGA-E9-A1NC-01A,0.018,0.001,0.031,0.017,0.002,0.000,0.044,0.019,0.210,0.015,0.100,0.000,0.001,0.000,0.001,0.542,0.542
TCGA-AO-A0JM-01A,0.000,0.000,0.027,0.004,0.000,0.000,0.013,0.023,0.227,0.014,0.073,0.001,0.000,0.000,0.000,0.617,0.617
TCGA-B6-A0IQ-01A,0.008,0.000,0.017,0.013,0.013,0.000,0.034,0.013,0.081,0.019,0.006,0.000,0.000,0.000,0.000,0.796,0.796
TCGA-E9-A228-01A,0.000,0.000,0.009,0.000,0.002,0.000,0.005,0.030,0.060,0.017,0.081,0.000,0.000,0.000,0.000,0.794,0.794
TCGA-EW-A1P0-01A,0.000,0.000,0.024,0.000,0.014,0.000,0.013,0.019,0.099,0.009,0.052,0.000,0.000,0.000,0.000,0.769,0.769
TCGA-A2-A25C-01A,0.000,0.001,0.026,0.008,0.006,0.000,0.035,0.063,0.168,0.021,0.037,0.002,0.000,0.021,0.000,0.612,0.612
TCGA-A7-A26F-01B,0.004,0.001,0.030,0.033,0.005,0.001,0.011,0.036,0.207,0.032,0.051,0.007,0.001,0.078,0.007,0.496,0.496
TCGA-A2-A4RW-01A,0.000,0.000,0.016,0.003,0.015,0.000,0.038,0.054,0.223,0.030,0.054,0.014,0.000,0.001,0.000,0.552,0.552
TCGA-E2-A14O-01A,0.000,0.000,0.003,0.002,0.001,0.000,0.001,0.018,0.094,0.009,0.037,0.000,0.000,0.000,0.000,0.836,0.836
TCGA-AN-A0FL-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.024,0.025,0.022,0.037,0.000,0.000,0.000,0.000,0.890,0.890
TCGA-AO-A03V-01A,0.000,0.000,0.015,0.001,0.010,0.000,0.019,0.059,0.121,0.036,0.027,0.002,0.000,0.000,0.000,0.710,0.710
TCGA-E2-A106-01A,0.000,0.000,0.009,0.001,0.004,0.000,0.002,0.056,0.055,0.025,0.025,0.000,0.000,0.000,0.000,0.824,0.824
