,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-5P-A9KC-01A,0.000,0.000,0.001,0.003,0.000,0.000,0.668,0.000,0.048,0.001,0.007,0.272,0.000,0.000,0.000,0.000
TCGA-Y8-A8S0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.873,0.006,0.009,0.043,0.000,0.062,0.004,0.000,0.000,0.000
TCGA-B1-A655-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.515,0.000,0.042,0.001,0.019,0.422,0.000,0.000,0.000,0.000
TCGA-J7-8537-01A,0.019,0.000,0.024,0.006,0.029,0.000,0.529,0.008,0.071,0.049,0.011,0.252,0.001,0.000,0.001,0.000
TCGA-KV-A6GD-01A,0.007,0.005,0.001,0.001,0.010,0.001,0.406,0.000,0.043,0.045,0.081,0.400,0.000,0.000,0.001,0.000
TCGA-G7-A4TM-01A,0.006,0.000,0.000,0.004,0.000,0.000,0.791,0.012,0.041,0.046,0.009,0.072,0.017,0.000,0.001,0.000
TCGA-G7-6790-01A,0.003,0.000,0.011,0.000,0.000,0.000,0.834,0.000,0.035,0.007,0.000,0.108,0.000,0.000,0.001,0.000
TCGA-A4-8515-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.918,0.000,0.027,0.001,0.000,0.050,0.000,0.000,0.000,0.000
TCGA-BQ-7049-01A,0.059,0.001,0.009,0.000,0.000,0.001,0.569,0.022,0.065,0.188,0.023,0.044,0.007,0.001,0.010,0.001
TCGA-SX-A7SL-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.973,0.000,0.013,0.000,0.004,0.004,0.003,0.000,0.001,0.000
TCGA-A4-7734-01A,0.000,0.000,0.003,0.003,0.000,0.001,0.759,0.017,0.051,0.088,0.008,0.065,0.003,0.000,0.000,0.000
TCGA-BQ-7053-01A,0.013,0.000,0.000,0.007,0.000,0.000,0.715,0.007,0.055,0.036,0.025,0.142,0.000,0.001,0.000,0.000
TCGA-G7-6797-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.881,0.000,0.008,0.052,0.002,0.043,0.007,0.000,0.000,0.000
TCGA-IZ-8196-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,0.033,0.055,0.001,0.047,0.004,0.000,0.000,0.000
TCGA-P4-A5EB-01A,0.000,0.000,0.002,0.002,0.000,0.000,0.879,0.000,0.017,0.001,0.004,0.096,0.000,0.000,0.000,0.000
TCGA-BQ-7058-01A,0.001,0.000,0.000,0.009,0.000,0.000,0.863,0.000,0.027,0.000,0.018,0.080,0.000,0.000,0.001,0.000
TCGA-B9-A8YI-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.879,0.000,0.025,0.000,0.009,0.085,0.000,0.000,0.001,0.000
TCGA-HE-7128-01A,0.011,0.000,0.001,0.001,0.014,0.011,0.423,0.000,0.035,0.023,0.000,0.469,0.010,0.000,0.001,0.000
TCGA-4A-A93Y-01A,0.071,0.000,0.015,0.000,0.015,0.001,0.008,0.001,0.091,0.136,0.058,0.600,0.001,0.002,0.001,0.000
TCGA-HE-A5NF-01A,0.000,0.000,0.003,0.000,0.004,0.000,0.566,0.000,0.031,0.013,0.001,0.380,0.000,0.001,0.001,0.000
TCGA-B1-A654-01A,0.002,0.000,0.002,0.001,0.000,0.000,0.844,0.021,0.028,0.051,0.000,0.043,0.006,0.001,0.001,0.000
TCGA-DW-7834-01A,0.000,0.000,0.003,0.003,0.006,0.000,0.674,0.004,0.040,0.075,0.008,0.179,0.005,0.000,0.001,0.001
TCGA-A4-8516-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.837,0.004,0.016,0.000,0.002,0.134,0.001,0.000,0.001,0.000
TCGA-P4-A5E7-01A,0.001,0.000,0.002,0.002,0.000,0.000,0.779,0.005,0.026,0.063,0.003,0.110,0.005,0.000,0.003,0.000
TCGA-IA-A83T-01A,0.001,0.000,0.000,0.000,0.010,0.000,0.439,0.000,0.050,0.023,0.000,0.466,0.005,0.003,0.002,0.000
TCGA-G7-A8LC-01A,0.000,0.000,0.001,0.005,0.000,0.000,0.931,0.000,0.047,0.000,0.001,0.010,0.001,0.002,0.001,0.000
TCGA-P4-AAVO-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.952,0.000,0.005,0.001,0.004,0.036,0.000,0.000,0.001,0.000
TCGA-A4-8311-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.951,0.000,0.006,0.003,0.000,0.030,0.005,0.000,0.001,0.000
TCGA-Y8-A8RY-01A,0.000,0.000,0.000,0.004,0.002,0.000,0.723,0.000,0.022,0.007,0.001,0.219,0.018,0.002,0.002,0.000
