"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.28.5213.01A",0,0.430778546985929,0.331789978016245,0.237098778747483,0,0.000332696250342412,0
"TCGA.06.2557.01A",0,0.556380239853067,0.27174957765731,0.16984073343402,0,0.00202944905560384,0
"TCGA.26.5133.01A",0,0.319023845801469,0.642829009831481,0.0381471443670501,0,0,0
"TCGA.06.0210.01A",0,0.326402275400223,0.538898003064755,0.134699721535022,0,0,0
"TCGA.08.0386.01A",0,0.349968637491317,0.61726118142982,0.032770181078863,0,0,0
"TCGA.06.2569.01A",0,0.314204633677755,0.620817361949222,0.00311861159222369,0.0618593927807991,0,0
"TCGA.26.5139.01A",0,0.430495872329741,0.532488030207561,0.0370160974626982,0,0,0
"TCGA.41.2572.01A",0,0.484095200859785,0.451639695313193,0.0642651038270222,0,0,0
"TCGA.28.2499.01A",0,0.682214444310471,0.24795114028905,0.0698344154004791,0,0,0
"TCGA.06.2570.01A",0,0.399892155743247,0.514842316297734,0.0852655279590189,0,0,0
"TCGA.14.0817.01A",0.00316707855124917,0.411929586630042,0.401249863630201,0.183653471188508,0,0,0
"TCGA.28.5209.01A",0,0.417022894656093,0.565161964378106,0.0178151409658011,0,0,0
"TCGA.06.0649.01B",0,0.550311081886531,0.306224961664962,0.143463956448507,0,0,0
"TCGA.06.2561.01A",0,0.545455702873681,0.389046879620199,0.0654974175061204,0,0,0
"TCGA.27.1831.01A",0,0.580215918159921,0.251994127291504,0.147177147268789,0.0206128072797864,0,0
"TCGA.27.2519.01A",0.000453169877543085,0.517645800941365,0.408442284024928,0.0732226110820823,0,0.000236134074081684,0
"TCGA.06.0747.01A",0,0.454668291372115,0.534464766588925,0.0108669420389603,0,0,0
"TCGA.06.2558.01A",0,0.379655072511738,0.540253930011864,0.0800909974763979,0,0,0
"TCGA.27.1830.01A",0,0.398917866406233,0.521526204177104,0.0795559294166634,0,0,0
"TCGA.06.5412.01A",0.00169130805352393,0.426103557203905,0.414959550395504,0.154277009632794,0,0.00296857471427295,0
"TCGA.14.1829.01A",0.0014749422179072,0.429190122883101,0.424084224826511,0.131644138227195,0.0136065718452861,0,0
"TCGA.06.5416.01A",0,0.367885028073417,0.617733582460812,0.00708551182229613,0.00729587764347462,0,0
"TCGA.06.5408.01A",0,0.49254182159849,0.455481182564002,0.0519769958375083,0,0,0
"TCGA.27.2521.01A",0,0.269792914383696,0.678767874368004,0.0237046875466008,0.0277345237016997,0,0
"TCGA.32.2634.01A",0,0.347834407325538,0.604436477713124,0.0477291149613378,0,0,0
"TCGA.06.0219.01A",0,0.330288016498644,0.478912632237151,0.187137871078896,0.00366148018530879,0,0
"TCGA.76.4926.01B",0,0.456848209801775,0.465897696604993,0.0772540935932313,0,0,0
"TCGA.14.0790.01B",0,0.502422664157449,0.478789151732296,0.0187881841102544,0,0,0
"TCGA.06.5858.01A",0,0.497405738353186,0.44714777052036,0.0554464911264538,0,0,0
