	Sample_1976.0	Sample_3250.0	Sample_3250.1	Sample_3266.0	Sample_3281.0	Sample_3288.0	Sample_3288.1	Sample_3290.0
SWAP70	9.510071183468039	14.227205252392125	18.826151968859527	13.214546893919813	32.97985621162998	27.240913588833948	13.45393451454306	26.153465381044732
SBF2	35.79517452506829	3.080291775589585	14.465928410801231	7.548152540820898	8.257172227357335	10.141877787762716	12.222163726915426	6.658461038780723
ADM	78.45218480286165	9.33353731301693	87.74443598824583	109.72298040923441	120.61954122862812	118.5346016873242	81.25364938496737	106.524098677406
AMPD3	1.6920815167419274	6.669807123274813	0.8749975221403915	1.0755734429139634	13.490256918621006	10.487202478350344	5.111045063606299	7.619599153557881
RNF141	74.83647970733854	16.324094734367446	23.03441640150989	29.876436499620915	109.17879578553864	77.13340820076199	44.41555811138075	100.87900385595316
LYVE1	27.3531592356297	3.8382752162531233	0.5829178514213117	27.69606118276565	280.0855743416657	238.49659701744855	189.6414023049484	169.12407567690457
MRVI1	0.9875458221464524	0.0	1.63870829824535	1.308366242462926	8.707682893978943	6.594509991409818	2.276399566548098	6.635728325820741
CTR9	15.396390404161735	27.07272353490279	30.288362150177413	20.754297891216268	16.08686625581229	15.802512560601752	10.483606096500814	22.859347139557535
EIF4G2	167.94488733411484	66.26296529505105	328.0292941252636	150.41295431674962	201.0042681320383	127.60104498211523	122.8935828456475	194.49684197624387
ZBED5	10.68733315506904	6.65787832736457	13.1965127414669	5.970789884608736	7.199399832912714	5.438288221627567	7.209959579184356	6.386946999640765
GALNT18	3.1814072111422966	1.0935517925349345	9.579290350673586	0.9476847188043428	0.3947719935361059	1.2311117238956673	12.83865482068964	11.386341984933408
USP47	12.550107752484546	17.087993233157142	31.42628668107082	15.48680858914345	15.274939754033312	10.703723165619083	12.08178422420182	15.306491944569947
DKK3	6.779551433633865	3.7440219763376987	77.49777841395074	3.3331356263858765	3.9565435514252782	0.8298460007351526	9.569190869461083	9.496871568786453
MICAL2	14.755951244879514	0.0	14.823256880677693	4.160902077043211	3.4598617470190716	4.3555448616738754	5.2003479976724485	7.0530260921634405
PARVA	9.540898679957824	44.49058432212518	52.20971208529479	3.616189036310074	2.586971633862103	2.8225625957434435	24.11437865741005	23.015414812724625
ARNTL	4.712056130903802	0.0772386644606823	12.71095460357854	4.279353809551323	8.413587751529105	4.184363464849435	5.084860979000373	8.079427712047039
BTBD10	14.058022418511259	8.712024790137837	26.697705187666067	11.737840373967016	14.712794291890287	10.577333851740477	8.803160864204585	13.604359894240885
FAR1	15.404473945743964	7.018842494461845	32.28914906508298	13.444799149678607	20.410659213421095	11.392765841376086	8.482356571131934	15.800174878572715
RRAS2	20.183911927461928	34.312735649344475	49.336485247304715	17.228280219725534	8.158387334891387	4.065680414873259	27.64235531339198	20.931503788050566
COPB1	45.75021601630817	17.318319429624324	80.32502386769221	42.77190510062373	49.467036731666155	24.677129599799706	32.624805537607045	48.54521291917239
PSMA1	209.11028479253412	230.20296791709308	285.59516915824906	239.95833007246398	208.4053118594232	149.1029431610139	178.94180866469017	227.95254595337784
C11orf58	232.69253441014726	229.87439806108426	439.2268072822072	217.46870853218888	285.9867609413667	179.6515084154697	209.92708647414798	237.97950566997073
RPS13	2137.362457695087	2935.9809400298077	1685.9159498305305	2191.0330023846523	1651.3012931994167	1262.6557635361712	1424.9428196088213	1466.1190989311085
PIK3C2A	15.68372074380158	6.580062614022575	11.719800615005338	8.416946809502361	3.0569782204884235	8.040079179478095	4.199065623990381	2.957075058476337
NUCB2	125.39575976181871	278.50029047809227	196.68742818190285	417.6929321193218	116.3353672762	66.16912829931529	161.57290681192185	169.20438659586927
SERGEF	7.109956986751184	67.76048785486697	25.25201509708621	11.924562584953422	5.201394895430057	9.11613532913008	13.17934326565658	14.253295081048922
SAAL1	11.089042497408657	20.850149365601226	34.39281829199672	22.705921202710506	9.955569522551382	6.221649285979903	8.691841227366186	11.794522684156256
SAA2	79.90592424259745	5.698892970140375	16.415635790763883	14.382176356660235	1.980438534781632	6.336284909634982	12.956625222760751	45.52967632385696
SAA1	133.79286014906515	11.353418792939587	56.29628051053622	34.984403109701354	3.7908062331090373	24.425666092356984	65.51485743139261	99.45540914509287
HPS5	10.559072724845176	26.151283995043787	8.374249534476068	6.2055051629156575	28.697591185288648	18.092603123015124	10.751219773296464	14.364991117986946
GTF2H1	17.913934271187244	13.030926128781234	57.83069710559512	18.314075506019627	13.317669995450512	13.098704946985507	12.415121813779244	16.309041696611732
LDHA	773.9993368021165	704.6511779940057	1123.4504255221982	982.9080985004933	1005.6107025550976	716.4934281180837	788.7161818981064	1043.233844554402
TSG101	104.80779580568571	145.55343236217558	161.76258482306264	87.67300332225916	95.73462165434398	65.62780396829538	75.07288810457379	80.99484467351716
UEVLD	9.721088586333858	4.785078012345903	7.784876283671656	3.844445940275292	4.753550851964573	2.986500518501745	4.533893957205112	7.8217206172983715
SPTY2D1	11.756694688097285	1.0289981851269698	19.424288889541273	10.325731503762006	8.994857759398382	11.00925187408294	8.236286688668198	9.351068486333354
TMEM86A	2.3422247831273513	0.0772386644606823	4.383448986589244	3.067432755648799	9.346866764578337	22.29258560720876	11.19666054912211	9.346526475191112
ZDHHC13	10.186833862096924	1.3023484415146842	38.086443196985186	15.657791602985109	4.408204984932831	3.761959996149341	9.250992304874794	7.874642033518415
CSRP3	6.555953370824094	2.2108767588259552	10.33762239866085	0.0	4.962635436332512	0.9475483975730882	3.971331388533057	4.9090338431705485
HTATIP2	72.96443379904366	130.83680405569262	75.93538528747996	52.1038779279975	134.25327946655815	109.2331300703742	82.75623858919457	92.03912986722423
PRMT3	2.681831157957451	5.930269961863141	9.69845834655468	9.449642957081636	4.944378791663809	26.080645127168523	2.713455192581632	3.4263382714482016
FANCF	7.448590978894213	2.282405465972014	26.535712744348373	13.248305652089662	7.686511559329631	4.596166369177631	5.445582479315924	8.005412694124816
SVIP	35.119391889453304	83.00314963326221	35.85672196395065	83.69353257388211	20.349639318851725	13.246680297423415	20.171942824656405	15.055427099725994
FIBIN	0.20552473903160945	0.0	5.4514015692716375	0.0	0.05444038901809654	0.3241690590782429	2.8482627460768857	1.246795311358842
CCDC34	7.262944739031094	20.347015218751014	22.43697648844232	25.953773890613977	0.16240821267026845	1.6946513355025263	6.568261198248832	4.110505995194018
LIN7C	15.298095786500884	10.69286856224064	35.83414314722728	8.653250052201944	12.831449619673196	9.600484828225538	8.532363299292223	11.607835210797482
METTL15	4.857319360078578	8.570522517496046	5.7951229472465995	4.5578511314089365	4.210564270914724	3.772600223515041	3.269291552376548	3.420366854101764
ARL14EP	32.000889610372646	80.62596487312194	51.79097479841461	36.76128327875105	36.48385728325223	23.18620198043173	42.016394552522094	39.419795876492074
DNAJC24	4.24288514070294	23.42773466864343	11.907182162554758	10.824788513219476	5.765741450820048	5.828315594670869	7.705325721263899	4.223011489191712
IMMP1L	16.56566794183398	50.13836185570307	22.881099348573862	27.888255481627287	6.176187684635638	7.665675351347509	8.272544077429735	9.623088116616177
ELP4	9.73065157530202	7.86305804321542	14.34082276656532	11.06161710728014	16.228046812253105	9.911412774388394	9.910743516136131	14.08539930741603
RCN1	40.22361475507214	26.669183444950608	158.44270311025002	40.342820044623544	15.485460016247512	9.233075240563537	47.88327961400172	44.8569779274079
WT1	29.43087224531744	2.6515103954826804	43.91241111128644	1.5189583863839813	4.853085199634318	3.567381026301204	35.20710588101976	26.95051922149199
EIF3M	219.72002179423095	402.424763122854	362.45611824477515	240.12929676407214	293.6516639023893	135.3981864924433	156.2348822521041	199.0562962603809
PRRG4	3.8576887947928267	0.0	8.84466467446199	8.02518182075554	5.646484293773372	6.095036974531873	2.630527967790054	3.6137435660013897
DEPDC7	1.4641537139761507	0.0	9.073578506360835	0.21695681298182212	1.426226702830076	1.3577379860548355	3.926845932624756	1.9943936691300848
TCP11L1	4.128771486430358	0.0	4.865406786470773	5.967814910848771	6.013510579776095	22.766838884131356	5.965027155998534	11.75854142627866
CSTF3	15.984279565491441	17.942147119500504	36.707811624016436	22.964622606332565	14.407294875229328	9.270680992041248	13.923773281848678	21.336394910848405
HIPK3	7.873436138238733	0.0	7.9425661306853295	2.903475421754397	6.645701260119638	8.43806167356594	4.777835826299032	6.138795391125891
CD59	186.2831501527984	114.07911004544957	371.9101407817994	311.2696235753632	96.87906571170528	168.9899386341212	517.9388037454207	197.739710140973
FBXO3	11.33824063762584	0.0	24.764127399319896	9.044261156949423	17.894112577216532	7.609956601046551	10.345465578980683	12.883907865241447
LMO2	18.031000764946967	12.616798012446608	3.7322912042020295	4.718997822515052	32.46324762336113	18.027457927438054	10.73328640141082	22.959032565869155
CAPRIN1	23.86362778435272	41.45685744544456	68.42685187281425	16.467223060360627	16.707935375494905	9.368962853854462	11.422213532105054	17.274671316572224
NAT10	7.858529941698258	8.276967915161375	7.422120827836149	5.037466045345624	5.277205238919628	5.8275780202184215	3.6067900785124634	4.478162345530218
ABTB2	1.7650169226643246	9.151858742174896	11.538377275812886	2.129870718661789	0.3936148187591429	0.3615446144883028	0.2835059989916197	0.4679937334411707
CAT	51.72439735298751	178.7328559569025	92.54026574500804	73.11685540776352	145.92380686783312	80.22495548597979	61.394342231540605	109.1801871852541
APIP	34.18734268648213	20.89144572629299	37.101206203099984	32.21298309637053	58.74310944443546	41.11482434794069	57.35164871490592	66.26382047345051
PDHX	19.89256394561386	48.390155428602974	28.155284022731642	18.655939005004747	14.78371603657776	12.08109100849265	12.84019232564581	14.076797189419828
CD44	163.7175271172317	580.7068359426307	157.10837585030572	210.54690892478473	213.45710210359275	142.87821132062842	143.6891118859159	146.13767851460233
PAMR1	0.0	0.0	3.9087911286463455	0.11581992636200675	0.0	0.061565313828272634	3.198778522724268	1.2275359215284964
FJX1	9.313280334087603	0.329848044242297	9.226010496466568	1.5999653698475025	1.5353994660111834	0.04601544517847557	1.4405843844981532	0.8904314236079487
TRIM44	16.745963371744708	24.047223649787973	25.13670545229558	11.637624423752715	11.37820603852132	9.164441660535848	8.162036674226291	10.346007513116488
LDLRAD3	6.1826413831491385	0.34299930628622444	5.886510593560519	0.7922685835604762	4.857992340704102	3.1234815872582598	2.021286966220716	2.7211253693820603
COMMD9	50.325375302354296	52.52397147280475	69.87705351834643	44.72572776487933	103.70831485663055	116.73980810491376	54.55539023063673	97.63519235620822
PRR5L	5.925194926840239	1.359375627596863	2.2150134652742905	1.6009530901397533	3.499630348970744	3.607610012844367	2.1348273952024024	3.854021337984951
TRAF6	7.131025689166332	5.673537312140037	12.856024989770106	6.120013170990477	5.337850736936487	8.704651299224228	5.464859160974563	8.117139213299284
C11orf74	25.78533621151772	11.095434980712136	37.56192072257467	8.343875653939211	15.097201662756556	16.810444496641054	21.59541359384533	17.50951022211074
API5	13.676188892345502	16.710064465681665	39.041777547287495	21.351079628864678	19.949623620167586	12.91559974076822	11.483200700243373	19.168043155010807
TTC17	24.83141472906933	24.24821207428258	44.007929131117095	23.310135585883213	22.541018631304517	12.645167754132185	14.53675468687587	16.795050319389514
HSD17B12	27.127451873506427	22.360293193292843	108.06521905014276	59.18691983990917	52.981081727272866	26.34053330651457	59.167074846378796	52.13092288831591
ALKBH3	19.382457682395774	43.02819677262585	35.98471980600756	31.35756833794243	15.235102624188375	12.087919845397376	19.210577692944554	20.094125581493987
C11orf96	3.4872381299519737	0.0	13.065637270698161	0.8062254947884665	0.1923951548173428	0.5802499926884143	26.30432557749273	2.3145015261329838
ACCS	1.2744450794727509	0.0	1.9923310162157897	1.8995800684089608	3.4760518559463573	7.058754836130457	7.990875105262378	3.4692384461601717
EXT2	9.509904440928313	0.0	27.699165779704398	9.888026004982684	8.127456631466721	11.040002158108914	13.84708341608794	14.746072890947616
CD82	67.78226030122333	27.694743274921784	126.36406457017875	22.362501406437435	30.836319023424092	18.188041074966268	46.420906547137406	41.81629527874608
TP53I11	19.927538653437182	0.0969501366742235	15.16905591802291	2.473946583912729	5.9148785851103005	5.642824308463557	9.659997469036496	14.408365294601786
SLC35C1	14.055348199978454	7.253730728839991	31.29374988280319	19.825280052763414	10.50021442279336	6.5613522838265705	12.026354274283594	18.731517122443364
CRY2	1.4812331209610532	0.0	5.361409041296329	4.6987993832385095	1.7655880819832983	3.4834968396038013	2.665558441244081	2.9685418632928378
PEX16	37.81921182955414	52.696601295708895	49.27307128206706	42.56726523253441	41.73386241969751	26.937025029464053	27.394888607827692	34.244774923279024
PHF21A	3.0943792058707005	0.0	7.221837446834643	6.145439086892723	6.6783522780915625	7.311150262081138	8.794134725748899	3.967242682763031
CREB3L1	4.198171899339233	0.0	26.748412355926842	0.3320924722070545	2.0240900733272444	1.061447034710581	13.2333675885691	9.4996715033486
DGKZ	17.54886385404766	73.81884234462254	14.826126486697461	17.432740632216564	17.167406661265794	23.055865271815268	9.141890716520457	15.323507249243695
MDK	871.7403415063296	876.1650676208998	2107.9668281188237	291.22517856855825	22.99502202099973	34.83285285109787	297.19385480220143	163.50918463230136
AMBRA1	3.6055135509304086	5.535281551178284	4.485190657563633	1.9059658385743183	3.968917969612794	4.586722664273507	1.9995758184325536	3.0997190410430453
HARBI1	2.1434608438576226	5.899436326012959	6.204685204414351	6.462821274582281	3.2577458506489734	1.1371258434690508	2.855029672625895	4.2122175969252345
ATG13	13.731485183492156	27.863351712534925	24.33260708648109	14.944374899280136	13.311921751486109	12.83671770762659	7.939396042978367	13.788954332388403
ARHGAP1	26.635210858110714	11.320388927087333	25.688304463143734	11.777749642893633	13.695669725819602	18.729939096125747	15.744689511448946	15.43060321992874
ZNF408	4.48563329229282	6.365778758528237	22.4625602531536	3.6664867090103415	3.8280719263706255	4.4012979404193535	4.566958657857128	5.66759124387323
CKAP5	10.891156663638501	10.48000603622576	12.086865242564473	5.252011941504637	6.942632753250103	11.029155901374354	7.93291285533752	8.204850246400401
C11orf49	15.745586571994508	41.135489962483646	50.35132176546143	9.452733327796855	5.804810620656609	6.096500191750603	14.09898074761867	14.673612222361509
ARFGAP2	29.303600857141557	33.070793997674855	38.518117208496854	38.53772085817075	25.12887918117939	23.5043213364611	17.01975468781867	33.73477087000495
PACSIN3	13.23583012033674	2.959818950790837	15.261667417472394	3.3336573944636987	0.16034380741362855	0.1974299613854058	5.233989101410726	2.3088373609006143
DDB2	10.38613454195704	4.638025445653288	24.705444032023873	25.820571366107288	6.323935391544478	4.933567489789335	35.694885335933805	9.148707109131674
ACP2	51.36459088016696	12.429160022322998	31.185201675713163	41.23909757077733	59.36785068723891	81.4384484177891	77.50263130038262	81.92220974318163
NR1H3	11.373256974221427	16.348362480426367	10.004260337699089	12.37118117349524	16.96960190846312	35.259702854682224	42.495405828442905	18.73927261967178
MADD	3.5454194942245483	0.0772386644606823	3.41850779992983	3.2462941878264764	5.985826757242719	6.044328786909047	5.632969896879692	6.970981087315952
SPI1	221.87891101047543	14.403590799909491	6.921816015081316	112.72712405331819	446.82171195868494	472.7990391079596	266.46084676934584	404.641056824944
SLC39A13	18.159070274808144	4.232849892898659	41.641115893565996	14.280126854241118	13.404987444442696	9.495922699578916	17.09204117905193	17.953116302623876
PSMC3	169.27228026746354	172.32762507029224	251.77087651437046	200.40744098682282	212.06398197489932	161.3927887937613	136.5967444559928	211.98811982081497
CELF1	31.4883861176132	77.80520378957716	40.190122237910735	24.04668426598205	20.909899119876314	22.233143435518603	18.743728870377744	20.49961178200312
NDUFS3	133.66515069154298	126.84076882726832	192.83504119675757	161.82586088097014	89.07081181924049	82.97582136795967	112.13834553397206	121.05773288957462
PTPMT1	101.07195668045202	20.746980277251094	71.81377835732532	80.45863059677473	101.75392849503012	93.02516343193683	66.73624245658824	98.0429508539078
KBTBD4	8.274658647002585	9.848356959537231	21.572751224041085	10.212489637785056	8.479109021465566	6.7175957443940035	6.672314543172849	9.490941085615644
MTCH2	120.91593100130392	98.72737830390844	140.76561561505767	97.87860022547916	165.54165866356638	121.59641665444605	105.3120506266188	138.0676159722481
FNBP4	16.591062224838893	9.967621450995127	28.088238415720024	23.17701999621274	14.842725319121735	9.100173501465438	10.132942913568725	10.629426293008123
NUP160	10.051366465041756	36.12897702046424	29.255438999945365	15.907540778799909	10.890479109390595	5.752879277093335	7.172814288844805	9.634351915187091
PTPRJ	3.0479972794237424	0.7398288284845116	0.7109191376333818	1.433699460304716	6.004328864803966	5.8027717037387365	3.6903859307553577	4.177225592088284
TNKS1BP1	11.307840457891825	1.5969870634943673	29.03479332145807	5.370667520995756	0.7276215739366529	1.5484775407563265	7.5424400207824585	6.288392870862656
SSRP1	41.95936936137095	60.989995568529274	71.56723576410131	53.666035332253536	34.37394561866758	25.052745264287797	24.497734889166857	42.21144891732955
SLC43A3	32.61290905414053	6.388092624344988	21.841707544899567	19.447929948570707	57.793595981389025	51.31504336434615	28.452513687797627	51.281530877445995
SLC43A1	0.4385286243690662	0.9394611071523936	2.45215120079173	6.269323788706606	2.9179682822413886	1.9129940065595576	1.7927483449211548	1.2812527464055328
TIMM10	101.49002738064596	154.41912686043287	105.1556771930622	121.40640043173131	45.6061867841628	70.43197026206045	79.99317624455966	63.757498178296004
UBE2L6	142.4440485646275	392.8663940655405	271.869361338568	188.2307923312228	234.6266698931892	122.87942509284257	131.19840984064018	161.61481190970122
SERPING1	134.042490893355	31.415646958778538	422.0800869218586	23.090566468000393	41.47803126606893	55.00203826177516	504.3551078902	253.35525389108486
CLP1	8.236467494191084	0.0	43.751575037143844	12.825596128548082	11.590713684721706	6.658253909932193	7.989623103733479	13.047514546699018
ZDHHC5	18.219579993184357	0.0772386644606823	8.775645153914224	5.494834693202352	12.29166804810745	11.256576061184154	6.070783169725466	11.180378856546776
MED19	32.48757659361381	45.07786484109372	60.53272260937366	27.810032769082074	66.2296925299363	20.880824570320282	29.74843586504837	30.294102951158376
TMX2	59.20263270487921	68.3563622290292	101.42470461469222	73.75880373469293	56.64761511685336	32.002703582895236	36.59336529520479	63.65095467512007
C11orf31	384.0515862348597	244.96772492426305	249.34380423400768	306.40848829359766	297.43213157218446	339.73243492244814	275.3970500686606	329.2906336088678
CTNND1	32.494798844107784	1.0664515838185251	20.024139608555977	8.29693526961885	12.816743779998234	8.82181379422727	13.579849059484555	12.905550990372813
LPXN	21.174724892972066	26.00096230938986	3.1063242549942025	52.94321392779321	62.107161675218975	29.168135528310042	16.795377815724162	38.03081624216153
ZFP91	7.7437703422052655	0.1749234043028943	4.972966447733161	5.144170596026117	1.146192525048707	4.154800166111137	3.0200250551543535	3.017813754404873
FAM111B	0.3819148891223196	3.6991443176825727	0.9959250991860116	4.167234219682788	0.0	0.0	0.5543075421078066	0.45118088709537
FAM111A	11.688943744908006	2.9508201589490044	8.36365800235646	15.693350351157546	5.519311135505881	3.598371016598944	6.236203070406019	5.834132666498897
MPEG1	20.101127603685647	0.0	0.0	8.887969831810928	61.467109892550155	59.28284148711536	25.34115763247441	35.492651884886186
OSBP	11.14137561226727	0.5046355097767996	13.137392152543098	8.74373988280058	5.4576844230143555	3.4458142554027087	5.6875940701672505	4.57266672386956
PATL1	17.632888580082188	7.251318137583633	13.004285072258133	4.454192733533184	8.717466023774357	8.529786667023561	7.1184978568952575	8.694807273082317
STX3	26.213616259055453	1.5969870634943673	39.8283551246256	6.708853981200528	10.40996179196215	13.0408051751911	10.929121601122208	9.481950096554844
MRPL16	56.00772277525439	198.38582098732059	84.91344992765559	110.43758539933832	114.39053629076531	66.87711829418969	69.32618833160943	84.2156628589182
MS4A6A	469.23783024920164	36.79807618277725	9.126639912273603	204.76943682168317	1208.647541817207	1173.5180166392338	873.1783454882022	798.4674753862656
MS4A4A	273.8255808427412	67.07387662324643	5.717786722276138	89.92947789445635	528.0625614938791	514.6955245888066	465.69012241484495	479.4727428885389
MS4A7	162.42745246832217	1.123010095424951	1.4316493209903844	19.062572446612908	223.122766970276	244.75040185140926	162.93730835243107	224.5945425658802
MS4A1	0.0	7.680896458323616	1.1085125121749693	5.836582303985334	21.20623355271504	1.9246564824796533	0.0	1.834838668776316
CCDC86	6.24280335909389	26.991987169901385	23.43235824340943	13.775074978195192	4.701296026069627	4.360381589063147	4.237662526793779	8.873302051008439
PRPF19	25.40211959032774	9.310389563177266	61.20785513485846	40.8759384898819	31.8083405916944	45.701547795652296	19.854966262464174	34.14475496942917
TMEM109	31.951945634853736	162.9111230704579	53.87390918579382	77.36526329089929	45.449221195348514	22.86624823295616	25.144454834302877	46.148908292071326
TMEM132A	26.469297222207192	6.004321732927785	36.04215673449522	3.6160745754993657	1.6342633054051807	0.7486555712858607	9.543338435910421	9.072578688391278
SLC15A3	23.00438444557919	0.0969501366742235	9.286840675757963	13.750422266136928	29.372882357708306	36.838789649110744	33.38562506930053	27.070054108029126
CD6	2.83937122460493	33.967422893228424	0.10065110979621032	1.2217111998521033	3.9359375563616847	0.2920300173246844	0.15222639615713288	2.405392922536457
VPS37C	26.792332792758454	1.5914443413987012	9.950805425638553	6.322059708016874	10.955450495061516	9.546235193613805	9.944291355140534	12.519439442827814
VWCE	0.0	0.0	4.932855850936673	0.5079130710936168	0.0	0.0	2.8335050971354216	0.6226627940985054
DDB1	33.670517135480196	46.72237438832006	66.42356610643047	43.850432748211716	96.05975188517263	29.177092647029205	30.012985469853557	41.010347892740974
CYB561A3	19.116937927930426	69.24999910132885	18.89257344374721	19.477863524371433	20.147346426123086	12.099528001353967	23.56779092454069	24.28214865220217
TMEM138	36.90314435996484	54.31442294974887	41.207378086896966	37.73981316636749	25.632806050831253	23.93137771138177	34.19690610242012	35.4886651015816
TMEM216	6.4400518914843525	42.87179120739963	34.807318310079275	25.190166569375123	16.690549163665718	13.832085266887814	12.757823238665367	16.196025963939586
CPSF7	10.458384186054657	6.0675767295986835	23.566591058647266	14.632872996976024	14.686734795503302	12.175095125930016	12.230047446763086	10.300968747498144
SDHAF2	41.03547556024869	102.62881813602584	49.79757042203558	70.02111978192251	62.754152989081135	42.456203016752355	32.569223706154425	55.05890993814464
MYRF	10.498624386082074	0.0	12.076612401372785	9.08755780194595	0.27802753060834506	0.559579188490728	8.295082492854622	6.666428394489945
TMEM258	429.790144537472	334.74520887806216	237.99661026613404	586.7806117845045	381.5578923832825	350.8859873293769	310.07597689827844	353.0344483543646
FEN1	17.132442712600643	11.940682264369658	37.92568620670362	59.0939045237209	8.84444657008932	5.926245099212218	7.799397495411812	11.741906884501963
FADS2	4.714956547951647	0.20056445802386305	9.946296880211284	3.2436381632911075	1.3080888510445845	1.7385388624560276	1.933910445445459	3.2533711247155312
FADS1	10.333358505490704	19.171096192074867	37.940199450323604	6.119646630651809	10.575338547428721	11.259100300174255	9.377190640380812	17.29327960246206
FADS3	8.445764478854013	24.534146174100176	25.677235748178806	10.659731178267192	5.446696483775878	3.111954683319012	6.8922893026322285	6.2818660958858565
RAB3IL1	6.168889555242786	0.0	6.403394198138001	3.134373253670963	6.110299647200107	8.433086969078456	7.164325307303711	7.713601445245445
BEST1	109.04876269706484	11.713540570293615	52.60542249800273	13.530613922197881	121.19614004914465	170.03652965641496	37.132696955349395	52.234302594250714
FTH1	32330.777791813325	4958.090901734278	12086.544906189478	11695.861710814863	30140.948828542216	40388.16424659515	38886.32681626152	23634.513705399746
SCGB2A1	72.71954701508403	6.360414090315142	16.81003977642235	1.9801613737128043	0.0	0.5477509724252256	1.9944681303580627	0.0
ASRGL1	28.27718930184691	2.4172738516745698	27.693570105149146	26.71388679444401	9.747702903568593	15.097286242854507	7.385861207697286	15.237411228898491
AHNAK	96.01641681633586	74.44220456690574	82.0782471649537	39.5675041239364	31.145676218031877	52.19155430020234	78.70269085516777	57.55479198169071
EEF1G	0.0995895901233833	0.0	0.0	0.0	105.55289755057976	81.35614694577822	0.02342927804083497	50.83693711574653
TUT1	2.6626642861228027	8.591768619125396	11.749515945137295	7.1653471816033125	2.4951120855353373	4.1277611887013	2.98344499690506	5.392712696519456
EML3	21.0926110941555	6.324736724308548	12.9926191941131	13.821568533456766	10.4897132376291	16.78213334419581	9.390999698150004	15.6081538552752
ROM1	1.1666647191553183	10.429010529136033	10.643160847550797	2.2403215764997784	0.5681318185346828	1.4828209708304794	7.364143714904742	4.876863721825922
B3GAT3	39.9541841204763	105.24251154804013	50.653062315522526	63.104145866020076	39.03325397006272	38.06048330992115	32.427386862171	43.040005322393725
GANAB	30.91479964726376	28.1465168299576	28.152186556254378	51.98159362175551	35.61155668041879	21.30366501862451	17.494644935804462	24.901835397422158
INTS5	5.2476624408831	10.036928590155972	14.18265430189036	10.76419256061671	8.788566584753449	6.8130622839728	5.72421732979134	8.552217908736903
METTL12	16.632752068625432	58.394198438624144	37.51388364245407	15.553504668979745	26.18193167017385	25.841427392321854	7.914698333169462	17.478904620957653
UBXN1	139.34180922878335	598.5749726936274	290.5049508123551	182.40098491380303	151.40304364763827	166.88274953310744	166.9023178940515	146.03464082210172
BSCL2	8.537283861064013	3.3663673146213466	13.717664752946806	9.865018987757043	8.895505149542894	6.7276030401399725	1.1376776077266568	5.30210176296926
HNRNPUL2	23.799976518075905	17.01317003988202	12.274573985377168	14.695066838633846	25.448799924567954	17.928044036681413	14.378642015156267	18.84827485962316
TTC9C	19.64344409029555	40.27926187824455	44.21065451526964	24.75002857258722	28.735915593219328	33.692182616948685	22.60950163441888	25.425301518366386
POLR2G	136.0317944235413	322.21061097415696	140.25919569993047	149.16790870428628	156.0447913595181	116.73986506906715	132.48172723120356	152.66344316232608
TAF6L	5.419009278563046	15.555382851952384	11.19830455571449	10.020074190590597	12.328990154080614	11.50378190957942	5.88181241716831	9.899945347600417
TMEM223	36.71008397198669	66.2457344854871	52.497288148234425	56.93387858926144	28.09947146836453	30.239926142203164	27.498152232506264	30.64345510876429
TMEM179B	171.04579783081283	183.35568497964974	162.50182705464275	168.1072773801155	167.63269299130985	118.67303138637207	170.53041830112014	158.41803034980632
NXF1	16.635901177766627	25.603053850202215	77.40136796423454	21.23562575106793	17.643911548439434	19.30787927171447	17.625079583362655	18.59041611527725
STX5	38.847991830693694	71.48547109462206	70.64010410445458	74.43835813307376	107.34360822342802	41.992641725569904	38.452225052802746	60.508368561144465
WDR74	30.878664976334747	113.1394677518094	103.61686152417866	47.086637503218185	21.079429289817856	15.523880948611536	17.2499265663354	26.52417522172453
SLC3A2	181.35173682255703	191.7276956639856	475.320669379568	115.18525804033916	229.11697044807426	160.59762133810813	136.92216145506586	201.6369756698727
RARRES3	49.54090143683374	602.3705514058294	71.7266758930366	139.27334244704707	45.013741288920784	35.3871226297542	90.2159782371122	66.12411631022759
HRASLS2	2.4849738544751503	19.608275106179175	19.288718764018636	21.285583186017217	0.0	0.1649796391870385	0.6109803449815231	0.37263635342198304
PLA2G16	49.39591516952481	131.11469038557996	132.55187076451824	88.83489671228799	37.557403978959535	67.79055161756222	104.44138474165293	46.885925814018925
ATL3	22.18186870953817	38.68925993528148	27.829400235640854	15.717981737520745	20.420703594478677	13.095598508060851	18.579914798427364	19.302826980670872
RTN3	77.7955741763604	79.83527320135859	144.2949720261443	87.01819215224995	85.39799655959246	58.056496662669794	85.95677460267144	65.79578407360417
C11orf95	4.148897306206537	24.276154855480264	4.763415214359855	1.2738347630150226	0.0	0.2703978971861839	1.3377010150678292	0.9196379289964538
MARK2	7.28103765702614	4.827719402427463	6.0610783813114	7.011808912209276	3.2162137310030303	3.2138466058799344	3.759135805365194	7.455964312892371
NAA40	4.714383180928208	2.409196560226597	9.080380979134242	5.0516121441456185	2.010139158484197	4.437243786490066	3.9393053891912615	4.8291606243302025
COX8A	584.7321966822673	227.2999496674818	248.04824804791957	490.22352249954656	368.1776459186821	435.37660918201294	410.6194588058557	456.70544357884387
OTUB1	108.13989822376364	156.78948338898022	154.2204541077397	86.69988326188569	107.44858310181809	113.03642132313286	78.09007240489439	112.95193989279885
