,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-18-3409-01A,0.000,0.000,0.010,0.003,0.011,0.000,0.407,0.018,0.039,0.344,0.019,0.145,0.002,0.001,0.000,0.000
TCGA-77-8009-01A,0.000,0.000,0.000,0.016,0.000,0.000,0.848,0.000,0.021,0.041,0.002,0.072,0.000,0.000,0.000,0.000
TCGA-85-A50M-01A,0.020,0.000,0.008,0.004,0.003,0.000,0.780,0.010,0.055,0.076,0.006,0.035,0.002,0.000,0.001,0.000
TCGA-37-4129-01A,0.000,0.000,0.001,0.000,0.006,0.000,0.843,0.000,0.039,0.000,0.092,0.017,0.001,0.000,0.000,0.000
TCGA-46-3766-01A,0.041,0.007,0.028,0.002,0.015,0.000,0.321,0.052,0.083,0.288,0.014,0.139,0.007,0.001,0.001,0.001
TCGA-37-5819-01A,0.058,0.004,0.011,0.007,0.016,0.000,0.771,0.000,0.023,0.063,0.015,0.031,0.001,0.000,0.000,0.000
TCGA-60-2706-01A,0.016,0.000,0.015,0.023,0.013,0.000,0.668,0.003,0.027,0.046,0.012,0.174,0.001,0.000,0.000,0.000
TCGA-85-A4JB-01A,0.023,0.000,0.012,0.012,0.004,0.001,0.768,0.003,0.018,0.104,0.037,0.012,0.002,0.000,0.005,0.000
TCGA-77-8007-01A,0.008,0.001,0.007,0.026,0.017,0.000,0.591,0.000,0.048,0.112,0.001,0.185,0.000,0.000,0.002,0.000
TCGA-43-2581-01A,0.041,0.000,0.012,0.021,0.013,0.001,0.489,0.022,0.042,0.110,0.007,0.237,0.002,0.000,0.003,0.000
TCGA-56-8309-01A,0.030,0.000,0.059,0.012,0.027,0.000,0.448,0.070,0.060,0.120,0.004,0.167,0.001,0.001,0.001,0.000
TCGA-43-A475-01A,0.020,0.001,0.016,0.031,0.029,0.000,0.586,0.050,0.027,0.043,0.004,0.179,0.001,0.015,0.001,0.000
