"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.05.4426.01A",0,0,0.123990264295345,0.0965251522624439,0,0.000304676386350759,0.416963467424881,0.36221643963098
"TCGA.97.7937.01A",0,0,0.0633187274930871,0.0399644984956695,0,0.000888531808374663,0.463577140955321,0.432251101247548
"TCGA.75.6206.01A",0,0,0.126613770534086,0.00715940605668691,0,8.80903541070815e-05,0.46500656328277,0.40113216977235
"TCGA.62.A472.01A",0,0,0.146285584716819,0.146546721891181,0,0.000741731003038601,0.426280160142525,0.280145802246436
"TCGA.97.8174.01A",0,0,0.0411267721059484,0,0,0.000767485681099841,0.444930761375138,0.513174980837814
"TCGA.44.6777.01A",0,0,0.297494852271312,0,0,9.52375177676154e-05,0.12752213423647,0.574887775974451
"TCGA.62.A46P.01A",0,0.0159014680182783,0.0903440106460489,0.116116093064797,0,0.000406554641009874,0.561447708647844,0.215784164982022
"TCGA.55.8089.01A",0,0,0.398573083639055,0.0139184390371265,0,0.00015469826364267,0.170871385660617,0.416482393399559
"TCGA.MN.A4N5.01A",0,0,0.103249413384492,0.0653211787877472,0,7.83095397729497e-05,0.426680005569166,0.404671092718822
"TCGA.49.AAR9.01A",0,0,0.0210553226208988,0.176576837255231,0,0,0.365552594947525,0.436815245176346
"TCGA.86.8671.01A",0,0,0.222555662148166,0,0,0.00503814981024013,0.288864457953374,0.48354173008822
"TCGA.49.4507.01A",0.000479681211054045,0,0.214604899913062,0.277379906758205,0,0.000821024858065257,0.243073897168047,0.263640590091566
"TCGA.62.A46V.01A",0,0,0.0574150678840974,0.0611009440218454,0,0.00115865807875334,0.363760442030167,0.516564887985137
"TCGA.05.4389.01A",0,0.00284638709579595,0.331990124288574,0.110337405965421,0,0.00163659316252812,0.339242675057449,0.213946814430232
"TCGA.50.6592.01A",0,0,0.167894405854581,0.0572501690417784,0,5.89043542401458e-05,0.196504543759357,0.578291976990044
"TCGA.91.6831.01A",0,0,0.116197390589112,0.00128300781678721,0,0,0.32686955773743,0.55565004385667
"TCGA.55.6987.01A",0.069278082442413,0.0214539673422581,0.317669347591149,0.026382415338884,0,0.00104586225405683,0.266487042786901,0.297683282244338
"TCGA.49.4510.01A",0,0.0925521155931038,0.0577802050011524,0.0392886557508957,0.123402132131364,0.00016944961104445,0.474924806461216,0.211882635451224
"TCGA.86.8672.01A",0,0,0.140785279808369,0.117854158632649,0,0,0.199536471506586,0.541824090052396
"TCGA.44.2668.01B",0,0,0.0879469760994437,0,0,5.49674558368706e-05,0.333889978248955,0.578108078195765
"TCGA.93.A4JQ.01A",0,0,0.0969486717426986,0.000796280158288183,0,0.000569798530245004,0.243775431671584,0.657909817897184
"TCGA.97.8177.01A",0,0,0.241630662462073,0.00478642038783321,0,0.00276293524710146,0.291147891176517,0.459672090726475
"TCGA.05.4396.01A",0.00284237288757959,0.000112734927781656,0.0396312208168961,0.018776738390233,0,0.000367921797129743,0.54941865042111,0.38885036075927
"TCGA.55.6978.01A",0,0,0.113619378778886,0,0,0,0.160672712119517,0.725707909101597
"TCGA.69.8453.01A",0,0,0.427082676400621,0.0106605149375853,0,0.00229926956154827,0.327614776919759,0.232342762180486
"TCGA.50.7109.01A",0,0,0.0859946615044928,0.0363290778777665,0,2.05870907607356e-05,0.486141296415516,0.391514377111464
"TCGA.49.4501.01A",0,0,0.112825192447149,0.0331217623655828,0,0.00209252030406084,0.423595743956316,0.428364780926891
"TCGA.50.5049.01A",0.00199318631851014,0.00130169196263328,0.312369368929064,0,0,4.1711140834113e-05,0.19549472300897,0.488799318639988
"TCGA.78.8660.01A",0,0,0.230586683736045,0.0502743470363837,0,0.000797548235626709,0.377412005799848,0.340929415192097
"TCGA.91.6828.01A",0,0,0.163400877679696,0,0,0.000123049198287067,0.417527380519817,0.4189486926022
"TCGA.50.6590.01A",0,0,0.215019102909872,0.0600569176187745,0,0,0.236210142282806,0.488713837188548
"TCGA.97.8176.01A",0,0,0.153352400434924,0.119384994598424,0,2.26791860370499e-05,0.415277549700387,0.311962376080228
"TCGA.50.5935.01A",0.00456482005136446,0,0.1264500943784,0.00911050808091853,0,0.000702336160540187,0.488502258818275,0.370669982510502
"TCGA.55.7281.01A",0,0,0.318659820969044,0.0419747750452875,0,0.000309444236639146,0.210001415368831,0.429054544380199
"TCGA.49.4488.01A",0,0,0.164762333448162,0.153440666180933,0,0.000234755856222772,0.397720310271386,0.283841934243296
"TCGA.NJ.A55A.01A",0,0,0.056555564083796,0.0256335499145078,0,0.00266100129007589,0.412438226406871,0.502711658304749
"TCGA.95.8494.01A",0,0,0.155141976746668,0.128836590123646,0,0.00122012856321001,0.389439168822081,0.325362135744395
"TCGA.44.2657.01A",0,0.00117808341100137,0.220207282080932,0.00553942666598155,0,0.00258856936214498,0.349947394821125,0.420539243658816
"TCGA.78.7158.01A",0,0.0411085478827774,0.0573649279753333,0.0964038490433426,0.221909531650275,0.000277432709195247,0.450905074997598,0.132030635741479
"TCGA.93.7347.01A",0,0,0.24739302300572,0.0048335878976092,0,0.00208107411853501,0.291635924697948,0.454056390280188
"TCGA.38.4630.01A",0.00582213080222841,0,0.0502900303712713,0.0666921704745415,0,0,0.370053990704536,0.507141677647422
"TCGA.86.7953.01A",0,0,0.229352343068669,0.0139341286991543,0,0,0.355587614706422,0.401125913525754
"TCGA.50.5072.01A",0,0,0.0896113307086207,0.0551994538245567,0,0.00040796898306423,0.357386377365948,0.49739486911781
"TCGA.62.A46S.01A",0.00391650755172709,0.000196725828251393,0.113976347442056,0.0279529209493227,0,0.000361776454014135,0.605943342569119,0.24765237920551
"TCGA.53.A4EZ.01A",0.00418181510117647,0.000732020145586693,0.0885832784851686,0.189297870487527,0,0.000130329567161372,0.47662186885256,0.24045281736082
"TCGA.69.7973.01A",0,0.00392396026308827,0.0540795505602299,0.0213418273098591,0,0,0.441582168102306,0.479072493764517
"TCGA.44.6775.01C",0,0,0.0287289777810293,0,0,0,0.341658502891587,0.629612519327384
"TCGA.55.8204.01A",0,0,0.0356523859815764,0.274804094984889,0,0.000656285154835647,0.202218426663446,0.486668807215254
"TCGA.35.5375.01A",0.0679555972965269,0,0.0834109355253515,0.393265550045399,0.111283447944114,0.000674759047123792,0.148934404629411,0.194475305512074
"TCGA.78.7539.01A",0,0.0290470895085501,0.233761080191772,0.0370648508900445,0,0.000116273819368112,0.472843713425357,0.227166992164908
