"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.A6.3808.01A",0.0458366275144451,3.91341319022589e-05,1.03265018221812e-08,0.677530111565984,0.0512962738524937,0.00829831228617204,0.216999530322501
"TCGA.A6.6780.01A",4.46601109098112e-08,0.00948039277230236,5.78143170565157e-08,5.5753159128761e-05,0.223870176268091,0.0187871273785801,0.74780644794747
"TCGA.AA.3662.01A",2.382282484818e-08,0.00321437588039545,3.58240679960264e-08,0.172097341976955,0.0403829691639613,0.00581711764006924,0.778488135691727
"TCGA.CM.5864.01A",8.3371087052145e-06,0.0050902439837473,0.00283951653915238,0.145338656898043,0.0352850558713785,9.90892264244283e-09,0.811438179690051
"TCGA.NH.A6GB.01A",0.00833343509713869,0.00233412743994323,0.00149779115221689,0.135211326986805,0.0140996429610274,0.00335373674159006,0.835169939621278
"TCGA.NH.A8F8.01A",0.0372143360840572,3.1572274254309e-08,1.12181773105992e-05,0.229034269464535,0.0161401785595706,0.00989076749955162,0.7077091986427
"TCGA.CM.6677.01A",0.00521376778935101,0.00478178943416283,0.0154177936648908,0.353089183508592,0.0285528101608037,0.00253333372707998,0.590411321715119
"TCGA.AA.3949.01A",1.44118002592056e-07,0.0266053889000336,5.15434035266041e-08,0.338408975680651,0.100325123966275,0.0498388471774177,0.484821468614216
"TCGA.DM.A1D9.01A",0.000267154165946295,0.00160538188190545,0.0042197814194198,0.118619189161075,0.0119594019866842,8.4558734968661e-08,0.863329006826235
"TCGA.D5.6930.01A",0.0353878945192924,0.0100762838695219,0.00230389659154311,0.312667820544068,0.040280367043768,0.0179465737098113,0.581337163721995
"TCGA.AA.3980.01A",2.16970226095756e-08,0.0122270690394604,0.0310107478121849,0.0838780577388825,0.0284172071561861,0.0171222481038062,0.827344648452457
"TCGA.CA.5797.01A",0.0159932356828666,0.00919800647007243,0.029041004058978,0.254917652328514,0.0181058139934717,0.00217365509452502,0.670570632371572
"TCGA.AA.3494.01A",0.0187208283461497,0.00278939422750931,0.00955044773777762,0.0901938321821027,0.0194387373848495,8.21859968311891e-08,0.859306677935614
"TCGA.D5.6531.01A",5.97483911197234e-08,0.00594186983722209,4.82522296869534e-08,0.153175704699485,0.0377253874059426,0.01220545746329,0.79095147259344
"TCGA.AZ.4615.01A",5.89368291284783e-06,0.028764278592185,3.51206222518954e-08,0.328988404911647,0.0714189644823797,0.0444542554502728,0.526368167759981
"TCGA.A6.5656.01B",0.012450670473211,4.30132791159214e-07,9.48180892766553e-06,0.937261420076222,1.3154236707841e-09,2.00510539089418e-05,0.0502579451395155
"TCGA.A6.2684.01A.1",0.0763160779255052,0.00482723009101687,9.23283609673766e-09,0.433528779083067,0.0871270985949131,0.00797510843661846,0.390225696636044
"TCGA.CM.4743.01A",0.0170874593684398,0.00239036833578647,0.00677751511423044,0.0882924681974831,0.0120145815983711,0.0108299271193827,0.862607680266306
"TCGA.AA.A01K.01A",0.0257627143636035,0.00206459977322311,0.00459837074355365,0.307271367964924,0.016843620051363,0.00195691718454357,0.641502409918789
"TCGA.NH.A50U.01A",0.0034701002383947,0.00261547130801282,0.00682924064884903,0.117552495781862,0.0230979265365763,0.00266592066571322,0.843768844820592
"TCGA.D5.6928.01A",0.00536532683273684,0.100278982832158,4.17650999756984e-07,0.612203118793093,0.178388894444431,0.103763258588272,8.58309822764217e-10
"TCGA.DM.A28K.01A",2.28309809090237e-09,0.00257599509666402,0.00187698302909144,0.0637258839067358,0.030930724097419,0.00146242975870164,0.89942798182829
"TCGA.AY.6196.01A",1.8038910315829e-08,8.43802611375433e-05,3.06674788591954e-08,0.759383373274294,0.154842696450536,0.0856894880114203,1.32962234202156e-08
"TCGA.CM.5344.01A",0.0520150687705426,0.000168036231478109,1.28573293161146e-06,0.458820882116744,0.00507449127392034,7.05144888406464e-08,0.483920165359894
"TCGA.G4.6309.01A",9.72068299138127e-08,0.00738156344513614,0.0119216893751084,0.112527551373344,0.0281880277936137,0.00530026896906237,0.834680801836906
"TCGA.CM.6165.01A",0.0247690832514426,0.00259026844775298,0.0107096775963467,0.398111431708612,0.0301288321431797,4.14847356225276e-08,0.533690665367931
"TCGA.AY.5543.01A",0.00157187329141143,0.0047364935154001,0.00623795815642297,0.0568868655292621,0.0201705777949963,0.00455913693976045,0.905837094772747
"TCGA.CM.6167.01A",0.000724914910202915,5.96669962654546e-05,0.00273561364786296,0.995898080179751,1.57517995581268e-05,0.000565959199314762,1.32670450013406e-08
