"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.56.7730.01A",7.05475471846642e-10,0.0020712331421943,1.93154893550021e-11,0.0690463598053378,0.0441373156866287,0.000615584849228153,0.88412950579182
"TCGA.NC.A5HO.01A",1.19265494568392e-08,0.00748205481196549,6.49023452555247e-07,0.232180826358705,0.04215878978211,0.00787143715557579,0.710306230941642
"TCGA.21.1079.01A",0.000122620200660976,0.000103531960781918,1.02683744362846e-07,0.802634790228073,0.197138862498429,8.47406585462447e-08,7.68765293180259e-09
"TCGA.21.1076.01A.1",1.2371221642989e-05,1.18517334632253e-06,9.33496716759022e-07,0.81781232929602,0.182100216753132,7.29598404619876e-05,4.21868018192199e-09
"TCGA.NC.A5HT.01A",0.00678733449401023,7.01820449613537e-07,1.01026440370338e-08,0.133163620649186,0.0112674660846894,0.00715114295705954,0.841629723891961
"TCGA.56.6545.01A",0.000306181558602647,7.22035391181377e-08,2.30221360818979e-08,0.793162943176997,0.206530743490179,2.13575935136872e-08,1.51909527960226e-08
"TCGA.85.8582.01A",5.61583905938846e-09,8.29797793069073e-05,5.07641454641607e-05,0.998741051786383,0.00111775200883083,7.44296864693187e-06,3.69552948446764e-09
"TCGA.66.2787.01A",2.29539674685778e-07,0.0315617428526712,7.38106576216224e-08,0.331187660297964,0.0869687130970145,0.0296211409305701,0.520660439471448
"TCGA.60.2698.01A",9.14103532912409e-08,0.0569568756099106,2.47991985029872e-09,0.438568942686203,0.393519831457699,0.0119298559396927,0.0990244004162218
"TCGA.O2.A5IB.01A",0.0110439054822927,0.00415943804175759,1.7047565557874e-07,0.150710061742998,0.0254237699371169,0.00103448852802227,0.807628165792157
"TCGA.22.1000.01A",2.85578608788173e-09,0.00031293390025173,2.59468351063647e-07,0.815821638946847,0.183773550681028,9.16123229194964e-05,1.82481656177394e-09
