"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.G9.A9S4.01A",0.0580625225295443,4.04889921344559e-08,1.6694893135702e-08,0.107478642280822,0.00524071848878343,0.00734061341330983,0.821877446103656
"TCGA.VP.A87H.01A",0.0916396846339421,1.66659436608588e-06,3.27601904732435e-08,0.239973457038532,0.0163410894960945,0.0166766477767542,0.63536742170012
"TCGA.YL.A9WI.01A",0.0407936514845424,2.08775027843483e-09,2.28122482515249e-08,0.184664265664605,0.00275314716507917,0.0046864432985272,0.767102467487248
"TCGA.VP.A87D.01A",0.0990099836287966,1.44691342455957e-08,1.70009383689265e-07,0.194960605307883,0.00463154335244984,0.0148547176492281,0.686542965583124
"TCGA.KK.A6E2.01A",0.047240836958178,1.72744796898917e-09,1.67059032391352e-06,0.203661658204754,0.000997322799286447,0.00392285246653479,0.744175657253475
"TCGA.YL.A8SH.01B",0.19890295431747,1.05732068173492e-05,7.01448697635777e-09,0.386239874418727,0.00123493236048726,0.0236107181798915,0.39000094050212
"TCGA.EJ.7318.01B",0.257197115540171,1.29302842198011e-05,4.18781350753155e-08,0.494837745547321,0.00600282709332352,0.0220382932813616,0.219911046375468
"TCGA.HC.7740.01B",0.287893284396781,1.17300809905142e-07,8.43849661492093e-06,0.676353573428234,5.08882139749931e-07,0.0357374811669081,6.59632851194166e-06
"TCGA.HC.7075.01A",0.0772162685031263,2.28339257783656e-08,3.65551526870601e-08,0.14989044260475,0.00358398724337178,0.00486745964997597,0.764441782609697
"TCGA.HC.A6HX.01A",0.256868055917422,1.20739623606546e-06,8.20036185931019e-08,0.582583454701271,0.00469578089405432,0.0125225933372455,0.143328825750152
"TCGA.J4.A67T.01A",0.157901225089132,1.40427365275015e-07,6.63358253098493e-08,0.323060505175382,0.0101373520159801,0.0240069169829442,0.484893793973371
"TCGA.CH.5739.01A",0.184633097765124,5.16553356957625e-08,6.79294655088365e-08,0.463736530186574,0.00291487585102127,0.020666837271924,0.328048539340555
"TCGA.ZG.A9L1.01A",0.139293266380049,5.30572435713388e-08,1.74504635776744e-07,0.378364869842415,8.02874656313015e-06,0.00732299480844306,0.475010612660651
"TCGA.EJ.7325.01B",0.0614524877955846,7.50584590894979e-09,1.33546174914776e-05,0.168841318033739,0.00579020362481982,0.00515878011874809,0.758743848303771
"TCGA.KK.A5A1.01A",0.0356529895073394,1.14457536782332e-07,1.82135138776271e-08,0.329785358736441,0.0108406944021492,0.00141118637284623,0.622309638310173
"TCGA.EJ.5504.01A",0.153949938042546,7.276093273014e-08,5.80452729366584e-08,0.530647241072668,0.0017338779387075,0.01755132864087,0.296117483499002
"TCGA.EJ.7314.01A",0.0822096811250011,3.24949495645828e-08,6.54618992248274e-06,0.163598548212304,0.0109429376741665,0.0130777085367932,0.730164545766863
"TCGA.J4.A83J.01A",0.0371107788607876,7.61303934160585e-09,1.80946341726581e-08,0.156116185550644,0.0296187202179743,0.0152790662892748,0.761875223373645
"TCGA.HC.7080.01A",0.0128894255745107,0.000182748159445965,6.04935454243156e-09,0.0493970333518849,0.0136553243008545,0.00697572237990689,0.916899740184043
"TCGA.EJ.5501.01A",0.189294697477507,3.41996685490837e-06,1.37536511136834e-08,0.354421736561629,0.0108332076683539,0.0256717282056635,0.419775196366341
"TCGA.HC.8213.01A",0.0460453694549353,1.9214126760546e-07,3.10936526964977e-08,0.117551591625101,0.00832495281528336,0.00805523107911706,0.820022631790643
"TCGA.HC.7744.01A",0.0682523775568929,3.02139373774921e-08,0.000569640169085765,0.172101688815093,0.0122806267179594,0.012100963241624,0.734694673285407
"TCGA.XK.AAK1.01A",0.0258221533327768,0.000521405391746037,3.72312816827739e-09,0.0814876940123991,0.012692936368518,0.00449893004473896,0.874976877126693
"TCGA.HC.7747.01A",0.1456235173473,2.00521220814256e-05,4.66081913745199e-08,0.286254237569032,0.0253154942351391,0.0231350579074329,0.519651594210823
"TCGA.ZG.A8QW.01A",0.219921716637673,3.29229594555275e-07,3.07439555616903e-07,0.476409583613027,0.0173939204436192,0.0238767620510993,0.262397380585432
"TCGA.CH.5746.01A",0.155785026120699,4.09316316879487e-07,4.2858401264904e-08,0.256707257149488,0.0095949404674095,0.0286935229479023,0.549218801139783
"TCGA.G9.6384.01A",0.201361243594798,3.32188049682166e-05,7.71365684794603e-08,0.37562421588291,0.00230875935265609,0.0309202272564507,0.389752257971649
"TCGA.G9.6367.01A",0.238003129847243,1.94920786650132e-05,3.07838786083325e-08,0.748691347603148,0.000156651445255998,0.0131293277167892,2.05250196992763e-08
"TCGA.YL.A8HO.01A",0.18269345848912,3.33254310161385e-05,3.72480690301908e-08,0.771548551420951,0.0249015734092907,0.020823013303474,4.06980790174405e-08
"TCGA.KK.A6DY.01A",0.115543581105779,3.10016505944595e-07,2.36108152009729e-08,0.258027456492789,0.0210760450489345,0.0206715904639876,0.584680993261189
"TCGA.KK.A6E0.01A",0.0474911470883577,1.48398634149907e-07,4.5422713261146e-08,0.121305659853034,0.0137166929642649,0.0121066838776157,0.80537962239538
"TCGA.CH.5767.01A",0.102867052314209,4.85732697701421e-08,1.52760217887164e-06,0.215514790712581,2.9270418100059e-08,0.0122899125072236,0.66932663902012
"TCGA.CH.5740.01A",0.0834592948810569,1.50608282846215e-07,1.33650226895882e-08,0.199073908046654,0.0122421413244405,0.0123666817819292,0.692857809992614
"TCGA.KK.A7B2.01A",0.223320287762431,1.4310089100918e-07,5.66086021183013e-07,0.476557616347964,0.0304760963271555,0.0247634984236026,0.244881791951935
