,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-CH-5790-01A,0.004,0.000,0.004,0.000,0.001,0.000,0.910,0.006,0.009,0.034,0.019,0.012,0.000,0.000,0.000,0.000
TCGA-HC-8259-01A,0.002,0.000,0.003,0.000,0.001,0.000,0.898,0.006,0.010,0.029,0.045,0.005,0.000,0.000,0.000,0.000
TCGA-ZG-A9L6-01A,0.008,0.000,0.006,0.000,0.003,0.000,0.585,0.012,0.123,0.132,0.091,0.033,0.005,0.000,0.000,0.000
TCGA-VN-A88Q-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.861,0.004,0.029,0.057,0.032,0.011,0.001,0.000,0.000,0.000
TCGA-KC-A4BN-01A,0.006,0.000,0.005,0.000,0.002,0.000,0.907,0.004,0.015,0.021,0.037,0.003,0.000,0.000,0.000,0.000
TCGA-J9-A52D-01A,0.001,0.000,0.002,0.000,0.001,0.000,0.972,0.002,0.003,0.013,0.001,0.005,0.000,0.000,0.000,0.000
TCGA-HC-7209-01A,0.005,0.000,0.004,0.001,0.004,0.000,0.871,0.005,0.019,0.050,0.024,0.016,0.001,0.000,0.000,0.000
TCGA-CH-5750-01A,0.013,0.017,0.008,0.003,0.010,0.000,0.828,0.009,0.035,0.041,0.018,0.017,0.001,0.000,0.000,0.000
TCGA-G9-6356-01A,0.009,0.000,0.009,0.001,0.007,0.000,0.727,0.018,0.062,0.102,0.039,0.025,0.002,0.001,0.000,0.000
TCGA-ZG-A9KY-01A,0.000,0.011,0.008,0.040,0.006,0.000,0.764,0.015,0.066,0.015,0.048,0.025,0.001,0.001,0.000,0.000
TCGA-HC-7078-01A,0.010,0.000,0.005,0.000,0.002,0.000,0.825,0.007,0.049,0.035,0.041,0.024,0.001,0.000,0.000,0.000
TCGA-V1-A9ZI-01A,0.007,0.000,0.002,0.001,0.002,0.000,0.761,0.008,0.038,0.079,0.055,0.045,0.001,0.002,0.000,0.000
TCGA-HC-7211-01A,0.002,0.000,0.006,0.000,0.001,0.000,0.870,0.008,0.035,0.025,0.035,0.015,0.001,0.000,0.000,0.000
TCGA-HC-7232-01A,0.000,0.000,0.005,0.000,0.002,0.000,0.794,0.005,0.072,0.045,0.058,0.017,0.001,0.000,0.000,0.000
TCGA-EJ-A7NJ-01A,0.011,0.001,0.011,0.001,0.007,0.000,0.883,0.010,0.009,0.030,0.024,0.013,0.001,0.001,0.000,0.000
TCGA-2A-AAYF-01A,0.005,0.000,0.003,0.000,0.001,0.000,0.899,0.004,0.019,0.033,0.028,0.008,0.001,0.000,0.000,0.000
