,PC1,PC2
s_segment_32_3972,-37.70629933676249,-30.001505902123682
s_segment_32_3983,-8.662005989574899,-38.45102990456273
s_segment_32_4000,-36.893306436709274,13.003359764029554
s_segment_32_4002,-36.32719238601446,-12.46839849243885
s_segment_32_4006,-25.974388720016115,-12.025273156387986
s_segment_32_4043,-48.43637611212057,5.188370092075826
s_segment_32_4045,-17.64036449716525,-18.30526417320473
s_segment_32_4046,-45.69983792833378,0.4357417314634097
s_segment_32_4066,-26.68986467149636,-32.87740157417107
s_segment_32_4079,-44.07686361774094,-3.0487905166944276
s_segment_32_4083,-34.10836934609875,14.943072532096572
s_segment_32_4142,-44.430043202837254,4.640600107354196
s_segment_32_4157,-46.40612411438163,1.5205116755388066
s_segment_32_4178,-26.809558533693245,-38.42035856657803
s_segment_32_4202,-36.55251428932985,54.08967460870515
s_segment_32_4205,-40.08064619990835,-17.322225710263904
s_segment_32_4210,-17.540370443411348,-38.57156099894204
s_segment_32_4221,-42.84148809411208,32.09643834690232
s_segment_32_4270,-42.94619412162207,44.01659466944981
s_segment_32_4286,-14.58839262389577,4.71309564912349
s_segment_32_4314,-44.1274347183401,-1.8986597108453123
s_segment_32_433,-46.66602669318304,8.394300292656357
s_segment_32_4374,-40.70860296565486,52.32171814065304
s_segment_32_4386,-34.86206426296963,6.257721245440604
s_segment_32_4391,-41.638485260960074,10.727986884999487
s_segment_32_4408,-28.709999188610645,-14.276170184412479
s_segment_32_4429,-41.947289615148904,-7.120378407413245
s_segment_32_4433,-31.221529747137,8.426915240155264
s_segment_32_445,-40.28372474631072,-0.9347778574979279
s_segment_32_448,-46.274434639945376,30.05048229474
s_segment_32_4480,-39.509950819985725,-7.521225105189125
s_segment_32_449,-19.585367800384553,3.5267042527463928
s_segment_32_4569,-16.36961164088406,-1.34154542980946
s_segment_32_4577,-38.61771097620924,7.129826726463475
s_segment_32_4604,-37.2514272410687,6.274806246831853
s_segment_32_4613,-33.89196789163008,-30.67675210355879
s_segment_32_4614,-48.924712993894914,-5.504755441336108
s_segment_32_4625,-29.11790113321131,9.892166377541553
s_segment_32_47,-33.891653801814144,-7.709635296981985
s_segment_32_474,-32.73720708879913,7.257828794996758
s_segment_32_4750,-19.204160985399163,12.539875614187661
s_segment_32_4755,-45.25666426627754,44.01739395945143
s_segment_32_4757,-27.919175631380586,-5.434738724416125
s_segment_32_4768,-48.48113019487403,14.290638645804368
s_segment_32_4775,-22.32428702686955,-22.655412330638146
s_segment_32_4783,-31.814900664629988,-9.923327301145166
s_segment_32_4790,-39.59162626030986,33.597823561673785
s_segment_32_4830,-22.681442922582384,-25.946639274175354
s_segment_32_4858,-30.40055580972914,-14.520663303709833
s_segment_32_4881,-42.768478494224404,7.807901484595149
s_segment_32_491,-44.5274624360545,18.243468874645956
s_segment_32_4920,-37.607381693323504,0.02554484665782153
s_segment_32_4980,-39.09229930906712,42.692953170257574
s_segment_32_513,-34.999231409542844,-25.702562018861737
s_segment_32_533,-35.91049182110736,2.384519972691661
s_segment_32_534,-11.665681575921619,-32.90670286057874
s_segment_32_555,-39.14041850911442,-9.818127137087133
s_segment_32_557,-35.44489271532197,5.1905271329128935
s_segment_32_641,-36.578103864459365,-12.664127784934927
s_segment_32_642,-36.3551124850571,-7.190267866039934
s_segment_32_653,-32.11791117789008,18.222970640509594
s_segment_32_686,-26.03754345095825,-35.12644415590006
s_segment_32_696,-30.93851771633009,-1.649188710028524
s_segment_32_7,-39.60659551724422,-10.505497208934422
s_segment_32_726,-30.030750520761703,-27.874104259157317
s_segment_32_740,-38.192911178723364,-23.188536954041435
s_segment_32_775,-32.54206723324522,-3.3011309978819026
s_segment_32_790,-32.64744324088561,20.590324481453607
s_segment_32_799,-14.747076054927476,-38.02829299475865
s_segment_32_812,-21.655221254190753,-31.80229479398775
s_segment_32_840,-37.48605016058792,27.794729666292525
s_segment_32_847,-32.72750915125942,-6.393445078839413
s_segment_32_866,-41.603304321052086,8.933683735104138
s_segment_32_872,-35.922273600562754,-14.611710478679665
s_segment_32_899,-24.862455461146357,-7.511730473663912
s_segment_32_951,-19.099760316115326,-8.11080181285835
s_segment_32_989,-20.617904012343637,-26.260780328514148
s_segment_33_1002,-30.899510629134358,-7.816652221769296
s_segment_33_1016,-28.19846365020123,5.350485728398559
s_segment_33_1020,-33.402967654508046,5.769039859949641
s_segment_33_1027,-35.848731605157255,-6.820326513233975
s_segment_33_1050,-26.627074068883754,-11.70618510644186
s_segment_33_1065,-31.619952677174517,2.1599782759125064
s_segment_33_107,-39.3455961611773,51.47496130554282
s_segment_33_1089,-28.47075526253478,-29.060469182169168
s_segment_33_109,-39.04946001272585,-18.102033203507432
s_segment_33_1107,-27.675791528479174,-18.354158745331013
s_segment_33_1109,-43.31391893850615,-2.216052498361822
s_segment_33_1141,-21.898656971256866,-24.36168844519635
s_segment_33_1206,-43.90116838122492,-1.4313890237177154
s_segment_33_1212,-37.25254222775834,-0.3538113365602289
s_segment_33_1213,-37.723385872759934,11.194599878986763
s_segment_33_1239,-39.13448220982907,1.2690834456029052
s_segment_33_1264,-29.858580391786234,-18.08349396457937
s_segment_33_1265,-45.0561361603145,-1.3519484412799045
s_segment_33_1285,-37.26517483954779,8.010569576972529
s_segment_33_1291,-45.30827378367387,2.6390746192754233
s_segment_33_1411,-41.61059412923819,6.631330087497461
s_segment_33_1466,-29.858805610725593,23.402642851394358
s_segment_33_1474,-25.533907816470215,-1.2120114448512285
s_segment_33_1503,-32.3859486063949,-25.11606234723291
s_segment_33_1517,-34.630322872357176,-13.559019145486742
s_segment_33_1518,-19.36572399476614,-28.767332663843433
s_segment_33_1527,-29.668083801519952,-12.449097620725595
s_segment_33_1550,-35.319588602923766,3.640792800337188
s_segment_33_1572,-47.10457951516192,18.667929023276287
s_segment_33_1597,-43.95300242116891,-0.5135388286454232
s_segment_33_1618,-41.51637462487402,17.724303314104564
s_segment_33_1626,-46.80880459955253,-4.111877733650391
s_segment_33_1640,-41.77092416750332,27.39329895997184
s_segment_33_1686,-42.82122812440491,5.1650057448535405
s_segment_33_1688,-30.774735202593224,-16.70317722002632
s_segment_33_1708,-38.448161624836054,40.6164670288329
s_segment_33_173,-30.484772688568036,-25.830670206277908
s_segment_33_1739,-33.9240980326443,-8.262104704076213
s_segment_33_1749,-41.056614440606324,10.13124885718032
s_segment_33_177,-31.97102048048063,16.08969271302176
s_segment_33_178,-48.71740851563286,44.17608087894992
s_segment_33_1785,-35.14601455138884,9.663089969734642
s_segment_33_1804,-43.51576373710457,-3.209699994267242
s_segment_33_1807,-46.3460773995919,3.376540433758796
s_segment_33_1818,-32.22893091479141,-23.852717558560556
s_segment_33_1841,-23.308023207855104,-29.592896462938555
s_segment_33_1858,-24.946614559693238,-16.274603128315338
s_segment_33_1921,-22.357506095740145,-25.874054722026465
s_segment_33_1927,-25.123508379214794,-20.64944528340374
s_segment_33_1951,-36.996535123972464,22.840817999491783
s_segment_33_1979,-6.372224714711654,-25.31106840754132
s_segment_33_1995,-20.801861571974765,4.156333158536844
s_segment_33_2002,-28.81041610075655,-9.60627363838903
s_segment_33_2003,-41.18921520840072,9.164564587512785
s_segment_33_201,-28.70681289051392,-26.930495092514516
s_segment_33_2018,-47.395521709674156,10.001143639425695
s_segment_33_2029,-44.75731180116531,-4.377809872154792
s_segment_33_204,-16.304438177670082,-17.7149935864529
s_segment_33_2057,-42.6355823039182,-4.7660015867632834
s_segment_33_2070,-40.82374602944301,34.214275126067186
s_segment_33_2113,-44.31625767674868,20.261442470883683
s_segment_33_2181,-27.456503285744468,-15.964261639143976
s_segment_33_2202,-42.43396510664619,-16.2390924122452
s_segment_33_2203,-38.561424266887805,-6.115902817268581
s_segment_33_222,-43.07257340043773,1.9398181281584026
s_segment_33_2226,-37.74741213356598,-12.132670458910546
s_segment_33_2239,-32.49768179835807,-18.76805542200859
s_segment_33_2248,-30.82945972475173,5.551134936263666
s_segment_33_2272,-40.03011737289004,15.228208214682791
s_segment_33_2288,-11.142881844159518,-48.310889024016745
s_segment_33_2346,-36.26052713765051,-2.5160849532805543
s_segment_33_2373,-26.940146104780048,-24.374137133836783
s_segment_33_239,-28.631871806292672,-10.006338764440192
s_segment_33_2396,-49.51507410252292,11.409902710384227
s_segment_33_242,-23.61789417710073,-27.368357532442474
s_segment_33_2429,-41.06994416954347,-9.42184635132715
s_segment_33_2431,-33.99544060701283,-20.01202303610507
s_segment_33_2466,-24.309691733176827,4.112924580599276
s_segment_33_248,-6.97538444409345,-43.0477814925146
s_segment_33_2555,-26.31065903057867,6.51877538778985
s_segment_33_2584,-40.98559629563007,-4.614554864241426
s_segment_33_2607,-33.77869231009828,-23.36488250689804
s_segment_33_2615,-43.652538954252954,28.669892699381702
s_segment_33_2646,-37.58222979172741,4.021950377598101
s_segment_33_2677,-23.938914020569264,-14.953554878265686
s_segment_33_2691,-37.3918320876512,-26.980778923104445
s_segment_33_2707,-43.12505830267706,13.618249072293962
s_segment_33_272,-40.72255772541566,-8.303444881734173
s_segment_33_2750,-28.71267108683569,-9.700573863182257
s_segment_33_2798,-39.935795390407186,22.70129533204236
s_segment_33_289,-41.3204676162801,27.761281322968504
s_segment_33_2892,-18.67883519572015,-14.082940000805554
s_segment_33_2898,-38.020199274065924,-12.423854338658028
s_segment_33_2915,-40.62095417853364,11.499706515053774
s_segment_33_295,-27.420781001452365,-32.70738785808516
s_segment_33_2952,-27.711595643181994,14.680043303769054
s_segment_33_2970,-37.04313152373136,-15.121274051285805
s_segment_33_3019,-37.3026347349442,-18.032612705905493
s_segment_33_3034,-37.220317279617106,-9.576973370009561
s_segment_33_3057,-23.711584459654574,3.103226457953609
s_segment_33_3075,-27.296769155287432,-22.70362482547536
s_segment_33_3077,-38.069092146615446,-7.54783787452149
s_segment_33_3089,-40.310684729261666,-4.905165897899973
s_segment_33_3093,-24.945699121857867,-17.88065922290693
s_segment_33_3095,-20.081205304470075,-30.818698431700888
s_segment_33_3143,-40.76905098302929,43.49289231557188
s_segment_33_3149,-40.22526346923224,-13.023403103464583
s_segment_33_3167,-44.54033642720796,-15.333849162345995
s_segment_33_318,-31.469970375900267,-12.263399170471432
s_segment_33_3205,-26.484015809238564,-24.747961608437716
s_segment_33_3216,-32.909512220905626,11.760768600772439
s_segment_33_3220,-45.25632833047539,6.883203059537333
s_segment_33_3263,-8.399026648702423,-25.83752776221092
s_segment_33_3283,-49.367168632353874,-1.9973547725746887
s_segment_33_3324,-24.97787258915408,7.611392479917869
s_segment_33_3328,-25.732804880647087,-8.774534623437068
s_segment_33_3358,-36.78671231328542,-13.882718451509552
s_segment_33_3394,-43.59982259188704,39.4861939413077
s_segment_33_3396,-36.95709859757942,0.5751851411001367
s_segment_33_3403,-11.04661420562093,-39.62409380487521
s_segment_33_3433,-41.41365911695963,9.210122954900887
s_segment_33_3460,-37.6551112081858,49.05887586922227
s_segment_33_3475,-37.73558338541514,-6.39664541932906
s_segment_33_3530,-39.8424846693362,-1.4190351861815838
s_segment_33_3556,-27.287327930830457,-32.68878951301048
s_segment_33_357,-36.20555980547246,-6.795606402997887
s_segment_33_3579,-38.38293449970654,18.31198902939548
s_segment_33_3584,-40.233936413464626,8.046486427010802
s_segment_33_3597,-27.344534032892888,-13.226755668649098
s_segment_33_3599,-39.6377760203797,1.3782743176116603
s_segment_33_3616,-44.576184993617254,-2.8640870212928666
s_segment_33_3661,-35.306009310217156,-17.168281704413833
s_segment_33_367,-35.237545243002515,9.008845492789966
s_segment_33_3718,-44.1467283110206,-12.901908155692736
s_segment_33_372,-48.267099540133714,28.705208107003084
s_segment_33_375,-11.015379507455561,-44.17023603487638
s_segment_33_3761,-41.09733467582368,9.95645743427665
s_segment_33_3778,-42.65303683650138,6.476081689525436
s_segment_33_3808,-31.539033601809194,-17.0779264746048
s_segment_33_3817,-25.819472489572185,-4.031942614430068
s_segment_33_3861,-34.63832163010698,-20.2766851203111
s_segment_33_3871,-40.84083003421299,6.864717156522305
s_segment_33_3886,-31.599270982093884,-18.115124171928176
s_segment_33_3925,-35.39073592589575,45.37791083781371
s_segment_33_3970,-16.81748698439828,-8.63556900950799
s_segment_33_404,-38.71117703554125,-15.81670791548749
s_segment_33_4042,-30.679904052913177,-28.89521454775328
s_segment_33_4095,-26.240151251626607,11.698493734378195
s_segment_33_4096,-40.66584145841015,-15.639170354873542
s_segment_33_4108,-30.334613993515987,6.596147836526827
s_segment_33_4111,-13.915147602359003,-4.359185824634448
s_segment_33_4129,-29.52625160753294,-25.9647694318294
s_segment_33_413,-23.63745253979989,-13.187830533746506
s_segment_33_4144,-27.054933280248225,-33.599589288396345
s_segment_33_4160,-42.73337471939295,9.503842693750302
s_segment_33_4231,-18.899452958943762,-3.29687678290361
s_segment_33_4234,-35.52165202978011,-14.861998043025338
s_segment_33_4252,-20.33151864210489,-31.88860286128533
s_segment_33_4254,-27.40913184041648,-16.289056640130763
s_segment_33_4296,-46.049111695830675,6.4475686638964405
s_segment_33_4300,-25.21120299252797,-19.105975893903537
s_segment_33_4309,-43.0861730742955,-10.57339805073493
s_segment_33_4344,-35.77180912058256,48.60640062343697
s_segment_33_4359,-37.25109269633509,11.471636520798583
s_segment_33_4386,-43.12271799981347,-4.289707483749063
s_segment_33_4435,-32.92575350477673,15.672635717733819
s_segment_33_4449,-27.687301784363978,19.489212963349146
s_segment_33_450,-33.250644553447465,-14.897679251448606
s_segment_33_4506,-36.374454880910555,-22.98974822379769
s_segment_33_4525,-34.32267327126522,-0.6676113878792995
s_segment_33_4575,-16.8306314660017,-39.42211899868809
s_segment_33_4585,-35.64971086794942,49.87918480219646
s_segment_33_4587,-24.4227409129202,-34.16546601080499
s_segment_33_4630,-35.96614750428266,-11.852845043187566
s_segment_33_4637,-50.40752950297977,14.767599029277534
s_segment_33_4647,-34.881043940113564,-9.665780954475938
s_segment_33_4697,-44.544713887246495,-5.64064725208061
s_segment_33_4818,-37.18609576048273,1.5988077128343126
s_segment_33_4836,-27.43723947390916,-10.621265891411435
s_segment_33_4837,-47.9230904331269,-11.983828304677782
s_segment_33_4858,-28.77808302370741,-16.81885209239533
s_segment_33_4890,-25.116145971118872,4.867943852969228
s_segment_33_492,-26.037844918342667,-21.577205492317802
s_segment_33_4923,-31.016732912278272,-7.829551985930338
s_segment_33_4947,-19.554690686498237,-38.88353273966513
s_segment_33_4980,-26.25257901681728,-9.316114925690666
s_segment_33_524,-32.38984116504292,-12.691279435032648
s_segment_33_529,-36.354265763511,30.43342793463601
s_segment_33_532,-46.744052455244464,1.9104477256619625
s_segment_33_549,-19.72247237639333,-31.298871113817274
s_segment_33_552,-41.305302632530164,-5.6265492515946995
s_segment_33_580,-38.08265747001135,-14.353778017838627
s_segment_33_592,-35.777221247553996,-6.885518789685684
s_segment_33_714,-16.533716876826627,-11.350754638221856
s_segment_33_723,-26.204650455123836,6.5585056636513475
s_segment_33_724,-31.39246533431744,24.725161738922107
s_segment_33_804,-46.786000531309874,1.0224387893066504
s_segment_33_808,-40.24524562088251,24.809774098147383
s_segment_33_820,-37.287627192848895,3.112176498724221
s_segment_33_827,-39.99324307159352,-19.7730132148774
s_segment_33_830,-26.39150387830428,-2.792972177894728
s_segment_33_831,-33.44523177851211,39.99030959931178
s_segment_33_845,-36.380851748493804,-4.877408013712662
s_segment_33_869,-37.7048868150152,-19.616982723091592
s_segment_33_90,-26.25503471623792,-30.96684641730381
s_segment_33_911,-24.015211494405676,-27.58233920302926
s_segment_33_917,-16.01448372326076,-22.534727465566515
s_segment_34_10,-28.56104645244398,1.2922149668430876
s_segment_34_1004,-18.963741646163193,3.828793659451086
s_segment_34_1039,-39.21391044643271,38.54283705632878
s_segment_34_1062,-20.414519367531657,-29.095653922881013
s_segment_34_1112,-50.817616568227294,34.031568481805444
s_segment_34_1116,-44.64085632643868,16.638961241251202
s_segment_34_1139,-28.859524382089056,-9.807200653990867
s_segment_34_1141,-33.64470910543479,-14.578552527794107
s_segment_34_1147,-25.469127495532593,-10.80047109241928
s_segment_34_1257,-32.75984985952327,-4.7387204027385765
s_segment_34_1262,-17.253476418367487,-21.64886565525008
s_segment_34_1296,-43.06163632767724,-5.332618918236915
s_segment_34_1306,-46.816964993288195,-12.03709055642113
s_segment_34_1322,-42.37710902723785,42.658413988063565
s_segment_34_1326,-43.43042530811808,-5.260060398545821
s_segment_34_1341,-40.626768013206124,-18.62348373078463
s_segment_34_1375,-41.03365979543613,22.219509449002963
s_segment_34_1391,-34.9023254296864,48.24914381969624
s_segment_34_1419,-22.91879614917088,-28.486084800660954
s_segment_34_1445,-36.96348331203295,-17.79268927491216
s_segment_34_1455,-35.199697630591565,-27.11385159160364
s_segment_34_1456,-21.454731734841243,-31.445145220579903
s_segment_34_1478,-19.675318658442894,-36.76365612365057
s_segment_34_1543,-45.84420081587268,-4.2823697123407785
s_segment_34_1613,-40.12903379037996,29.292659148320702
s_segment_34_1637,-40.99809295868104,-4.210055254188627
s_segment_34_1644,-42.14690142200589,-0.9150091942965481
s_segment_34_1667,-28.481070090619635,-6.009289212274633
s_segment_34_1702,-6.098885452847467,-43.146152296415124
s_segment_34_1721,-19.307488589734074,-27.19857685479216
s_segment_34_1726,-21.703507926076774,-7.2551171000549655
s_segment_34_1727,-22.9735485934137,-27.59238739102698
s_segment_34_1743,-32.712527484896604,-4.049737472897425
s_segment_34_176,-32.82625818018761,-25.102219541945107
s_segment_34_1773,-41.14637973355657,-7.121916766379455
s_segment_34_180,-23.557253987703408,-9.98591769696893
s_segment_34_1820,-28.16197325177173,4.601984790992847
s_segment_34_1831,-18.691828673297834,-17.6787637863705
s_segment_34_1843,-24.430944423810406,-14.096153456987382
s_segment_34_1869,-46.927314634770504,20.121013364508695
s_segment_34_1886,-39.13506586768024,2.603320005929224
s_segment_34_1890,-40.600666597629576,-9.92300594697841
s_segment_34_1911,-25.24119153460411,6.163530226620076
s_segment_34_1962,-40.82947963834001,-6.080109030061806
s_segment_34_1984,-16.049255804524694,-29.31209147029235
s_segment_34_1989,-29.568249751300204,11.126087155489428
s_segment_34_1997,-24.069102594503757,9.908282452585727
s_segment_34_200,-32.007365823063196,-10.642423286870022
s_segment_34_204,-28.075105929066495,-9.474550244346869
s_segment_34_2062,-36.08580151219203,-23.48944223844003
s_segment_34_2079,-31.948009376798794,-27.53931997682271
s_segment_34_2117,-38.57371595822432,4.487897695496958
s_segment_34_2128,-28.6390345258043,-25.572391913749463
s_segment_34_2134,-42.45606971501447,-5.807563477769126
s_segment_34_2160,-27.167304270301194,3.220652361639296
s_segment_34_2193,-46.296655423437635,10.755943384807933
s_segment_34_2217,-44.61887070176734,49.84613502400396
s_segment_34_2233,-36.84710582432446,18.741912888090624
s_segment_34_2278,-30.724847051723884,-27.743377376436875
s_segment_34_2289,-48.970113589340656,2.065024672242335
s_segment_34_2309,-26.024543405630784,-3.875782840145366
s_segment_34_2327,-27.13373160293166,-23.124072572608
s_segment_34_2332,-43.41808656068534,-0.4142350304094112
s_segment_34_2359,-35.21406679962652,-8.960267713962997
s_segment_34_2360,-50.45273204710929,4.725161063463462
s_segment_34_2371,-21.945620178237732,-38.19053630143862
s_segment_34_2384,-50.5076912057591,7.210646743036964
s_segment_34_2419,-15.04146777740906,-26.105027577800843
s_segment_34_2428,-27.469448292672258,-15.051269707364295
s_segment_34_2432,-28.404987191097106,-24.61053780420032
s_segment_34_2436,-32.143497233802194,-30.90355985883953
s_segment_34_2462,-29.9902784762391,-23.38334736317541
s_segment_34_2487,-32.31601778690957,-16.740305507539095
s_segment_34_2499,-36.008015939651585,-9.308921033175466
s_segment_34_2512,-26.17986627431398,-27.859555846215557
s_segment_34_2555,-10.175206895905871,-33.66608402819587
s_segment_34_2569,-24.76336431248553,-17.449325605298633
s_segment_34_2578,-21.45722965408732,-19.663691593361634
s_segment_34_2612,-26.79120130987684,17.136156191202076
s_segment_34_2626,-32.22978191596962,-4.0973693559535524
s_segment_34_2659,-26.388100977168484,-15.10377932430642
s_segment_34_2674,-25.657454617768867,-8.291336125146046
s_segment_34_2694,-24.097490264062138,-8.168965560509635
s_segment_34_2695,-26.289020147161278,-23.162403211243642
s_segment_34_2701,-39.26391658120384,-8.870712496720403
s_segment_34_2744,-40.0939931152529,5.622090164770954
s_segment_34_2804,-43.46399809376103,2.3283679735055047
s_segment_34_2826,-47.14719410270977,10.624539766025059
s_segment_34_2888,-40.61984517036005,-13.049533377138589
s_segment_34_2890,-15.159804821309065,-34.53008174814256
s_segment_34_2893,-28.614556392213025,-8.16967771052476
s_segment_34_2903,-29.86297747597197,-2.1365720778129385
s_segment_34_2916,-28.565110162206956,-10.21750850931738
s_segment_34_2976,-36.54921307119098,-12.076100092463447
s_segment_34_2995,-39.305441995911934,1.3516277389303104
s_segment_34_302,-38.106076474717526,48.784207547509865
s_segment_34_3045,-38.544653714266175,2.88587088601988
s_segment_34_305,-19.043576887244058,-8.06308113263933
s_segment_34_307,-46.51516405902664,-12.829844246661017
s_segment_34_3086,-12.984331147556984,-22.61733966071352
s_segment_34_3121,-39.69196405805682,28.631026206467908
s_segment_34_3180,-40.125498243704165,35.56675574149981
s_segment_34_3188,-20.296458184882418,-22.175912997139985
s_segment_34_3190,-34.061431796800235,-18.318634205408724
s_segment_34_3205,-32.5271895425904,2.8265960976021467
s_segment_34_3233,-42.02593461826958,12.719338023428705
s_segment_34_3242,-36.91077662742044,-13.183527717532991
s_segment_34_3274,-9.883742965588176,-22.003457125822933
s_segment_34_3277,-42.65602920244887,17.423169422893107
s_segment_34_3297,-25.779259676241786,-38.47451983841493
s_segment_34_3309,-30.51614686676651,2.774534593286531
s_segment_34_3311,-30.289879278685657,28.011375480380835
s_segment_34_3322,-28.851118827903107,-26.00368277421399
s_segment_34_336,-41.0805463468907,-5.239293293181893
s_segment_34_3449,-34.95293932202896,-16.700346695799663
s_segment_34_3487,-46.98852112524419,-6.89602949559152
s_segment_34_3491,-17.437368480468283,-0.7677879120042117
s_segment_34_3546,-35.340295611050934,1.1503024943984392
s_segment_34_3572,-43.514038265353086,-9.744399210621475
s_segment_34_3610,-33.578620757682515,-12.984521421199636
s_segment_34_3615,-33.7350575693721,-27.32759570137646
s_segment_34_3641,-44.13161816694592,-2.6096117898865026
s_segment_34_3642,-18.942845077341886,-31.59557674724377
s_segment_34_3655,-35.651800747770146,-17.710099315634974
s_segment_34_3668,-36.48442260155197,-0.008975477739300918
s_segment_34_3694,-26.385282964778426,-23.640517269685432
s_segment_34_3726,-23.346744828022988,-29.71320530274267
s_segment_34_3811,-40.124649653893385,-9.939528505004779
s_segment_34_3836,-44.36192833732205,33.2847333808398
s_segment_34_3861,-48.374466801021704,0.8811243504398512
s_segment_34_3877,-39.70129720009298,2.844167981838048
s_segment_34_3959,-48.25699504296832,3.9766716008825354
s_segment_34_3969,-35.196872516799274,-6.74637057616716
s_segment_34_3972,-34.34015049616173,-28.668808786727045
s_segment_34_4001,-48.38227171639044,11.202858998293248
s_segment_34_4009,-38.471472354476894,29.02035853142284
s_segment_34_4055,-40.768814956990084,-6.611953016955919
s_segment_34_4115,-32.138217105183045,-18.865216471019213
s_segment_34_4142,-42.59902506508595,19.957610274628664
s_segment_34_4182,-14.496248933491016,-30.946669361399806
s_segment_34_4190,-42.46836082843291,-8.184959435942393
s_segment_34_4209,-42.970390042900206,-1.6207822631757447
s_segment_34_4220,-22.81209000268553,-1.418457758296403
s_segment_34_4248,-34.5427101923755,5.906221323277077
s_segment_34_4292,-41.41267636460204,47.7872882383677
s_segment_34_430,-37.838186751711035,0.36837166025500745
s_segment_34_4322,-38.913258476343124,-2.108678633457034
s_segment_34_4326,-27.853450564540026,-34.604814816745105
s_segment_34_4351,-39.354739042901016,20.811556917347435
s_segment_34_4388,-28.146730697083406,-34.87995019858797
s_segment_34_4415,-49.8452307029048,12.064816619492852
s_segment_34_4436,-53.56724381789088,24.0975881044549
s_segment_34_4443,-49.89906298297965,1.294678401332635
s_segment_34_4451,-17.78383802326755,-36.78419920868482
s_segment_34_448,-38.29983002174996,-16.945751673978116
s_segment_34_4484,-28.66758749141266,-37.086497939484275
s_segment_34_4570,-29.261186933954068,-28.994046504562778
s_segment_34_4577,-33.94371633269882,-5.94024285440656
s_segment_34_4593,-47.09842918937098,24.879382668985276
s_segment_34_4640,-37.99859684878646,4.995877835583436
s_segment_34_4644,-24.144255023606654,17.18112994206218
s_segment_34_4646,-30.193093027089724,-29.720505480884647
s_segment_34_4650,-15.802113174459073,-13.074487908328795
s_segment_34_4656,-20.0764708946782,-13.003217345300817
s_segment_34_469,-43.572293082543126,-7.023402802558449
s_segment_34_476,-3.8878899875206017,-44.357691137714724
s_segment_34_4791,-29.407982411629902,2.7371017374794144
s_segment_34_4805,-21.25898457923993,1.6666316976636169
s_segment_34_4838,-39.502312150579584,-8.014246292628384
s_segment_34_4869,-40.98505759392005,44.752081112323054
s_segment_34_4874,-27.636338485734264,-3.630410358378707
s_segment_34_49,-31.731137671581646,-19.160372419996982
s_segment_34_491,-38.01725546763787,15.973923777041177
s_segment_34_4962,-27.808895223046147,-10.052241512851797
s_segment_34_498,-27.65694900469176,6.46914220343851
s_segment_34_4990,-29.865641896323528,51.402336844607944
s_segment_34_504,-19.673739071603897,-37.017326681467324
s_segment_34_506,-42.871763969828464,12.056977485077514
s_segment_34_509,-49.60491868219986,18.22175515030053
s_segment_34_525,-33.06781942651377,-24.17123846933401
s_segment_34_535,-35.52379575201739,-17.92632578396368
s_segment_34_549,-17.055069212461913,-9.010458664297271
s_segment_34_57,-40.56277681888547,-11.83801127725256
s_segment_34_606,-39.28726778076558,-3.038052233912813
s_segment_34_610,-27.734432199934766,-31.868575493637188
s_segment_34_680,-47.1234753522382,1.5997170409166324
s_segment_34_685,-22.1126376863452,-28.427027643802113
s_segment_34_698,-18.324935044942897,-25.92886564627539
s_segment_34_708,-21.478181932454152,-31.3088372025657
s_segment_34_711,-26.576926825790192,-5.927744300884959
s_segment_34_741,-18.790602700373892,-36.27959801480451
s_segment_34_761,-34.001440546714875,-3.561487156007864
s_segment_34_768,-9.654563567361935,-1.8389452452846582
s_segment_34_837,-44.381605262113865,17.931558730415517
s_segment_34_842,-34.53123359526764,-18.23725371140667
s_segment_34_851,-36.00517084790973,-8.23763854972166
s_segment_34_852,-47.81836952305745,16.01698941680431
s_segment_34_86,-42.55438222053245,26.765041883408355
s_segment_34_862,-34.48607507164748,-17.110104687351473
s_segment_34_866,-38.694411201841426,-5.158436746928793
s_segment_34_868,-37.567797136515324,9.883125227543106
s_segment_34_910,-28.104656036241533,8.878742064631474
s_segment_34_930,-10.040053896516678,-34.10916185168814
s_segment_34_938,-45.02418756753973,19.77974328301321
s_segment_34_948,-33.70596583845042,-7.373628273886895
s_segment_34_963,-19.341763416103195,-39.659688035403335
s_segment_34_965,-43.49556876442716,4.71011524874206
s_segment_34_987,-10.214235236586672,-24.043852378257608
s_segment_34_993,-22.497589015886124,-24.266532131485437
s_segment_35_1135,-19.991915416393113,-23.78054016067162
s_segment_35_115,-40.33841586078717,52.090706256361386
s_segment_35_1186,-44.28843402893964,15.074561608650773
s_segment_35_1191,-9.76625018206467,-43.767709006119176
s_segment_35_1194,-29.5480586803353,14.01355924350963
s_segment_35_1223,-34.95198755957877,-23.72878377448213
s_segment_35_1236,-24.52610075139962,-2.2582531729152073
s_segment_35_1257,-30.167266586005677,-21.671067131269226
s_segment_35_1267,-39.26177153212969,-12.569531947253175
s_segment_35_1272,-42.885523302493745,26.04388774446817
s_segment_35_1273,-37.70104290043793,34.21380926072603
s_segment_35_1304,-37.7740571386301,-17.603861735349216
s_segment_35_1332,-39.216021210626295,-9.088750007091683
s_segment_35_1335,-23.01418161848952,-28.09326518010239
s_segment_35_134,-41.64583930759239,7.45814739712567
s_segment_35_1340,-31.268255074036073,-28.949857228301383
